accuracy,precision,recall,f1,fpr,fnr,model
0.9038119832263262,0.9671723039134331,0.9046539787016051,0.9348690965092402,0.0989,0.09534602129839485,LR
0.905375630789642,0.9698584512905912,0.9040951286907386,0.9358228621011023,0.0905,0.09590487130926138,SVM
0.9987206519936507,0.9992237230243751,0.9990996305380484,0.9991616729282454,0.0025,0.0009003694619516285,RF
0.9654812954583146,0.9965445973002648,0.9580862491850104,0.9769370795409577,0.0107,0.041913750814989596,MLP
