accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s
0.8073870501551802,0.8841453686863853,0.8603185445061939,0.8720692368214005,0.3631,0.1396814554938061,MLP,FGSM,0.3,FGSM_eps0.15,75.9679365158081,FGSM,0.15,1,,
0.8788410054727664,0.9081186925741829,0.9359185320873048,0.9218090636658308,0.305,0.06408146791269521,MLP,FGSM,0.3,FGSM_eps0.3,75.9679365158081,FGSM,0.3,1,,
0.8015826008671136,0.9136698139405721,0.8171939520009935,0.8627431699362472,0.2487,0.1828060479990065,MLP,FGSM,0.3,FGSM_eps0.5,75.9679365158081,FGSM,0.5,1,,
0.7529910682555853,0.9533402705515088,0.711105591604831,0.8145961517942881,0.1121,0.28889440839516906,MLP,FGSM,0.3,FGSM_eps0.75,75.9679365158081,FGSM,0.75,1,,
0.6293918358643891,0.8315056431601697,0.645037101431277,0.7264970714223271,0.421,0.35496289856872304,MLP,FGSM,0.3,PGD_eps0.15_it10,75.9679365158081,PGD,0.15,10,,
0.6470894832855553,0.8566896040215913,0.6455028097736657,0.7362512836856829,0.3478,0.35449719022633425,MLP,FGSM,0.3,PGD_eps0.15_it25,75.9679365158081,PGD,0.15,25,,
0.7001113506598119,0.8663019447671151,0.7177807445124034,0.7850787829394187,0.3568,0.28221925548759663,MLP,FGSM,0.3,PGD_eps0.3_it10,75.9679365158081,PGD,0.3,10,,
0.710369826340354,0.8668673814069614,0.7330249309199293,0.7943477163764825,0.3626,0.2669750690800708,MLP,FGSM,0.3,PGD_eps0.3_it25,75.9679365158081,PGD,0.3,25,,
0.6963443815300054,0.8580502215657312,0.7214132695830358,0.7838216195247011,0.3844,0.2785867304169642,MLP,FGSM,0.3,PGD_eps0.5_it10,75.9679365158081,PGD,0.5,10,,
0.7620412708190196,0.8890644198701071,0.7862709180663789,0.8345141200118628,0.316,0.21372908193362103,MLP,FGSM,0.3,PGD_eps0.5_it25,75.9679365158081,PGD,0.5,25,,
