model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence,seed
LR,FGSM_eps0.75,211,93,0.7311827956989247,0.7014218009478673,FGSM,0.75,1,mitm,,7
LR,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,,7
LR,FGSM_eps0.75,4070,4026,0.9995032290114256,0.996068796068796,FGSM,0.75,1,password,,7
LR,FGSM_eps0.75,4012,3386,0.9982279976373302,0.9935194416749752,FGSM,0.75,1,ransomware,,7
LR,FGSM_eps0.75,3967,3595,0.9986091794158554,0.9823544239979832,FGSM,0.75,1,scanning,,7
LR,FGSM_eps0.75,3953,3683,0.9970133043714364,0.9817859853275992,FGSM,0.75,1,xss,,7
SVM,FGSM_eps0.75,3964,3960,0.9992424242424244,0.9987386478304744,FGSM,0.75,1,backdoor,,7
SVM,FGSM_eps0.75,3929,2896,0.9941298342541436,0.7444642402646984,FGSM,0.75,1,ddos,,7
SVM,FGSM_eps0.75,4060,3555,0.9983122362869198,0.9386699507389162,FGSM,0.75,1,dos,,7
SVM,FGSM_eps0.75,4043,3897,0.9997433923530922,0.9876329458323028,FGSM,0.75,1,injection,,7
SVM,FGSM_eps0.75,211,96,0.7395833333333334,0.7014218009478673,FGSM,0.75,1,mitm,,7
SVM,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,,7
SVM,FGSM_eps0.75,4070,4027,0.9995033523714923,0.996068796068796,FGSM,0.75,1,password,,7
SVM,FGSM_eps0.75,4012,3380,1.0,0.9935194416749752,FGSM,0.75,1,ransomware,,7
SVM,FGSM_eps0.75,3967,3605,0.9986130374479888,0.9823544239979832,FGSM,0.75,1,scanning,,7
SVM,FGSM_eps0.75,3953,3675,0.998639455782313,0.9833038198836328,FGSM,0.75,1,xss,,7
RF,FGSM_eps0.75,3964,3964,0.9989909182643796,0.9989909182643796,FGSM,0.75,1,backdoor,,7
RF,FGSM_eps0.75,3929,3918,0.9464012251148544,0.9445151438024942,FGSM,0.75,1,ddos,,7
RF,FGSM_eps0.75,4060,4056,0.9575936883629192,0.9571428571428572,FGSM,0.75,1,dos,,7
RF,FGSM_eps0.75,4043,4041,0.8478099480326652,0.8473905515706158,FGSM,0.75,1,injection,,7
RF,FGSM_eps0.75,211,205,0.7365853658536585,0.7298578199052133,FGSM,0.75,1,mitm,,7
RF,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,,7
RF,FGSM_eps0.75,4070,4069,0.9427377734087,0.9425061425061424,FGSM,0.75,1,password,,7
RF,FGSM_eps0.75,4012,4012,0.9252243270189432,0.9252243270189432,FGSM,0.75,1,ransomware,,7
RF,FGSM_eps0.75,3967,3965,0.7636822194199243,0.7632972019158054,FGSM,0.75,1,scanning,,7
RF,FGSM_eps0.75,3953,3951,0.9787395596051632,0.9782443713635214,FGSM,0.75,1,xss,,7
MLP,FGSM_eps0.75,3964,3962,0.4803129732458354,0.4800706357214934,FGSM,0.75,1,backdoor,,7
MLP,FGSM_eps0.75,3929,2935,0.6562180579216355,0.4902010689742937,FGSM,0.75,1,ddos,,7
MLP,FGSM_eps0.75,4060,3811,0.9994752033586984,0.9389162561576356,FGSM,0.75,1,dos,,7
MLP,FGSM_eps0.75,4043,3993,0.9196093163035312,0.9082364580756864,FGSM,0.75,1,injection,,7
MLP,FGSM_eps0.75,211,149,0.9865771812080536,0.6966824644549763,FGSM,0.75,1,mitm,,7
MLP,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,,7
MLP,FGSM_eps0.75,4070,4054,0.909225456339418,0.9056511056511056,FGSM,0.75,1,password,,7
MLP,FGSM_eps0.75,4012,3986,0.8933768188660312,0.8875872382851445,FGSM,0.75,1,ransomware,,7
MLP,FGSM_eps0.75,3967,3897,0.4944829355914806,0.4857574993698008,FGSM,0.75,1,scanning,,7
MLP,FGSM_eps0.75,3953,3887,0.974787754051968,0.9585125221350872,FGSM,0.75,1,xss,,7
LR,PGD_eps0.15_it10,3964,3957,0.9929239322719232,0.9926841574167508,PGD,0.15,10,backdoor,,7
LR,PGD_eps0.15_it10,3929,2896,0.0124309392265193,0.0277424280987528,PGD,0.15,10,ddos,,7
LR,PGD_eps0.15_it10,4060,3555,0.9943741209563994,0.9859605911330048,PGD,0.15,10,dos,,7
LR,PGD_eps0.15_it10,4043,3897,0.0112907364639466,0.0422953252535246,PGD,0.15,10,injection,,7
LR,PGD_eps0.15_it10,211,93,0.1935483870967742,0.6255924170616114,PGD,0.15,10,mitm,,7
LR,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,,7
LR,PGD_eps0.15_it10,4070,4026,0.2600596125186289,0.2675675675675675,PGD,0.15,10,password,,7
LR,PGD_eps0.15_it10,4012,3386,0.7557590076786769,0.7938683948155534,PGD,0.15,10,ransomware,,7
LR,PGD_eps0.15_it10,3967,3595,0.4083449235048679,0.4504663473657675,PGD,0.15,10,scanning,,7
LR,PGD_eps0.15_it10,3953,3683,0.0629921259842519,0.1196559575006324,PGD,0.15,10,xss,,7
SVM,PGD_eps0.15_it10,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.15,10,backdoor,,7
SVM,PGD_eps0.15_it10,3929,2896,0.9854972375690608,0.7381012980402138,PGD,0.15,10,ddos,,7
SVM,PGD_eps0.15_it10,4060,3555,0.9974683544303796,0.9384236453201972,PGD,0.15,10,dos,,7
SVM,PGD_eps0.15_it10,4043,3897,0.9861431870669746,0.9747712094978976,PGD,0.15,10,injection,,7
SVM,PGD_eps0.15_it10,211,96,0.6354166666666666,0.6587677725118484,PGD,0.15,10,mitm,,7
SVM,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,,7
SVM,PGD_eps0.15_it10,4070,4027,0.9947851999006704,0.9914004914004914,PGD,0.15,10,password,,7
SVM,PGD_eps0.15_it10,4012,3380,0.993491124260355,0.9880358923230308,PGD,0.15,10,ransomware,,7
SVM,PGD_eps0.15_it10,3967,3605,0.99750346740638,0.9813461053692968,PGD,0.15,10,scanning,,7
SVM,PGD_eps0.15_it10,3953,3675,0.9148299319727892,0.9053883126739184,PGD,0.15,10,xss,,7
RF,PGD_eps0.15_it10,3964,3964,0.9987386478304744,0.9987386478304744,PGD,0.15,10,backdoor,,7
RF,PGD_eps0.15_it10,3929,3918,0.7644206227667177,0.7625349961822346,PGD,0.15,10,ddos,,7
RF,PGD_eps0.15_it10,4060,4056,0.9260355029585798,0.9258620689655171,PGD,0.15,10,dos,,7
RF,PGD_eps0.15_it10,4043,4041,0.894828012868102,0.8946326984912194,PGD,0.15,10,injection,,7
RF,PGD_eps0.15_it10,211,205,0.7024390243902439,0.6966824644549763,PGD,0.15,10,mitm,,7
RF,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,,7
RF,PGD_eps0.15_it10,4070,4069,0.782993364463013,0.7828009828009828,PGD,0.15,10,password,,7
RF,PGD_eps0.15_it10,4012,4012,0.8546859421734796,0.8546859421734796,PGD,0.15,10,ransomware,,7
RF,PGD_eps0.15_it10,3967,3965,0.9046658259773014,0.9042097302747668,PGD,0.15,10,scanning,,7
RF,PGD_eps0.15_it10,3953,3951,0.8397873955960516,0.839362509486466,PGD,0.15,10,xss,,7
MLP,PGD_eps0.15_it10,3964,3962,0.9992428066633012,0.9987386478304744,PGD,0.15,10,backdoor,,7
MLP,PGD_eps0.15_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.15,10,ddos,,7
MLP,PGD_eps0.15_it10,4060,3811,1.0,0.9389162561576356,PGD,0.15,10,dos,,7
MLP,PGD_eps0.15_it10,4043,3993,0.9897320310543452,0.977491961414791,PGD,0.15,10,injection,,7
MLP,PGD_eps0.15_it10,211,149,0.9865771812080536,0.6966824644549763,PGD,0.15,10,mitm,,7
MLP,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,,7
MLP,PGD_eps0.15_it10,4070,4054,0.9980266403552048,0.994103194103194,PGD,0.15,10,password,,7
MLP,PGD_eps0.15_it10,4012,3986,1.0,0.9935194416749752,PGD,0.15,10,ransomware,,7
MLP,PGD_eps0.15_it10,3967,3897,1.0,0.9823544239979832,PGD,0.15,10,scanning,,7
MLP,PGD_eps0.15_it10,3953,3887,0.998970928736815,0.9822919301796104,PGD,0.15,10,xss,,7
LR,PGD_eps0.15_it25,3964,3957,0.9959565327268132,0.9959636730575177,PGD,0.15,25,backdoor,,7
LR,PGD_eps0.15_it25,3929,2896,0.0117403314917127,0.0254517688979384,PGD,0.15,25,ddos,,7
LR,PGD_eps0.15_it25,4060,3555,0.9940928270042194,0.9866995073891626,PGD,0.15,25,dos,,7
LR,PGD_eps0.15_it25,4043,3897,0.0128303823453938,0.0460054415038337,PGD,0.15,25,injection,,7
LR,PGD_eps0.15_it25,211,93,0.1827956989247312,0.6303317535545023,PGD,0.15,25,mitm,,7
LR,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,,7
LR,PGD_eps0.15_it25,4070,4026,0.2568306010928962,0.2643734643734644,PGD,0.15,25,password,,7
LR,PGD_eps0.15_it25,4012,3386,0.7858830478440638,0.8192921236291126,PGD,0.15,25,ransomware,,7
LR,PGD_eps0.15_it25,3967,3595,0.4542420027816412,0.4930678094277791,PGD,0.15,25,scanning,,7
LR,PGD_eps0.15_it25,3953,3683,0.0700515883790388,0.129774854540855,PGD,0.15,25,xss,,7
SVM,PGD_eps0.15_it25,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.15,25,backdoor,,7
SVM,PGD_eps0.15_it25,3929,2896,0.994475138121547,0.7447187579536778,PGD,0.15,25,ddos,,7
SVM,PGD_eps0.15_it25,4060,3555,0.9977496483825598,0.9386699507389162,PGD,0.15,25,dos,,7
SVM,PGD_eps0.15_it25,4043,3897,0.9992301770592764,0.9876329458323028,PGD,0.15,25,injection,,7
SVM,PGD_eps0.15_it25,211,96,0.65625,0.6682464454976303,PGD,0.15,25,mitm,,7
SVM,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,,7
SVM,PGD_eps0.15_it25,4070,4027,0.9995033523714923,0.9963144963144964,PGD,0.15,25,password,,7
SVM,PGD_eps0.15_it25,4012,3380,0.993491124260355,0.9882851445663012,PGD,0.15,25,ransomware,,7
SVM,PGD_eps0.15_it25,3967,3605,0.9966712898751734,0.9805898663977816,PGD,0.15,25,scanning,,7
SVM,PGD_eps0.15_it25,3953,3675,0.9567346938775512,0.9443460662787756,PGD,0.15,25,xss,,7
RF,PGD_eps0.15_it25,3964,3964,0.9989909182643796,0.9989909182643796,PGD,0.15,25,backdoor,,7
RF,PGD_eps0.15_it25,3929,3918,0.7243491577335375,0.7225757190124714,PGD,0.15,25,ddos,,7
RF,PGD_eps0.15_it25,4060,4056,0.9361439842209072,0.9357142857142856,PGD,0.15,25,dos,,7
RF,PGD_eps0.15_it25,4043,4041,0.963870329126454,0.963393519663616,PGD,0.15,25,injection,,7
RF,PGD_eps0.15_it25,211,205,0.7121951219512195,0.7014218009478673,PGD,0.15,25,mitm,,7
RF,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,,7
RF,PGD_eps0.15_it25,4070,4069,0.8896534775129025,0.8894348894348895,PGD,0.15,25,password,,7
RF,PGD_eps0.15_it25,4012,4012,0.923728813559322,0.923728813559322,PGD,0.15,25,ransomware,,7
RF,PGD_eps0.15_it25,3967,3965,0.9399747793190416,0.9397529619359718,PGD,0.15,25,scanning,,7
RF,PGD_eps0.15_it25,3953,3951,0.9615287269045812,0.9612952188211484,PGD,0.15,25,xss,,7
MLP,PGD_eps0.15_it25,3964,3962,0.9992428066633012,0.9987386478304744,PGD,0.15,25,backdoor,,7
MLP,PGD_eps0.15_it25,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.15,25,ddos,,7
MLP,PGD_eps0.15_it25,4060,3811,1.0,0.9389162561576356,PGD,0.15,25,dos,,7
MLP,PGD_eps0.15_it25,4043,3993,1.0,0.9876329458323028,PGD,0.15,25,injection,,7
MLP,PGD_eps0.15_it25,211,149,0.9865771812080536,0.6966824644549763,PGD,0.15,25,mitm,,7
MLP,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,,7
MLP,PGD_eps0.15_it25,4070,4054,1.0,0.996068796068796,PGD,0.15,25,password,,7
MLP,PGD_eps0.15_it25,4012,3986,0.9994982438534872,0.9930209371884346,PGD,0.15,25,ransomware,,7
MLP,PGD_eps0.15_it25,3967,3897,0.9989735694123684,0.9813461053692968,PGD,0.15,25,scanning,,7
MLP,PGD_eps0.15_it25,3953,3887,0.9812194494468742,0.9648368327852264,PGD,0.15,25,xss,,7
LR,PGD_eps0.3_it10,3964,3957,0.9987364164771292,0.998234106962664,PGD,0.3,10,backdoor,,7
LR,PGD_eps0.3_it10,3929,2896,0.9927486187845304,0.7434461695087808,PGD,0.3,10,ddos,,7
LR,PGD_eps0.3_it10,4060,3555,0.9966244725738396,0.9376847290640394,PGD,0.3,10,dos,,7
LR,PGD_eps0.3_it10,4043,3897,0.9227610982807288,0.9134306208261193,PGD,0.3,10,injection,,7
LR,PGD_eps0.3_it10,211,93,0.6666666666666666,0.6729857819905213,PGD,0.3,10,mitm,,7
LR,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,,7
LR,PGD_eps0.3_it10,4070,4026,0.8611525086934922,0.8592137592137592,PGD,0.3,10,password,,7
LR,PGD_eps0.3_it10,4012,3386,0.9926166568222092,0.9887836490528414,PGD,0.3,10,ransomware,,7
LR,PGD_eps0.3_it10,3967,3595,0.9986091794158554,0.9823544239979832,PGD,0.3,10,scanning,,7
LR,PGD_eps0.3_it10,3953,3683,0.9761064349714906,0.9623071085251708,PGD,0.3,10,xss,,7
SVM,PGD_eps0.3_it10,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.3,10,backdoor,,7
SVM,PGD_eps0.3_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.3,10,ddos,,7
SVM,PGD_eps0.3_it10,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.3,10,dos,,7
SVM,PGD_eps0.3_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.3,10,injection,,7
SVM,PGD_eps0.3_it10,211,96,0.71875,0.6966824644549763,PGD,0.3,10,mitm,,7
SVM,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,,7
SVM,PGD_eps0.3_it10,4070,4027,0.9995033523714923,0.996068796068796,PGD,0.3,10,password,,7
SVM,PGD_eps0.3_it10,4012,3380,1.0,0.9942671984047856,PGD,0.3,10,ransomware,,7
SVM,PGD_eps0.3_it10,3967,3605,0.9986130374479888,0.9823544239979832,PGD,0.3,10,scanning,,7
SVM,PGD_eps0.3_it10,3953,3675,0.998639455782313,0.9833038198836328,PGD,0.3,10,xss,,7
RF,PGD_eps0.3_it10,3964,3964,0.4800706357214934,0.4800706357214934,PGD,0.3,10,backdoor,,7
RF,PGD_eps0.3_it10,3929,3918,0.9231750893312914,0.921099516416391,PGD,0.3,10,ddos,,7
RF,PGD_eps0.3_it10,4060,4056,0.945759368836292,0.945320197044335,PGD,0.3,10,dos,,7
RF,PGD_eps0.3_it10,4043,4041,0.9886166790398416,0.9881276279990108,PGD,0.3,10,injection,,7
RF,PGD_eps0.3_it10,211,205,0.7365853658536585,0.7298578199052133,PGD,0.3,10,mitm,,7
RF,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,,7
RF,PGD_eps0.3_it10,4070,4069,0.9208650774145982,0.9206388206388206,PGD,0.3,10,password,,7
RF,PGD_eps0.3_it10,4012,4012,0.9950149551345964,0.9950149551345964,PGD,0.3,10,ransomware,,7
RF,PGD_eps0.3_it10,3967,3965,0.7513240857503153,0.7509452987143937,PGD,0.3,10,scanning,,7
RF,PGD_eps0.3_it10,3953,3951,0.891672994178689,0.8914748292436124,PGD,0.3,10,xss,,7
MLP,PGD_eps0.3_it10,3964,3962,0.9994952044422007,0.9989909182643796,PGD,0.3,10,backdoor,,7
MLP,PGD_eps0.3_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.3,10,ddos,,7
MLP,PGD_eps0.3_it10,4060,3811,1.0,0.9389162561576356,PGD,0.3,10,dos,,7
MLP,PGD_eps0.3_it10,4043,3993,1.0,0.9876329458323028,PGD,0.3,10,injection,,7
MLP,PGD_eps0.3_it10,211,149,0.9865771812080536,0.6966824644549763,PGD,0.3,10,mitm,,7
MLP,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,,7
MLP,PGD_eps0.3_it10,4070,4054,1.0,0.996068796068796,PGD,0.3,10,password,,7
MLP,PGD_eps0.3_it10,4012,3986,1.0,0.9935194416749752,PGD,0.3,10,ransomware,,7
MLP,PGD_eps0.3_it10,3967,3897,1.0,0.9823544239979832,PGD,0.3,10,scanning,,7
MLP,PGD_eps0.3_it10,3953,3887,1.0,0.9833038198836328,PGD,0.3,10,xss,,7
LR,PGD_eps0.3_it25,3964,3957,0.9987364164771292,0.998234106962664,PGD,0.3,25,backdoor,,7
LR,PGD_eps0.3_it25,3929,2896,0.993439226519337,0.7439552048867396,PGD,0.3,25,ddos,,7
LR,PGD_eps0.3_it25,4060,3555,0.9969057665260196,0.9379310344827586,PGD,0.3,25,dos,,7
LR,PGD_eps0.3_it25,4043,3897,0.792147806004619,0.7875340093989611,PGD,0.3,25,injection,,7
LR,PGD_eps0.3_it25,211,93,0.6559139784946236,0.6682464454976303,PGD,0.3,25,mitm,,7
LR,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,,7
LR,PGD_eps0.3_it25,4070,4026,0.8700943864878291,0.8680589680589681,PGD,0.3,25,password,,7
LR,PGD_eps0.3_it25,4012,3386,0.991730655640874,0.9880358923230308,PGD,0.3,25,ransomware,,7
LR,PGD_eps0.3_it25,3967,3595,0.9986091794158554,0.9823544239979832,PGD,0.3,25,scanning,,7
LR,PGD_eps0.3_it25,3953,3683,0.9052402932392072,0.8962813053377182,PGD,0.3,25,xss,,7
SVM,PGD_eps0.3_it25,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.3,25,backdoor,,7
SVM,PGD_eps0.3_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.3,25,ddos,,7
SVM,PGD_eps0.3_it25,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.3,25,dos,,7
SVM,PGD_eps0.3_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.3,25,injection,,7
SVM,PGD_eps0.3_it25,211,96,0.71875,0.6966824644549763,PGD,0.3,25,mitm,,7
SVM,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,,7
SVM,PGD_eps0.3_it25,4070,4027,0.9995033523714923,0.996068796068796,PGD,0.3,25,password,,7
SVM,PGD_eps0.3_it25,4012,3380,1.0,0.9942671984047856,PGD,0.3,25,ransomware,,7
SVM,PGD_eps0.3_it25,3967,3605,0.9986130374479888,0.9823544239979832,PGD,0.3,25,scanning,,7
SVM,PGD_eps0.3_it25,3953,3675,0.998639455782313,0.9833038198836328,PGD,0.3,25,xss,,7
RF,PGD_eps0.3_it25,3964,3964,0.9989909182643796,0.9989909182643796,PGD,0.3,25,backdoor,,7
RF,PGD_eps0.3_it25,3929,3918,0.9765186319550792,0.9742937134130822,PGD,0.3,25,ddos,,7
RF,PGD_eps0.3_it25,4060,4056,0.9492110453648916,0.948768472906404,PGD,0.3,25,dos,,7
RF,PGD_eps0.3_it25,4043,4041,0.991833704528582,0.991343062082612,PGD,0.3,25,injection,,7
RF,PGD_eps0.3_it25,211,205,0.7560975609756098,0.7488151658767772,PGD,0.3,25,mitm,,7
RF,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,,7
RF,PGD_eps0.3_it25,4070,4069,0.9972966330793808,0.9970515970515972,PGD,0.3,25,password,,7
RF,PGD_eps0.3_it25,4012,4012,0.9997507477567298,0.9997507477567298,PGD,0.3,25,ransomware,,7
RF,PGD_eps0.3_it25,3967,3965,0.987389659520807,0.9868918578270732,PGD,0.3,25,scanning,,7
RF,PGD_eps0.3_it25,3953,3951,0.9886104783599088,0.988363268403744,PGD,0.3,25,xss,,7
MLP,PGD_eps0.3_it25,3964,3962,0.9994952044422007,0.9989909182643796,PGD,0.3,25,backdoor,,7
MLP,PGD_eps0.3_it25,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.3,25,ddos,,7
MLP,PGD_eps0.3_it25,4060,3811,1.0,0.9389162561576356,PGD,0.3,25,dos,,7
MLP,PGD_eps0.3_it25,4043,3993,1.0,0.9876329458323028,PGD,0.3,25,injection,,7
MLP,PGD_eps0.3_it25,211,149,0.9865771812080536,0.6966824644549763,PGD,0.3,25,mitm,,7
MLP,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,,7
MLP,PGD_eps0.3_it25,4070,4054,1.0,0.996068796068796,PGD,0.3,25,password,,7
MLP,PGD_eps0.3_it25,4012,3986,1.0,0.9935194416749752,PGD,0.3,25,ransomware,,7
MLP,PGD_eps0.3_it25,3967,3897,1.0,0.9823544239979832,PGD,0.3,25,scanning,,7
MLP,PGD_eps0.3_it25,3953,3887,1.0,0.9833038198836328,PGD,0.3,25,xss,,7
LR,PGD_eps0.5_it10,3964,3957,0.9989891331817032,0.9984863773965692,PGD,0.5,10,backdoor,,7
LR,PGD_eps0.5_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,10,ddos,,7
LR,PGD_eps0.5_it10,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.5,10,dos,,7
LR,PGD_eps0.5_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,10,injection,,7
LR,PGD_eps0.5_it10,211,93,0.7311827956989247,0.7061611374407583,PGD,0.5,10,mitm,,7
LR,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,,7
LR,PGD_eps0.5_it10,4070,4026,0.9995032290114256,0.996068796068796,PGD,0.5,10,password,,7
LR,PGD_eps0.5_it10,4012,3386,0.9982279976373302,0.9935194416749752,PGD,0.5,10,ransomware,,7
LR,PGD_eps0.5_it10,3967,3595,0.9986091794158554,0.9823544239979832,PGD,0.5,10,scanning,,7
LR,PGD_eps0.5_it10,3953,3683,0.9986424110779256,0.9833038198836328,PGD,0.5,10,xss,,7
SVM,PGD_eps0.5_it10,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.5,10,backdoor,,7
SVM,PGD_eps0.5_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,10,ddos,,7
SVM,PGD_eps0.5_it10,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.5,10,dos,,7
SVM,PGD_eps0.5_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,10,injection,,7
SVM,PGD_eps0.5_it10,211,96,0.7395833333333334,0.7014218009478673,PGD,0.5,10,mitm,,7
SVM,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,,7
SVM,PGD_eps0.5_it10,4070,4027,0.9995033523714923,0.996068796068796,PGD,0.5,10,password,,7
SVM,PGD_eps0.5_it10,4012,3380,1.0,0.9935194416749752,PGD,0.5,10,ransomware,,7
SVM,PGD_eps0.5_it10,3967,3605,0.9986130374479888,0.9823544239979832,PGD,0.5,10,scanning,,7
SVM,PGD_eps0.5_it10,3953,3675,0.998639455782313,0.9833038198836328,PGD,0.5,10,xss,,7
RF,PGD_eps0.5_it10,3964,3964,0.9989909182643796,0.9989909182643796,PGD,0.5,10,backdoor,,7
RF,PGD_eps0.5_it10,3929,3918,0.8856559469116896,0.883430898447442,PGD,0.5,10,ddos,,7
RF,PGD_eps0.5_it10,4060,4056,0.9477317554240632,0.9470443349753694,PGD,0.5,10,dos,,7
RF,PGD_eps0.5_it10,4043,4041,0.9566938876515714,0.9562206282463516,PGD,0.5,10,injection,,7
RF,PGD_eps0.5_it10,211,205,0.7414634146341463,0.7345971563981043,PGD,0.5,10,mitm,,7
RF,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,,7
RF,PGD_eps0.5_it10,4070,4069,0.9773900221184566,0.9771498771498772,PGD,0.5,10,password,,7
RF,PGD_eps0.5_it10,4012,4012,0.9992522432701896,0.9992522432701896,PGD,0.5,10,ransomware,,7
RF,PGD_eps0.5_it10,3967,3965,0.9210592686002522,0.9205949079909252,PGD,0.5,10,scanning,,7
RF,PGD_eps0.5_it10,3953,3951,0.8719311566691976,0.8717429800151784,PGD,0.5,10,xss,,7
MLP,PGD_eps0.5_it10,3964,3962,0.9994952044422007,0.9989909182643796,PGD,0.5,10,backdoor,,7
MLP,PGD_eps0.5_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.5,10,ddos,,7
MLP,PGD_eps0.5_it10,4060,3811,1.0,0.9389162561576356,PGD,0.5,10,dos,,7
MLP,PGD_eps0.5_it10,4043,3993,1.0,0.9876329458323028,PGD,0.5,10,injection,,7
MLP,PGD_eps0.5_it10,211,149,0.9865771812080536,0.6966824644549763,PGD,0.5,10,mitm,,7
MLP,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,,7
MLP,PGD_eps0.5_it10,4070,4054,1.0,0.996068796068796,PGD,0.5,10,password,,7
MLP,PGD_eps0.5_it10,4012,3986,1.0,0.9935194416749752,PGD,0.5,10,ransomware,,7
MLP,PGD_eps0.5_it10,3967,3897,1.0,0.9823544239979832,PGD,0.5,10,scanning,,7
MLP,PGD_eps0.5_it10,3953,3887,1.0,0.9833038198836328,PGD,0.5,10,xss,,7
LR,PGD_eps0.5_it25,3964,3957,0.9989891331817032,0.9984863773965692,PGD,0.5,25,backdoor,,7
LR,PGD_eps0.5_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,25,ddos,,7
LR,PGD_eps0.5_it25,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.5,25,dos,,7
LR,PGD_eps0.5_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,25,injection,,7
LR,PGD_eps0.5_it25,211,93,0.7311827956989247,0.7061611374407583,PGD,0.5,25,mitm,,7
LR,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,,7
LR,PGD_eps0.5_it25,4070,4026,0.9995032290114256,0.996068796068796,PGD,0.5,25,password,,7
LR,PGD_eps0.5_it25,4012,3386,0.9982279976373302,0.9935194416749752,PGD,0.5,25,ransomware,,7
LR,PGD_eps0.5_it25,3967,3595,0.9986091794158554,0.9823544239979832,PGD,0.5,25,scanning,,7
LR,PGD_eps0.5_it25,3953,3683,0.9986424110779256,0.9833038198836328,PGD,0.5,25,xss,,7
SVM,PGD_eps0.5_it25,3964,3960,0.9987373737373736,0.998234106962664,PGD,0.5,25,backdoor,,7
SVM,PGD_eps0.5_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,25,ddos,,7
SVM,PGD_eps0.5_it25,4060,3555,0.9980309423347398,0.9389162561576356,PGD,0.5,25,dos,,7
SVM,PGD_eps0.5_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,25,injection,,7
SVM,PGD_eps0.5_it25,211,96,0.7395833333333334,0.7014218009478673,PGD,0.5,25,mitm,,7
SVM,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,,7
SVM,PGD_eps0.5_it25,4070,4027,0.9995033523714923,0.996068796068796,PGD,0.5,25,password,,7
SVM,PGD_eps0.5_it25,4012,3380,1.0,0.9942671984047856,PGD,0.5,25,ransomware,,7
SVM,PGD_eps0.5_it25,3967,3605,0.9986130374479888,0.9823544239979832,PGD,0.5,25,scanning,,7
SVM,PGD_eps0.5_it25,3953,3675,0.998639455782313,0.9833038198836328,PGD,0.5,25,xss,,7
RF,PGD_eps0.5_it25,3964,3964,0.9989909182643796,0.9989909182643796,PGD,0.5,25,backdoor,,7
