accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.2325807292283636,0.4834449068210602,0.0829581793908534,0.1416154335382658,0.2855,0.9170418206091464,LGBM,FGSM_eps0.75,0.766921746546945,0.841033935546875,FGSM,0.75,1.0,,,,,,,,,7
0.4800161103082281,0.7261427249085379,0.5114719488341768,0.6001894491401923,0.6213,0.4885280511658232,LGBM,PGD_eps0.15_it10,0.5195811319860694,0.841033935546875,PGD,0.15,10.0,,,,,,,,,7
0.4341728067473761,0.7155877783531849,0.429010525008538,0.5364234554242124,0.5492,0.570989474991462,LGBM,PGD_eps0.15_it25,0.5654481271766685,0.841033935546875,PGD,0.15,25.0,,,,,,,,,7
0.5150086474448577,0.7354569525796357,0.5691576888447328,0.6417082348822963,0.6594,0.4308423111552671,LGBM,PGD_eps0.3_it10,0.4846359781089341,0.841033935546875,PGD,0.3,10.0,,,,,,,,,7
0.4813191499443247,0.7164498531263114,0.5300692353069018,0.6093256482092828,0.6757,0.4699307646930982,LGBM,PGD_eps0.3_it25,0.5182780923499728,0.841033935546875,PGD,0.3,25.0,,,,,,,,,7
0.5848752635693809,0.7527100037854021,0.6790959048713092,0.7140105764836456,0.7186,0.3209040951286907,LGBM,PGD_eps0.5_it10,0.4147456703546637,0.841033935546875,PGD,0.5,10.0,,,,,,,,,7
0.4966476343907697,0.7145989116391966,0.5667049582414853,0.6321166366532761,0.729,0.4332950417585147,LGBM,PGD_eps0.5_it25,0.5029732995332749,0.841033935546875,PGD,0.5,25.0,,,,,,,,,7
0.6034021180316994,0.7629440761516233,0.6967617746592567,0.7283525899000389,0.6973,0.3032382253407433,LGBM,PGD_eps0.75_it10,0.3962188158923452,0.841033935546875,PGD,0.75,10.0,,,,,,,,,7
0.4852045772228671,0.7296030146350013,0.5169673072743644,0.6051498246442913,0.6171,0.4830326927256357,LGBM,PGD_eps0.75_it25,0.5144163567011775,0.841033935546875,PGD,0.75,25.0,,,,,,,,,7
0.2267762799402971,0.4701450892857143,0.1046291409233444,0.1711659090331919,0.3798,0.8953708590766556,LGBM,CW_c0.0_it10,0.7726077376862754,0.841033935546875,CW,,10.0,0.0,,,,,,,,7
0.2276291786111966,0.4687599617468919,0.0913098823310255,0.1528467115349635,0.3333,0.9086901176689746,LGBM,CW_c0.5_it10,0.771778530645123,0.841033935546875,CW,,10.0,0.5,,,,,,,,7
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.3915837109088897,560.0,0.0,0.0,7.458491802215576,7
0.9980572863607288,0.9992851148478538,0.9981682138532708,0.9987263520859868,0.0023,0.0018317861467291,XGB,clean,0.0,1.465425729751587,,,,,,,,,,,,123
0.1275320429292331,0.1257902415302318,0.0240926449129125,0.04043983532232,0.5393,0.9759073550870876,XGB,FGSM_eps0.15,0.8718756663270867,1.465425729751587,FGSM,0.15,1.0,,,,,,,,,123
0.1206140870430476,0.0885163453478625,0.0163929336520848,0.0276628071462251,0.5437,0.9836070663479152,XGB,FGSM_eps0.3,0.8787699305835248,1.465425729751587,FGSM,0.3,1.0,,,,,,,,,123
0.1146201047170034,0.0952007528230865,0.0188456642553323,0.031463003757937,0.5769,0.9811543357446676,XGB,FGSM_eps0.5,0.884763912909569,1.465425729751587,FGSM,0.5,1.0,,,,,,,,,123
0.1131275320429292,0.0785610582351992,0.0151199975162221,0.0253593001458029,0.5712,0.9848800024837778,XGB,FGSM_eps0.75,0.8862327939538961,1.465425729751587,FGSM,0.75,1.0,,,,,,,,,123
0.1772133905091331,0.3706896551724138,0.1121425688472166,0.1721926918218005,0.6132,0.8878574311527834,XGB,PGD_eps0.15_it10,0.8219810940794617,1.465425729751587,PGD,0.15,10.0,,,,,,,,,123
0.1171077258404605,0.1891825445605408,0.0477816759290881,0.0762938726948245,0.6596,0.952218324070912,XGB,PGD_eps0.15_it25,0.8821815252671231,1.465425729751587,PGD,0.15,25.0,,,,,,,,,123
0.148925584590964,0.2957095709570957,0.0834549349560681,0.1301726434054093,0.6402,0.916545065043932,XGB,PGD_eps0.3_it10,0.8504347414058613,1.465425729751587,PGD,0.3,10.0,,,,,,,,,123
0.1107583690682082,0.0527465143625063,0.0097488279673383,0.016456160578586,0.5639,0.9902511720326616,XGB,PGD_eps0.3_it25,0.8885071904096283,1.465425729751587,PGD,0.3,25.0,,,,,,,,,123
0.2430050463171361,0.5101412674611318,0.2006892483467353,0.2880570409982175,0.6207,0.7993107516532646,XGB,PGD_eps0.5_it10,0.7564026629391836,1.465425729751587,PGD,0.5,10.0,,,,,,,,,123
0.1899121040536378,0.4055238095238095,0.1321990747927597,0.1993959118686928,0.6242,0.8678009252072402,XGB,PGD_eps0.5_it25,0.8094245303134403,1.465425729751587,PGD,0.5,25.0,,,,,,,,,123
0.2372242886588168,0.5005381240168888,0.1877115092055015,0.2730310693641618,0.6033,0.8122884907944984,XGB,PGD_eps0.75_it10,0.7621360373380085,1.465425729751587,PGD,0.75,10.0,,,,,,,,,123
0.2042929233101945,0.4365963716732664,0.1471948834176782,0.2201634624315036,0.6118,0.8528051165823217,XGB,PGD_eps0.75_it25,0.795091094316378,1.465425729751587,PGD,0.75,25.0,,,,,,,,,123
0.1334786419957828,0.1087813620071684,0.0188456642553323,0.0321257508798856,0.4973,0.9811543357446676,XGB,CW_c0.0_it10,0.8658816840010425,1.465425729751587,CW,,10.0,0.0,,,,,,,,123
0.1339050913312326,0.1078643578643578,0.018566239249899,0.0316796016210632,0.4946,0.9814337607501008,XGB,CW_c0.5_it10,0.8654789262953398,1.465425729751587,CW,,10.0,0.5,,,,,,,,123
0.2,0.1428571428571428,0.12,0.1304347826086956,0.72,0.88,XGB,HopSkipJump_direct,0.8,,,,,,100.0,100.0,0.3182497322559356,562.5,0.0,24.0,6.77204155921936,123
0.9985785022151674,0.9992545889368576,0.9988822999782668,0.9990684097754868,0.0024,0.001117700021733,LGBM,clean,0.0,1.1171424388885498,,,,,,,,,,,,123
0.1344026155559241,0.1770413494551425,0.036822006271539,0.060964326102601,0.5513,0.963177993728461,LGBM,FGSM_eps0.15,0.8650524769598901,1.1171424388885498,FGSM,0.15,1.0,,,,,,,,,123
0.1462721220592764,0.1707401032702237,0.0307988450433108,0.0521844340987401,0.4818,0.9692011549566892,LGBM,FGSM_eps0.3,0.8531829704565377,1.1171424388885498,FGSM,0.3,1.0,,,,,,,,,123
0.1874955578194224,0.3227396329027872,0.0589586761464187,0.0997033575722573,0.3985,0.9410413238535812,LGBM,FGSM_eps0.5,0.8119595346963918,1.1171424388885498,FGSM,0.5,1.0,,,,,,,,,123
0.2094813902248335,0.4110872235872236,0.083113415504983,0.1382712223341339,0.3835,0.9168865844950168,LGBM,FGSM_eps0.75,0.7899973939207278,1.1171424388885498,FGSM,0.75,1.0,,,,,,,,,123
0.247838138785567,0.5202708644798171,0.1836753702381322,0.2715006883891693,0.5455,0.8163246297618678,LGBM,PGD_eps0.15_it10,0.7514748039517638,1.1171424388885498,PGD,0.15,10.0,,,,,,,,,123
0.1513895140846738,0.2918108419838524,0.0785494737495731,0.1237799359084126,0.614,0.9214505262504268,LGBM,PGD_eps0.15_it25,0.8479945035418986,1.1171424388885498,PGD,0.15,25.0,,,,,,,,,123
0.249757160795091,0.5206052311435523,0.212580334689062,0.301889288155023,0.6305,0.787419665310938,LGBM,PGD_eps0.3_it10,0.7496742400909758,1.1171424388885498,PGD,0.3,10.0,,,,,,,,,123
0.1229595583880215,0.2009450385476249,0.0501723120866838,0.0802961417107649,0.6426,0.9498276879133162,LGBM,PGD_eps0.3_it25,0.8764007676088038,1.1171424388885498,PGD,0.3,25.0,,,,,,,,,123
0.2387405529626383,0.5032171805799281,0.1869663758576795,0.2726367258239768,0.5945,0.8130336241423205,LGBM,PGD_eps0.5_it10,0.7607619228126703,1.1171424388885498,PGD,0.5,10.0,,,,,,,,,123
0.1533322277239451,0.3206223306894448,0.0978918935701201,0.1499892966724544,0.6681,0.9021081064298798,LGBM,PGD_eps0.5_it25,0.8462176313108579,1.1171424388885498,PGD,0.5,25.0,,,,,,,,,123
0.2128456016489374,0.4607236740374207,0.1850104008196466,0.2640054936535011,0.6975,0.8149895991803533,LGBM,PGD_eps0.75_it10,0.7866568741263712,1.1171424388885498,PGD,0.75,10.0,,,,,,,,,123
0.1654149588950224,0.3604070305272895,0.1209599801297773,0.1811292684627722,0.6914,0.8790400198702226,LGBM,PGD_eps0.75_it25,0.8341349001397806,1.1171424388885498,PGD,0.75,25.0,,,,,,,,,123
0.1474330119168897,0.0914990266060999,0.0131329752553634,0.0229691572545612,0.42,0.9868670247446366,LGBM,CW_c0.0_it10,0.8516667061527162,1.1171424388885498,CW,,10.0,0.0,,,,,,,,123
0.1472434788789121,0.1152673307582842,0.0176037753422956,0.0305429864253393,0.4352,0.9823962246577044,LGBM,CW_c0.5_it10,0.8519273140799356,1.1171424388885498,CW,,10.0,0.5,,,,,,,,123
0.03,0.0,0.0,0.0,0.94,1.0,LGBM,HopSkipJump_direct,0.97,,,,,,100.0,100.0,0.1991122215986251,561.0,0.0,0.0,6.757694721221924,123
0.9984600440664312,0.9990684387032668,0.9989133472010928,0.998990886932762,0.003,0.0010866527989071,XGB,clean,0.0,1.363684892654419,,,,,,,,,,,,31
0.1535691440214172,0.1936607453848833,0.034524511782421,0.0586018813733498,0.463,0.9654754882175788,XGB,FGSM_eps0.15,0.8455779573076831,1.363684892654419,FGSM,0.15,1.0,,,,,,,,,31
0.1509630647492241,0.2936291240045506,0.0801328821136949,0.1259055098904851,0.6209,0.919867117886305,XGB,FGSM_eps0.3,0.8483261863583595,1.363684892654419,FGSM,0.3,1.0,,,,,,,,,31
0.1658177166007249,0.3478349051820302,0.1064919742928995,0.1630615640599001,0.6431,0.8935080257071005,XGB,FGSM_eps0.5,0.8334241512473644,1.363684892654419,FGSM,0.5,1.0,,,,,,,,,31
0.2646591959060864,0.5407021202641641,0.2414852991399919,0.3338627291067519,0.6607,0.758514700860008,XGB,FGSM_eps0.75,0.734487905423014,1.363684892654419,FGSM,0.75,1.0,,,,,,,,,31
0.2432419626146082,0.5160591844099603,0.1331925859231891,0.2117368343122254,0.4023,0.8668074140768108,XGB,PGD_eps0.15_it10,0.7560946717524698,1.363684892654419,PGD,0.15,10.0,,,,,,,,,31
0.20772820962354,0.4156857377497946,0.0942904157223136,0.1537137795773756,0.4269,0.9057095842776864,XGB,PGD_eps0.15_it25,0.7915373498542965,1.363684892654419,PGD,0.15,25.0,,,,,,,,,31
0.2411334075671065,0.5071177223288548,0.1968704399391474,0.2836311587234137,0.6163,0.8031295600608526,XGB,PGD_eps0.3_it10,0.758250610059466,1.363684892654419,PGD,0.3,10.0,,,,,,,,,31
0.2162571963325357,0.4613749114103472,0.1616939364773821,0.2394647906752189,0.608,0.8383060635226179,XGB,PGD_eps0.3_it25,0.7831031296642896,1.363684892654419,PGD,0.3,25.0,,,,,,,,,31
0.2122533109052571,0.454829471491799,0.1627184948306374,0.2396871855849263,0.6282,0.8372815051693626,XGB,PGD_eps0.5_it10,0.7869411736833377,1.363684892654419,PGD,0.5,10.0,,,,,,,,,31
0.2010945532943211,0.4348949362728212,0.156788475270887,0.2304831017092261,0.6562,0.843211524729113,XGB,PGD_eps0.5_it25,0.7981946978132626,1.363684892654419,PGD,0.5,25.0,,,,,,,,,31
0.2279371697979104,0.4814270312653141,0.1525039585209103,0.2316325568235405,0.5291,0.8474960414790897,XGB,PGD_eps0.75_it10,0.77120993153119,1.363684892654419,PGD,0.75,10.0,,,,,,,,,31
0.2048378307943803,0.4322050871219707,0.133999813716663,0.2045740016589643,0.567,0.866000186283337,XGB,PGD_eps0.75_it25,0.7942855789049729,1.363684892654419,PGD,0.75,25.0,,,,,,,,,31
