,accuracy,accuracy,precision,precision,recall,recall,f1,f1,fpr,fpr,fnr,fnr,asr,asr,mean_l2,mean_l2,elapsed_s,elapsed_s
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epsilon,,,,,,,,,,,,,,,,,,
0.15,0.37930299225283703,0.2572901201111182,0.584359731347317,0.2833748173601135,0.3670433729702878,0.25833644043255183,0.44348157581693803,0.2810657590838714,0.58121,0.261797665744891,0.6329566270297122,0.25833644043255183,0.6132957426141344,0.2633461609594782,0.5809303790330886,2.119481667712426e-05,0.8284448742866516,0.6934852642904846
0.3,0.10615745457129991,0.006596695957351159,0.26473825372458976,0.006239894078200746,0.0963146946505635,0.0014523227206841391,0.14122576735074716,0.0019188897361187083,0.8621399999999999,0.028892949422234297,0.9036853053494365,0.0014523227206841912,0.8925703049112748,0.007059170406810413,1.1618605852127075,4.235359743187363e-05,0.810988974571228,0.6801821052182885
0.5,0.10159681584496194,0.007407438842611379,0.2601453389321838,0.006792972942588548,0.09603837436741278,0.0008950911761803565,0.14026680189767854,0.001379192737396014,0.8805,0.03184584580030561,0.9039616256325871,0.0008950911761804028,0.8982586652135801,0.007420668782297921,1.9364341735839843,7.061728355079083e-05,0.8087174654006958,0.6765978073571497
0.75,0.09786775332275102,0.004271711806805275,0.2565856073183027,0.003821902066186883,0.0960011177000217,0.0008955898153154332,0.13971720099110535,0.0011550652065602416,0.89612,0.01880603486566004,0.9039988822999783,0.0008955898153154618,0.9020137885285129,0.004303584792417174,2.9046497344970703,0.00010626640810721919,0.814859402179718,0.6798690841613341
