accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence
0.5013100278324252,0.4326113116726835,0.3001610241933881,0.3544158206678012,0.33005,0.6998389758066119,LR,FGSM_eps0.15,0.4725982067577491,FGSM,0.15,1,
0.5812715882614253,0.5562264357138954,0.4047273522453929,0.46853460675450204,0.27071666666666666,0.5952726477546071,SVM,FGSM_eps0.15,0.3905605468572931,FGSM,0.15,1,
0.3633899349972349,0.016882549847183816,0.006918076456672564,0.009814428337751707,0.33775,0.9930819235433275,RF,FGSM_eps0.15,0.6364015484619638,FGSM,0.15,1,
0.25942177456642157,0.03422278946899766,0.022921098145239845,0.027454341976807867,0.5423,0.9770789018547602,MLP,FGSM_eps0.15,0.7401521264154194,FGSM,0.15,1,
0.2470830349129217,0.16310699588477368,0.15758503468977994,0.1602984742626614,0.6778833333333333,0.8424149653102201,LR,FGSM_eps0.3,0.7270337162180539,FGSM,0.3,1,
0.4780830983744776,0.3908484557144574,0.25861280639325684,0.3112684986899877,0.33791666666666664,0.7413871936067431,SVM,FGSM_eps0.3,0.494002882967825,FGSM,0.3,1,
0.36620944126633004,0.029380700912145945,0.012166272389320717,0.017207203407701068,0.3369666666666667,0.9878337276106793,RF,FGSM_eps0.3,0.6336183059390951,FGSM,0.3,1,
0.0763805154891526,0.014112637310873703,0.014889768005884341,0.014490790899241603,0.8720666666666667,0.9851102319941156,MLP,FGSM_eps0.3,0.9233747042238198,FGSM,0.3,1,
0.10830167810485662,0.023859537870080456,0.02393495417768324,0.023897186523098298,0.8209666666666666,0.9760650458223168,LR,FGSM_eps0.5,0.8659782598841373,FGSM,0.5,1,
0.18301406126759925,0.08324086674343138,0.07904101147048884,0.08108659297630216,0.7298166666666667,0.9209589885295112,SVM,FGSM_eps0.5,0.7892804366155045,FGSM,0.5,1,
0.3572794937581027,0.019463243873978995,0.008289764029978332,0.011627258532232879,0.35013333333333335,0.9917102359700216,RF,FGSM_eps0.5,0.6425482534473224,FGSM,0.5,1,
0.05956320317670417,0.012837813195229586,0.013995189153728407,0.013391540883194948,0.9022333333333333,0.9860048108462716,MLP,FGSM_eps0.5,0.9402282802824946,FGSM,0.5,1,
0.0981931588442744,0.018187163155316023,0.01844820388446017,0.018316753513342807,0.83495,0.9815517961155398,LR,FGSM_eps0.75,0.8762409000661814,FGSM,0.75,1,
0.15157339328939376,0.04895891952729319,0.04669701608253981,0.04780122504629535,0.7605,0.9533029839174602,SVM,FGSM_eps0.75,0.8207936320861626,FGSM,0.75,1,
0.355946801084286,0.012092979484283832,0.005109039222312785,0.007183285584515408,0.34991666666666665,0.9948909607776872,RF,FGSM_eps0.75,0.6438628142480259,FGSM,0.75,1,
0.04961787077414032,0.011275432463923993,0.012504224400135181,0.011858080084458185,0.9192666666666667,0.9874957755998648,MLP,FGSM_eps0.75,0.9501554808119452,FGSM,0.75,1,
0.46143803885660406,0.35724592220828105,0.2264079677156432,0.2771619434676271,0.3415166666666667,0.7735920322843568,LR,PGD_eps0.15_it10,0.5126152507184755,PGD,0.15,10,
0.5732573003454122,0.5411656816792337,0.422320736337793,0.47441351511294233,0.3002,0.577679263662207,SVM,PGD_eps0.15_it10,0.3987198897582115,PGD,0.15,10,
0.4692075464855897,0.04821917808219178,0.008746993221080253,0.01480783469071818,0.14475,0.9912530067789197,RF,PGD_eps0.15_it10,0.5305658051004959,PGD,0.15,10,
0.18535307289919586,0.021021530115521544,0.01725543208158559,0.018953206541913226,0.6737166666666666,0.9827445679184144,MLP,PGD_eps0.15_it10,0.8142298940192016,PGD,0.15,10,
0.46277073153042075,0.35945004237687167,0.2276404985786136,0.27874878286270693,0.3401,0.7723595014213864,LR,PGD_eps0.15_it25,0.5112916239812154,PGD,0.15,25,
0.5675457603147693,0.5333983673050264,0.4130568753354671,0.46557692954054025,0.30293333333333333,0.5869431246645329,SVM,PGD_eps0.15_it25,0.4044404957254109,PGD,0.15,25,
0.4107141238225615,0.03244894063752624,0.01013856032443393,0.015449863677673432,0.25345,0.9898614396755661,RF,PGD_eps0.15_it25,0.5890864255731938,PGD,0.15,25,
0.1748819161763506,0.02072050859430186,0.017493986442160506,0.01897103683183685,0.6931666666666667,0.9825060135578395,MLP,PGD_eps0.15_it25,0.8250274244580836,PGD,0.15,25,
0.16795554064712656,0.12454736384704519,0.1367512871995706,0.13036433410716824,0.8058833333333333,0.8632487128004294,LR,PGD_eps0.3_it10,0.8062790676590845,PGD,0.3,10,
0.234055284081122,0.15718956214774255,0.15579587698546807,0.15648961661341854,0.7003333333333334,0.844204123014532,SVM,PGD_eps0.3_it10,0.7381576203729726,PGD,0.3,10,
0.515189976700543,0.1205453240851471,0.010019283144146473,0.018500844284560607,0.061283333333333335,0.9899807168558535,RF,PGD_eps0.3_it10,0.4845924408220991,PGD,0.3,10,
0.029020062917599704,0.013065171544673628,0.015148201896507167,0.014029790289617587,0.95935,0.9848517981034929,MLP,PGD_eps0.3_it10,0.9709255414630609,PGD,0.3,10,
0.1404222913248053,0.11831792690665249,0.13714887780052878,0.12703936949876626,0.8568333333333333,0.8628511221994712,LR,PGD_eps0.3_it25,0.8338123169814058,PGD,0.3,25,
0.24448111112118437,0.16405979863724193,0.16034828936643938,0.1621828125628343,0.6849833333333334,0.8396517106335606,SVM,PGD_eps0.3_it25,0.7277499252060234,PGD,0.3,25,
0.5180638785889776,0.12361623616236163,0.009323499592469635,0.017339223986542692,0.05541666666666667,0.9906765004075304,RF,PGD_eps0.3_it25,0.4817366708067777,PGD,0.3,25,
0.024323907781293348,0.012966708019645497,0.015168081426555076,0.013981272790574093,0.968,0.9848319185734449,MLP,PGD_eps0.3_it25,0.9756307625359237,PGD,0.3,25,
0.11479288867936502,0.10439578806618753,0.12416754467924378,0.11342649342159027,0.8930666666666667,0.8758324553207563,LR,PGD_eps0.5_it10,0.8596321042945342,PGD,0.5,10,
0.1706934534872125,0.11684782608695653,0.12480368964077689,0.1206947928982707,0.7908333333333334,0.8751963103592231,SVM,PGD_eps0.5_it10,0.8016826378249005,PGD,0.5,10,
0.4487003979946148,0.06970267835203538,0.016917480070771127,0.02722677245968774,0.1893,0.9830825199292289,RF,PGD_eps0.5_it10,0.5510820195280274,PGD,0.5,10,
0.010987915106570083,0.011419168245736511,0.013657237142913942,0.012438328882451456,0.99125,0.9863427628570861,MLP,PGD_eps0.5_it10,0.9889939530203168,PGD,0.5,10,
0.113895360960264,0.10386638830897704,0.12363079736795023,0.11289005064531939,0.8942666666666667,0.8763692026320498,LR,PGD_eps0.5_it25,0.8605024342039654,PGD,0.5,25,
0.17004070605513902,0.1026742707410119,0.10593801562531062,0.10428061249449636,0.7762166666666667,0.8940619843746894,SVM,PGD_eps0.5_it25,0.8023807149397568,PGD,0.5,25,
0.5245822869731558,0.15364667747163696,0.009422897242709182,0.017756799280737243,0.04351666666666667,0.9905771027572908,RF,PGD_eps0.5_it25,0.4751819986763733,PGD,0.5,25,
0.01025357424548743,0.011241552230875246,0.013458441842434846,0.01225051119193674,0.9924333333333333,0.9865415581575652,MLP,PGD_eps0.5_it25,0.9897282938813994,PGD,0.5,25,
0.08871925514265251,0.08083742362015427,0.0962566844919786,0.08787579060081124,0.9176,0.9037433155080213,LR,PGD_eps0.75_it10,0.8857782653236993,PGD,0.75,10,
0.09333381684994968,0.012265724659012855,0.012424706279943543,0.01234470362835529,0.8388333333333333,0.9875752937200565,SVM,PGD_eps0.75_it10,0.8790694722718331,PGD,0.75,10,
0.4273954470866613,0.0437220526651998,0.012245790509512355,0.01913281152938253,0.22455,0.9877542094904876,RF,PGD_eps0.75_it10,0.5723960363725374,PGD,0.75,10,
0.008222804456814411,0.010438586317167332,0.01252410393018309,0.01138663967611336,0.9953833333333333,0.9874758960698169,MLP,PGD_eps0.75_it10,0.991768129606629,PGD,0.75,10,
0.06452227047315123,0.04015582337698475,0.045901834880623424,0.04283700048235687,0.9198666666666667,0.9540981651193766,LR,PGD_eps0.75_it25,0.909966184056644,PGD,0.75,25,
0.06726018331323717,0.03774945054945055,0.04268135101286206,0.04006419227826606,0.9121333333333334,0.9573186489871379,SVM,PGD_eps0.75_it25,0.9052972267300073,PGD,0.75,25,
0.5157792625767205,0.07587336244541484,0.005526509353318888,0.010302592324939314,0.056433333333333335,0.9944734906466811,RF,PGD_eps0.75_it25,0.48398502307280855,PGD,0.75,25,
0.007506595468844909,0.010392533262725889,0.012484344870087271,0.011342803731565687,0.9966666666666667,0.9875156551299127,MLP,PGD_eps0.75_it25,0.9924843385945985,PGD,0.75,25,
0.8378194609394124,0.7841040563755566,0.8892113790429994,0.8333566218595423,0.20526666666666665,0.11078862095700058,LR,CW_c0.0_it10,0.1350643228198689,CW,,10,0.0
0.8499043543693281,0.8093160528679584,0.8776613720851639,0.842104259255727,0.17336666666666667,0.12233862791483609,SVM,CW_c0.0_it10,0.12104838490340245,CW,,10,0.0
0.5033589294942113,0.23776059967205435,0.04035544599725663,0.06899950714637752,0.10846666666666667,0.9596445540027434,RF,CW_c0.0_it10,0.4964053561553176,CW,,10,0.0
0.005557419109181074,0.005956441442190905,0.007116871757151661,0.006485154792312012,0.99575,0.9928831282428483,MLP,CW_c0.0_it10,0.9944063171445926,CW,,10,0.0
0.8035411548189986,0.7660515507981639,0.8194739876349323,0.7918627658143957,0.20981666666666668,0.18052601236506768,LR,CW_c0.5_it10,0.16934262894028268,CW,,10,0.5
0.8214735773279058,0.7978940812394169,0.8149613343140568,0.806337404850416,0.17306666666666667,0.18503866568594318,SVM,CW_c0.5_it10,0.14948822788138127,CW,,10,0.5
0.4987896974696971,0.1831595013991351,0.02862652326898992,0.04951431273102381,0.10703333333333333,0.97137347673101,RF,CW_c0.5_it10,0.5009836541163885,CW,,10,0.5
0.004333517674043317,0.004874559126904905,0.005824702304037532,0.005307442193259729,0.9969166666666667,0.9941752976959625,MLP,CW_c0.5_it10,0.9956302185797303,CW,,10,0.5
