accuracy,precision,recall,f1,fpr,fnr,model
0.8838848039215687,0.5371287128712872,0.530562347188264,0.5338253382533825,0.06549912434325744,0.46943765281173594,LR
0.8881740196078431,0.5575916230366492,0.5207823960880196,0.538558786346397,0.05919439579684763,0.4792176039119804,SVM
0.9096200980392157,0.6301369863013698,0.6748166259168704,0.6517119244391971,0.056742556917688265,0.3251833740831296,RF
0.8204656862745098,0.3942652329749104,0.8068459657701712,0.5296950240770465,0.1775831873905429,0.19315403422982885,MLP
