accuracy,precision,recall,f1,fpr,fnr,model
0.8933823529411765,0.575682382133995,0.5672371638141809,0.5714285714285714,0.05989492119089317,0.43276283618581907,LR
0.9022671568627451,0.6222826086956522,0.5599022004889975,0.5894465894465895,0.04868651488616462,0.4400977995110024,SVM
0.9126838235294118,0.6324786324786325,0.7237163814180929,0.6750285062713797,0.060245183887915936,0.2762836185819071,RF
0.8526348039215687,0.4484240687679083,0.7652811735941321,0.5654923215898826,0.13485113835376533,0.23471882640586797,MLP
