accuracy,precision,recall,f1,fpr,fnr,model
0.9739082345901744,0.9736531969718155,0.9690078126553088,0.9713249506805093,0.021983333333333334,0.030992187344691172,LR
0.9748964216748411,0.9707268766092295,0.9743355267081486,0.9725278541168534,0.024633333333333333,0.02566447329185138,SVM
0.9997189559667461,0.99990056083688,0.9994831322187544,0.9996918029527265,8.333333333333333e-05,0.0005168677812456514,RF
0.9981233511327888,0.9991431190466701,0.9967397570721428,0.9979399910434393,0.0007166666666666667,0.0032602429278571856,MLP
