accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.8875612745098039,0.5544041450777202,0.5232273838630807,0.5383647798742138,0.060245183887915936,0.4767726161369193,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 0.1}",,,,,,,,,,,
0.3606004901960784,0.1224122412241224,0.6650366748166259,0.20676548840744963,0.6830122591943958,0.33496332518337407,LR,tuned,FGSM_eps0.15,0.5551470588235294,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.15,1.0,,,,,,,,
0.23590686274509803,0.10315949752569471,0.6625916870415648,0.1785243741765481,0.8252189141856392,0.3374083129584352,LR,tuned,FGSM_eps0.3,0.6853553921568627,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.3,1.0,,,,,,,,
0.17647058823529413,0.05505661850839516,0.34474327628361856,0.09494949494949495,0.8476357267950964,0.6552567237163814,LR,tuned,FGSM_eps0.5,0.7472426470588235,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.5,1.0,,,,,,,,
0.16207107843137256,0.04320502749410841,0.26894865525672373,0.07445008460236886,0.8532399299474606,0.7310513447432763,LR,tuned,FGSM_eps0.75,0.7619485294117647,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.75,1.0,,,,,,,,
0.2696078431372549,0.11076074103271581,0.687041564792176,0.19076714188730481,0.7901926444833626,0.31295843520782396,LR,tuned,PGD_eps0.15_it10,0.6504289215686274,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.15,10.0,,,,,,,,
0.2699142156862745,0.1108044164037855,0.687041564792176,0.19083191850594228,0.7898423817863398,0.31295843520782396,LR,tuned,PGD_eps0.15_it25,0.6501225490196079,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.15,25.0,,,,,,,,
0.21292892156862744,0.10059171597633136,0.6650366748166259,0.17475104400899455,0.8518388791593695,0.33496332518337407,LR,tuned,PGD_eps0.3_it10,0.7104779411764706,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.3,10.0,,,,,,,,
0.21262254901960784,0.10025897151313355,0.6625916870415648,0.17416452442159383,0.8518388791593695,0.3374083129584352,LR,tuned,PGD_eps0.3_it25,0.7107843137254902,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.3,25.0,,,,,,,,
0.18412990196078433,0.06951871657754011,0.4449877750611247,0.12025107367030063,0.8532399299474606,0.5550122249388753,LR,tuned,PGD_eps0.5_it10,0.7398897058823529,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.5,10.0,,,,,,,,
0.18841911764705882,0.074791192103265,0.48166259168704156,0.12947748931975026,0.8535901926444833,0.5183374083129584,LR,tuned,PGD_eps0.5_it25,0.7352941176470589,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.5,25.0,,,,,,,,
0.16268382352941177,0.04395604395604396,0.27383863080684595,0.07575245180926615,0.8532399299474606,0.726161369193154,LR,tuned,PGD_eps0.75_it10,0.7613357843137255,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.75,10.0,,,,,,,,
0.16574754901960784,0.048046875,0.30073349633251834,0.08285618053216572,0.8535901926444833,0.6992665036674817,LR,tuned,PGD_eps0.75_it25,0.7579656862745098,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.75,25.0,,,,,,,,
0.7405024509803921,0.2459396751740139,0.5183374083129584,0.33359559402045635,0.2276707530647986,0.48166259168704156,LR,tuned,CW_c0.0_it10,0.15196078431372548,"{'class_weight': 'balanced', 'C': 0.1}",CW,,10.0,0.0,,,,,,,
0.7052696078431373,0.21928934010152284,0.5281173594132029,0.3098995695839311,0.2693520140105079,0.4718826405867971,LR,tuned,CW_c0.5_it10,0.19025735294117646,"{'class_weight': 'balanced', 'C': 0.1}",CW,,10.0,0.5,,,,,,,
0.28,0.35135135135135137,0.52,0.41935483870967744,0.96,0.48,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 0.1}",,,,,100.0,72.0,0.5442187786102295,556.5,0.0,0.0,0.8017897605895996
0.8826593137254902,0.5318627450980392,0.530562347188264,0.5312117503059975,0.06690017513134851,0.46943765281173594,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.39920343137254904,0.12366634335596509,0.6234718826405868,0.20639417239983812,0.6329246935201401,0.3765281173594132,LR,as_submitted,FGSM_eps0.15,0.5162377450980392,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.2622549019607843,0.053993752788933515,0.29584352078239606,0.09132075471698113,0.7425569176882661,0.7041564792176039,LR,as_submitted,FGSM_eps0.3,0.6544117647058824,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.19638480392156862,0.041044776119402986,0.24205378973105135,0.07018787663948954,0.8101576182136603,0.7579462102689487,LR,as_submitted,FGSM_eps0.5,0.7221200980392157,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.19148284313725492,0.03887510339123242,0.22982885085574573,0.06650159179342059,0.8140105078809107,0.7701711491442543,LR,as_submitted,FGSM_eps0.75,0.7282475490196079,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.24754901960784315,0.10375532326751839,0.6552567237163814,0.17914438502673796,0.8108581436077058,0.34474327628361856,LR,as_submitted,PGD_eps0.15_it10,0.6715686274509803,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.24785539215686275,0.10410216718266253,0.6577017114914425,0.1797527564316739,0.8108581436077058,0.3422982885085575,LR,as_submitted,PGD_eps0.15_it25,0.6709558823529411,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.17800245098039216,0.06403374233128835,0.4083129584352078,0.11070599933708983,0.8549912434325744,0.5916870415647921,LR,as_submitted,PGD_eps0.3_it10,0.7432598039215687,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.17555147058823528,0.06216423637759018,0.3960880195599022,0.10746268656716418,0.8560420315236428,0.6039119804400978,LR,as_submitted,PGD_eps0.3_it25,0.7457107843137255,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.15808823529411764,0.04476449980537174,0.28117359413202936,0.07723304231027535,0.8595446584938704,0.7188264058679706,LR,as_submitted,PGD_eps0.5_it10,0.7631740196078431,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
0.16115196078431374,0.046357615894039736,0.29095354523227385,0.07997311827956989,0.8574430823117338,0.7090464547677262,LR,as_submitted,PGD_eps0.5_it25,0.7601102941176471,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,
0.15931372549019607,0.04197724597881522,0.2616136919315403,0.07234617985125084,0.8553415061295973,0.7383863080684596,LR,as_submitted,PGD_eps0.75_it10,0.7631740196078431,{'max_iter': 500},PGD,0.75,10.0,,,,,,,,
0.15839460784313725,0.042286609240407204,0.26405867970660146,0.07289908876139048,0.8567425569176883,0.7359413202933985,LR,as_submitted,PGD_eps0.75_it25,0.7637867647058824,{'max_iter': 500},PGD,0.75,25.0,,,,,,,,
0.5735294117647058,0.14867762687634023,0.508557457212714,0.23008849557522124,0.41716287215411557,0.49144254278728605,LR,as_submitted,CW_c0.0_it10,0.32046568627450983,{'max_iter': 500},CW,,10.0,0.0,,,,,,,
0.45496323529411764,0.11774553571428571,0.5158924205378973,0.19173103134938665,0.5537653239929947,0.4841075794621027,LR,as_submitted,CW_c0.5_it10,0.44424019607843135,{'max_iter': 500},CW,,10.0,0.5,,,,,,,
0.32,0.37142857142857144,0.52,0.43333333333333335,0.88,0.48,LR,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,68.0,0.332243412733078,556.0,0.0,0.0,0.7985270023345947
0.8915441176470589,0.5749318801089919,0.5158924205378973,0.5438144329896907,0.05464098073555167,0.4841075794621027,SVM,tuned,clean,0.0,"{'class_weight': None, 'C': 0.01}",,,,,,,,,,,
0.5064338235294118,0.15098722415795587,0.6356968215158925,0.24401689347724073,0.5120840630472855,0.3643031784841076,SVM,tuned,FGSM_eps0.15,0.4096200980392157,"{'class_weight': None, 'C': 0.01}",FGSM,0.15,1.0,,,,,,,,
0.34528186274509803,0.0889628924833492,0.4572127139364303,0.14894464356829948,0.670753064798599,0.5427872860635696,SVM,tuned,FGSM_eps0.3,0.5772058823529411,"{'class_weight': None, 'C': 0.01}",FGSM,0.3,1.0,,,,,,,,
0.20098039215686275,0.04509722796855606,0.2665036674816626,0.07714083510261854,0.8084063047285464,0.7334963325183375,SVM,tuned,FGSM_eps0.5,0.7239583333333334,"{'class_weight': None, 'C': 0.01}",FGSM,0.5,1.0,,,,,,,,
0.19056372549019607,0.03882693102023957,0.22982885085574573,0.06643109540636043,0.815061295971979,0.7701711491442543,SVM,tuned,FGSM_eps0.75,0.7346813725490197,"{'class_weight': None, 'C': 0.01}",FGSM,0.75,1.0,,,,,,,,
0.35324754901960786,0.12144128113879003,0.6674816625916871,0.20549491908167106,0.691768826619965,0.33251833740831294,SVM,tuned,PGD_eps0.15_it10,0.5686274509803921,"{'class_weight': None, 'C': 0.01}",PGD,0.15,10.0,,,,,,,,
0.3599877450980392,0.1229802513464991,0.6699266503667481,0.20781190747061054,0.6844133099824868,0.33007334963325186,SVM,tuned,PGD_eps0.15_it25,0.5615808823529411,"{'class_weight': None, 'C': 0.01}",PGD,0.15,25.0,,,,,,,,
0.19975490196078433,0.0835538752362949,0.5403422982885085,0.14472822527832352,0.8490367775831874,0.45965770171149145,SVM,tuned,PGD_eps0.3_it10,0.7276348039215687,"{'class_weight': None, 'C': 0.01}",PGD,0.3,10.0,,,,,,,,
0.19914215686274508,0.08286038592508513,0.5354523227383863,0.1435124508519004,0.8490367775831874,0.46454767726161367,SVM,tuned,PGD_eps0.3_it25,0.7282475490196079,"{'class_weight': None, 'C': 0.01}",PGD,0.3,25.0,,,,,,,,
0.16789215686274508,0.0492379835873388,0.3080684596577017,0.08490566037735849,0.8521891418563923,0.6919315403422983,SVM,tuned,PGD_eps0.5_it10,0.7598039215686274,"{'class_weight': None, 'C': 0.01}",PGD,0.5,10.0,,,,,,,,
0.17095588235294118,0.053286658887592375,0.33496332518337407,0.09194630872483221,0.852539404553415,0.6650366748166259,SVM,tuned,PGD_eps0.5_it25,0.7567401960784313,"{'class_weight': None, 'C': 0.01}",PGD,0.5,25.0,,,,,,,,
0.16053921568627452,0.04096100827097282,0.254278728606357,0.07055630936227951,0.8528896672504378,0.7457212713936431,SVM,tuned,PGD_eps0.75_it10,0.7671568627450981,"{'class_weight': None, 'C': 0.01}",PGD,0.75,10.0,,,,,,,,
