accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.8826593137254902,0.5318627450980392,0.530562347188264,0.5312117503059975,0.0669001751313485,0.4694376528117359,LR,rf,25,clean,0.0,,,,
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,SVM,rf,25,clean,0.0,,,,
0.9111519607843136,0.6313465783664459,0.6992665036674817,0.6635730858468677,0.0584938704028021,0.3007334963325183,RF,rf,25,clean,0.0,,,,
0.8428308823529411,0.4295392953929539,0.7750611246943765,0.5527462946817786,0.1474605954465849,0.2249388753056234,MLP,rf,25,clean,0.0,,,,
0.399203431372549,0.123666343355965,0.6234718826405868,0.2063941723998381,0.6329246935201401,0.3765281173594132,LR,rf,25,FGSM_eps0.15,0.5162377450980392,FGSM,0.15,1.0,
0.166360294117647,0.0448818897637795,0.2787286063569682,0.0773143438453713,0.8497373029772329,0.7212713936430318,SVM,rf,25,FGSM_eps0.15,0.7582720588235294,FGSM,0.15,1.0,
0.8878676470588235,0.6028708133971292,0.3080684596577017,0.4077669902912621,0.0290718038528896,0.6919315403422983,RF,rf,25,FGSM_eps0.15,0.0741421568627451,FGSM,0.15,1.0,
0.1954656862745098,0.0685091475282211,0.4303178484107579,0.1182001343183344,0.8381786339754816,0.5696821515892421,MLP,rf,25,FGSM_eps0.15,0.8023897058823529,FGSM,0.15,1.0,
0.2622549019607843,0.0539937527889335,0.295843520782396,0.0913207547169811,0.7425569176882661,0.7041564792176039,LR,rf,25,FGSM_eps0.3,0.6544117647058824,FGSM,0.3,1.0,
0.1608455882352941,0.0398894154818325,0.2469437652811736,0.0686841210472628,0.8514886164623467,0.7530562347188264,SVM,rf,25,FGSM_eps0.3,0.7647058823529411,FGSM,0.3,1.0,
0.8259803921568627,0.2249134948096885,0.1589242053789731,0.1862464183381088,0.0784588441330998,0.8410757946210269,RF,rf,25,FGSM_eps0.3,0.1363357843137254,FGSM,0.3,1.0,
0.1626838235294117,0.0421591804570527,0.2616136919315403,0.0726162198846284,0.8514886164623467,0.7383863080684596,MLP,rf,25,FGSM_eps0.3,0.8354779411764706,FGSM,0.3,1.0,
0.1963848039215686,0.0410447761194029,0.2420537897310513,0.0701878766394895,0.8101576182136603,0.7579462102689487,LR,rf,25,FGSM_eps0.5,0.7221200980392157,FGSM,0.5,1.0,
0.1602328431372549,0.0398579321231254,0.2469437652811736,0.0686374447842337,0.8521891418563923,0.7530562347188264,SVM,rf,25,FGSM_eps0.5,0.7653186274509803,FGSM,0.5,1.0,
