accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9283088235294118,0.6881720430107527,0.78239608801956,0.7322654462242563,0.050788091068301226,0.2176039119804401,XGB,clean,0.0,0.21986722946166992,,,,,,,,,,,
0.7215073529411765,0.18112244897959184,0.3471882640586797,0.23805532271584243,0.22486865148861646,0.6528117359413202,XGB,FGSM_eps0.15,0.25183823529411764,0.21986722946166992,FGSM,0.15,1.0,,,,,,,,
0.6078431372549019,0.11081322609472744,0.30317848410757947,0.16230366492146597,0.34851138353765326,0.6968215158924206,XGB,FGSM_eps0.3,0.36519607843137253,0.21986722946166992,FGSM,0.3,1.0,,,,,,,,
0.38265931372549017,0.06120218579234973,0.27383863080684595,0.10004466279589103,0.6017513134851138,0.726161369193154,XGB,FGSM_eps0.5,0.5885416666666666,0.21986722946166992,FGSM,0.5,1.0,,,,,,,,
0.16881127450980393,0.04466403162055336,0.2762836185819071,0.07689690370874447,0.8465849387040281,0.7237163814180929,XGB,FGSM_eps0.75,0.8051470588235294,0.21986722946166992,FGSM,0.75,1.0,,,,,,,,
0.7879901960784313,0.24777183600713013,0.33985330073349634,0.2865979381443299,0.1478108581436077,0.6601466992665037,XGB,PGD_eps0.15_it10,0.1881127450980392,0.21986722946166992,PGD,0.15,10.0,,,,,,,,
0.7671568627450981,0.21829855537720708,0.33251833740831294,0.26356589147286824,0.17057793345008757,0.6674816625916871,XGB,PGD_eps0.15_it25,0.20863970588235295,0.21986722946166992,PGD,0.15,25.0,,,,,,,,
0.742953431372549,0.15434083601286175,0.23471882640586797,0.18622696411251213,0.18423817863397549,0.7652811735941321,XGB,PGD_eps0.3_it10,0.23131127450980393,0.21986722946166992,PGD,0.3,10.0,,,,,,,,
0.7212009803921569,0.14866760168302945,0.2591687041564792,0.1889483065953654,0.21260945709281961,0.7408312958435208,XGB,PGD_eps0.3_it25,0.25306372549019607,0.21986722946166992,PGD,0.3,25.0,,,,,,,,
0.6482843137254902,0.0926130099228225,0.20537897310513448,0.1276595744680851,0.2882661996497373,0.7946210268948656,XGB,PGD_eps0.5_it10,0.32628676470588236,0.21986722946166992,PGD,0.5,10.0,,,,,,,,
0.6081495098039216,0.08962264150943396,0.23227383863080683,0.12933968686181074,0.3380035026269702,0.7677261613691931,XGB,PGD_eps0.5_it25,0.36734068627450983,0.21986722946166992,PGD,0.5,25.0,,,,,,,,
0.22395833333333334,0.046153846153846156,0.26405867970660146,0.07857402691887959,0.7817863397548162,0.7359413202933985,XGB,PGD_eps0.75_it10,0.7506127450980392,0.21986722946166992,PGD,0.75,10.0,,,,,,,,
0.23223039215686275,0.043137254901960784,0.24205378973105135,0.07322485207100592,0.7691768826619965,0.7579462102689487,XGB,PGD_eps0.75_it25,0.7423406862745098,0.21986722946166992,PGD,0.75,25.0,,,,,,,,
0.7659313725490197,0.24386724386724387,0.4132029339853301,0.30671506352087113,0.18353765323992996,0.58679706601467,XGB,CW_c0.0_it10,0.19761029411764705,0.21986722946166992,CW,,10.0,0.0,,,,,,,
0.7947303921568627,0.2542372881355932,0.33007334963325186,0.2872340425531915,0.13870402802101575,0.6699266503667481,XGB,CW_c0.5_it10,0.1801470588235294,0.21986722946166992,CW,,10.0,0.5,,,,,,,
0.19,0.19607843137254902,0.2,0.19801980198019803,0.82,0.8,XGB,HopSkipJump_direct,0.9024390243902439,,,,,,100.0,82.0,0.42945659160614014,561.0,0.0,15.0,4.0545103549957275
0.9341299019607843,0.7184684684684685,0.7799511002444988,0.7479484173505275,0.043782837127845885,0.2200488997555012,LGBM,clean,0.0,0.16275691986083984,,,,,,,,,,,
0.7846200980392157,0.1762114537444934,0.19559902200489,0.1853997682502897,0.13099824868651488,0.80440097799511,LGBM,FGSM_eps0.15,0.18841911764705882,0.16275691986083984,FGSM,0.15,1.0,,,,,,,,
0.6050857843137255,0.05734406438631791,0.1393643031784841,0.08125445473984319,0.32819614711033274,0.8606356968215159,LGBM,FGSM_eps0.3,0.36703431372549017,0.16275691986083984,FGSM,0.3,1.0,,,,,,,,
0.3596813725490196,0.038946791003839826,0.17359413202933985,0.06362007168458782,0.613660245183888,0.8264058679706602,LGBM,FGSM_eps0.5,0.6087622549019608,0.16275691986083984,FGSM,0.5,1.0,,,,,,,,
0.171875,0.038616251005631534,0.23471882640586797,0.06632124352331606,0.8371278458844134,0.7652811735941321,LGBM,FGSM_eps0.75,0.8014705882352942,0.16275691986083984,FGSM,0.75,1.0,,,,,,,,
0.8131127450980392,0.21690140845070421,0.1882640586797066,0.20157068062827224,0.09737302977232924,0.8117359413202934,LGBM,PGD_eps0.15_it10,0.16023284313725492,0.16275691986083984,PGD,0.15,10.0,,,,,,,,
0.7950367647058824,0.17980295566502463,0.1784841075794621,0.17914110429447852,0.11663747810858144,0.8215158924205379,LGBM,PGD_eps0.15_it25,0.17738970588235295,0.16275691986083984,PGD,0.15,25.0,,,,,,,,
0.741421568627451,0.06930693069306931,0.08557457212713937,0.07658643326039387,0.1646234676007005,0.9144254278728606,LGBM,PGD_eps0.3_it10,0.23161764705882354,0.16275691986083984,PGD,0.3,10.0,,,,,,,,
0.7132352941176471,0.0701468189233279,0.10513447432762836,0.08414872798434442,0.19964973730297722,0.8948655256723717,LGBM,PGD_eps0.3_it25,0.25980392156862747,0.16275691986083984,PGD,0.3,25.0,,,,,,,,
0.5870098039215687,0.054976303317535544,0.14180929095354522,0.07923497267759563,0.3492119089316988,0.8581907090464548,LGBM,PGD_eps0.5_it10,0.38357843137254904,0.16275691986083984,PGD,0.5,10.0,,,,,,,,
0.5431985294117647,0.049166666666666664,0.14425427872860636,0.07333747669359851,0.39964973730297726,0.8557457212713936,LGBM,PGD_eps0.5_it25,0.42800245098039214,0.16275691986083984,PGD,0.5,25.0,,,,,,,,
0.23774509803921567,0.04186866460996033,0.23227383863080683,0.07094846900672143,0.7614711033274956,0.7677261613691931,LGBM,PGD_eps0.75_it10,0.7349877450980392,0.16275691986083984,PGD,0.75,10.0,,,,,,,,
0.23560049019607843,0.04052863436123348,0.22493887530562348,0.06868234415826802,0.7628721541155867,0.7750611246943765,LGBM,PGD_eps0.75_it25,0.7371323529411765,0.16275691986083984,PGD,0.75,25.0,,,,,,,,
0.7974877450980392,0.2773851590106007,0.38386308068459657,0.32205128205128203,0.14325744308231173,0.6161369193154034,LGBM,CW_c0.0_it10,0.17003676470588236,0.16275691986083984,CW,,10.0,0.0,,,,,,,
0.7990196078431373,0.27087198515769945,0.3569682151589242,0.3080168776371308,0.13765323992994746,0.6430317848410758,LGBM,CW_c0.5_it10,0.17371323529411764,0.16275691986083984,CW,,10.0,0.5,,,,,,,
0.18,0.23333333333333334,0.28,0.2545454545454545,0.92,0.72,LGBM,HopSkipJump_direct,0.9759036144578314,,,,,,100.0,83.0,0.5957546234130859,560.0,0.0,0.0,5.40595269203186
