accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9983652775474425,0.999440576827449,0.9984165916358781,0.9989283218140871,0.0018,0.0015834083641218294,XGB,clean,0.0,1.209566593170166,,,,,,,,,,,
0.18460517899026274,0.3965904833270888,0.13145394144493774,0.197458318759473,0.6442,0.8685460585550623,XGB,FGSM_eps0.15,0.8146129972280793,1.209566593170166,FGSM,0.15,1.0,,,,,,,,
0.12163282712217774,0.2617508813160987,0.08298922661367941,0.1260224888616487,0.7539,0.9170107733863206,XGB,FGSM_eps0.3,0.877656423985406,1.209566593170166,FGSM,0.3,1.0,,,,,,,,
0.19825155772465589,0.4452054794520548,0.2058430873358378,0.2815226852933059,0.8262,0.7941569126641622,XGB,FGSM_eps0.5,0.8010376933829279,1.209566593170166,FGSM,0.5,1.0,,,,,,,,
0.32869767111279585,0.5958721045337557,0.37377751560122946,0.45938984603056493,0.8165,0.6262224843987705,XGB,FGSM_eps0.75,0.6705678883650407,1.209566593170166,FGSM,0.75,1.0,,,,,,,,
0.1254708711412258,0.26014684886803996,0.07920146542891739,0.12143282161132929,0.7255,0.9207985345710826,XGB,PGD_eps0.15_it10,0.8737473050771163,1.209566593170166,PGD,0.15,10.0,,,,,,,,
0.1249970385462816,0.2584373082429945,0.07845633208109534,0.12037059089718247,0.7251,0.9215436679189046,XGB,PGD_eps0.15_it25,0.8742211376720604,1.209566593170166,PGD,0.15,25.0,,,,,,,,
0.15297685327773697,0.3152570653874231,0.09385575460275078,0.14464806928561175,0.6566,0.9061442453972492,XGB,PGD_eps0.3_it10,0.8461702480513634,1.209566593170166,PGD,0.3,10.0,,,,,,,,
0.1580942453031344,0.31051372593689486,0.08463472942345307,0.13301454084122183,0.6053,0.9153652705765469,XGB,PGD_eps0.3_it25,0.8409817811367244,1.209566593170166,PGD,0.3,25.0,,,,,,,,
0.15127105593593784,0.3125194481900218,0.0935452823744916,0.14399044205495817,0.6628,0.9064547176255084,XGB,PGD_eps0.5_it10,0.8476391290956905,1.209566593170166,PGD,0.5,10.0,,,,,,,,
0.16806842142670994,0.34074967119684346,0.09652581576577975,0.15043669707013765,0.6015,0.9034741842342202,XGB,PGD_eps0.5_it25,0.830794380345424,1.209566593170166,PGD,0.5,25.0,,,,,,,,
0.19673529342083443,0.38753315649867376,0.09071998509733305,0.14702256660544918,0.4618,0.909280014902667,XGB,PGD_eps0.75_it10,0.8021511999810467,1.209566593170166,PGD,0.75,10.0,,,,,,,,
0.1812646591959061,0.3539723983588213,0.08839144338538918,0.14145880950014905,0.5196,0.9116085566146108,XGB,PGD_eps0.75_it25,0.8175507593167334,1.209566593170166,PGD,0.75,25.0,,,,,,,,
0.2330071785638134,0.4943287275726954,0.22326057934117793,0.3075968859611601,0.7356,0.7767394206588221,XGB,CW_c0.0_it10,0.7662820725437702,1.209566593170166,CW,,10.0,0.0,,,,,,,
0.2189817337534649,0.4729314167203032,0.2053152845477972,0.28632663664703845,0.737,0.7946847154522028,XGB,CW_c0.5_it10,0.7803075173541187,1.209566593170166,CW,,10.0,0.5,,,,,,,
