accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.9037882915965789,0.9680723692962618,0.9037225620168275,0.9347913354850105,0.096,0.09627743798317241,LR,rf,15,clean,0.0,,,,
0.9058494633845863,0.9709129724140232,0.9036915147940017,0.9360969962050556,0.0872,0.09630848520599833,SVM,rf,15,clean,0.0,,,,
0.9987680352531451,0.9995650147584278,0.9988202055326151,0.9991924713482623,0.0014,0.0011797944673848924,RF,rf,15,clean,0.0,,,,
0.9645810135279206,0.9950996195757302,0.9583035797447919,0.9763550381957076,0.0152,0.04169642025520817,MLP,rf,15,clean,0.0,,,,
0.7984789973702291,0.9626419955498302,0.7656245148871433,0.8529035382008093,0.0957,0.23437548511285666,LR,rf,15,FGSM_eps0.15,0.10642280082446871,FGSM,0.15,1.0,
0.6697860645833827,0.8969712771042454,0.640876773572604,0.747600593966173,0.2371,0.3591232264273961,SVM,rf,15,FGSM_eps0.15,0.25883105498827264,FGSM,0.15,1.0,
0.13227036887867516,0.19833356098893593,0.04508056754323326,0.07346319251201619,0.5869,0.9549194324567667,RF,rf,15,FGSM_eps0.15,0.8672321068966334,FGSM,0.15,1.0,
0.05024994669383307,0.13841211564938044,0.04681921202148468,0.06997030438010393,0.9387,0.9531807879785154,MLP,rf,15,FGSM_eps0.15,0.9493946788599588,FGSM,0.15,1.0,
0.6560686109597479,0.8910352753956325,0.6258188705020336,0.7352410132953986,0.2465,0.3741811294979664,LR,rf,15,FGSM_eps0.3,0.2737804733587623,FGSM,0.3,1.0,
0.42197161742756284,0.6942744863950654,0.4333260889813406,0.5336060559718612,0.6146,0.5666739110186594,SVM,rf,15,FGSM_eps0.3,0.5122367267644341,FGSM,0.3,1.0,
0.12156175223293611,0.19828975089850043,0.049675556521469155,0.07944783752917225,0.6469,0.9503244434785308,RF,rf,15,FGSM_eps0.3,0.8779644151721196,FGSM,0.3,1.0,
0.041341893908881995,0.13560519113622319,0.047688534260610385,0.07056229327453142,0.9791,0.9523114657393896,MLP,rf,15,FGSM_eps0.3,0.9581842734961739,FGSM,0.3,1.0,
0.5249117486791917,0.8273021001615509,0.4769784842745816,0.6050926564130842,0.3207,0.5230215157254183,LR,rf,15,FGSM_eps0.5,0.40543485986401007,FGSM,0.5,1.0,
0.2716482266815134,0.5389189763194223,0.31512931168306996,0.3977038967145348,0.8684,0.6848706883169301,SVM,rf,15,FGSM_eps0.5,0.6642422232225355,FGSM,0.5,1.0,
0.13793266838825843,0.23114543114543115,0.055760812195349126,0.08984716976412617,0.5974,0.9442391878046509,RF,rf,15,FGSM_eps0.5,0.8615698073870501,FGSM,0.5,1.0,
0.06439384965291763,0.20494327390599676,0.07851842652674718,0.11353790208534423,0.9811,0.9214815734732528,MLP,rf,15,FGSM_eps0.5,0.9349664763439077,FGSM,0.5,1.0,
0.40062545902532637,0.6659302660647393,0.43050079170418204,0.522939412796289,0.6956,0.5694992082958179,LR,rf,15,FGSM_eps0.75,0.5328958279040015,FGSM,0.75,1.0,
0.2469852401146675,0.5107198708570853,0.3143220838895961,0.3891451414514145,0.9699,0.685677916110404,SVM,rf,15,FGSM_eps0.75,0.6891421260868535,FGSM,0.75,1.0,
0.14030183136297947,0.23985710640469507,0.05836877891272626,0.09388967962643893,0.5958,0.9416312210872737,RF,rf,15,FGSM_eps0.75,0.8591532611528347,FGSM,0.75,1.0,
