accuracy,precision,recall,f1,fpr,fnr,model,split,n_train,n_test,test_attack_rate,attack,asr,family,epsilon,iters,confidence
0.010833794185108292,0.011484627347768872,0.017545462852965366,0.013882361447525396,0.9935819392463664,0.9824545371470347,SVM,temporal,441209,110303,0.3968341749544437,PGD_eps0.75_it25,0.6937889268650898,PGD,0.75,25.0,
0.593102635467757,0.03595317725752508,0.0009823631545280089,0.0019124710905532823,0.017330267093535346,0.999017636845472,RF,temporal,441209,110303,0.3968341749544437,PGD_eps0.75_it25,0.1306492117168164,PGD,0.75,25.0,
0.014659619411983354,0.010968811209883984,0.016631636662706752,0.013219298723466071,0.9866378079391562,0.9833683633372933,MLP,temporal,441209,110303,0.3968341749544437,PGD_eps0.75_it25,0.983472797657362,PGD,0.75,25.0,
0.10267173150322294,0.022307213069361762,0.0294480489810838,0.025385009255976997,0.8491530264087418,0.9705519510189162,LR,temporal,441209,110303,0.3968341749544437,CW_c0.0_it10,0.6028031875832933,CW,,10.0,0.0
0.025121710198272033,0.017510669855011048,0.026432422553230375,0.02106585583453198,0.9757406321864995,0.9735675774467696,SVM,temporal,441209,110303,0.3968341749544437,CW_c0.0_it10,0.6798092526948496,CW,,10.0,0.0
0.613564454275949,0.999129677980853,0.02622681166042219,0.05111195209367556,1.5030587245043664e-05,0.9737731883395778,RF,temporal,441209,110303,0.3968341749544437,CW_c0.0_it10,0.110196458845181,CW,,10.0,0.0
0.01095165136034378,0.014319915537777514,0.022000365530476105,0.017348069284189478,0.9963175061249643,0.9779996344695239,MLP,temporal,441209,110303,0.3968341749544437,CW_c0.0_it10,0.9888126342891852,CW,,10.0,0.0
0.09095854147212677,0.021916463579745464,0.02958512290962259,0.025179856115107913,0.8686627286528085,0.9704148770903774,LR,temporal,441209,110303,0.3968341749544437,CW_c0.5_it10,0.6152869822216984,CW,,10.0,0.5
0.01958242296220411,0.01675600198189271,0.025495750708215296,0.02022197055492639,0.9843080669161745,0.9745042492917847,SVM,temporal,441209,110303,0.3968341749544437,CW_c0.5_it10,0.6855026608523793,CW,,10.0,0.5
0.6131655530674597,0.9990950226244344,0.025221602851137715,0.04920114980947924,1.5030587245043664e-05,0.9747783971488623,RF,temporal,441209,110303,0.3968341749544437,CW_c0.5_it10,0.11058629411711376,CW,,10.0,0.5
0.010317035801383462,0.014059597235639444,0.021611989399616192,0.017036296676481447,0.9971141272489517,0.9783880106003838,MLP,temporal,441209,110303,0.3968341749544437,CW_c0.5_it10,0.9895651070233811,CW,,10.0,0.5
