accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.5290699255686608,0.4265652951699463,0.0948054787984812,0.1551323129970886,0.10685,0.9051945212015188,LGBM,CW_c0.0_it10,0.4707759535098773,1.0816702842712402,CW,,10.0,0.0,,,,,,,,42
0.5472561943011522,0.5206162211146352,0.0913663201001928,0.1554514552434425,0.0705333333333333,0.9086336798998071,LGBM,CW_c0.5_it10,0.4525896847773859,1.0816702842712402,CW,,10.0,0.5,,,,,,,,42
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,1.2508699893951416,561.0,0.0,0.0,7.084809303283691,42
0.9996736262839632,0.9997613887176632,0.9995228912788502,0.9996421257729088,0.0002,0.0004771087211498,XGB,clean,0.0,2.2857744693756104,,,,,,,,,,,,7
0.4665602930110695,0.16339405409668,0.0411903862592688,0.065794487488886,0.1768166666666666,0.9588096137407311,XGB,FGSM_eps0.15,0.5332130585750161,2.2857744693756104,FGSM,0.15,1.0,,,,,,,,,7
0.5424240501164973,0.4803898816430726,0.041150627199173,0.075807514831905,0.0373166666666666,0.9588493728008268,XGB,FGSM_eps0.3,0.4573402355330317,2.2857744693756104,FGSM,0.3,1.0,,,,,,,,,7
0.4967226639347978,0.0853231454950652,0.0106554281056795,0.0189449500751082,0.0957666666666666,0.9893445718943203,XGB,FGSM_eps0.5,0.5030778854609576,2.2857744693756104,FGSM,0.5,1.0,,,,,,,,,7
0.4842570011695058,0.0724581223217764,0.0110927777667335,0.0192400524101786,0.11905,0.9889072222332664,XGB,FGSM_eps0.75,0.5155435482262495,2.2857744693756104,FGSM,0.75,1.0,,,,,,,,,7
0.5489787222469017,0.5210902999847723,0.1360555036478937,0.2157731292463388,0.1048333333333333,0.8639444963521062,XGB,PGD_eps0.15_it10,0.4507855634026273,2.2857744693756104,PGD,0.15,10.0,,,,,,,,,7
0.5018449180892632,0.2266682358479463,0.038287974872274,0.0655102040816326,0.1095166666666666,0.961712025127726,XGB,PGD_eps0.15_it25,0.4979012356871526,2.2857744693756104,PGD,0.15,25.0,,,,,,,,,7
0.5113550855371114,0.2358989424206815,0.0319265252569429,0.0562413545551645,0.0867,0.968073474743057,XGB,PGD_eps0.3_it10,0.488400134175861,2.2857744693756104,PGD,0.3,10.0,,,,,,,,,7
0.5206114067613755,0.299361072152096,0.0381885772220344,0.0677362482369534,0.0749333333333333,0.9618114227779656,XGB,PGD_eps0.3_it25,0.4791347470150404,2.2857744693756104,PGD,0.3,25.0,,,,,,,,,7
0.3678231779734005,0.0566003286470695,0.0246506172594079,0.0343437980363102,0.3444666666666666,0.975349382740592,XGB,PGD_eps0.5_it10,0.6320045692320245,2.2857744693756104,PGD,0.5,10.0,,,,,,,,,7
0.3931080750296909,0.0563643150429264,0.0210126632606405,0.0306128359592215,0.2949333333333333,0.9789873367393594,XGB,PGD_eps0.5_it25,0.6067015403026209,2.2857744693756104,PGD,0.5,25.0,,,,,,,,,7
