accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.0425645721331242,0.0469996559802106,0.0570343717074528,0.051533059113035,0.9695666666666668,0.9429656282925472,LR,FGSM_direct,0.15,0.9570727904046128,0.6685725450515747,0.393136978149414,123
0.0425645721331242,0.0469996559802106,0.0570343717074528,0.051533059113035,0.9695666666666668,0.9429656282925472,LR,PGD_direct,0.15,0.9570727904046128,0.6685725450515747,3.495429515838623,123
0.0360008340661632,0.0394245787094122,0.0476711130548873,0.0431574400691094,0.9737833333333332,0.9523288869451126,LR,FGSM_direct,0.3,0.9638994406317144,1.337136149406433,0.3886435031890869,123
0.0360008340661632,0.0394245787094122,0.0476711130548873,0.0431574400691094,0.9737833333333332,0.9523288869451126,LR,PGD_direct,0.3,0.9638994406317144,1.337136149406433,3.519248962402344,123
0.0353299547609765,0.0393766728517709,0.0476711130548873,0.0431287207064621,0.9750166666666666,0.9523288869451126,LR,FGSM_direct,0.5,0.9645975177465708,2.228546619415283,0.3838789463043213,123
0.03532088882442,0.0393608985516765,0.0476512335248394,0.0431111231014109,0.9750166666666666,0.9523487664751604,LR,PGD_direct,0.5,0.9646065836831272,2.228562355041504,3.497743844985962,123
0.0350126469814964,0.0393691742155704,0.0476909925849352,0.0431323546597865,0.9756166666666668,0.9523090074150647,LR,FGSM_direct,0.75,0.9649238914626076,3.34279727935791,0.3831114768981933,123
0.0350035810449398,0.0393534093706408,0.0476711130548873,0.0431147629407216,0.9756166666666668,0.9523288869451126,LR,PGD_direct,0.75,0.964932957399164,3.342820644378662,3.416676998138428,123
0.2158146197292911,0.2073827348133296,0.2549748523944894,0.2287293802942487,0.8170166666666666,0.7450251476055106,SVM,FGSM_direct,0.15,0.7831609294398157,0.6708202362060547,0.4573221206665039,123
0.2158146197292911,0.2073827348133296,0.2549748523944894,0.2287293802942487,0.8170166666666666,0.7450251476055106,SVM,PGD_direct,0.15,0.7831609294398157,0.6708202362060547,4.183719873428345,123
0.0899068928315639,0.1267977168065097,0.1691350416476154,0.1449379056574845,0.9765166666666668,0.8308649583523845,SVM,FGSM_direct,0.3,0.9098029971986256,1.341639518737793,0.4531996250152588,123
0.0899068928315639,0.1267977168065097,0.1691350416476154,0.1449379056574845,0.9765166666666668,0.8308649583523845,SVM,PGD_direct,0.3,0.9098029971986256,1.341639518737793,4.191027641296387,123
0.0869876612603465,0.1227114178355963,0.1629525078027155,0.1399976089221362,0.9767,0.8370474921972845,SVM,FGSM_direct,0.5,0.9129851409299836,2.2360637187957764,0.449702501296997,123
0.0869876612603465,0.1227114178355963,0.1629525078027155,0.1399976089221362,0.9767,0.8370474921972845,SVM,PGD_direct,0.5,0.9129851409299836,2.2360637187957764,4.193514108657837,123
0.0869513975141201,0.1226701797984939,0.1628928692125718,0.1399487617421007,0.9767166666666668,0.8371071307874282,SVM,FGSM_direct,0.75,0.9130395365493232,3.3540871143341064,0.4500010013580322,123
0.0869513975141201,0.1226701797984939,0.1628928692125718,0.1399487617421007,0.9767166666666668,0.8371071307874282,SVM,PGD_direct,0.75,0.9130395365493232,3.3540871143341064,4.187325716018677,123
0.0349038557428175,0.0351205457676513,0.0421644832316164,0.0383215140701928,0.9711833333333332,0.9578355167683836,LR,FGSM_direct,0.15,0.9648604299067116,0.7474620938301086,0.3891634941101074,31
0.0349038557428175,0.0351205457676513,0.0421644832316164,0.0383215140701928,0.9711833333333332,0.9578355167683836,LR,PGD_direct,0.15,0.9648604299067116,0.7475001811981201,3.5726726055145264,31
0.0283945132951959,0.0287234395200053,0.0344512255730274,0.0313276751900358,0.9766833333333332,0.9655487744269724,LR,FGSM_direct,0.3,0.971605486704804,1.494920253753662,0.4023165702819824,31
0.0283310517392999,0.028610738143783,0.034312068862692,0.031203109463979,0.9766833333333332,0.965687931137308,LR,PGD_direct,0.3,0.9716689482607,1.494996428489685,3.57716703414917,31
0.0278233592921316,0.0286934781528883,0.0344512255730274,0.0313098464317976,0.9777333333333332,0.9655487744269724,LR,FGSM_direct,0.5,0.9721766407078684,2.4915239810943604,0.3954939842224121,31
0.0277598977362356,0.0285808908759728,0.034312068862692,0.031185350473833,0.9777333333333332,0.965687931137308,LR,PGD_direct,0.5,0.9722401022637644,2.4916508197784424,3.579502582550049,31
0.0277417658631224,0.0286892030592987,0.0344512255730274,0.0313073011227632,0.9778833333333332,0.9655487744269724,LR,FGSM_direct,0.75,0.9722582341368776,3.7372658252716064,0.3967001438140869,31
0.0276783043072264,0.0285766320634447,0.034312068862692,0.0311828151252913,0.9778833333333332,0.965687931137308,LR,PGD_direct,0.75,0.9723216956927736,3.7374560832977295,3.578664302825928,31
0.029119788219722,0.0272236837723533,0.0325030316283323,0.0296300323483839,0.9737166666666668,0.9674969683716677,SVM,FGSM_direct,0.15,0.970880211780278,0.7499992251396179,0.4567315578460693,31
0.029119788219722,0.0272236837723533,0.0325030316283323,0.0296300323483839,0.9737166666666668,0.9674969683716677,SVM,PGD_direct,0.15,0.970880211780278,0.7499992251396179,4.26016902923584,31
0.0271615459235016,0.0271104327050703,0.0324831520982843,0.0295546009495817,0.9773,0.9675168479017155,SVM,FGSM_direct,0.3,0.9728384540764984,1.4999974966049194,0.4703145027160644,31
0.0271615459235016,0.0271104327050703,0.0324831520982843,0.0295546009495817,0.9773,0.9675168479017155,SVM,PGD_direct,0.3,0.9728384540764984,1.4999974966049194,4.253421306610107,31
0.027089018431049,0.0270597604273816,0.0324235135081406,0.0294998055653526,0.9773833333333334,0.9675764864918592,SVM,FGSM_direct,0.5,0.972910981568951,2.499993085861206,0.469757080078125,31
