,accuracy,accuracy,precision,precision,recall,recall,f1,f1,fpr,fpr,fnr,fnr,asr,asr,mean_l2,mean_l2,elapsed_s,elapsed_s
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epsilon,,,,,,,,,,,,,,,,,,
0.15,0.2527927617562532,0.17342881201260316,0.2203111766146542,0.14016668710443758,0.20945271653778103,0.11257209078115755,0.21159027632002475,0.12054706537222688,0.7108716666666667,0.24391770842326344,0.7905472834622189,0.11257209078115753,0.7460241335231136,0.17408194371640606,0.6317162424325943,0.06981347155452745,2.1187827229499816,1.7644392097570842
0.3,0.0781343209160222,0.03506176247520495,0.10313566996164163,0.05081496997675926,0.136694630538934,0.07084809457094886,0.1175311071864584,0.05923231565849341,0.9709616666666667,0.008784965393162585,0.863305369461066,0.07084809457094882,0.9213770251035782,0.03545351198299401,1.263429832458496,0.1396264542438324,2.122611165046692,1.7679592446956323
0.5,0.06871345294325626,0.026129703464563284,0.09158589715506732,0.04056673612870794,0.11934675864262564,0.05508350929722784,0.10361935695846758,0.04676161031593135,0.9737366666666667,0.0052597934275582245,0.8806532413573743,0.05508350929722775,0.9312421239676164,0.026145279601971164,2.1057099282741545,0.23271157641794385,2.121797060966492,1.769707770535391
0.75,0.06780504610028734,0.02563371885131744,0.09049251821021059,0.03984448735179973,0.11776434805081201,0.05402319909373959,0.1023234650204519,0.04589982345064814,0.9740800000000001,0.005066382725192456,0.882235651949188,0.05402319909373955,0.9321813549948776,0.025630017504117523,3.158552420139313,0.3490663478902784,2.1159056305885313,1.7682599946522644
