accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.7041512923492561,0.6445800877135563,0.7830348090571139,0.7070935544964142,0.3619833333333333,0.2169651909428861,LR,as_submitted,CW_c0.0_it10,0.2219794565877628,{'max_iter': 500},CW,,10.0,0.0,,,,,,,,42
0.6920029373634443,0.6332278171197337,0.7714848020992784,0.6955524290028587,0.3746333333333333,0.2285151979007216,LR,as_submitted,CW_c0.5_it10,0.234118745637018,{'max_iter': 500},CW,,10.0,0.5,,,,,,,,42
0.07,0.109090909090909,0.12,0.1142857142857142,0.98,0.88,LR,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,93.0,0.3131383657455444,556.0,0.0,0.0,0.7826745510101318,42
0.9262304742391412,0.9672650709219858,0.8676023298809216,0.914727057418023,0.0246166666666666,0.1323976701190783,SVM,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 1.0}",,,,,,,,,,,,42
0.4462616610608959,0.3510532426604744,0.2524501520784049,0.2936965898446986,0.39125,0.7475498479215952,SVM,tuned,FGSM_eps0.15,0.4807303518489977,"{'class_weight': 'balanced', 'C': 1.0}",FGSM,0.15,1.0,,,,,,,,,42
0.1588624062808808,0.0290484954653302,0.0260421843627616,0.0274633123689727,0.7297833333333333,0.9739578156372384,SVM,tuned,FGSM_eps0.3,0.7681930681849088,"{'class_weight': 'balanced', 'C': 1.0}",FGSM,0.3,1.0,,,,,,,,,42
0.0181318731131519,0.0187520743445071,0.0224638689541379,0.0204408346372656,0.9855,0.977536131045862,SVM,tuned,FGSM_eps0.5,0.9095763487847112,"{'class_weight': 'balanced', 'C': 1.0}",FGSM,0.5,1.0,,,,,,,,,42
0.0115500031730777,0.0136321473530775,0.0163608532294296,0.0148723740682177,0.9924833333333334,0.9836391467705704,SVM,tuned,FGSM_eps0.75,0.9161763505978984,"{'class_weight': 'balanced', 'C': 1.0}",FGSM,0.75,1.0,,,,,,,,,42
0.4810839233747042,0.4134444971418586,0.3292646561835278,0.3665840378911956,0.3916333333333333,0.6707353438164722,SVM,tuned,PGD_eps0.15_it10,0.4459352873448591,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.15,10.0,,,,,,,,,42
0.5237482208099508,0.4750832793042545,0.4224400135180804,0.4472177792743497,0.3913166666666666,0.5775599864819195,SVM,tuned,PGD_eps0.15_it25,0.4032709899096126,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.15,25.0,,,,,,,,,42
0.1138862950237074,0.0300935097868293,0.0301970061427747,0.0301451691324581,0.81595,0.9698029938572252,SVM,tuned,PGD_eps0.3_it10,0.8135408828409019,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.3,10.0,,,,,,,,,42
0.1941198335494048,0.0342763348459978,0.0282289326680317,0.0309600898278662,0.6668,0.9717710673319684,SVM,tuned,PGD_eps0.3_it25,0.7333073443152045,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.3,25.0,,,,,,,,,42
0.0224200611044123,0.0203125260577356,0.0242132675983539,0.0220920319953566,0.9790833333333332,0.975786732401646,SVM,tuned,PGD_eps0.5_it10,0.905088710189206,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.5,10.0,,,,,,,,,42
0.0200266538534763,0.0206055578598092,0.0246903763195038,0.0224637812223046,0.9838833333333332,0.9753096236804962,SVM,tuned,PGD_eps0.5_it25,0.9076815680443868,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.5,25.0,,,,,,,,,42
0.0172071475843812,0.0172327838340866,0.0206150726596823,0.0187727984503842,0.98565,0.9793849273403176,SVM,tuned,PGD_eps0.75_it10,0.9105373380597084,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.75,10.0,,,,,,,,,42
0.0166631913909866,0.0168305974612879,0.0201379639385324,0.0183363350861156,0.98625,0.9798620360614676,SVM,tuned,PGD_eps0.75_it25,0.9111266239358856,"{'class_weight': 'balanced', 'C': 1.0}",PGD,0.75,25.0,,,,,,,,,42
0.4905487611397695,0.4657718900703039,0.7968113233803152,0.5878936329368281,0.7662166666666667,0.2031886766196847,SVM,tuned,CW_c0.0_it10,0.4361712736734268,"{'class_weight': 'balanced', 'C': 1.0}",CW,,10.0,0.0,,,,,,,,42
0.4869586502633654,0.4635007256894049,0.793570959982506,0.5852024511097429,0.7701,0.206429040017494,SVM,tuned,CW_c0.5_it10,0.4398067142326138,"{'class_weight': 'balanced', 'C': 1.0}",CW,,10.0,0.5,,,,,,,,42
0.06,0.1071428571428571,0.12,0.1132075471698113,1.0,0.88,SVM,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 1.0}",,,,,100.0,94.0,0.2553918957710266,557.0,0.0,0.0,0.7489621639251709,42
0.9230845942540096,0.9679310730670247,0.8598294336321889,0.9106834547521792,0.0238833333333333,0.140170566367811,SVM,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,,42
0.4214209948958777,0.3190629183400267,0.2369043595809395,0.2719131119299967,0.4238833333333333,0.7630956404190605,SVM,as_submitted,FGSM_eps0.15,0.5024432699019973,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,,42
0.0446769353508064,0.0220937901350272,0.025306641750989,0.0235913306956014,0.9390833333333334,0.974693358249011,SVM,as_submitted,FGSM_eps0.3,0.8792235931932948,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,,42
0.0161645648803749,0.0182705833678113,0.0219470011728922,0.0199407557257423,0.9886833333333334,0.9780529988271076,SVM,as_submitted,FGSM_eps0.5,0.9083977770323564,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,,42
0.0106978051367596,0.0129020504157143,0.0154861539073216,0.0140764900931505,0.9933166666666666,0.9845138460926784,SVM,as_submitted,FGSM_eps0.75,0.9139279983318676,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,,42
0.415664125182452,0.2864,0.188597101564519,0.2274296399290406,0.3939666666666667,0.811402898435481,SVM,as_submitted,PGD_eps0.15_it10,0.5082092055519796,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,,42
0.4263709962557682,0.3125505838825297,0.2149573584080472,0.2547262040777865,0.3963833333333333,0.7850426415919528,SVM,as_submitted,PGD_eps0.15_it25,0.4975114004152199,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,,42
0.108591788074667,0.0262420583244544,0.0264397749637198,0.0263405456255879,0.8225333333333333,0.97356022503628,SVM,as_submitted,PGD_eps0.3_it10,0.8156804438682538,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,,42
0.1122090967607408,0.0263937784672912,0.0263801363735761,0.0263869556571883,0.8158333333333333,0.9736198636264238,SVM,as_submitted,PGD_eps0.3_it25,0.8120722011187366,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,,42
0.0174972575541916,0.0182991572101665,0.0219271216428443,0.0199495383391059,0.9862166666666666,0.9780728783571556,SVM,as_submitted,PGD_eps0.5_it10,0.9070650843585396,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,,42
0.0167901145027787,0.0182276131769072,0.0218674830527006,0.0198823327398758,0.9874666666666668,0.9781325169472994,SVM,as_submitted,PGD_eps0.5_it25,0.9077903592830656,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,,42
0.0151310481129253,0.0146444559085387,0.0174939864421605,0.0159428954472163,0.98685,0.9825060135578396,SVM,as_submitted,PGD_eps0.75_it10,0.9094675575460324,{'max_iter': 500},PGD,0.75,10.0,,,,,,,,,42
0.0148137403334451,0.0139730864033042,0.0166789257101962,0.0152065756205424,0.98675,0.9833210742898038,SVM,as_submitted,PGD_eps0.75_it25,0.9098211290717388,{'max_iter': 500},PGD,0.75,25.0,,,,,,,,,42
0.482969638178472,0.4609018098968928,0.7882233663996183,0.5816768136140248,0.77295,0.2117766336003816,SVM,as_submitted,CW_c0.0_it10,0.4405863847764793,{'max_iter': 500},CW,,10.0,0.0,,,,,,,,42
0.4807938134048938,0.4596849792262201,0.789614933502972,0.5810840465218345,0.7781166666666667,0.210385066497028,SVM,as_submitted,CW_c0.5_it10,0.4427984732962838,{'max_iter': 500},CW,,10.0,0.5,,,,,,,,42
0.06,0.1071428571428571,0.12,0.1132075471698113,1.0,0.88,SVM,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,94.0,0.2334585636854171,557.0,0.0,0.0,0.7569012641906738,42
0.999764285649529,0.9998608100853036,0.9996222889290896,0.9997415352804342,0.0001166666666666,0.0003777110709102,RF,tuned,clean,0.0,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",,,,,,,,,,,,42
0.5433759734549377,0.4215686274509804,0.0034192791682404,0.0067835380883831,0.0039333333333333,0.9965807208317596,RF,tuned,FGSM_eps0.15,0.4564427078139307,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",FGSM,0.15,1.0,,,,,,,,,42
0.5307652557047405,0.0924369747899159,0.003280122457905,0.0063354323452618,0.027,0.9967198775420948,RF,tuned,FGSM_eps0.3,0.4690624915006844,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",FGSM,0.3,1.0,,,,,,,,,42
0.538752345811084,0.167824074074074,0.0028825318569469,0.0056677155197686,0.0119833333333333,0.9971174681430532,RF,tuned,FGSM_eps0.5,0.4610844673308976,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",FGSM,0.5,1.0,,,,,,,,,42
0.5421339401466868,0.2635294117647059,0.0022265073653658,0.0044157073016874,0.0052166666666666,0.997773492634634,RF,tuned,FGSM_eps0.75,0.4576756751856251,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",FGSM,0.75,1.0,,,,,,,,,42
0.5448174573674334,0.640117994100295,0.0043138580203963,0.0085699616918763,0.0020333333333333,0.9956861419796036,RF,tuned,PGD_eps0.15_it10,0.4550012239014351,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.15,10.0,,,,,,,,,42
0.5448355892405465,0.6750902527075813,0.0037174721189591,0.0073942269671807,0.0015,0.9962825278810408,RF,tuned,PGD_eps0.15_it25,0.454983092028322,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.15,25.0,,,,,,,,,42
0.5191517909757668,0.4078539673986259,0.120370554440093,0.1858815944987643,0.1465166666666666,0.879629445559907,RF,tuned,PGD_eps0.3_it10,0.4806850221662149,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.3,10.0,,,,,,,,,42
0.4347479216340444,0.0125445127873098,0.0030813271574259,0.0049474137793453,0.20335,0.996918672842574,RF,tuned,PGD_eps0.3_it25,0.5650888915079372,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.3,25.0,,,,,,,,,42
0.6439897373598179,0.835420719844358,0.2731646223883267,0.4117091878773352,0.0451166666666666,0.7268353776116733,RF,tuned,PGD_eps0.5_it10,0.3558470757821637,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.5,10.0,,,,,,,,,42
0.5072028865941997,0.0405711695376246,0.0035584358785758,0.0065429955222516,0.07055,0.9964415641214242,RF,tuned,PGD_eps0.5_it25,0.4926248606112254,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.5,25.0,,,,,,,,,42
0.5645086715683164,0.7298722368687893,0.0715464286424269,0.1303182822174747,0.0222,0.9284535713575732,RF,tuned,PGD_eps0.75_it10,0.4353190756371087,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.75,10.0,,,,,,,,,42
0.5501754258723698,0.6165873555404486,0.0360614675069081,0.0681378533195605,0.0188,0.963938532493092,RF,tuned,PGD_eps0.75_it25,0.4496432553964987,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",PGD,0.75,25.0,,,,,,,,,42
0.5821600500439698,0.9198884017536868,0.091763910701151,0.1668805697655501,0.0067,0.908236089298849,RF,tuned,CW_c0.0_it10,0.4176767630980118,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",CW,,10.0,0.0,,,,,,,,42
0.5788872469470459,0.9729928799410754,0.078782577579866,0.1457628365455348,0.0018333333333333,0.921217422420134,RF,tuned,CW_c0.5_it10,0.4209314343218226,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",CW,,10.0,0.5,,,,,,,,42
0.1,0.0,0.0,0.0,0.8,1.0,RF,tuned,HopSkipJump_direct,0.9,"{'n_estimators': 50, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",,,,,100.0,100.0,1.3612394332885742,565.0,0.0,0.0,23.174971342086792,42
0.999764285649529,0.9998608100853036,0.9996222889290896,0.9997415352804342,0.0001166666666666,0.0003777110709102,RF,as_submitted,clean,0.0,{'n_estimators': 50},,,,,,,,,,,,42
0.5433759734549377,0.4215686274509804,0.0034192791682404,0.0067835380883831,0.0039333333333333,0.9965807208317596,RF,as_submitted,FGSM_eps0.15,0.4564427078139307,{'n_estimators': 50},FGSM,0.15,1.0,,,,,,,,,42
0.5307652557047405,0.0924369747899159,0.003280122457905,0.0063354323452618,0.027,0.9967198775420948,RF,as_submitted,FGSM_eps0.3,0.4690624915006844,{'n_estimators': 50},FGSM,0.3,1.0,,,,,,,,,42
0.538752345811084,0.167824074074074,0.0028825318569469,0.0056677155197686,0.0119833333333333,0.9971174681430532,RF,as_submitted,FGSM_eps0.5,0.4610844673308976,{'n_estimators': 50},FGSM,0.5,1.0,,,,,,,,,42
0.5421339401466868,0.2635294117647059,0.0022265073653658,0.0044157073016874,0.0052166666666666,0.997773492634634,RF,as_submitted,FGSM_eps0.75,0.4576756751856251,{'n_estimators': 50},FGSM,0.75,1.0,,,,,,,,,42
0.5448174573674334,0.640117994100295,0.0043138580203963,0.0085699616918763,0.0020333333333333,0.9956861419796036,RF,as_submitted,PGD_eps0.15_it10,0.4550012239014351,{'n_estimators': 50},PGD,0.15,10.0,,,,,,,,,42
0.5448355892405465,0.6750902527075813,0.0037174721189591,0.0073942269671807,0.0015,0.9962825278810408,RF,as_submitted,PGD_eps0.15_it25,0.454983092028322,{'n_estimators': 50},PGD,0.15,25.0,,,,,,,,,42
0.5191517909757668,0.4078539673986259,0.120370554440093,0.1858815944987643,0.1465166666666666,0.879629445559907,RF,as_submitted,PGD_eps0.3_it10,0.4806850221662149,{'n_estimators': 50},PGD,0.3,10.0,,,,,,,,,42
0.4347479216340444,0.0125445127873098,0.0030813271574259,0.0049474137793453,0.20335,0.996918672842574,RF,as_submitted,PGD_eps0.3_it25,0.5650888915079372,{'n_estimators': 50},PGD,0.3,25.0,,,,,,,,,42
0.6439897373598179,0.835420719844358,0.2731646223883267,0.4117091878773352,0.0451166666666666,0.7268353776116733,RF,as_submitted,PGD_eps0.5_it10,0.3558470757821637,{'n_estimators': 50},PGD,0.5,10.0,,,,,,,,,42
0.5072028865941997,0.0405711695376246,0.0035584358785758,0.0065429955222516,0.07055,0.9964415641214242,RF,as_submitted,PGD_eps0.5_it25,0.4926248606112254,{'n_estimators': 50},PGD,0.5,25.0,,,,,,,,,42
0.5645086715683164,0.7298722368687893,0.0715464286424269,0.1303182822174747,0.0222,0.9284535713575732,RF,as_submitted,PGD_eps0.75_it10,0.4353190756371087,{'n_estimators': 50},PGD,0.75,10.0,,,,,,,,,42
0.5501754258723698,0.6165873555404486,0.0360614675069081,0.0681378533195605,0.0188,0.963938532493092,RF,as_submitted,PGD_eps0.75_it25,0.4496432553964987,{'n_estimators': 50},PGD,0.75,25.0,,,,,,,,,42
0.5821600500439698,0.9198884017536868,0.091763910701151,0.1668805697655501,0.0067,0.908236089298849,RF,as_submitted,CW_c0.0_it10,0.4176767630980118,{'n_estimators': 50},CW,,10.0,0.0,,,,,,,,42
0.5788872469470459,0.9729928799410754,0.078782577579866,0.1457628365455348,0.0018333333333333,0.921217422420134,RF,as_submitted,CW_c0.5_it10,0.4209314343218226,{'n_estimators': 50},CW,,10.0,0.5,,,,,,,,42
0.1,0.0,0.0,0.0,0.8,1.0,RF,as_submitted,HopSkipJump_direct,0.9,{'n_estimators': 50},,,,,100.0,100.0,1.3612394332885742,565.0,0.0,0.0,22.91521453857422,42
0.9197664614743026,0.9582974018794914,0.8615589527463571,0.90735700527594,0.0314333333333333,0.1384410472536429,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 0.01}",,,,,,,,,,,,7
0.8888516178163786,0.9055324592260952,0.8443631592549152,0.8738786931116781,0.07385,0.1556368407450848,LR,tuned,FGSM_eps0.15,0.034015393960273,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.15,1.0,,,,,,,,,7
0.8236131383552577,0.8672524227921042,0.7240522434049659,0.7892091007583966,0.0929166666666666,0.275947756595034,LR,tuned,FGSM_eps0.3,0.1008676101284643,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.3,1.0,,,,,,,,,7
0.8046925287616837,0.8368312564414878,0.7102160904916208,0.7683423839991398,0.1161,0.2897839095083792,LR,tuned,FGSM_eps0.5,0.1201508571843014,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.5,1.0,,,,,,,,,7
0.7047405782254336,0.6785246924764954,0.6699998012046995,0.6742353011783063,0.2661333333333333,0.3300001987953004,LR,tuned,FGSM_eps0.75,0.2206286320408329,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.75,1.0,,,,,,,,,7
