accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence,seed
0.2469852401146675,0.5107198708570853,0.3143220838895961,0.3891451414514145,0.9699,0.685677916110404,SVM,FGSM_eps0.75,0.6891421260868535,FGSM,0.75,1,,42
0.1403018313629794,0.239857106404695,0.0583687789127262,0.0938896796264389,0.5958,0.9416312210872736,RF,FGSM_eps0.75,0.8591532611528347,FGSM,0.75,1,,42
0.0521689687033571,0.1704142011834319,0.0625912012170511,0.0915552124253502,0.9814,0.9374087987829488,MLP,FGSM_eps0.75,0.9472387405529626,FGSM,0.75,1,,42
0.8307233054561823,0.9449652038062776,0.8262907882889875,0.8816523942822122,0.155,0.1737092117110124,LR,PGD_eps0.15_it10,0.0963775498116515,PGD,0.15,10,,42
0.7972233409936269,0.918969671201814,0.805271818435841,0.8583720814786623,0.2287,0.194728181564159,SVM,PGD_eps0.15_it10,0.1339524745907271,PGD,0.15,10,,42
0.1892724300504631,0.2974823766364551,0.0458567481138812,0.0794641416043471,0.3488,0.9541432518861188,RF,PGD_eps0.15_it10,0.8101115875761093,PGD,0.15,10,,42
0.0464355943045322,0.1254891000558971,0.0418206091465118,0.0627343222411103,0.9387,0.958179390853488,MLP,PGD_eps0.15_it10,0.9532090312492596,PGD,0.15,10,,42
0.8286858252979222,0.9474419604471196,0.8210438076314074,0.8797258861296385,0.1467,0.1789561923685926,LR,PGD_eps0.15_it25,0.0953825013622687,PGD,0.15,25,,42
0.7921296405979767,0.9187064498838664,0.7982240988543575,0.8542379639166694,0.2275,0.2017759011456425,SVM,PGD_eps0.15_it25,0.1392593996541022,PGD,0.15,25,,42
0.2009997867753322,0.3246182322998612,0.0435592536247632,0.0768114751854589,0.2919,0.9564407463752368,RF,PGD_eps0.15_it25,0.7983368475917458,PGD,0.15,25,,42
0.0464355943045322,0.1254891000558971,0.0418206091465118,0.0627343222411103,0.9387,0.958179390853488,MLP,PGD_eps0.15_it25,0.9532090312492596,PGD,0.15,25,,42
0.6782439764031367,0.8688712871287129,0.6811450215778199,0.7636401608103169,0.3311,0.3188549784221801,LR,PGD_eps0.3_it10,0.2500177687223104,PGD,0.3,10,,42
0.5118339690587316,0.7312843817268596,0.5695613027414698,0.6403700148355005,0.6741,0.4304386972585302,SVM,PGD_eps0.3_it10,0.4211424103864105,PGD,0.3,10,,42
0.21876850908574,0.3925364758698092,0.0434350647334595,0.0782154138596148,0.2165,0.9565649352665404,RF,PGD_eps0.3_it10,0.780449667132602,PGD,0.3,10,,42
0.0368641758866592,0.1205966930265995,0.0416653730323822,0.0619332210351431,0.9786,0.9583346269676176,MLP,PGD_eps0.3_it10,0.9627804496671326,PGD,0.3,10,,42
0.7414769361984411,0.8811611840927802,0.7642894843056288,0.8185748013167958,0.332,0.2357105156943711,LR,PGD_eps0.3_it25,0.185197469733943,PGD,0.3,25,,42
0.4870762159728968,0.7205212814836472,0.5355645937470893,0.6144256455921638,0.6691,0.4644354062529107,SVM,PGD_eps0.3_it25,0.4472979696273306,PGD,0.3,25,,42
0.2184605178990262,0.3915947676036738,0.0436834425160669,0.0785989609519021,0.2186,0.9563165574839332,RF,PGD_eps0.3_it25,0.7807102750598214,PGD,0.3,25,,42
0.0368641758866592,0.1205966930265995,0.0416653730323822,0.0619332210351431,0.9786,0.9583346269676176,MLP,PGD_eps0.3_it25,0.9627804496671326,PGD,0.3,25,,42
0.5381079864483878,0.7526330432017805,0.5879412586544134,0.6601708209865783,0.6224,0.4120587413455866,LR,PGD_eps0.5_it10,0.3921912388353195,PGD,0.5,10,,42
0.395294842332204,0.6375571011152722,0.4809835760191251,0.5483117434699512,0.8807,0.5190164239808749,SVM,PGD_eps0.5_it10,0.5402876163851311,PGD,0.5,10,,42
0.2551351607477078,0.7363245236631838,0.03719457294545,0.0708121527367301,0.0429,0.96280542705455,RF,PGD_eps0.5_it10,0.743940865692151,PGD,0.5,10,,42
0.0366509512189343,0.1204310731926358,0.0416343258095563,0.0618770764119601,0.9794,0.9583656741904436,MLP,PGD_eps0.5_it10,0.9629936743348576,PGD,0.5,10,,42
0.5004146035205762,0.7264066444100643,0.5539445496600329,0.6285603565200543,0.672,0.4460554503399671,LR,PGD_eps0.5_it25,0.4301689213200976,PGD,0.5,25,,42
0.3684522258286147,0.6193362565557562,0.4472973392530038,0.5194425916244524,0.8855,0.5527026607469961,SVM,PGD_eps0.5_it25,0.5672013077779621,PGD,0.5,25,,42
0.2583572223933284,0.7620150550086856,0.0408581452389083,0.0775577557755775,0.0411,0.9591418547610916,RF,PGD_eps0.5_it25,0.7406951124167831,PGD,0.5,25,,42
0.0366509512189343,0.1204310731926358,0.0416343258095563,0.0618770764119601,0.9794,0.9583656741904436,MLP,PGD_eps0.5_it25,0.9629936743348576,PGD,0.5,25,,42
0.4600440664313298,0.693547061241266,0.523890837964544,0.5968977166203859,0.7456,0.4761091620354559,LR,PGD_eps0.75_it10,0.4722452557511431,PGD,0.75,10,,42
0.3561799616195598,0.6071702290726391,0.4427333974975938,0.5120746925217704,0.9226,0.5572666025024061,SVM,PGD_eps0.75_it10,0.5795209552465114,PGD,0.75,10,,42
0.2588310549882726,0.7801332525741974,0.0399888229997826,0.0760779681039574,0.0363,0.9600111770002172,RF,PGD_eps0.75_it10,0.7402449714515862,PGD,0.75,10,,42
0.0364851098107038,0.1201508620689655,0.0415411841410785,0.0617372245933787,0.9798,0.9584588158589216,MLP,PGD_eps0.75_it10,0.963159515743088,PGD,0.75,10,,42
0.3798005164775285,0.6278025005297733,0.4599025117203266,0.5308938427352878,0.8782,0.5400974882796734,LR,PGD_eps0.75_it25,0.5501433343599706,PGD,0.75,25,,42
0.3478878912080362,0.6004115932087121,0.4347853084541588,0.5043487655988331,0.932,0.5652146915458413,SVM,PGD_eps0.75_it25,0.5878130256580351,PGD,0.75,25,,42
0.2411807908266009,0.5405405405405406,0.0372566673911018,0.0697086758256121,0.102,0.962743332608898,RF,PGD_eps0.75_it25,0.7578478523537634,PGD,0.75,25,,42
0.0364851098107038,0.1201508620689655,0.0415411841410785,0.0617372245933787,0.9798,0.9584588158589216,MLP,PGD_eps0.75_it25,0.963159515743088,PGD,0.75,25,,42
0.9026037101092184,0.9671477023342422,0.9030395231146574,0.9339948300499332,0.0988,0.0969604768853426,LR,CW_c0.0_it10,0.0012319647468549,CW,,10,0.0,42
0.9001634722452557,0.967221869888848,0.8996553758266324,0.932215931025608,0.0982,0.1003446241733676,SVM,CW_c0.0_it10,0.0057096827690776,CW,,10,0.0,42
0.237698121253761,0.50229134842383,0.1122978049613462,0.1835574727226592,0.3584,0.8877021950386538,RF,CW_c0.0_it10,0.7616622047430642,CW,,10,0.0,42
0.0428581582127034,0.137277477637056,0.0481231953801732,0.0712643678160919,0.9741,0.9518768046198268,MLP,CW_c0.0_it10,0.9561467933379136,CW,,10,0.0,42
0.9021298775142742,0.9668462357009844,0.9026980036635724,0.9336715852346622,0.0997,0.0973019963364277,LR,CW_c0.5_it10,0.0017294889715463,CW,,10,0.5,42
0.9001160889857613,0.9670326003536988,0.899779564717936,0.9321946669239924,0.0988,0.100220435282064,SVM,CW_c0.5_it10,0.0057807576583193,CW,,10,0.5,42
0.2175602359686322,0.4372407435858043,0.0883603961625632,0.1470117258122837,0.3663,0.9116396038374368,RF,CW_c0.5_it10,0.7817290151389514,CW,,10,0.5,42
0.0356559027695515,0.1192973021421529,0.0413238535812971,0.0613844947654844,0.9826,0.9586761464187028,MLP,CW_c0.5_it10,0.9640361060437348,CW,,10,0.5,42
0.575303845151508,0.7555006976494579,0.6556242044149151,0.7020279255319148,0.6834,0.3443757955850849,LR,FGSM_eps0.15,0.3608945959392546,FGSM,0.15,1,,7
0.099812836124997,0.2231365419577074,0.0724021236300413,0.1093295827473042,0.8119,0.9275978763699588,SVM,FGSM_eps0.15,0.841502996991163,FGSM,0.15,1,,7
0.1317491530242365,0.1332011237811932,0.02502406159769,0.0421327757449032,0.5245,0.97497593840231,RF,FGSM_eps0.15,0.8678243976403137,FGSM,0.15,1,,7
0.0642990831339287,0.1629348630643967,0.0546741593964419,0.0818746077132296,0.9047,0.945325840603558,MLP,FGSM_eps0.15,0.9356298419768296,FGSM,0.15,1,,7
0.1400649150655073,0.3227540756156781,0.1155577633580676,0.1701835806222994,0.781,0.8844422366419323,LR,FGSM_eps0.3,0.7994977374493591,FGSM,0.3,1,,7
0.0524058850008292,0.1424899008446566,0.048185289825825,0.0720168905593837,0.934,0.951814710174175,SVM,FGSM_eps0.3,0.8892890141912863,FGSM,0.3,1,,7
0.1438318841953137,0.1418413855970829,0.0241547393585643,0.0412797792752162,0.4707,0.9758452606414356,RF,FGSM_eps0.3,0.855694283209742,FGSM,0.3,1,,7
0.1018029330237627,0.2765457252566413,0.1095656493526654,0.1569490771625528,0.9232,0.8904343506473346,MLP,FGSM_eps0.3,0.8977943092705347,FGSM,0.3,1,,7
0.0859295410931317,0.1817001298571571,0.0564748983203452,0.0861676930364756,0.8192,0.9435251016796548,LR,FGSM_eps0.5,0.8539884858679428,FGSM,0.5,1,,7
0.0524058850008292,0.1424899008446566,0.048185289825825,0.0720168905593837,0.934,0.951814710174175,SVM,FGSM_eps0.5,0.8893127058210334,FGSM,0.5,1,,7
0.1696320689900258,0.2982954545454545,0.0651991679344282,0.1070090957731407,0.494,0.9348008320655716,RF,FGSM_eps0.5,0.8299651733042716,FGSM,0.5,1,,7
0.1724276813001966,0.4139805334344583,0.2033593095097643,0.2727405217463721,0.9272,0.7966406904902357,MLP,FGSM_eps0.5,0.8271221777346064,FGSM,0.5,1,,7
0.0584472505863678,0.1623487225459435,0.0562265205377379,0.0835255050272115,0.9344,0.943773479462262,LR,FGSM_eps0.75,0.8815181596342012,FGSM,0.75,1,,7
0.0522163519628515,0.1421883605654488,0.0480921481573473,0.0718743474932139,0.9345,0.9519078518426528,SVM,FGSM_eps0.75,0.8895022388590111,FGSM,0.75,1,,7
0.1789191878509322,0.3411627303399948,0.081623148809339,0.1317299260929475,0.5077,0.918376851190661,RF,FGSM_eps0.75,0.8206780544433652,FGSM,0.75,1,,7
0.2016157691487597,0.4563357167975618,0.2417336769225992,0.3160479795417182,0.9276,0.7582663230774007,MLP,FGSM_eps0.75,0.7979814731455377,FGSM,0.75,1,,7
0.5531284797081191,0.8132657372201099,0.5378931354590332,0.6475183136492749,0.3978,0.4621068645409668,LR,PGD_eps0.15_it10,0.3766732213508967,PGD,0.15,10,,7
0.0751972328176455,0.1842153960029607,0.0618150206464031,0.0925680544900853,0.8817,0.9381849793535968,SVM,PGD_eps0.15_it10,0.8662133668175034,PGD,0.15,10,,7
0.1860029851453481,0.3983539873238104,0.1307398553199416,0.1968676951846657,0.636,0.8692601446800584,RF,PGD_eps0.15_it10,0.8135231822597077,PGD,0.15,10,,7
0.0558648629439219,0.1475092250922509,0.0496445092986432,0.0742874398940742,0.9241,0.9503554907013568,MLP,PGD_eps0.15_it10,0.9440877537965836,PGD,0.15,10,,7
0.5089435902295719,0.7548610494539643,0.5279269769319135,0.6213209098383119,0.5522,0.4720730230680866,LR,PGD_eps0.15_it25,0.4202895117155109,PGD,0.15,25,,7
0.0681845104124712,0.1639932062653331,0.0539600732714458,0.0812016726236363,0.886,0.946039926728554,SVM,PGD_eps0.15_it25,0.8731313227036888,PGD,0.15,25,,7
0.1562699898125992,0.3072916666666667,0.084262162749542,0.1322579859165225,0.6118,0.915737837250458,RF,PGD_eps0.15_it25,0.843303560851951,PGD,0.15,25,,7
0.0570968276907768,0.1499077490774907,0.0504517370921171,0.0754953657460103,0.9215,0.9495482629078827,MLP,PGD_eps0.15_it25,0.9428557890497288,PGD,0.15,25,,7
0.0875405719159421,0.2223200916057429,0.0783631904126175,0.1158808135530967,0.8829,0.9216368095873824,LR,PGD_eps0.3_it10,0.8519510057096827,PGD,0.3,10,,7
0.0541590656021227,0.1430025916327286,0.0479679592660436,0.0718387464254992,0.9259,0.9520320407339564,SVM,PGD_eps0.3_it10,0.8873936838115094,PGD,0.3,10,,7
0.2076808263640455,0.4392118226600985,0.1384085193579434,0.2104865553955476,0.5692,0.8615914806420566,RF,PGD_eps0.3_it10,0.7918453410410102,PGD,0.3,10,,7
0.0469331185292236,0.1390764245206589,0.0479679592660436,0.0713329331917447,0.9564,0.9520320407339564,MLP,PGD_eps0.3_it10,0.9530431898410292,PGD,0.3,10,,7
0.1046933118529223,0.2693611042234895,0.1011828991896674,0.1471066173151575,0.884,0.8988171008103325,LR,PGD_eps0.3_it25,0.8348219574024497,PGD,0.3,25,,7
0.0541353739723755,0.1429893567792688,0.0479679592660436,0.0718370763007393,0.926,0.9520320407339564,SVM,PGD_eps0.3_it25,0.887464758700751,PGD,0.3,25,,7
0.1166102016157691,0.0839069157653228,0.0158961780868701,0.02672861580225,0.559,0.9841038219131298,RF,PGD_eps0.3_it25,0.8829159657892867,PGD,0.3,25,,7
0.0469568101589708,0.1390889449045732,0.0479679592660436,0.0713345799570607,0.9563,0.9520320407339564,MLP,PGD_eps0.3_it25,0.953019498211282,PGD,0.3,25,,7
0.0624274443838991,0.1477761836441893,0.0479679592660436,0.0724264016501031,0.891,0.9520320407339564,LR,PGD_eps0.5_it10,0.8774668909474282,PGD,0.5,10,,7
0.0541590656021227,0.1431347150259067,0.0480300537116954,0.0719250528860683,0.9261,0.9519699462883046,SVM,PGD_eps0.5_it10,0.8874884503304983,PGD,0.5,10,,7
0.1585443862683314,0.2624928202182653,0.0567543233257785,0.0933295892579072,0.5136,0.9432456766742215,RF,PGD_eps0.5_it10,0.8410765476557133,PGD,0.5,10,,7
0.046862043639982,0.1390388768898488,0.0479679592660436,0.071327993351954,0.9567,0.9520320407339564,MLP,PGD_eps0.5_it10,0.9531142647302708,PGD,0.5,10,,7
0.06174038712123,0.1473674170164059,0.0479679592660436,0.0723772046939779,0.8939,0.9520320407339564,LR,PGD_eps0.5_it25,0.8781539482100974,PGD,0.5,25,,7
0.0541353739723755,0.142923262056836,0.0479369120432177,0.0717939179763786,0.9259,0.9520630879567824,SVM,PGD_eps0.5_it25,0.8874410670710038,PGD,0.5,25,,7
0.1319860693217086,0.1137275422989708,0.0202427892824986,0.0343682462706235,0.5081,0.9797572107175012,RF,PGD_eps0.5_it25,0.867634864602336,PGD,0.5,25,,7
0.046862043639982,0.1390388768898488,0.0479679592660436,0.071327993351954,0.9567,0.9520320407339564,MLP,PGD_eps0.5_it25,0.9531142647302708,PGD,0.5,25,,7
0.0551541140515056,0.1434944237918215,0.0479369120432177,0.0718657636901021,0.9216,0.9520630879567824,LR,PGD_eps0.75_it10,0.8847876045393163,PGD,0.75,10,,7
0.0539458409343978,0.1428175006937378,0.0479369120432177,0.0717805671780567,0.9267,0.9520630879567824,SVM,PGD_eps0.75_it10,0.8877016749982232,PGD,0.75,10,,7
0.1547063422492833,0.2120809824095585,0.0396783507715234,0.0668497449980384,0.4748,0.9603216492284764,RF,PGD_eps0.75_it10,0.8448435167855197,PGD,0.75,10,,7
0.0422421758392759,0.136641018837888,0.0479679592660436,0.0710083647394062,0.9762,0.9520320407339564,MLP,PGD_eps0.75_it10,0.9577341325309768,PGD,0.75,10,,7
0.0548935061242862,0.1433478785628075,0.0479369120432177,0.0718473708701721,0.9227,0.9520630879567824,LR,PGD_eps0.75_it25,0.8850245208367884,PGD,0.75,25,,7
0.0540406074533867,0.1428703618025354,0.0479369120432177,0.0717872419564813,0.9263,0.9520630879567824,SVM,PGD_eps0.75_it25,0.8876069084792343,PGD,0.75,25,,7
0.1344973820749129,0.1181770005299417,0.0207705920705392,0.0353313968840771,0.4992,0.9792294079294608,RF,PGD_eps0.75_it25,0.8651235518491317,PGD,0.75,25,,7
0.0402046956810158,0.135609584832792,0.0479679592660436,0.0708683087931746,0.9848,0.9520320407339564,MLP,PGD_eps0.75_it25,0.9597716126892368,PGD,0.75,25,,7
0.8926295339856428,0.9524603563838484,0.9044366481418236,0.927827499442622,0.1454,0.0955633518581762,LR,CW_c0.0_it10,0.0141675945888317,CW,,10,0.0,7
0.8224549266744059,0.9287672183477326,0.8310720606041789,0.8772079305259708,0.2053,0.168927939395821,SVM,CW_c0.0_it10,0.0863559904285815,CW,,10,0.0,7
0.1631168708095429,0.2360616844602609,0.043248781396504,0.0731041721332983,0.4508,0.956751218603496,RF,CW_c0.0_it10,0.8363382217062711,CW,,10,0.0,7
0.0435689071051197,0.1468628299437473,0.0526871371355832,0.0775523261127867,0.9858,0.9473128628644168,MLP,CW_c0.0_it10,0.955957260299936,CW,,10,0.0,7
0.8923689260584236,0.95026365470998,0.9063926231798566,0.9278098234574376,0.1528,0.0936073768201434,LR,CW_c0.5_it10,0.0167973654907721,CW,,10,0.5,7
0.7799995261674051,0.9162218106547554,0.7833214318979167,0.844575369062364,0.2307,0.2166785681020832,SVM,CW_c0.5_it10,0.133265417328058,CW,,10,0.5,7
0.1902200952403515,0.3126781980612051,0.0510726815486354,0.0878035761942887,0.3616,0.9489273184513646,RF,CW_c0.5_it10,0.8092586889052098,CW,,10,0.5,7
0.0387831978961832,0.1342604740662993,0.0476574870377844,0.0703450804271115,0.9898,0.9523425129622156,MLP,CW_c0.5_it10,0.9612168021038168,CW,,10,0.5,7
0.8482788030988652,0.9208938183004404,0.8764631003756714,0.8981292949860016,0.2425,0.1235368996243286,LR,FGSM_eps0.15,0.0743680257764931,FGSM,0.15,1,,123
0.8388258428297283,0.9201839110875892,0.863702691794219,0.8910491503979757,0.2413,0.1362973082057809,SVM,FGSM_eps0.15,0.0851240256817266,FGSM,0.15,1,,123
0.1322940605084223,0.0541195476575121,0.008320655717346,0.0144237237964532,0.4684,0.991679344282654,RF,FGSM_eps0.15,0.8672794901561278,FGSM,0.15,1,,123
0.0469331185292236,0.0918253079507278,0.0280045949889782,0.0429196802436239,0.8921,0.9719954050110218,MLP,FGSM_eps0.15,0.941860740600346,FGSM,0.15,1,,123
0.539482100973726,0.8418544889983404,0.488217578937564,0.6180238956138971,0.2954,0.511782421062436,LR,FGSM_eps0.3,0.3863394062877585,FGSM,0.3,1,,123
0.6072875453102419,0.824322642214016,0.6168151758825173,0.7056295507014739,0.4234,0.3831848241174826,SVM,FGSM_eps0.3,0.3195527020303726,FGSM,0.3,1,,123
0.1329100428818498,0.0449834162520729,0.0067372473532242,0.0117192774012367,0.4607,0.9932627526467758,RF,FGSM_eps0.3,0.8666161245232059,FGSM,0.3,1,,123
0.2065199365064322,0.4601627026019996,0.230059921140054,0.30675608544461,0.8693,0.769940078859946,MLP,FGSM_eps0.3,0.7696225923381269,FGSM,0.3,1,,123
0.2678101826624653,0.5782525204032645,0.149585519575274,0.237685306233196,0.3514,0.850414480424726,LR,FGSM_eps0.5,0.6599303466085432,FGSM,0.5,1,,123
0.2800350636120258,0.5830898466033602,0.1982675649663137,0.2959152938995852,0.4566,0.8017324350336862,SVM,FGSM_eps0.5,0.6493875713710346,FGSM,0.5,1,,123
0.1422445450022507,0.0624178712220762,0.0088484585053866,0.0154996600951733,0.4281,0.9911515414946132,RF,FGSM_eps0.5,0.8572105475135634,FGSM,0.5,1,,123
0.216517804259755,0.4751658494375541,0.2557359744170884,0.3325125141288552,0.9098,0.7442640255829116,MLP,FGSM_eps0.5,0.7595536496955626,FGSM,0.5,1,,123
0.1544931175815584,0.1956255468066491,0.0347107951193765,0.0589600253137854,0.4597,0.9652892048806234,LR,FGSM_eps0.75,0.7735554028761639,FGSM,0.75,1,,123
0.1714089412210666,0.2869471413160733,0.0578099289018597,0.0962323634296346,0.4627,0.9421900710981402,SVM,FGSM_eps0.75,0.7587481342841574,FGSM,0.75,1,,123
0.1842261129143073,0.3603716725263686,0.0891055295103852,0.1428820351977696,0.5094,0.9108944704896148,RF,FGSM_eps0.75,0.8153237461204956,FGSM,0.75,1,,123
0.3117581558435405,0.5785938199731303,0.3610171070197771,0.4446143845830306,0.8469,0.6389828929802229,MLP,FGSM_eps0.75,0.6642659148522827,FGSM,0.75,1,,123
0.7916321163732853,0.9267643627879848,0.7893135459033189,0.8525343304102883,0.2009,0.210686454096681,LR,PGD_eps0.15_it10,0.1243573645431069,PGD,0.15,10,,123
0.865147243478879,0.9372711981794796,0.8823310254897699,0.9089716935870782,0.1902,0.11766897451023,SVM,PGD_eps0.15_it10,0.0496102726906583,PGD,0.15,10,,123
0.198488474022128,0.3802067946824224,0.0799155515539135,0.1320711152158854,0.4196,0.9200844484460864,RF,PGD_eps0.15_it10,0.8009192352341917,PGD,0.15,10,,123
0.050249946693833,0.1326121421244054,0.0441491508584557,0.0662442933010342,0.9301,0.9558508491415444,MLP,PGD_eps0.15_it10,0.947167665663721,PGD,0.15,10,,123
0.7994503541898648,0.9315207909275952,0.7956782265826322,0.8582575643408517,0.1884,0.2043217734173678,LR,PGD_eps0.15_it25,0.1087445805396953,PGD,0.15,25,,123
0.8644364945864627,0.9419951273236992,0.8763078642615418,0.9079650003216884,0.1738,0.1236921357384581,SVM,PGD_eps0.15_it25,0.0429055414721978,PGD,0.15,25,,123
0.1478594612523395,0.057660626029654,0.0076065695923499,0.0134401228811234,0.4004,0.99239343040765,RF,PGD_eps0.15_it25,0.851524556374233,PGD,0.15,25,,123
0.1155914615366391,0.3076402974983097,0.1271383774721351,0.179920913884007,0.9216,0.8728616225278649,MLP,PGD_eps0.15_it25,0.8806652609633017,PGD,0.15,25,,123
0.6057002061171788,0.8074340338126086,0.6346362817845944,0.7106823120382443,0.4875,0.3653637182154056,LR,PGD_eps0.3_it10,0.3121135302897486,PGD,0.3,10,,123
0.6216446729370514,0.8784432533209042,0.5851470086000807,0.7024075730471079,0.2608,0.4148529913999192,SVM,PGD_eps0.3_it10,0.2950318652420099,PGD,0.3,10,,123
0.196237769196143,0.3303024313105356,0.0518799093421093,0.0896747880218954,0.3388,0.9481200906578906,RF,PGD_eps0.3_it10,0.8030988651709351,PGD,0.3,10,,123
0.0426686251747257,0.1158999344139417,0.0384054146356608,0.057693204607994,0.9436,0.9615945853643392,MLP,PGD_eps0.3_it10,0.956075718448672,PGD,0.3,10,,123
0.5542893695657324,0.7795025872141546,0.5799621223881524,0.6650882096380824,0.5284,0.4200378776118476,LR,PGD_eps0.3_it25,0.3619844109076263,PGD,0.3,25,,123
0.6308844085384634,0.8662936693246398,0.6105125896488559,0.7162526407809426,0.3035,0.3894874103511441,SVM,PGD_eps0.3_it25,0.2839204908905683,PGD,0.3,25,,123
0.1566964391480489,0.0563417190775681,0.0066751529075724,0.0119361554476058,0.3601,0.9933248470924276,RF,PGD_eps0.3_it25,0.8426638868487764,PGD,0.3,25,,123
0.041010211092421,0.0997192370994287,0.0319786395106957,0.0484272885420095,0.9299,0.9680213604893042,MLP,PGD_eps0.3_it25,0.9521429079106352,PGD,0.3,25,,123
0.4984718898813049,0.7213666987487969,0.558477444192617,0.6295563916353136,0.6948,0.441522555807383,LR,PGD_eps0.5_it10,0.4307375204340306,PGD,0.5,10,,123
0.482148356985477,0.7275645253484588,0.5137383961004688,0.6022346775367593,0.6196,0.4862616038995312,SVM,PGD_eps0.5_it10,0.4474401194058139,PGD,0.5,10,,123
0.2143381743230117,0.4036400404448938,0.0619702567605327,0.107444689670022,0.2949,0.9380297432394672,RF,PGD_eps0.5_it10,0.784951076784572,PGD,0.5,10,,123
0.0419815679120566,0.1147940074906367,0.0380638951845757,0.0571708363449835,0.9454,0.9619361048154242,MLP,PGD_eps0.5_it10,0.95685754223033,PGD,0.5,10,,123
0.439005899215807,0.6941637075480288,0.473408053649601,0.5629164743885556,0.6718,0.526591946350399,LR,PGD_eps0.5_it25,0.4791395200075813,PGD,0.5,25,,123
0.4940415551185766,0.7305323080844556,0.5338880437144897,0.6169189926096004,0.6343,0.4661119562855103,SVM,PGD_eps0.5_it25,0.426828401525741,PGD,0.5,25,,123
0.1673102892747992,0.1059549356223176,0.0122636530162376,0.021982914544898,0.3333,0.9877363469837624,RF,PGD_eps0.5_it25,0.8320026534625317,PGD,0.5,25,,123
0.0420052595418038,0.1145882132483837,0.0379707535160979,0.0570402499883401,0.945,0.962029246483902,MLP,PGD_eps0.5_it25,0.9569286171195716,PGD,0.5,25,,123
0.4879528062735435,0.712822366835382,0.5509329690459188,0.6215085021802708,0.7149,0.4490670309540812,LR,PGD_eps0.75_it10,0.43753701817148,PGD,0.75,10,,123
0.4140112298325001,0.6509064480962571,0.5005122791766277,0.5658873911822522,0.8646,0.4994877208233723,SVM,PGD_eps0.75_it10,0.5125921012106422,PGD,0.75,10,,123
0.1780189059205382,0.2830715532286212,0.0503585954236393,0.0855056801708005,0.4108,0.9496414045763606,RF,PGD_eps0.75_it10,0.8212940368167926,PGD,0.75,10,,123
0.042028951171551,0.1153198653198653,0.0382812257443571,0.0574811775949278,0.9459,0.9617187742556428,MLP,PGD_eps0.75_it10,0.9571655334170438,PGD,0.75,10,,123
0.4244118552915255,0.6779226618705037,0.468098978546369,0.5538026410035078,0.7163,0.5319010214536309,LR,PGD_eps0.75_it25,0.4966002511312753,PGD,0.75,25,,123
0.4201710535667748,0.6704270039219142,0.4723524480735198,0.5542238898400786,0.7479,0.5276475519264802,SVM,PGD_eps0.75_it25,0.5010068942642565,PGD,0.75,25,,123
0.1521476462365846,0.0900549954170485,0.0122015585705858,0.0214912640472479,0.3971,0.987798441429414,RF,PGD_eps0.75_it25,0.8471652965007462,PGD,0.75,25,,123
