accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.9062048378307944,0.9692379243904059,0.90583377316899,0.9364638667330006,0.0926,0.09416622683100996,LR,rf,15,clean,0.0,,,,
0.9073894193181549,0.9714780754364921,0.9052128287124717,0.9371755516626219,0.0856,0.09478717128752832,SVM,rf,15,clean,0.0,,,,
0.9986732687341562,0.999378746932563,0.9988822999782669,0.999130461786901,0.002,0.001117700021733056,RF,rf,15,clean,0.0,,,,
0.965978819683006,0.9946950454940038,0.960538979788258,0.9773186757644681,0.0165,0.03946102021174206,MLP,rf,15,clean,0.0,,,,
0.8089033144590017,0.9413872536472997,0.7993417988760906,0.8645689915712415,0.1603,0.20065820112390947,LR,rf,15,FGSM_eps0.15,0.09853348811864768,FGSM,0.15,1.0,
0.9048781065649506,0.9699,0.9033810425657425,0.935459499429343,0.0903,0.09661895743425751,SVM,rf,15,FGSM_eps0.15,0.0027719206804236065,FGSM,0.15,1.0,
0.22646828875358335,0.4748832441052512,0.12943587196125306,0.20342539279789207,0.461,0.8705641280387469,RF,rf,15,FGSM_eps0.15,0.7732237200597029,FGSM,0.15,1.0,
0.08152289796015068,0.20747480153420747,0.07221584029308578,0.10713956701980654,0.8885,0.9277841597069142,MLP,rf,15,FGSM_eps0.15,0.9179085029259163,FGSM,0.15,1.0,
0.8075528915634107,0.9270264520246791,0.811698593560806,0.8655377331942858,0.2058,0.18830140643919402,LR,rf,15,FGSM_eps0.3,0.11620744391006657,FGSM,0.3,1.0,
0.7955175436518278,0.9403481249066189,0.7816138346424912,0.8536647394923789,0.1597,0.21838616535750877,SVM,rf,15,FGSM_eps0.3,0.11274846596697387,FGSM,0.3,1.0,
0.21407756639579237,0.4377743351407178,0.10528113260268869,0.1697409585784007,0.4355,0.8947188673973113,RF,rf,15,FGSM_eps0.3,0.7855907507877467,FGSM,0.3,1.0,
0.110734677438461,0.2849644702842377,0.1095656493526654,0.15827596259502613,0.8855,0.8904343506473346,MLP,rf,15,FGSM_eps0.3,0.8885308820393755,FGSM,0.3,1.0,
0.8047572792532398,0.9247536683915787,0.8100530907510323,0.8636115386524998,0.2123,0.18994690924896768,LR,rf,15,FGSM_eps0.5,0.12715297685327773,FGSM,0.5,1.0,
0.7931246890473596,0.9404855716912455,0.7781365456859883,0.851642937238778,0.1586,0.2218634543140116,SVM,rf,15,FGSM_eps0.5,0.11618375228031937,FGSM,0.5,1.0,
0.4707763747068161,0.7816583918278833,0.42525381104660187,0.5508324619963002,0.3826,0.5747461889533981,RF,rf,15,FGSM_eps0.5,0.5287734843279869,FGSM,0.5,1.0,
0.17595773413253096,0.41508811299584186,0.1952559843521997,0.2655827702702703,0.8862,0.8047440156478003,MLP,rf,15,FGSM_eps0.5,0.8230946006775806,FGSM,0.5,1.0,
0.7125257646473501,0.9090427482782509,0.6925703995777578,0.7861774864312399,0.2232,0.3074296004222422,LR,rf,15,FGSM_eps0.75,0.22466772489279538,FGSM,0.75,1.0,
0.7937643630505342,0.9404137310748014,0.7790990095935919,0.8521895641247687,0.159,0.22090099040640815,SVM,rf,15,FGSM_eps0.75,0.11798431614110734,FGSM,0.75,1.0,
0.42363003150986756,0.7373080397470642,0.3801111490577168,0.5016183881673291,0.4362,0.6198888509422832,RF,rf,15,FGSM_eps0.75,0.5758961358951882,FGSM,0.75,1.0,
0.17683432443317776,0.4173295084104838,0.19873327330870252,0.2692493743033209,0.8937,0.8012667266912975,MLP,rf,15,FGSM_eps0.75,0.8188774905825772,FGSM,0.75,1.0,
0.9072472695396716,0.9653006183396922,0.9112049427178739,0.9374730487278999,0.1055,0.08879505728212611,LR,rf,15,PGD_eps0.15_it10,0.004122343576014594,PGD,0.15,10.0,
0.9049017981946978,0.9654329954769058,0.9078828898755006,0.9357739447662325,0.1047,0.09211711012449936,SVM,rf,15,PGD_eps0.15_it10,0.005970290696296998,PGD,0.15,10.0,
0.1998625885474662,0.42413659293752426,0.13573845819491445,0.20565891290542607,0.5936,0.8642615418050855,RF,rf,15,PGD_eps0.15_it10,0.7996635788575897,PGD,0.15,10.0,
0.08078845743798715,0.2096404652802256,0.07386134310285945,0.1092361732901715,0.8969,0.9261386568971406,MLP,rf,15,PGD_eps0.15_it10,0.9190220095240351,PGD,0.15,10.0,
0.9058731550143334,0.965172981878089,0.9094662982396224,0.9364919515976918,0.1057,0.09053370176037753,LR,rf,15,PGD_eps0.15_it25,0.004169726835509015,PGD,0.15,25.0,
0.9045938070079841,0.9654181529924692,0.9074792759787637,0.9355525326078259,0.1047,0.0925207240212363,SVM,rf,15,PGD_eps0.15_it25,0.0062072069937691016,PGD,0.15,25.0,
0.14222085337250348,0.15901723255417163,0.02893601167375578,0.04896243761491988,0.4929,0.9710639883262442,RF,rf,15,PGD_eps0.15_it25,0.8574474638110355,PGD,0.15,25.0,
0.07356251036508801,0.19072396160401903,0.06600639572790214,0.09807177783928407,0.9021,0.9339936042720979,MLP,rf,15,PGD_eps0.15_it25,0.9261768817076926,PGD,0.15,25.0,
0.8879622829254424,0.9466549639165204,0.9041261759135645,0.924901938987788,0.1641,0.09587382408643547,LR,rf,15,PGD_eps0.3_it10,0.019427136392712454,PGD,0.3,10.0,
0.8923689260584236,0.968470604172311,0.8878574311527834,0.9264136579360837,0.0931,0.11214256884721661,SVM,rf,15,PGD_eps0.3_it10,0.015328484446445072,PGD,0.3,10.0,
0.18669004240801726,0.35729671513193323,0.08239932937998697,0.13391528117667836,0.4774,0.917600670620013,RF,rf,15,PGD_eps0.3_it10,0.8127650501077969,PGD,0.3,10.0,
0.04645928593427942,0.13018676971202503,0.04393182029867428,0.06569478620177353,0.9454,0.9560681797013257,MLP,rf,15,PGD_eps0.3_it10,0.9533748726574901,PGD,0.3,10.0,
0.9019166528465493,0.9659373858769629,0.9033189481200906,0.933579335793358,0.1026,0.09668105187990934,LR,rf,15,PGD_eps0.3_it25,0.004809400838683693,PGD,0.3,25.0,
0.8896443886374944,0.9683791778586244,0.8842559533049769,0.9244076598506978,0.093,0.11574404669502313,SVM,rf,15,PGD_eps0.3_it25,0.018076713497121467,PGD,0.3,25.0,
0.1891065886422327,0.3555682794159748,0.07712130149958087,0.1267508610792193,0.4502,0.9228786985004191,RF,rf,15,PGD_eps0.3_it25,0.810301120614087,PGD,0.3,25.0,
0.04788078371911204,0.13476151240501694,0.04570151199975162,0.06825558749884077,0.9451,0.9542984880002484,MLP,rf,15,PGD_eps0.3_it25,0.9520007581321519,PGD,0.3,25.0,
0.8682745386055106,0.9441944194419442,0.8793504920984818,0.9106195543838215,0.1674,0.12064950790151821,LR,rf,15,PGD_eps0.5_it10,0.040299462200004736,PGD,0.5,10.0,
0.8793622213272051,0.967453887260817,0.8712161197180912,0.9168164145456922,0.0944,0.1287838802819088,SVM,rf,15,PGD_eps0.5_it10,0.029306545997299153,PGD,0.5,10.0,
0.3118292307327821,0.6383202099737533,0.22652053773789935,0.334379797887211,0.4134,0.7734794622621006,RF,rf,15,PGD_eps0.5_it10,0.6874837120045488,PGD,0.5,10.0,
0.04626975289630174,0.1298187505750299,0.04380763140737061,0.06550907655880031,0.9458,0.9561923685926293,MLP,rf,15,PGD_eps0.5_it10,0.9536354805847094,PGD,0.5,10.0,
0.8761875429410789,0.9456905949588715,0.888788847837561,0.9163572343149808,0.1644,0.11121115216243907,LR,rf,15,PGD_eps0.5_it25,0.03150986756378971,PGD,0.5,25.0,
0.8673505650453694,0.9464165883773991,0.8757490142506753,0.9097124796413655,0.1597,0.12425098574932472,SVM,rf,15,PGD_eps0.5_it25,0.04138927716837641,PGD,0.5,25.0,
0.3395721291667654,0.6833996444594937,0.2506442298736378,0.3667711598746082,0.374,0.7493557701263622,RF,rf,15,PGD_eps0.5_it25,0.659906654978796,PGD,0.5,25.0,
0.046246061266554526,0.1298068077276909,0.04380763140737061,0.06550755588569837,0.9459,0.9561923685926293,MLP,rf,15,PGD_eps0.5_it25,0.9536591722144566,PGD,0.5,25.0,
0.8462413229406051,0.942683052772901,0.8501971498649445,0.8940546540859969,0.1665,0.14980285013505543,LR,rf,15,PGD_eps0.75_it10,0.062143144826932645,PGD,0.75,10.0,
