accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.9061574545712999,0.9691735317565772,0.90583377316899,0.9364338099593985,0.0928,0.09416622683100996,LR,tuned,12,"{'class_weight': 'balanced', 'C': 0.01}",0.9031156001222179,3.5293450355529785
0.9062048378307944,0.9692379243904059,0.90583377316899,0.9364638667330006,0.0926,0.09416622683100996,LR,as_submitted,0,{'max_iter': 500},,0.3586699962615967
0.9074131109479021,0.9714790257555059,0.9052438759352975,0.9371926328308315,0.0856,0.09475612406470241,SVM,tuned,12,"{'class_weight': None, 'C': 0.01}",0.9072471490739455,6.463436126708984
0.9073894193181549,0.9714780754364921,0.9052128287124717,0.9371755516626219,0.0856,0.09478717128752832,SVM,as_submitted,0,{'max_iter': 500},,1.7499454021453857
0.9988864934018811,0.9992858917039245,0.999254866652178,0.999270378937237,0.0023,0.0007451333478220373,RF,tuned,12,"{'n_estimators': 400, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 40}",0.9987192822027312,99.43330550193787
0.9986732687341562,0.999378746932563,0.9988822999782669,0.999130461786901,0.002,0.001117700021733056,RF,as_submitted,0,{'n_estimators': 50},,5.222063302993774
