accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9986258854746618,0.999316664078273,0.9988822999782669,0.9990994348177132,0.0022,0.001117700021733056,XGB,clean,0.0,1.1602637767791748,,,,,,,,,,,
0.10206354095098202,0.1330582774626096,0.03204073395634761,0.05164518954084824,0.6724,0.9679592660436523,XGB,FGSM_eps0.15,0.8975100097135682,1.1602637767791748,FGSM,0.15,1.0,,,,,,,,
0.11912151436897345,0.19010221889803042,0.04734701480952529,0.07581218463374015,0.6497,0.9526529851904747,XGB,FGSM_eps0.3,0.8803809614063351,1.1602637767791748,FGSM,0.3,1.0,,,,,,,,
0.2185552844180151,0.46970999765496757,0.1865627619609426,0.2670547975645527,0.6784,0.8134372380390574,XGB,FGSM_eps0.5,0.7809708829870406,1.1602637767791748,FGSM,0.5,1.0,,,,,,,,
0.2826174512544718,0.5604436924233879,0.27765531373218666,0.37134077980318064,0.7014,0.7223446862678133,XGB,FGSM_eps0.75,0.7168850245208368,1.1602637767791748,FGSM,0.75,1.0,,,,,,,,
0.1817384917908503,0.3986068785372225,0.1421341860970536,0.20954822172380647,0.6907,0.8578658139029464,XGB,PGD_eps0.15_it10,0.8178587505034471,1.1602637767791748,PGD,0.15,10.0,,,,,,,,
0.09730152337179275,0.18238654737522905,0.05253190102145363,0.08156968615918624,0.7585,0.9474680989785463,XGB,PGD_eps0.15_it25,0.9023194105522518,1.1602637767791748,PGD,0.15,25.0,,,,,,,,
0.12222511786585799,0.2265898565458037,0.06228072898879195,0.09770590813891189,0.6847,0.937719271011208,XGB,PGD_eps0.3_it10,0.8773010495391979,1.1602637767791748,PGD,0.3,10.0,,,,,,,,
0.11753417517591035,0.19270642761312357,0.04905461206495079,0.07820233617105524,0.6619,0.9509453879350492,XGB,PGD_eps0.3_it25,0.8819919922291455,1.1602637767791748,PGD,0.3,25.0,,,,,,,,
0.15103413963846574,0.33412647570238857,0.11335341053742742,0.16927856083086054,0.7276,0.8866465894625726,XGB,PGD_eps0.5_it10,0.8485867942855789,1.1602637767791748,PGD,0.5,10.0,,,,,,,,
0.21549906418062498,0.46663714201358136,0.196280542705455,0.2763293048058221,0.7226,0.803719457294545,XGB,PGD_eps0.5_it25,0.7840034115946836,1.1602637767791748,PGD,0.5,25.0,,,,,,,,
0.16851856239190693,0.3833158192547086,0.1472259306405042,0.21274113952445042,0.7629,0.8527740693594958,XGB,PGD_eps0.75_it10,0.8311023715321377,1.1602637767791748,PGD,0.75,10.0,,,,,,,,
0.2217062711743941,0.47872199390163067,0.2242230432487814,0.3054022623956021,0.7864,0.7757769567512186,XGB,PGD_eps0.75_it25,0.7778198962306617,1.1602637767791748,PGD,0.75,25.0,,,,,,,,
0.20663839465516834,0.4441238195173137,0.15768884473283865,0.23274143659067476,0.6357,0.8423111552671614,XGB,CW_c0.0_it10,0.7927930062308987,1.1602637767791748,CW,,10.0,0.0,,,,,,,
0.1764789499869696,0.37009878806395763,0.11282560774938681,0.17293233082706766,0.6185,0.8871743922506132,XGB,CW_c0.5_it10,0.8229524508990973,1.1602637767791748,CW,,10.0,0.5,,,,,,,
0.19,0.12195121951219512,0.1,0.10989010989010989,0.72,0.9,XGB,HopSkipJump_direct,0.81,,,,,,100.0,100.0,0.554394006729126,563.0,0.0,29.0,6.063999652862549
0.9986969603639034,0.9993787662297322,0.9989133472010928,0.9991460025154107,0.002,0.0010866527989071377,LGBM,clean,0.0,0.7654421329498291,,,,,,,,,,,
0.15513279158473312,0.14309346567411083,0.02148467819553541,0.0373599676069645,0.4144,0.9785153218044645,LGBM,FGSM_eps0.15,0.8444881423393116,0.7654421329498291,FGSM,0.15,1.0,,,,,,,,
0.16449098533488118,0.22970822281167108,0.04033034245086777,0.06861398690048595,0.4356,0.9596696575491322,LGBM,FGSM_eps0.3,0.8351062569594162,0.7654421329498291,FGSM,0.3,1.0,,,,,,,,
0.19149944324670093,0.2948855125187246,0.04278307305411531,0.07472479800444662,0.3295,0.9572169269458847,LGBM,FGSM_eps0.5,0.8080504157881021,0.7654421329498291,FGSM,0.5,1.0,,,,,,,,
0.20256343433864815,0.3691808011548178,0.06352261790182868,0.108394479616434,0.3496,0.9364773820981713,LGBM,FGSM_eps0.75,0.7969153498069133,0.7654421329498291,FGSM,0.75,1.0,,,,,,,,
0.27787912530502973,0.554539145795218,0.27290508863982116,0.365792759051186,0.7061,0.7270949113601788,LGBM,PGD_eps0.15_it10,0.7216470421000261,0.7654421329498291,PGD,0.15,10.0,,,,,,,,
0.16465682674311166,0.3621904934032171,0.12443726908628024,0.18523396880415943,0.7058,0.8755627309137197,LGBM,PGD_eps0.15_it25,0.8348693406619442,0.7654421329498291,PGD,0.15,25.0,,,,,,,,
0.2010471700348267,0.44783627342888643,0.20177590114564253,0.2782046617152886,0.8013,0.7982240988543575,LGBM,PGD_eps0.3_it10,0.7985026889999763,0.7654421329498291,PGD,0.3,10.0,,,,,,,,
0.17837428036674643,0.4079290558163798,0.16995249774907634,0.2399403874813711,0.7945,0.8300475022509236,LGBM,PGD_eps0.3_it25,0.8211755786680566,0.7654421329498291,PGD,0.3,25.0,,,,,,,,
0.29768532777369755,0.567333438336746,0.3354962898568723,0.42164819728422037,0.8241,0.6645037101431277,LGBM,PGD_eps0.5_it10,0.7019119145205999,0.7654421329498291,PGD,0.5,10.0,,,,,,,,
0.4043450448956384,0.6509591147947196,0.47306653419851596,0.5479358457997698,0.817,0.526933465801484,LGBM,PGD_eps0.5_it25,0.595133739249923,0.7654421329498291,PGD,0.5,25.0,,,,,,,,
0.31829704565377054,0.5867030137816144,0.36083082368282154,0.4468453227728863,0.8187,0.6391691763171784,LGBM,PGD_eps0.75_it10,0.6813238882702741,0.7654421329498291,PGD,0.75,10.0,,,,,,,,
0.4935677225236324,0.6918092000424945,0.6065385451271383,0.6463737427210164,0.8703,0.3934614548728616,LGBM,PGD_eps0.75_it25,0.5059821365111706,0.7654421329498291,PGD,0.75,25.0,,,,,,,,
0.14423464190101637,0.2671428571428571,0.0696699680213605,0.11051737299613386,0.6156,0.9303300319786395,LGBM,CW_c0.0_it10,0.855244142244545,0.7654421329498291,CW,,10.0,0.0,,,,,,,
0.1428842190054254,0.2652868125369604,0.06963892079853456,0.11031870942356876,0.6212,0.9303610792014654,LGBM,CW_c0.5_it10,0.856594565140136,0.7654421329498291,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.3072062134742737,560.0,0.0,0.0,6.604714870452881
