accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9061574545712999,0.9691735317565772,0.90583377316899,0.9364338099593985,0.0928,0.09416622683100996,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 0.01}",,,,,,,,,,,
0.9055177805681253,0.9698957674248226,0.9042503648048682,0.9359233908544619,0.0904,0.0957496351951318,LR,tuned,FGSM_eps0.15,0.0017057973417991424,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.15,1.0,,,,,,,,
0.8066052263735223,0.9411786290914428,0.7963302182619765,0.8627167387026791,0.1603,0.20366978173802353,LR,tuned,FGSM_eps0.3,0.1013054087990713,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.3,1.0,,,,,,,,
0.8019853585728163,0.9265352838084338,0.8042783073054115,0.8610889509373754,0.2054,0.19572169269458847,LR,tuned,FGSM_eps0.5,0.1254471795114786,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.5,1.0,,,,,,,,
0.7337060816413561,0.915804084870117,0.7169424694961035,0.8042630259125104,0.2123,0.2830575305038964,LR,tuned,FGSM_eps0.75,0.19773034187021726,"{'class_weight': 'balanced', 'C': 0.01}",FGSM,0.75,1.0,,,,,,,,
0.9074604942073965,0.96546393448015,0.9113291316091776,0.9376157924998403,0.105,0.08867086839082244,LR,tuned,PGD_eps0.15_it10,0.003885427278542491,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.15,10.0,,,,,,,,
0.9068208202042218,0.9653413205187282,0.9105839982613555,0.9371634899586202,0.1053,0.08941600173864447,LR,tuned,PGD_eps0.15_it25,0.0036248193513231776,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.15,25.0,,,,,,,,
0.8886730318178587,0.9468520563965954,0.9049023564842125,0.9254020415614929,0.1636,0.09509764351578752,LR,tuned,PGD_eps0.3_it10,0.018740079130043354,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.3,10.0,,,,,,,,
0.9052334810111587,0.9690399388114795,0.904716073147257,0.9357739242132306,0.0931,0.09528392685274302,LR,tuned,PGD_eps0.3_it25,0.001445189414579829,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.3,25.0,,,,,,,,
0.8836504063114502,0.9452890512853974,0.8995932813809805,0.9218752485642926,0.1677,0.10040671861901952,LR,tuned,PGD_eps0.5_it10,0.024828827975076406,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.5,10.0,,,,,,,,
0.8833897983842308,0.946668849238828,0.8977614952342513,0.9215667527169583,0.1629,0.10223850476574871,LR,tuned,PGD_eps0.5_it25,0.02430761212063778,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.5,25.0,,,,,,,,
0.8779170319126253,0.9453809178903009,0.8915210034462417,0.9176613457328667,0.1659,0.10847899655375827,LR,tuned,PGD_eps0.75_it10,0.030325286076429196,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.75,10.0,,,,,,,,
0.8704304769125069,0.9458152717572524,0.8806544754571703,0.9120725413591858,0.1625,0.11934552454282965,LR,tuned,PGD_eps0.75_it25,0.03793029922528371,"{'class_weight': 'balanced', 'C': 0.01}",PGD,0.75,25.0,,,,,,,,
0.9053519391598948,0.9679559477210907,0.9059579620602937,0.9359313607569562,0.0966,0.0940420379397063,LR,tuned,CW_c0.0_it10,0.0011135065981188845,"{'class_weight': 'balanced', 'C': 0.01}",CW,,10.0,0.0,,,,,,,
0.9053045559004004,0.9680780461906026,0.9057716787233382,0.9358890047317348,0.0962,0.09422832127666181,LR,tuned,CW_c0.5_it10,0.0010187400791300434,"{'class_weight': 'balanced', 'C': 0.01}",CW,,10.0,0.5,,,,,,,
0.08,0.08,0.08,0.08,0.92,0.92,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 0.01}",,,,,100.0,92.0,0.5975701808929443,556.0,0.0,0.0,0.7558696269989014
0.9062048378307944,0.9692379243904059,0.90583377316899,0.9364638667330006,0.0926,0.09416622683100996,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.8089033144590017,0.9413872536472997,0.7993417988760906,0.8645689915712415,0.1603,0.20065820112390947,LR,as_submitted,FGSM_eps0.15,0.09853348811864768,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.8075528915634107,0.9270264520246791,0.811698593560806,0.8655377331942858,0.2058,0.18830140643919402,LR,as_submitted,FGSM_eps0.3,0.11620744391006657,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.8047572792532398,0.9247536683915787,0.8100530907510323,0.8636115386524998,0.2123,0.18994690924896768,LR,as_submitted,FGSM_eps0.5,0.12715297685327773,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.7125257646473501,0.9090427482782509,0.6925703995777578,0.7861774864312399,0.2232,0.3074296004222422,LR,as_submitted,FGSM_eps0.75,0.22466772489279538,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.9072472695396716,0.9653006183396922,0.9112049427178739,0.9374730487278999,0.1055,0.08879505728212611,LR,as_submitted,PGD_eps0.15_it10,0.004122343576014594,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.9058731550143334,0.965172981878089,0.9094662982396224,0.9364919515976918,0.1057,0.09053370176037753,LR,as_submitted,PGD_eps0.15_it25,0.004169726835509015,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.8879622829254424,0.9466549639165204,0.9041261759135645,0.924901938987788,0.1641,0.09587382408643547,LR,as_submitted,PGD_eps0.3_it10,0.019427136392712454,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.9019166528465493,0.9659373858769629,0.9033189481200906,0.933579335793358,0.1026,0.09668105187990934,LR,as_submitted,PGD_eps0.3_it25,0.004809400838683693,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.8682745386055106,0.9441944194419442,0.8793504920984818,0.9106195543838215,0.1674,0.12064950790151821,LR,as_submitted,PGD_eps0.5_it10,0.040299462200004736,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
0.8761875429410789,0.9456905949588715,0.888788847837561,0.9163572343149808,0.1644,0.11121115216243907,LR,as_submitted,PGD_eps0.5_it25,0.03150986756378971,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,
