accuracy,precision,recall,f1,fpr,fnr,model,oversample,applicable,n_features,attack,asr,family,epsilon,iters,confidence,n_train,n_categorical_selected,categorical_selected,resampled
0.9062048378307944,0.969237924390406,0.90583377316899,0.9364638667330006,0.0926,0.0941662268310099,LR,smote,True,15.0,clean,0.0,,,,,,,,
0.9073894193181548,0.971478075436492,0.9052128287124716,0.937175551662622,0.0856,0.0947871712875283,SVM,smote,True,15.0,clean,0.0,,,,,,,,
0.9986732687341562,0.999378746932563,0.9988822999782668,0.999130461786901,0.002,0.001117700021733,RF,smote,True,15.0,clean,0.0,,,,,,,,
0.965978819683006,0.9946950454940038,0.960538979788258,0.977318675764468,0.0165,0.039461020211742,MLP,smote,True,15.0,clean,0.0,,,,,,,,
0.8089033144590017,0.9413872536472996,0.7993417988760906,0.8645689915712415,0.1603,0.2006582011239094,LR,smote,True,15.0,FGSM_eps0.15,0.0985334881186476,FGSM,0.15,1.0,,,,,
0.9048781065649506,0.9699,0.9033810425657424,0.935459499429343,0.0903,0.0966189574342575,SVM,smote,True,15.0,FGSM_eps0.15,0.0027719206804236,FGSM,0.15,1.0,,,,,
0.2264682887535833,0.4748832441052512,0.129435871961253,0.203425392797892,0.461,0.8705641280387469,RF,smote,True,15.0,FGSM_eps0.15,0.7732237200597029,FGSM,0.15,1.0,,,,,
0.0815228979601506,0.2074748015342074,0.0722158402930857,0.1071395670198065,0.8885,0.9277841597069142,MLP,smote,True,15.0,FGSM_eps0.15,0.9179085029259164,FGSM,0.15,1.0,,,,,
0.8075528915634107,0.9270264520246791,0.811698593560806,0.8655377331942858,0.2058,0.188301406439194,LR,smote,True,15.0,FGSM_eps0.3,0.1162074439100665,FGSM,0.3,1.0,,,,,
0.7955175436518278,0.9403481249066188,0.7816138346424912,0.8536647394923789,0.1597,0.2183861653575087,SVM,smote,True,15.0,FGSM_eps0.3,0.1127484659669738,FGSM,0.3,1.0,,,,,
0.2140775663957923,0.4377743351407178,0.1052811326026886,0.1697409585784007,0.4355,0.8947188673973113,RF,smote,True,15.0,FGSM_eps0.3,0.7855907507877467,FGSM,0.3,1.0,,,,,
0.110734677438461,0.2849644702842377,0.1095656493526654,0.1582759625950261,0.8855,0.8904343506473346,MLP,smote,True,15.0,FGSM_eps0.3,0.8885308820393755,FGSM,0.3,1.0,,,,,
0.8047572792532398,0.9247536683915788,0.8100530907510323,0.8636115386524998,0.2123,0.1899469092489676,LR,smote,True,15.0,FGSM_eps0.5,0.1271529768532777,FGSM,0.5,1.0,,,,,
0.7931246890473596,0.9404855716912456,0.7781365456859883,0.851642937238778,0.1586,0.2218634543140116,SVM,smote,True,15.0,FGSM_eps0.5,0.1161837522803193,FGSM,0.5,1.0,,,,,
0.4707763747068161,0.7816583918278833,0.4252538110466018,0.5508324619963002,0.3826,0.5747461889533981,RF,smote,True,15.0,FGSM_eps0.5,0.5287734843279869,FGSM,0.5,1.0,,,,,
0.1759577341325309,0.4150881129958418,0.1952559843521997,0.2655827702702703,0.8862,0.8047440156478003,MLP,smote,True,15.0,FGSM_eps0.5,0.8230946006775806,FGSM,0.5,1.0,,,,,
0.7125257646473501,0.9090427482782508,0.6925703995777578,0.7861774864312399,0.2232,0.3074296004222422,LR,smote,True,15.0,FGSM_eps0.75,0.2246677248927953,FGSM,0.75,1.0,,,,,
0.7937643630505342,0.9404137310748014,0.7790990095935919,0.8521895641247687,0.159,0.2209009904064081,SVM,smote,True,15.0,FGSM_eps0.75,0.1179843161411073,FGSM,0.75,1.0,,,,,
0.4236300315098675,0.7373080397470642,0.3801111490577168,0.5016183881673291,0.4362,0.6198888509422832,RF,smote,True,15.0,FGSM_eps0.75,0.5758961358951882,FGSM,0.75,1.0,,,,,
0.1768343244331777,0.4173295084104838,0.1987332733087025,0.2692493743033209,0.8937,0.8012667266912975,MLP,smote,True,15.0,FGSM_eps0.75,0.8188774905825772,FGSM,0.75,1.0,,,,,
0.9072472695396716,0.9653006183396922,0.911204942717874,0.9374730487279,0.1055,0.0887950572821261,LR,smote,True,15.0,PGD_eps0.15_it10,0.0041223435760145,PGD,0.15,10.0,,,,,
0.9049017981946978,0.9654329954769058,0.9078828898755006,0.9357739447662324,0.1047,0.0921171101244993,SVM,smote,True,15.0,PGD_eps0.15_it10,0.0059702906962969,PGD,0.15,10.0,,,,,
0.1998625885474662,0.4241365929375242,0.1357384581949144,0.205658912905426,0.5936,0.8642615418050855,RF,smote,True,15.0,PGD_eps0.15_it10,0.7996635788575897,PGD,0.15,10.0,,,,,
0.0807884574379871,0.2096404652802256,0.0738613431028594,0.1092361732901715,0.8969,0.9261386568971406,MLP,smote,True,15.0,PGD_eps0.15_it10,0.9190220095240352,PGD,0.15,10.0,,,,,
0.9058731550143334,0.965172981878089,0.9094662982396224,0.9364919515976918,0.1057,0.0905337017603775,LR,smote,True,15.0,PGD_eps0.15_it25,0.004169726835509,PGD,0.15,25.0,,,,,
0.904593807007984,0.9654181529924692,0.9074792759787637,0.935552532607826,0.1047,0.0925207240212363,SVM,smote,True,15.0,PGD_eps0.15_it25,0.0062072069937691,PGD,0.15,25.0,,,,,
