accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.8879622829254424,0.9466549639165204,0.9041261759135645,0.924901938987788,0.1641,0.09587382408643547,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,LR,0.3,0.019427136392712454
0.8923689260584236,0.968470604172311,0.8878574311527834,0.9264136579360837,0.0931,0.11214256884721661,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,SVM,0.3,0.015328484446445072
0.18669004240801726,0.35729671513193323,0.08239932937998697,0.13391528117667836,0.4774,0.917600670620013,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,RF,0.3,0.8127650501077969
0.8682745386055106,0.9441944194419442,0.8793504920984818,0.9106195543838215,0.1674,0.12064950790151821,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,LR,0.5,0.040299462200004736
0.8793622213272051,0.967453887260817,0.8712161197180912,0.9168164145456922,0.0944,0.1287838802819088,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,SVM,0.5,0.029306545997299153
0.3118292307327821,0.6383202099737533,0.22652053773789935,0.334379797887211,0.4134,0.7734794622621006,submitted,"[32, 12]",12,0.965978819683006,61.92727541923523,RF,0.5,0.6874837120045488
0.8918477102039849,0.9465047163716243,0.9096836287994039,0.927728963824903,0.1656,0.0903163712005961,longer,"[32, 12]",50,0.9683953659172214,259.2251048088074,LR,0.3,0.021938449145916746
0.8863986353621266,0.9468313991393924,0.9017665869787947,0.923749701836686,0.1631,0.09823341302120525,longer,"[32, 12]",50,0.9683953659172214,259.2251048088074,SVM,0.3,0.022364898481366535
0.22161150465540524,0.4729933110367893,0.17563413952621937,0.2561525051506713,0.6303,0.8243658604737806,longer,"[32, 12]",50,0.9683953659172214,259.2251048088074,RF,0.3,0.777962046009145
0.9013954369921107,0.9674344188527049,0.9011145952994505,0.933097572737502,0.0977,0.09888540470054953,longer,"[32, 12]",50,0.9683953659172214,259.2251048088074,LR,0.5,0.029259162737804732
0.9022246440332631,0.9679709372083722,0.9017044925331429,0.933663382251298,0.0961,0.09829550746685708,longer,"[32, 12]",50,0.9683953659172214,259.2251048088074,SVM,0.5,0.02748229050676396
