accuracy,precision,recall,f1,fpr,fnr,model
0.9037882915965789,0.9680723692962618,0.9037225620168275,0.9347913354850105,0.096,0.09627743798317241,LR
0.9058494633845863,0.9709129724140232,0.9036915147940017,0.9360969962050556,0.0872,0.09630848520599833,SVM
0.9987680352531451,0.9995650147584278,0.9988202055326151,0.9991924713482623,0.0014,0.0011797944673848924,RF
0.9645810135279206,0.9950996195757302,0.9583035797447919,0.9763550381957076,0.0152,0.04169642025520817,MLP
