accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.37,0.5877192982456141,0.4589041095890411,0.5153846153846153,0.8703703703703703,0.541095890410959,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.365,0.5811965811965812,0.4657534246575342,0.5171102661596958,0.9074074074074074,0.5342465753424658,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.36,0.576271186440678,0.4657534246575342,0.5151515151515151,0.9259259259259259,0.5342465753424658,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.31,1.0,0.0547945205479452,0.1038961038961039,0.0,0.9452054794520548,RF,0.1,Clean,0.005322564840316773,50,200,,,,
0.17,0.1875,0.0410958904109589,0.06741573033707865,0.48148148148148145,0.958904109589041,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.185,0.28205128205128205,0.07534246575342465,0.11891891891891893,0.5185185185185185,0.9246575342465754,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.2,0.3409090909090909,0.10273972602739725,0.15789473684210525,0.5370370370370371,0.8972602739726028,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.205,0.3617021276595745,0.11643835616438356,0.17616580310880828,0.5555555555555556,0.8835616438356164,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.21,0.16666666666666666,0.02054794520547945,0.036585365853658534,0.2777777777777778,0.9794520547945206,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.205,0.11764705882352941,0.0136986301369863,0.024539877300613498,0.2777777777777778,0.9863013698630136,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.215,0.13333333333333333,0.0136986301369863,0.024844720496894408,0.24074074074074073,0.9863013698630136,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.215,0.13333333333333333,0.0136986301369863,0.024844720496894408,0.24074074074074073,0.9863013698630136,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.255,0.2,0.00684931506849315,0.013245033112582781,0.07407407407407407,0.9931506849315068,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.26,0.3333333333333333,0.0136986301369863,0.02631578947368421,0.07407407407407407,0.9863013698630136,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.265,0.4,0.0136986301369863,0.026490066225165563,0.05555555555555555,0.9863013698630136,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.25,0.25,0.0136986301369863,0.025974025974025976,0.1111111111111111,0.9863013698630136,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.265,0.0,0.0,0.0,0.018518518518518517,1.0,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.265,0.3333333333333333,0.00684931506849315,0.013422818791946308,0.037037037037037035,0.9931506849315068,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.96,0.9662162162162162,0.9794520547945206,0.9727891156462585,0.09259259259259259,0.02054794520547945,MLP,0.1,Clean,0.002435343265533447,50,200,,,,
0.045,0.10526315789473684,0.0410958904109589,0.059113300492610835,0.9444444444444444,0.958904109589041,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.03,0.1,0.0410958904109589,0.05825242718446602,1.0,0.958904109589041,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.05,0.15625,0.0684931506849315,0.09523809523809523,1.0,0.9315068493150684,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.04,0.12903225806451613,0.0547945205479452,0.07692307692307693,1.0,0.9452054794520548,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.035,0.08771929824561403,0.03424657534246575,0.04926108374384237,0.9629629629629629,0.9657534246575342,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.035,0.08771929824561403,0.03424657534246575,0.04926108374384237,0.9629629629629629,0.9657534246575342,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.025,0.0847457627118644,0.03424657534246575,0.04878048780487805,1.0,0.9657534246575342,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.665,0.7615894039735099,0.7876712328767124,0.7744107744107744,0.6666666666666666,0.21232876712328766,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.46,0.6532258064516129,0.5547945205479452,0.6,0.7962962962962963,0.4452054794520548,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,LR,0.25,Clean,0.00015299201011657716,50,200,,,,
0.755,0.944954128440367,0.7054794520547946,0.807843137254902,0.1111111111111111,0.2945205479452055,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.595,0.8571428571428571,0.5342465753424658,0.6582278481012658,0.24074074074074073,0.4657534246575342,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.485,0.7415730337078652,0.4520547945205479,0.5617021276595745,0.42592592592592593,0.547945205479452,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.385,0.6161616161616161,0.4178082191780822,0.49795918367346936,0.7037037037037037,0.5821917808219178,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.815,0.9504132231404959,0.7876712328767124,0.8614232209737828,0.1111111111111111,0.21232876712328766,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.825,0.9512195121951219,0.8013698630136986,0.8698884758364313,0.1111111111111111,0.19863013698630136,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.725,0.9026548672566371,0.6986301369863014,0.7876447876447876,0.2037037037037037,0.3013698630136986,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.725,0.8699186991869918,0.7328767123287672,0.7955390334572491,0.2962962962962963,0.2671232876712329,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.53,0.7241379310344828,0.5753424657534246,0.6412213740458015,0.5925925925925926,0.4246575342465753,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.51,0.7068965517241379,0.5616438356164384,0.6259541984732825,0.6296296296296297,0.4383561643835616,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.47,0.6754385964912281,0.5273972602739726,0.5923076923076923,0.6851851851851852,0.4726027397260274,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.385,0.5966386554621849,0.4863013698630137,0.5358490566037736,0.8888888888888888,0.5136986301369864,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.92,0.9710144927536232,0.9178082191780822,0.9436619718309859,0.07407407407407407,0.0821917808219178,SVM,0.25,Clean,0.0001545894145965576,50,200,,,,
0.605,0.8681318681318682,0.541095890410959,0.6666666666666666,0.2222222222222222,0.4589041095890411,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.395,0.6404494382022472,0.3904109589041096,0.4851063829787234,0.5925925925925926,0.6095890410958904,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.26,0.4895833333333333,0.3219178082191781,0.3884297520661157,0.9074074074074074,0.678082191780822,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.245,0.47474747474747475,0.3219178082191781,0.3836734693877551,0.9629629629629629,0.678082191780822,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.76,0.9083333333333333,0.7465753424657534,0.8195488721804511,0.2037037037037037,0.2534246575342466,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.755,0.907563025210084,0.7397260273972602,0.8150943396226416,0.2037037037037037,0.2602739726027397,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.465,0.672566371681416,0.5205479452054794,0.5868725868725869,0.6851851851851852,0.4794520547945205,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.47,0.6785714285714286,0.5205479452054794,0.5891472868217055,0.6666666666666666,0.4794520547945205,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.385,0.6,0.4726027397260274,0.5287356321839081,0.8518518518518519,0.5273972602739726,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.36,0.5803571428571429,0.4452054794520548,0.5038759689922481,0.8703703703703703,0.5547945205479452,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.36,0.5775862068965517,0.4589041095890411,0.5114503816793893,0.9074074074074074,0.541095890410959,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.36,0.576271186440678,0.4657534246575342,0.5151515151515151,0.9259259259259259,0.5342465753424658,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.91,0.9637681159420289,0.910958904109589,0.9366197183098591,0.09259259259259259,0.08904109589041095,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.275,1.0,0.00684931506849315,0.013605442176870748,0.0,0.9931506849315068,RF,0.25,Clean,0.005346128940582276,50,200,,,,
0.265,0.0,0.0,0.0,0.018518518518518517,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.19,0.19230769230769232,0.03424657534246575,0.05813953488372093,0.3888888888888889,0.9657534246575342,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.2,0.3333333333333333,0.0958904109589041,0.14893617021276595,0.5185185185185185,0.9041095890410958,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.19,0.3333333333333333,0.1095890410958904,0.16494845360824742,0.5925925925925926,0.8904109589041096,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.275,1.0,0.00684931506849315,0.013605442176870748,0.0,0.9931506849315068,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.275,1.0,0.00684931506849315,0.013605442176870748,0.0,0.9931506849315068,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.23,0.0,0.0,0.0,0.14814814814814814,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.235,0.1111111111111111,0.00684931506849315,0.012903225806451613,0.14814814814814814,0.9931506849315068,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.27,0.5,0.00684931506849315,0.013513513513513514,0.018518518518518517,0.9931506849315068,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.255,0.0,0.0,0.0,0.05555555555555555,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.26,0.25,0.00684931506849315,0.013333333333333334,0.05555555555555555,0.9931506849315068,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.245,0.14285714285714285,0.00684931506849315,0.013071895424836602,0.1111111111111111,0.9931506849315068,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.265,0.0,0.0,0.0,0.018518518518518517,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.925,0.9171974522292994,0.9863013698630136,0.9504950495049505,0.24074074074074073,0.0136986301369863,MLP,0.25,Clean,0.002527214288711548,50,200,,,,
0.085,0.19672131147540983,0.0821917808219178,0.11594202898550725,0.9074074074074074,0.9178082191780822,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.04,0.12903225806451613,0.0547945205479452,0.07692307692307693,1.0,0.9452054794520548,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.04,0.12903225806451613,0.0547945205479452,0.07692307692307693,1.0,0.9452054794520548,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.04,0.12903225806451613,0.0547945205479452,0.07692307692307693,1.0,0.9452054794520548,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.115,0.2876712328767123,0.14383561643835616,0.1917808219178082,0.9629629629629629,0.8561643835616438,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.1,0.2571428571428571,0.1232876712328767,0.16666666666666666,0.9629629629629629,0.8767123287671232,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.085,0.23943661971830985,0.11643835616438356,0.15668202764976957,1.0,0.8835616438356164,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.095,0.2602739726027397,0.13013698630136986,0.1735159817351598,1.0,0.8698630136986302,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.095,0.2602739726027397,0.13013698630136986,0.1735159817351598,1.0,0.8698630136986302,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.075,0.21739130434782608,0.10273972602739725,0.13953488372093023,1.0,0.8972602739726028,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.1,0.2702702702702703,0.136986301369863,0.18181818181818182,1.0,0.863013698630137,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.095,0.2602739726027397,0.13013698630136986,0.1735159817351598,1.0,0.8698630136986302,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.69,0.7413793103448276,0.8835616438356164,0.80625,0.8333333333333334,0.11643835616438356,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.615,0.7197452229299363,0.773972602739726,0.7458745874587459,0.8148148148148148,0.22602739726027396,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.92,0.9710144927536232,0.9178082191780822,0.9436619718309859,0.07407407407407407,0.0821917808219178,LR,0.5,Clean,0.0001530146598815918,50,200,,,,
0.8,0.9491525423728814,0.7671232876712328,0.8484848484848485,0.1111111111111111,0.2328767123287671,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.59,0.8555555555555555,0.5273972602739726,0.652542372881356,0.24074074074074073,0.4726027397260274,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.48,0.7282608695652174,0.4589041095890411,0.5630252100840336,0.46296296296296297,0.541095890410959,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.38,0.6122448979591837,0.410958904109589,0.4918032786885246,0.7037037037037037,0.589041095890411,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.815,0.943089430894309,0.7945205479452054,0.862453531598513,0.12962962962962962,0.2054794520547945,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.815,0.9504132231404959,0.7876712328767124,0.8614232209737828,0.1111111111111111,0.21232876712328766,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.725,0.8823529411764706,0.7191780821917808,0.7924528301886793,0.25925925925925924,0.2808219178082192,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.7,0.8771929824561403,0.684931506849315,0.7692307692307693,0.25925925925925924,0.3150684931506849,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.505,0.7043478260869566,0.5547945205479452,0.6206896551724138,0.6296296296296297,0.4452054794520548,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.51,0.7068965517241379,0.5616438356164384,0.6259541984732825,0.6296296296296297,0.4383561643835616,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.465,0.6822429906542056,0.5,0.5770750988142292,0.6296296296296297,0.5,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.38,0.5932203389830508,0.4794520547945205,0.5303030303030303,0.8888888888888888,0.5205479452054794,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.91,0.9637681159420289,0.910958904109589,0.9366197183098591,0.09259259259259259,0.08904109589041095,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.915,0.9708029197080292,0.910958904109589,0.9399293286219081,0.07407407407407407,0.08904109589041095,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.92,0.9710144927536232,0.9178082191780822,0.9436619718309859,0.07407407407407407,0.0821917808219178,SVM,0.5,Clean,0.0001531982421875,50,200,,,,
0.635,0.8842105263157894,0.5753424657534246,0.6970954356846473,0.2037037037037037,0.4246575342465753,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.415,0.6705882352941176,0.3904109589041096,0.4935064935064935,0.5185185185185185,0.6095890410958904,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.27,0.5,0.3219178082191781,0.39166666666666666,0.8703703703703703,0.678082191780822,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.25,0.47959183673469385,0.3219178082191781,0.38524590163934425,0.9444444444444444,0.678082191780822,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.765,0.9090909090909091,0.7534246575342466,0.8239700374531835,0.2037037037037037,0.2465753424657534,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.72,0.9245283018867925,0.6712328767123288,0.7777777777777778,0.14814814814814814,0.3287671232876712,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.495,0.7027027027027027,0.5342465753424658,0.6070038910505836,0.6111111111111112,0.4657534246575342,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.465,0.6756756756756757,0.5136986301369864,0.5836575875486382,0.6666666666666666,0.4863013698630137,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.36,0.5803571428571429,0.4452054794520548,0.5038759689922481,0.8703703703703703,0.5547945205479452,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.33,0.5566037735849056,0.4041095890410959,0.46825396825396826,0.8703703703703703,0.5958904109589042,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.33,0.5545454545454546,0.4178082191780822,0.4765625,0.9074074074074074,0.5821917808219178,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.315,0.5420560747663551,0.3972602739726027,0.45849802371541504,0.9074074074074074,0.6027397260273972,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.91,0.9637681159420289,0.910958904109589,0.9366197183098591,0.09259259259259259,0.08904109589041095,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.91,0.9637681159420289,0.910958904109589,0.9366197183098591,0.09259259259259259,0.08904109589041095,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.005367306470870972,50,200,,,,
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.245,0.0,0.0,0.0,0.09259259259259259,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.18,0.09090909090909091,0.0136986301369863,0.023809523809523808,0.37037037037037035,0.9863013698630136,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.175,0.2564102564102564,0.0684931506849315,0.10810810810810811,0.5370370370370371,0.9315068493150684,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.265,0.0,0.0,0.0,0.018518518518518517,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.275,1.0,0.00684931506849315,0.013605442176870748,0.0,0.9931506849315068,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.275,1.0,0.00684931506849315,0.013605442176870748,0.0,0.9931506849315068,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.265,0.0,0.0,0.0,0.018518518518518517,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.26,0.0,0.0,0.0,0.037037037037037035,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.27,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.82,0.8089887640449438,0.9863013698630136,0.8888888888888888,0.6296296296296297,0.0136986301369863,MLP,0.5,Clean,0.002185717821121216,50,200,,,,
0.215,0.43820224719101125,0.2671232876712329,0.33191489361702126,0.9259259259259259,0.7328767123287672,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.06,0.18181818181818182,0.0821917808219178,0.11320754716981132,1.0,0.9178082191780822,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
