accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence,seed
0.1505308105853875,0.0147164072284845,0.0130807307715245,0.0138504446666315,0.7342333333333333,0.9869192692284754,MLP,FGSM_eps0.75,0.8493785300490467,FGSM,0.75,1,,7
0.727160639329846,0.6685573201654877,0.7966920462000279,0.7270220504866346,0.3311333333333333,0.2033079537999721,LR,PGD_eps0.15_it10,0.1939385148182733,PGD,0.15,10,,7
0.596629284788265,0.5553903062197307,0.5790509512355128,0.5669738878237258,0.3886333333333333,0.4209490487644872,SVM,PGD_eps0.15_it10,0.3256484411122091,PGD,0.15,10,,7
0.5652339464928424,0.7664018161180477,0.067113293441743,0.1234188784090078,0.01715,0.932886706558257,RF,PGD_eps0.15_it10,0.4345394050932432,PGD,0.15,10,,7
0.1714821899676346,0.0493385692034311,0.0447090630777488,0.0469098721398327,0.7222333333333333,0.9552909369222512,MLP,PGD_eps0.15_it10,0.8283818209840168,PGD,0.15,10,,7
0.694468872106833,0.6473323630684037,0.7250462199073614,0.6839889352524732,0.3311666666666666,0.2749537800926386,LR,PGD_eps0.15_it25,0.2266302820412862,PGD,0.15,25,,7
0.6030207700606511,0.561294571455452,0.5930063813291454,0.5767148712396566,0.3885833333333333,0.4069936186708546,SVM,PGD_eps0.15_it25,0.3192660217763796,PGD,0.15,25,,7
0.5732573003454122,0.919522326064382,0.070413295429696,0.1308097128612316,0.0051666666666666,0.929586704570304,RF,PGD_eps0.15_it25,0.4265069853041168,PGD,0.15,25,,7
0.2011006046979683,0.0550614146548072,0.0465181003121086,0.0504304910507429,0.6693,0.9534818996878914,MLP,PGD_eps0.15_it25,0.798763406253683,PGD,0.15,25,,7
0.4589630381766588,0.4095862667566786,0.4221418205673617,0.4157692759525394,0.5101666666666667,0.5778581794326382,LR,PGD_eps0.3_it10,0.4622358412735827,PGD,0.3,10,,7
0.1825426325666573,0.1520710782174588,0.173190465777389,0.1619451260316752,0.8096166666666667,0.8268095342226109,SVM,PGD_eps0.3_it10,0.7401974560982022,PGD,0.3,10,,7
0.5617616927916739,0.8899920571882446,0.0445500268373655,0.084852615437042,0.0046166666666666,0.9554499731626344,RF,PGD_eps0.3_it10,0.4380297906675249,PGD,0.3,10,,7
