model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
MLP,FGSM_eps0.75,FGSM,0.08466666666666667,0.066907896893167,,,0.75,0.0,0.00926212587316338,0.003826104571785947,0.9900808229574648,0.004090982603321095,0.8467385273775622,0.14167521113864492,1.0,0.0,200.0,0.0,50.0,0.0,0.009005063207522873,0.004457746010893545,0.009919177042535126,0.004090982603321067,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.15_it10,PGD,0.30833333333333335,0.10989713805364064,,,0.15,0.0,0.03926378211580237,0.03881097750434523,0.9634917616123059,0.039042179884738404,0.4618396932562922,0.2352120975079649,10.0,0.0,200.0,0.0,50.0,0.0,0.047898251339987284,0.04024417055750993,0.03650823838769403,0.039042179884738404,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.15_it25,PGD,0.31333333333333335,0.10390013520317523,,,0.15,0.0,0.042099887989442177,0.04433815507270677,0.9604060262094973,0.04551117012095285,0.4550708775319544,0.22901770612117767,25.0,0.0,200.0,0.0,50.0,0.0,0.04999919985592706,0.043257518051985876,0.039593973790502605,0.045511170120952835,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.3_it10,PGD,0.09133333333333332,0.084588640462169,,,0.3,0.0,0.011156895156278174,0.00958301371360601,0.9876423367455948,0.011046545358501374,0.8365947614912685,0.17250403092127328,10.0,0.0,200.0,0.0,50.0,0.0,0.010268780380271594,0.008532342945324413,0.012357663254405193,0.011046545358501393,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.3_it25,PGD,0.09466666666666668,0.09259101056849546,,,0.3,0.0,0.012334238063391675,0.016012377274240323,0.9861826176029488,0.018804337856683787,0.8304594748191132,0.19138633735008784,25.0,0.0,200.0,0.0,50.0,0.0,0.011254478434531626,0.013979242349750171,0.013817382397051166,0.018804337856683766,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.5_it10,PGD,0.061000000000000006,0.0689254255388698,,,0.5,0.0,0.00825677531989344,0.004307008120202574,0.9907280721484033,0.004828248403741344,0.8899703995154229,0.13886498151101212,10.0,0.0,200.0,0.0,50.0,0.0,0.0075115827900515,0.004020117330176772,0.009271927851596619,0.0048282484037413045,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.5_it25,PGD,0.05566666666666666,0.06032254573382596,,,0.5,0.0,0.00822556702012936,0.004280678210410809,0.9907280721484033,0.004828248403741344,0.9000913181246352,0.12259793779594064,25.0,0.0,200.0,0.0,50.0,0.0,0.007454300776977661,0.003961686398421558,0.009271927851596619,0.0048282484037413045,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.75_it10,PGD,0.04933333333333333,0.052944265393857694,,,0.75,0.0,0.008239028528679153,0.004292162119942842,0.9907280721484033,0.004828248403741344,0.9135554437190236,0.10329209844748624,10.0,0.0,200.0,0.0,50.0,0.0,0.007478296143332314,0.003985579372980556,0.009271927851596619,0.0048282484037413045,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.75_it25,PGD,0.047,0.05126262910597878,,,0.75,0.0,0.008248477087183447,0.004300789268248771,0.9907280721484033,0.004828248403741344,0.9186014095897318,0.09728403808461475,25.0,0.0,200.0,0.0,50.0,0.0,0.0074967531385335,0.004006753408709343,0.009271927851596619,0.0048282484037413045,0.2833333333333333,0.1707825127659933,,
RF,CW_c0.0_it10,CW,0.5519999999999999,0.040035698356056464,0.0,0.0,,,0.004503868644437607,0.009336186140579152,0.9977223655128824,0.004721510052982074,0.0,0.0,10.0,0.0,200.0,0.0,50.0,0.0,0.2,0.4140393356054125,0.0022776344871175734,0.004721510052982056,0.2833333333333333,0.1707825127659933,,
