accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s,seed
0.778836477702329,0.9948808068459658,0.5177027215076636,0.6810235489480773,0.0022333333333333,0.4822972784923364,RF,FGSM,0.5,CW_c0.0_it10,,CW,,10,0.0,22.273268461227417,42
0.7786460930346409,0.9946119454316176,0.5174244080869929,0.6807197405586358,0.00235,0.4825755919130072,RF,FGSM,0.5,CW_c0.5_it10,,CW,,10,0.5,22.273268461227417,42
0.9884227990172524,0.9858484956594126,0.9888078245830269,0.9873259426144088,0.0119,0.0111921754169731,MLP,PGD,0.3,FGSM_eps0.15,738.3521239757538,FGSM,0.15,1,,,42
0.9569458672928208,0.9735933796315548,0.9308391149633224,0.9517363334247996,0.0211666666666666,0.0691608850366777,MLP,PGD,0.3,FGSM_eps0.3,738.3521239757538,FGSM,0.3,1,,,42
0.7577853730179597,0.929367217650914,0.5074448840029422,0.6564569429978526,0.0323333333333333,0.4925551159970578,MLP,PGD,0.3,FGSM_eps0.5,738.3521239757538,FGSM,0.5,1,,,42
0.6141265423424567,0.6467020470053071,0.3391447826173389,0.4449486848454025,0.1553333333333333,0.6608552173826611,MLP,PGD,0.3,FGSM_eps0.75,738.3521239757538,FGSM,0.75,1,,,42
0.9883230737151302,0.9856336074507084,0.9888078245830269,0.9872181644966656,0.0120833333333333,0.0111921754169731,MLP,PGD,0.3,PGD_eps0.15_it10,738.3521239757538,PGD,0.15,10,,,42
0.9883865352710262,0.9857510899722552,0.9888277041130747,0.9872870001885612,0.0119833333333333,0.0111722958869252,MLP,PGD,0.3,PGD_eps0.15_it25,738.3521239757538,PGD,0.15,25,,,42
0.9765373561915812,0.98679834316146,0.9614138321770074,0.9739407120992428,0.0107833333333333,0.0385861678229926,MLP,PGD,0.3,PGD_eps0.3_it10,738.3521239757538,PGD,0.3,10,,,42
0.9759027406326212,0.984502430393134,0.9623084110291632,0.9732789126588388,0.0127,0.0376915889708367,MLP,PGD,0.3,PGD_eps0.3_it25,738.3521239757538,PGD,0.3,25,,,42
0.9083887110957998,0.9690986323110676,0.8254378466493052,0.8915178906912581,0.0220666666666666,0.1745621533506947,MLP,PGD,0.3,PGD_eps0.5_it10,738.3521239757538,PGD,0.5,10,,,42
0.9069018975005212,0.9657715934475056,0.8250998946384908,0.8899109124240183,0.0245166666666666,0.1749001053615092,MLP,PGD,0.3,PGD_eps0.5_it25,738.3521239757538,PGD,0.5,25,,,42
0.8371939113170086,0.9461994757897642,0.681768482993062,0.792508203540232,0.0325,0.3182315170069379,MLP,PGD,0.3,PGD_eps0.75_it10,738.3521239757538,PGD,0.75,10,,,42
0.8344559984769226,0.9276619598003364,0.6908733077550047,0.7919467675409612,0.0451666666666666,0.3091266922449953,MLP,PGD,0.3,PGD_eps0.75_it25,738.3521239757538,PGD,0.75,25,,,42
0.9896648323255034,0.9947867393973552,0.9824861340277916,0.9885981757081131,0.0043166666666666,0.0175138659722084,MLP,PGD,0.3,CW_c0.0_it10,738.3521239757538,CW,,10,0.0,,42
0.9896195026427204,0.9947662949394098,0.9824066159076,0.9885478240865764,0.0043333333333333,0.0175933840924,MLP,PGD,0.3,CW_c0.5_it10,738.3521239757538,CW,,10,0.5,,42
0.9933456025674732,0.9961762527276732,0.9892054151839852,0.9926785963652324,0.0031833333333333,0.0107945848160149,MLP,PGD,0.3,Clean,738.3521239757538,Clean,0.0,0,,,42
0.9230573964443396,0.9643333037221284,0.8632089537403336,0.9109733455014634,0.0267666666666666,0.1367910462596664,LR,PGD,0.3,Clean,,Clean,0.0,0,,0.7084438800811768,42
0.790041975286257,0.7491006534028338,0.8113631393753852,0.7789897601801751,0.2278333333333333,0.1886368606246148,LR,PGD,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.7084438800811768,42
