accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s
0.6309791750574522,0.881578343656802,0.5965413393771927,0.7115769202281312,0.2581,0.4034586606228073,LR,FGSM_direct,0.15,0.3593072567461916,0.5809037685394287,0.14468789100646973
0.6309791750574522,0.881578343656802,0.5965413393771927,0.7115769202281312,0.2581,0.4034586606228073,LR,PGD_direct,0.15,0.3593072567461916,0.5809038281440735,1.3213260173797607
0.11274846596697387,0.26986914902959513,0.0954081157440467,0.14097623635195888,0.8314,0.9045918842559533,LR,FGSM_direct,0.3,0.8846691463905803,1.161807656288147,0.1464238166809082
0.11274846596697387,0.26986914902959513,0.0954081157440467,0.14097623635195888,0.8314,0.9045918842559533,LR,PGD_direct,0.3,0.8846691463905803,1.161807656288147,1.3279688358306885
0.11196664218531593,0.2691701680672269,0.09547021018969853,0.14094836476978434,0.8349,0.9045297898103015,LR,FGSM_direct,0.5,0.8878201331469592,1.936346173286438,0.14529657363891602
0.11196664218531593,0.2691701680672269,0.09547021018969853,0.14094836476978434,0.8349,0.9045297898103015,LR,PGD_direct,0.5,0.8878201331469592,1.936346173286438,1.3224132061004639
0.10490653652064726,0.26220553089791737,0.09537706852122077,0.13987478656801366,0.8644,0.9046229314787793,LR,FGSM_direct,0.75,0.8949039304413751,2.904514789581299,0.14762353897094727
0.10490653652064726,0.26220553089791737,0.09537706852122077,0.13987478656801366,0.8644,0.9046229314787793,LR,PGD_direct,0.75,0.8949039304413751,2.904514789581299,1.324617624282837
0.5369234049610273,0.7687279826832477,0.5623272998230309,0.6495248341402188,0.5449,0.4376727001769692,SVM,FGSM_direct,0.15,0.4540500841052856,0.5809475183486938,0.1765305995941162
0.5369234049610273,0.7687279826832477,0.5623272998230309,0.6495248341402188,0.5449,0.4376727001769692,SVM,PGD_direct,0.15,0.4540500841052856,0.5809475183486938,1.6323401927947998
0.10521452770736099,0.2656210473058437,0.0977987519016424,0.14296087864209858,0.8709,0.9022012480983576,SVM,FGSM_direct,0.3,0.8927243005046317,1.1618950366973877,0.17590045928955078
0.10521452770736099,0.2656210473058437,0.0977987519016424,0.14296087864209858,0.8709,0.9022012480983576,SVM,PGD_direct,0.3,0.8927243005046317,1.1618950366973877,1.5985753536224365
0.09483759387808287,0.25391875256462865,0.09606010742339098,0.13938820561337117,0.9091,0.903939892576609,SVM,FGSM_direct,0.5,0.9049491814541922,1.9364919662475586,0.1722865104675293
0.09483759387808287,0.25391875256462865,0.09606010742339098,0.13938820561337117,0.9091,0.903939892576609,SVM,PGD_direct,0.5,0.9049491814541922,1.9364919662475586,1.603290319442749
0.09476651898884124,0.25381585425898573,0.09602906020056506,0.1393400157675414,0.9093,0.903970939799435,SVM,FGSM_direct,0.75,0.9050913312326755,2.9047353267669678,0.17530608177185059
0.09476651898884124,0.25381585425898573,0.09602906020056506,0.1393400157675414,0.9093,0.903970939799435,SVM,PGD_direct,0.75,0.9050913312326755,2.9047353267669678,1.6207566261291504
