accuracy,precision,recall,f1,fpr,fnr,model,oversample,applicable,n_features,attack,asr,family,epsilon,iters,confidence,n_train,n_categorical_selected,categorical_selected,resampled
0.9038119832263262,0.9671723039134332,0.9046539787016052,0.9348690965092402,0.0989,0.0953460212983948,LR,smote,True,15.0,clean,0.0,,,,,,,,
0.905375630789642,0.9698584512905912,0.9040951286907386,0.9358228621011024,0.0905,0.0959048713092613,SVM,smote,True,15.0,clean,0.0,,,,,,,,
0.9987206519936508,0.9992237230243752,0.9990996305380484,0.9991616729282454,0.0025,0.0009003694619516,RF,smote,True,15.0,clean,0.0,,,,,,,,
0.9654812954583146,0.9965445973002648,0.9580862491850104,0.9769370795409577,0.0107,0.0419137508149895,MLP,smote,True,15.0,clean,0.0,,,,,,,,
0.9024615603307352,0.9695146409947852,0.9004936508429321,0.9337303822937626,0.0912,0.0995063491570679,LR,smote,True,15.0,FGSM_eps0.15,0.0064678149209884,FGSM,0.15,1.0,,,,,
0.900755762988936,0.9674674674674676,0.9002142258374989,0.9326299876163978,0.0975,0.0997857741625011,SVM,smote,True,15.0,FGSM_eps0.15,0.0085289867089957,FGSM,0.15,1.0,,,,,
0.2422706057949726,0.512736699729486,0.1412338166351019,0.2214649107860081,0.4323,0.858766183364898,RF,smote,True,15.0,FGSM_eps0.15,0.7570660285721055,FGSM,0.15,1.0,,,,,
0.2509180506527044,0.5171632688621711,0.2764444720419758,0.3602962003803666,0.8313,0.7235555279580241,MLP,smote,True,15.0,FGSM_eps0.15,0.7469970859295411,FGSM,0.15,1.0,,,,,
0.8310549882726432,0.9643386165012592,0.8085007296097364,0.8795703646158782,0.0963,0.1914992703902636,LR,smote,True,15.0,FGSM_eps0.3,0.0828496292259944,FGSM,0.3,1.0,,,,,
0.7835058873699922,0.9256170903590007,0.7788816790338104,0.8459333693013218,0.2016,0.2211183209661895,SVM,smote,True,15.0,FGSM_eps0.3,0.1496126418536331,FGSM,0.3,1.0,,,,,
0.2801298301310147,0.593865788390284,0.1791424757055481,0.2752534287418008,0.3946,0.8208575242944519,RF,smote,True,15.0,FGSM_eps0.3,0.7191594209765689,FGSM,0.3,1.0,,,,,
0.4102916439621881,0.6517249958533754,0.4879692011549567,0.5580825565912118,0.8399,0.5120307988450433,MLP,smote,True,15.0,FGSM_eps0.3,0.5877893340282878,FGSM,0.3,1.0,,,,,
0.7959676846170248,0.927497373093228,0.7947468098978546,0.8560058855002676,0.2001,0.2052531901021453,LR,smote,True,15.0,FGSM_eps0.5,0.143073752043403,FGSM,0.5,1.0,,,,,
0.7278068658343008,0.8642756680731364,0.7631407370610699,0.8105657141914954,0.386,0.2368592629389301,SVM,smote,True,15.0,FGSM_eps0.5,0.2060697955412352,FGSM,0.5,1.0,,,,,
0.321732331967116,0.6461224489795918,0.2457387686671427,0.3560583908769877,0.4335,0.7542612313328573,RF,smote,True,15.0,FGSM_eps0.5,0.6775569191404677,FGSM,0.5,1.0,,,,,
0.568433272524817,0.7183608501607316,0.7146139277841597,0.7164824902723735,0.9024,0.2853860722158403,MLP,smote,True,15.0,FGSM_eps0.5,0.429316022649198,FGSM,0.5,1.0,,,,,
0.7836717287782227,0.8999376126438375,0.8061411406749667,0.8504610143954406,0.2887,0.1938588593250333,LR,smote,True,15.0,FGSM_eps0.75,0.1713615579615721,FGSM,0.75,1.0,,,,,
0.7109621170840342,0.8549331251995601,0.7481759756589773,0.7979998675408968,0.4089,0.2518240243410227,SVM,smote,True,15.0,FGSM_eps0.75,0.2241228174086095,FGSM,0.75,1.0,,,,,
0.352602525527731,0.689513312116743,0.2757924803626315,0.3939945001330613,0.4,0.7242075196373684,RF,smote,True,15.0,FGSM_eps0.75,0.646734108839347,FGSM,0.75,1.0,,,,,
0.5879077921770238,0.72348770553628,0.7445124033655189,0.7338494965878141,0.9165,0.255487596634481,MLP,smote,True,15.0,FGSM_eps0.75,0.409604586699519,FGSM,0.75,1.0,,,,,
0.907744793764363,0.9696778688252662,0.9074792759787637,0.9375481139337952,0.0914,0.0925207240212363,LR,smote,True,15.0,PGD_eps0.15_it10,0.0008292070411523,PGD,0.15,10.0,,,,,
0.9041910493022816,0.9697141522964544,0.9026359092179204,0.9349734684032802,0.0908,0.0973640907820795,SVM,smote,True,15.0,PGD_eps0.15_it10,0.0015399559335686,PGD,0.15,10.0,,,,,
0.4327513089625435,0.7727332717434341,0.3635629792915024,0.4944788125752169,0.3444,0.6364370207084976,RF,smote,True,15.0,PGD_eps0.15_it10,0.5664905588855458,PGD,0.15,10.0,,,,,
0.1203534791158283,0.2987236131566028,0.1133534105374274,0.1643447142760685,0.8571,0.8866465894625726,MLP,smote,True,15.0,PGD_eps0.15_it10,0.878225023099339,PGD,0.15,10.0,,,,,
0.9076026439858798,0.9698589211618256,0.9071067093048528,0.937433824237174,0.0908,0.0928932906951473,LR,smote,True,15.0,PGD_eps0.15_it25,0.0007107488924163,PGD,0.15,25.0,,,,,
0.9025800184794712,0.9697081146143302,0.9004626036201062,0.9338034064200392,0.0906,0.0995373963798938,SVM,smote,True,15.0,PGD_eps0.15_it25,0.0033642114241038,PGD,0.15,25.0,,,,,
0.3757729394205027,0.7510494303092606,0.272191002514825,0.3995715783236862,0.2906,0.7278089974851749,RF,smote,True,15.0,PGD_eps0.15_it25,0.6234689284275865,PGD,0.15,25.0,,,,,
0.0930370300172949,0.222618068877318,0.0756620820267627,0.1129391046436185,0.851,0.9243379179732372,MLP,smote,True,15.0,PGD_eps0.15_it25,0.9054230140491364,PGD,0.15,25.0,,,,,
0.8127176668483025,0.9325786700840096,0.8133751435934056,0.8689076466393593,0.1894,0.1866248564065944,LR,smote,True,15.0,PGD_eps0.3_it10,0.1101423866947807,PGD,0.3,10.0,,,,,
0.7905186097751664,0.8716244155348453,0.8507870470986371,0.8610796882855707,0.4036,0.1492129529013629,SVM,smote,True,15.0,PGD_eps0.3_it10,0.129214148641285,PGD,0.3,10.0,,,,,
0.460067758061077,0.8277998190297209,0.3692446210686454,0.5106922019924425,0.2474,0.6307553789313546,RF,smote,True,15.0,PGD_eps0.3_it10,0.5392214930465067,PGD,0.3,10.0,,,,,
0.0772584046056528,0.1915224755103909,0.0649507901518209,0.0970045441899285,0.8831,0.9350492098481792,MLP,smote,True,15.0,PGD_eps0.3_it10,0.9213200976095146,PGD,0.3,10.0,,,,,
0.8077661162311356,0.932756205323467,0.8062032351206184,0.8648747668531841,0.1872,0.1937967648793815,LR,smote,True,15.0,PGD_eps0.3_it25,0.1183159989575683,PGD,0.3,25.0,,,,,
0.8446776753772892,0.8789105196301439,0.9237169735167188,0.9007568876778688,0.4099,0.076283026483281,SVM,smote,True,15.0,PGD_eps0.3_it25,0.0802198583240541,PGD,0.3,25.0,,,,,
0.343931389040252,0.7331956633970057,0.2204663292868453,0.3389984245954074,0.2584,0.7795336707131547,RF,smote,True,15.0,PGD_eps0.3_it25,0.6552630955483427,PGD,0.3,25.0,,,,,
0.0661233386244639,0.1551707643738639,0.0503585954236393,0.0760395668276217,0.8831,0.9496414045763606,MLP,smote,True,15.0,PGD_eps0.3_it25,0.9324314719609562,PGD,0.3,25.0,,,,,
0.6559501528110119,0.8470897601946701,0.670092210251793,0.7482665372347802,0.3896,0.329907789748207,LR,smote,True,15.0,PGD_eps0.5_it10,0.2751545878841005,PGD,0.5,10.0,,,,,
0.7229737733658699,0.7972127252709046,0.8542643360551399,0.8247530836443205,0.6999,0.1457356639448601,SVM,smote,True,15.0,PGD_eps0.5_it10,0.2091497074083726,PGD,0.5,10.0,,,,,
0.3827382785661826,0.7961127682093717,0.2568847216616474,0.3884324679592507,0.2119,0.7431152783383527,RF,smote,True,15.0,PGD_eps0.5_it10,0.6164798976521595,PGD,0.5,10.0,,,,,
0.0538273827856618,0.1510115606936416,0.0519109565649352,0.0772625401446362,0.94,0.9480890434350648,MLP,smote,True,15.0,PGD_eps0.5_it10,0.9447511194295056,PGD,0.5,10.0,,,,,
0.6588168400104243,0.8479212253829321,0.6737247353224254,0.7508520613830211,0.3892,0.3262752646775746,LR,smote,True,15.0,PGD_eps0.5_it25,0.2765760856689331,PGD,0.5,25.0,,,,,
0.7369281432869768,0.807428987618354,0.8604737806203235,0.8331078846905342,0.661,0.1395262193796765,SVM,smote,True,15.0,PGD_eps0.5_it25,0.2091023241488782,PGD,0.5,25.0,,,,,
0.2734961738017958,0.6177547284929835,0.1257412524449688,0.2089513736618083,0.2506,0.8742587475550312,RF,smote,True,15.0,PGD_eps0.5_it25,0.7257456940462934,PGD,0.5,25.0,,,,,
0.0473832594944206,0.1295610298203371,0.0434350647334595,0.065059176413142,0.9399,0.9565649352665404,MLP,smote,True,15.0,PGD_eps0.5_it25,0.9511478594612524,PGD,0.5,25.0,,,,,
0.6531071572413466,0.843548324011421,0.6695954546865783,0.7465729714760454,0.4,0.3304045453134217,LR,smote,True,15.0,PGD_eps0.75_it10,0.2788741737544126,PGD,0.75,10.0,,,,,
0.6749034566087802,0.7760489771539495,0.8067931323543109,0.7911224769385332,0.7499,0.1932068676456891,SVM,smote,True,15.0,PGD_eps0.75_it10,0.2597313369186666,PGD,0.75,10.0,,,,,
0.3538344902745859,0.7455957002090177,0.2325747461889534,0.3545531995456266,0.2556,0.7674252538110466,RF,smote,True,15.0,PGD_eps0.75_it10,0.6454310692032504,PGD,0.75,10.0,,,,,
0.0457011537823686,0.1313601900063944,0.0446459064236704,0.0666419501343961,0.9509,0.9553540935763296,MLP,smote,True,15.0,PGD_eps0.75_it10,0.9529247316922932,PGD,0.75,10.0,,,,,
0.6170721883958398,0.7955717653993516,0.6704647769257039,0.7276801509611982,0.5549,0.329535223074296,LR,smote,True,15.0,PGD_eps0.75_it25,0.3171835390556516,PGD,0.75,25.0,,,,,
0.5961050960695586,0.7436911306136882,0.7182464528547922,0.7307473624360351,0.7973,0.2817535471452078,SVM,smote,True,15.0,PGD_eps0.75_it25,0.3628846928380203,PGD,0.75,25.0,,,,,
0.2918098035963894,0.6562795089707271,0.1510447390480921,0.2455706425723083,0.2548,0.8489552609519079,RF,smote,True,15.0,PGD_eps0.75_it25,0.7073846809922054,PGD,0.75,25.0,,,,,
0.0434504489563837,0.1237559896793217,0.0416964202552081,0.0623766285037504,0.9509,0.958303579744792,MLP,smote,True,15.0,PGD_eps0.75_it25,0.955175436518278,PGD,0.75,25.0,,,,,
0.90310123433391,0.9690408673894912,0.9018286814244466,0.9342274540074618,0.0928,0.0981713185755534,LR,smote,True,15.0,CW_c0.0_it10,0.0027008457911819,CW,,10.0,0.0,,,,
0.9025089435902296,0.969516678922388,0.900555745288584,0.9337647077760072,0.0912,0.099444254711416,SVM,smote,True,15.0,CW_c0.0_it10,0.0029140704589068,CW,,10.0,0.0,,,,
0.3269681821412495,0.7380087664370695,0.182961284113136,0.2932278449519829,0.2092,0.8170387158868639,RF,smote,True,15.0,CW_c0.0_it10,0.6721315359283565,CW,,10.0,0.0,,,,
0.0413655855386292,0.1350371418464803,0.0474091092551771,0.0701794700921479,0.9781,0.9525908907448228,MLP,smote,True,15.0,CW_c0.0_it10,0.9573550664550214,CW,,10.0,0.0,,,,
0.9031960008528986,0.9695461982836344,0.9014561147505356,0.9342621790333998,0.0912,0.0985438852494644,LR,smote,True,15.0,CW_c0.5_it10,0.0030562202373901,CW,,10.0,0.5,,,,
0.9022720272927576,0.9695064865587802,0.9002452730603248,0.9335930582610236,0.0912,0.0997547269396752,SVM,smote,True,15.0,CW_c0.5_it10,0.0031746783861261,CW,,10.0,0.5,,,,
0.3045559004003885,0.6655456337701496,0.1781800117979446,0.2811030564263322,0.2884,0.8218199882020554,RF,smote,True,15.0,CW_c0.5_it10,0.6945912009287118,CW,,10.0,0.5,,,,
0.0347082375796631,0.1165423667894689,0.0402682480052159,0.0598550925284969,0.9832,0.959731751994784,MLP,smote,True,15.0,CW_c0.5_it10,0.9640124144139876,CW,,10.0,0.5,,,,
0.9038119832263262,0.9671723039134331,0.9046539787016051,0.9348690965092402,0.0989,0.09534602129839485,LR,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True
0.905375630789642,0.9698584512905912,0.9040951286907386,0.9358228621011023,0.0905,0.09590487130926138,SVM,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True
0.9986969603639034,0.9992857142857143,0.9990064888695707,0.999146082069276,0.0023,0.000993511130429383,RF,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True
0.9648416214551399,0.9969270580624292,0.9568754074947996,0.9764907166846207,0.0095,0.04312459250520041,MLP,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True
0.9068918950934635,0.9697976542512543,0.906206339842901,0.9369242127563958,0.0909,0.09379366015709895,LR,smotenc,True,,FGSM_eps0.15,0.001231964746854936,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True
0.9044990404889952,0.9695081311650227,0.9032568536744389,0.9352106337496183,0.0915,0.09674314632556118,SVM,smotenc,True,,FGSM_eps0.15,0.0010187400791300434,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True
0.1569570470752683,0.22466960352422907,0.04275202583128939,0.0718347331629193,0.4752,0.9572479741687107,RF,smotenc,True,,FGSM_eps0.15,0.8423085124025682,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True
0.12781634248619964,0.3116564417177914,0.11828991896674843,0.17149030022055184,0.8415,0.8817100810332515,MLP,smotenc,True,,FGSM_eps0.15,0.8706437015802317,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True
0.8993105735743562,0.9690949968121875,0.8966437952125182,0.9314626673117239,0.0921,0.10335620478748175,LR,smotenc,True,,FGSM_eps0.3,0.010116325902058803,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True
0.7707597905659931,0.937007874015748,0.7500077618057065,0.8331436454561131,0.1624,0.24999223819429353,SVM,smotenc,True,,FGSM_eps0.3,0.1394489326920799,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True
0.1907413110947902,0.3238112457060206,0.055605576081219535,0.09491255961844197,0.374,0.9443944239187805,RF,smotenc,True,,FGSM_eps0.3,0.8085479400127935,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True
0.32732355658745765,0.5903409090909091,0.3870967741935484,0.46758799152431135,0.8652,0.6129032258064516,MLP,smotenc,True,,FGSM_eps0.3,0.6716340117036651,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True
0.7968679665474188,0.943816426935066,0.7802477568381508,0.8542728941464409,0.1496,0.21975224316184916,LR,smotenc,True,,FGSM_eps0.5,0.11796062451136013,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True
0.6500983202634509,0.8580520653691386,0.6487938153932131,0.7388929158637272,0.3457,0.35120618460678693,SVM,smotenc,True,,FGSM_eps0.5,0.2648487289440641,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True
0.2105001303039636,0.4107571634384505,0.07966717377130615,0.13345121697524442,0.3681,0.9203328262286938,RF,smotenc,True,,FGSM_eps0.5,0.7887654291738728,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True
