accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9984600440664313,0.9990684387032667,0.9989133472010928,0.9989908869327621,0.003,0.0010866527989071377,XGB,clean,0.0,1.363684892654419,,,,,,,,,,,
0.15356914402141722,0.19366074538488331,0.03452451178242106,0.058601881373349846,0.463,0.9654754882175789,XGB,FGSM_eps0.15,0.8455779573076831,1.363684892654419,FGSM,0.15,1.0,,,,,,,,
0.1509630647492241,0.2936291240045506,0.08013288211369493,0.12590550989048513,0.6209,0.919867117886305,XGB,FGSM_eps0.3,0.8483261863583595,1.363684892654419,FGSM,0.3,1.0,,,,,,,,
0.16581771660072497,0.3478349051820302,0.1064919742928995,0.16306156405990016,0.6431,0.8935080257071005,XGB,FGSM_eps0.5,0.8334241512473644,1.363684892654419,FGSM,0.5,1.0,,,,,,,,
0.2646591959060864,0.5407021202641641,0.24148529913999192,0.33386272910675197,0.6607,0.758514700860008,XGB,FGSM_eps0.75,0.734487905423014,1.363684892654419,FGSM,0.75,1.0,,,,,,,,
0.24324196261460826,0.5160591844099603,0.13319258592318917,0.21173683431222545,0.4023,0.8668074140768108,XGB,PGD_eps0.15_it10,0.7560946717524698,1.363684892654419,PGD,0.15,10.0,,,,,,,,
0.20772820962354,0.41568573774979467,0.09429041572231364,0.15371377957737567,0.4269,0.9057095842776863,XGB,PGD_eps0.15_it25,0.7915373498542965,1.363684892654419,PGD,0.15,25.0,,,,,,,,
0.24113340756710655,0.5071177223288548,0.19687043993914743,0.28363115872341377,0.6163,0.8031295600608526,XGB,PGD_eps0.3_it10,0.758250610059466,1.363684892654419,PGD,0.3,10.0,,,,,,,,
0.2162571963325357,0.46137491141034725,0.1616939364773821,0.23946479067521897,0.608,0.8383060635226179,XGB,PGD_eps0.3_it25,0.7831031296642896,1.363684892654419,PGD,0.3,25.0,,,,,,,,
0.21225331090525718,0.45482947149179903,0.1627184948306374,0.23968718558492638,0.6282,0.8372815051693626,XGB,PGD_eps0.5_it10,0.7869411736833377,1.363684892654419,PGD,0.5,10.0,,,,,,,,
0.2010945532943211,0.4348949362728212,0.15678847527088702,0.23048310170922617,0.6562,0.843211524729113,XGB,PGD_eps0.5_it25,0.7981946978132626,1.363684892654419,PGD,0.5,25.0,,,,,,,,
0.2279371697979104,0.4814270312653141,0.1525039585209103,0.2316325568235405,0.5291,0.8474960414790897,XGB,PGD_eps0.75_it10,0.77120993153119,1.363684892654419,PGD,0.75,10.0,,,,,,,,
0.20483783079438034,0.43220508712197075,0.13399981371666306,0.20457400165896433,0.567,0.866000186283337,XGB,PGD_eps0.75_it25,0.7942855789049729,1.363684892654419,PGD,0.75,25.0,,,,,,,,
0.19512426259802412,0.3046078865750997,0.04268993138563756,0.07488494948669772,0.3139,0.9573100686143624,XGB,CW_c0.0_it10,0.8040702219905708,1.363684892654419,CW,,10.0,0.0,,,,,,,
0.18716387500296144,0.25862068965517243,0.034928125679158,0.06154435296370251,0.3225,0.965071874320842,XGB,CW_c0.5_it10,0.8120306095856334,1.363684892654419,CW,,10.0,0.5,,,,,,,
0.05,0.09090909090909091,0.1,0.09523809523809523,1.0,0.9,XGB,HopSkipJump_direct,0.95,,,,,,100.0,100.0,0.3748442828655243,562.0,0.0,7.0,5.294358015060425
0.9988864934018811,0.9993168974725206,0.999223819429352,0.9992703562834744,0.0022,0.0007761805706479556,LGBM,clean,0.0,0.9701669216156006,,,,,,,,,,,
0.25928119595346966,0.5475518839411646,0.16874165605886554,0.2579803014121277,0.4491,0.8312583439411345,LGBM,FGSM_eps0.15,0.7402686630813333,0.9701669216156006,FGSM,0.15,1.0,,,,,,,,
0.2607500769977967,0.5522326064382139,0.1651091309882331,0.25421257678242787,0.4312,0.8348908690117669,LGBM,FGSM_eps0.3,0.7387050155180175,0.9701669216156006,FGSM,0.3,1.0,,,,,,,,
0.5174251936790731,0.8988143357585556,0.41423204694340093,0.5671051792659342,0.1502,0.5857679530565991,LGBM,FGSM_eps0.5,0.4820062072069938,0.9701669216156006,FGSM,0.5,1.0,,,,,,,,
0.5954180388068895,0.9216451181453411,0.5134589710950356,0.6595019241122166,0.1406,0.4865410289049644,LGBM,FGSM_eps0.75,0.40398967044943024,0.9701669216156006,FGSM,0.75,1.0,,,,,,,,
0.4119737496742401,0.7598283986215627,0.3354341954112205,0.46540880503144655,0.3415,0.6645658045887796,LGBM,PGD_eps0.15_it10,0.5876708758795518,0.9701669216156006,PGD,0.15,10.0,,,,,,,,
0.2922362529318392,0.6277492066965751,0.17811791735229285,0.27749830705233625,0.3402,0.8218820826477071,LGBM,PGD_eps0.15_it25,0.7073846809922054,0.9701669216156006,PGD,0.15,25.0,,,,,,,,
0.4727664716055818,0.7767891897903576,0.4336986556552516,0.5566225693337584,0.4014,0.5663013443447483,LGBM,PGD_eps0.3_it10,0.5264517046127604,0.9701669216156006,PGD,0.3,10.0,,,,,,,,
0.37323793503755126,0.7162182474071848,0.2958800335310007,0.41876304514995055,0.3776,0.7041199664689993,LGBM,PGD_eps0.3_it25,0.6260276244402853,0.9701669216156006,PGD,0.3,25.0,,,,,,,,
0.33597100144518943,0.6733847557435515,0.25207240212363,0.36682781367189266,0.3938,0.74792759787637,LGBM,PGD_eps0.5_it10,0.6633182496623943,0.9701669216156006,PGD,0.5,10.0,,,,,,,,
0.3543557061290246,0.7254616574183571,0.24760160203669782,0.36919587056154807,0.3018,0.7523983979633022,LGBM,PGD_eps0.5_it25,0.644933544978559,0.9701669216156006,PGD,0.5,25.0,,,,,,,,
0.34066194413513706,0.6876017479222003,0.24915396317799374,0.3657702825888788,0.3646,0.7508460368220062,LGBM,PGD_eps0.75_it10,0.6586273069724466,0.9701669216156006,PGD,0.75,10.0,,,,,,,,
0.421876850908574,0.8422621657167909,0.29823962246577046,0.4405007566377769,0.1799,0.7017603775342296,LGBM,PGD_eps0.75_it25,0.5773887085692625,0.9701669216156006,PGD,0.75,25.0,,,,,,,,
0.40536378497476844,0.8029657405829215,0.2925269334658015,0.42882825478460734,0.2312,0.7074730665341985,LGBM,CW_c0.0_it10,0.5939728493923097,0.9701669216156006,CW,,10.0,0.0,,,,,,,
0.3515364021891066,0.7543638275499475,0.22273277655313733,0.3439200364342386,0.2336,0.7772672234468627,LGBM,CW_c0.5_it10,0.6478713070672132,0.9701669216156006,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.6454195976257324,560.0,0.0,0.0,6.7285237312316895
