model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence
RF,FGSM_eps0.15,208,204,0.8480392156862745,0.8509615384615384,FGSM,0.15,1,mitm,
RF,FGSM_eps0.15,10000,0,,,FGSM,0.15,1,normal,
RF,FGSM_eps0.15,3952,3951,0.9962034927866363,0.9959514170040485,FGSM,0.15,1,password,
RF,FGSM_eps0.15,3968,3968,0.9125504032258065,0.9125504032258065,FGSM,0.15,1,ransomware,
RF,FGSM_eps0.15,4055,4054,0.6563887518500247,0.6562268803945746,FGSM,0.15,1,scanning,
RF,FGSM_eps0.15,4028,4025,0.9681987577639751,0.968222442899702,FGSM,0.15,1,xss,
MLP,FGSM_eps0.15,4029,4029,0.9982625961777116,0.9982625961777116,FGSM,0.15,1,backdoor,
MLP,FGSM_eps0.15,3923,2931,0.8181508017741386,0.611776701503951,FGSM,0.15,1,ddos,
MLP,FGSM_eps0.15,4005,3853,0.09784583441474176,0.09413233458177278,FGSM,0.15,1,dos,
MLP,FGSM_eps0.15,4041,4023,0.5488441461595824,0.5471417965850037,FGSM,0.15,1,injection,
MLP,FGSM_eps0.15,208,177,0.8192090395480226,0.7451923076923077,FGSM,0.15,1,mitm,
MLP,FGSM_eps0.15,10000,0,,,FGSM,0.15,1,normal,
MLP,FGSM_eps0.15,3952,3937,0.665989331978664,0.6649797570850202,FGSM,0.15,1,password,
MLP,FGSM_eps0.15,3968,3911,0.9994886218358476,0.998991935483871,FGSM,0.15,1,ransomware,
MLP,FGSM_eps0.15,4055,4002,0.9577711144427786,0.9452527743526511,FGSM,0.15,1,scanning,
MLP,FGSM_eps0.15,4028,3996,0.9296796796796797,0.9222939424031777,FGSM,0.15,1,xss,
LR,FGSM_eps0.3,4029,4028,0.5141509433962265,0.514271531397369,FGSM,0.3,1,backdoor,
LR,FGSM_eps0.3,3923,2894,0.00414651002073255,0.22227886821310222,FGSM,0.3,1,ddos,
LR,FGSM_eps0.3,4005,3502,0.00028555111364934324,0.1250936329588015,FGSM,0.3,1,dos,
LR,FGSM_eps0.3,4041,3902,0.0020502306509482316,0.03637713437268003,FGSM,0.3,1,injection,
LR,FGSM_eps0.3,208,93,0.021505376344086023,0.5625,FGSM,0.3,1,mitm,
LR,FGSM_eps0.3,10000,0,,,FGSM,0.3,1,normal,
LR,FGSM_eps0.3,3952,3906,0.0005120327700972862,0.012145748987854251,FGSM,0.3,1,password,
LR,FGSM_eps0.3,3968,3387,0.2760555063478004,0.38205645161290325,FGSM,0.3,1,ransomware,
LR,FGSM_eps0.3,4055,3695,0.10419485791610285,0.14475955610357583,FGSM,0.3,1,scanning,
LR,FGSM_eps0.3,4028,3731,0.0029482712409541678,0.07646474677259185,FGSM,0.3,1,xss,
SVM,FGSM_eps0.3,4029,4026,0.5153999006458023,0.5157607346736163,FGSM,0.3,1,backdoor,
SVM,FGSM_eps0.3,3923,2894,0.010020732550103663,0.028549579403517714,FGSM,0.3,1,ddos,
SVM,FGSM_eps0.3,4005,3502,0.0017133066818960593,0.09138576779026217,FGSM,0.3,1,dos,
SVM,FGSM_eps0.3,4041,3902,0.0035879036391594054,0.03588220737441227,FGSM,0.3,1,injection,
SVM,FGSM_eps0.3,208,93,0.053763440860215055,0.5769230769230769,FGSM,0.3,1,mitm,
SVM,FGSM_eps0.3,10000,0,,,FGSM,0.3,1,normal,
SVM,FGSM_eps0.3,3952,3906,0.12032770097286226,0.1305668016194332,FGSM,0.3,1,password,
SVM,FGSM_eps0.3,3968,3374,0.6238885595732069,0.6801915322580645,FGSM,0.3,1,ransomware,
SVM,FGSM_eps0.3,4055,3698,0.1157382368848026,0.18545006165228115,FGSM,0.3,1,scanning,
SVM,FGSM_eps0.3,4028,3725,0.010201342281879194,0.08291956305858987,FGSM,0.3,1,xss,
RF,FGSM_eps0.3,4029,4029,0.4842392653263837,0.4842392653263837,FGSM,0.3,1,backdoor,
RF,FGSM_eps0.3,3923,3915,0.7504469987228608,0.7501911802192199,FGSM,0.3,1,ddos,
RF,FGSM_eps0.3,4005,3997,0.9899924943707781,0.9895131086142323,FGSM,0.3,1,dos,
RF,FGSM_eps0.3,4041,4037,0.9965320782759475,0.9965355110121257,FGSM,0.3,1,injection,
RF,FGSM_eps0.3,208,204,0.8676470588235294,0.8701923076923077,FGSM,0.3,1,mitm,
RF,FGSM_eps0.3,10000,0,,,FGSM,0.3,1,normal,
RF,FGSM_eps0.3,3952,3951,0.9977220956719818,0.9974696356275303,FGSM,0.3,1,password,
RF,FGSM_eps0.3,3968,3968,0.8258568548387096,0.8258568548387096,FGSM,0.3,1,ransomware,
RF,FGSM_eps0.3,4055,4054,0.5606808090774543,0.5607891491985203,FGSM,0.3,1,scanning,
RF,FGSM_eps0.3,4028,4025,0.9634782608695652,0.9635054617676266,FGSM,0.3,1,xss,
MLP,FGSM_eps0.3,4029,4029,0.9985107967237528,0.9985107967237528,FGSM,0.3,1,backdoor,
MLP,FGSM_eps0.3,3923,2931,0.7621972023200273,0.5699719602345144,FGSM,0.3,1,ddos,
MLP,FGSM_eps0.3,4005,3853,0.09758629639242149,0.09388264669163546,FGSM,0.3,1,dos,
MLP,FGSM_eps0.3,4041,4023,0.06512552821277653,0.06533036377134373,FGSM,0.3,1,injection,
MLP,FGSM_eps0.3,208,177,0.6610169491525424,0.6105769230769231,FGSM,0.3,1,mitm,
MLP,FGSM_eps0.3,10000,0,,,FGSM,0.3,1,normal,
MLP,FGSM_eps0.3,3952,3937,0.2773685547371095,0.277834008097166,FGSM,0.3,1,password,
MLP,FGSM_eps0.3,3968,3911,0.9335208386601892,0.9296875,FGSM,0.3,1,ransomware,
MLP,FGSM_eps0.3,4055,4002,0.7926036981509246,0.7822441430332923,FGSM,0.3,1,scanning,
MLP,FGSM_eps0.3,4028,3996,0.37712712712712715,0.3741310824230387,FGSM,0.3,1,xss,
LR,FGSM_eps0.5,4029,4028,0.5143992055610725,0.5145197319434103,FGSM,0.5,1,backdoor,
LR,FGSM_eps0.5,3923,2894,0.008984105044920525,0.02651032373183788,FGSM,0.5,1,ddos,
LR,FGSM_eps0.5,4005,3502,0.001142204454597373,0.08863920099875156,FGSM,0.5,1,dos,
LR,FGSM_eps0.5,4041,3902,0.0025627883136852894,0.032665181885671864,FGSM,0.5,1,injection,
LR,FGSM_eps0.5,208,93,0.10752688172043011,0.5625,FGSM,0.5,1,mitm,
LR,FGSM_eps0.5,10000,0,,,FGSM,0.5,1,normal,
LR,FGSM_eps0.5,3952,3906,0.005376344086021506,0.016194331983805668,FGSM,0.5,1,password,
LR,FGSM_eps0.5,3968,3387,0.6843814585178624,0.7305947580645161,FGSM,0.5,1,ransomware,
LR,FGSM_eps0.5,4055,3695,0.11231393775372124,0.14130702836004932,FGSM,0.5,1,scanning,
LR,FGSM_eps0.5,4028,3731,0.006700616456714018,0.07298907646474677,FGSM,0.5,1,xss,
SVM,FGSM_eps0.5,4029,4026,0.520367610531545,0.5207247455944403,FGSM,0.5,1,backdoor,
SVM,FGSM_eps0.5,3923,2894,0.0110573600552868,0.028804486362477694,FGSM,0.5,1,ddos,
SVM,FGSM_eps0.5,4005,3502,0.0037121644774414622,0.09288389513108614,FGSM,0.5,1,dos,
SVM,FGSM_eps0.5,4041,3902,0.0038441824705279346,0.036129670873546155,FGSM,0.5,1,injection,
SVM,FGSM_eps0.5,208,93,0.11827956989247312,0.6057692307692307,FGSM,0.5,1,mitm,
SVM,FGSM_eps0.5,10000,0,,,FGSM,0.5,1,normal,
SVM,FGSM_eps0.5,3952,3906,0.12391193036354327,0.1341093117408907,FGSM,0.5,1,password,
SVM,FGSM_eps0.5,3968,3374,0.6636040308239478,0.7139616935483871,FGSM,0.5,1,ransomware,
SVM,FGSM_eps0.5,4055,3698,0.12276906435911303,0.18939580764488287,FGSM,0.5,1,scanning,
SVM,FGSM_eps0.5,4028,3725,0.09369127516778523,0.15963257199602782,FGSM,0.5,1,xss,
RF,FGSM_eps0.5,4029,4029,0.4842392653263837,0.4842392653263837,FGSM,0.5,1,backdoor,
RF,FGSM_eps0.5,3923,3915,0.6395913154533844,0.6395615600305888,FGSM,0.5,1,ddos,
RF,FGSM_eps0.5,4005,3997,0.9577182887165374,0.9573033707865168,FGSM,0.5,1,dos,
RF,FGSM_eps0.5,4041,4037,0.8553381223680951,0.8554813165058154,FGSM,0.5,1,injection,
RF,FGSM_eps0.5,208,204,0.7843137254901961,0.7836538461538461,FGSM,0.5,1,mitm,
RF,FGSM_eps0.5,10000,0,,,FGSM,0.5,1,normal,
RF,FGSM_eps0.5,3952,3951,0.888635788407998,0.8884109311740891,FGSM,0.5,1,password,
RF,FGSM_eps0.5,3968,3968,0.8104838709677419,0.8104838709677419,FGSM,0.5,1,ransomware,
RF,FGSM_eps0.5,4055,4054,0.45905278737049826,0.4591861898890259,FGSM,0.5,1,scanning,
RF,FGSM_eps0.5,4028,4025,0.9411180124223603,0.9411618669314796,FGSM,0.5,1,xss,
MLP,FGSM_eps0.5,4029,4029,0.5199801439563168,0.5199801439563168,FGSM,0.5,1,backdoor,
MLP,FGSM_eps0.5,3923,2931,0.2906857727737973,0.21769054295182258,FGSM,0.5,1,ddos,
MLP,FGSM_eps0.5,4005,3853,0.09758629639242149,0.09388264669163546,FGSM,0.5,1,dos,
MLP,FGSM_eps0.5,4041,4023,0.04822271936365896,0.04850284583024004,FGSM,0.5,1,injection,
MLP,FGSM_eps0.5,208,177,0.6440677966101694,0.6009615384615384,FGSM,0.5,1,mitm,
MLP,FGSM_eps0.5,10000,0,,,FGSM,0.5,1,normal,
MLP,FGSM_eps0.5,3952,3937,0.190754381508763,0.19154858299595143,FGSM,0.5,1,password,
MLP,FGSM_eps0.5,3968,3911,0.49680388647404755,0.49924395161290325,FGSM,0.5,1,ransomware,
MLP,FGSM_eps0.5,4055,4002,0.42403798100949525,0.4187422934648582,FGSM,0.5,1,scanning,
MLP,FGSM_eps0.5,4028,3996,0.2777777777777778,0.275571002979146,FGSM,0.5,1,xss,
LR,FGSM_eps0.75,4029,4028,0.5148957298907646,0.5147679324894515,FGSM,0.75,1,backdoor,
LR,FGSM_eps0.75,3923,2894,0.010366275051831375,0.018608208004078513,FGSM,0.75,1,ddos,
LR,FGSM_eps0.75,4005,3502,0.0017133066818960593,0.052434456928838954,FGSM,0.75,1,dos,
LR,FGSM_eps0.75,4041,3902,0.0028190671450538185,0.0076713684731502104,FGSM,0.75,1,injection,
LR,FGSM_eps0.75,208,93,0.1935483870967742,0.16346153846153846,FGSM,0.75,1,mitm,
LR,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,
LR,FGSM_eps0.75,3952,3906,0.014336917562724014,0.016700404858299597,FGSM,0.75,1,password,
LR,FGSM_eps0.75,3968,3387,0.6905816356657809,0.7356350806451613,FGSM,0.75,1,ransomware,
LR,FGSM_eps0.75,4055,3695,0.14479025710419485,0.1593094944512947,FGSM,0.75,1,scanning,
LR,FGSM_eps0.75,4028,3731,0.03564727954971857,0.047418073485600794,FGSM,0.75,1,xss,
SVM,FGSM_eps0.75,4029,4026,0.5218579234972678,0.5222139488706875,FGSM,0.75,1,backdoor,
SVM,FGSM_eps0.75,3923,2894,0.01624049758120249,0.03262809074687739,FGSM,0.75,1,ddos,
SVM,FGSM_eps0.75,4005,3502,0.004568817818389492,0.09363295880149813,FGSM,0.75,1,dos,
SVM,FGSM_eps0.75,4041,3902,0.005125576627370579,0.037366988369215544,FGSM,0.75,1,injection,
SVM,FGSM_eps0.75,208,93,0.16129032258064516,0.6201923076923077,FGSM,0.75,1,mitm,
SVM,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,
SVM,FGSM_eps0.75,3952,3906,0.12416794674859191,0.13436234817813766,FGSM,0.75,1,password,
SVM,FGSM_eps0.75,3968,3374,0.6769413159454654,0.7253024193548387,FGSM,0.75,1,ransomware,
SVM,FGSM_eps0.75,4055,3698,0.1241211465657112,0.18495684340320592,FGSM,0.75,1,scanning,
SVM,FGSM_eps0.75,4028,3725,0.20697986577181207,0.2643992055610725,FGSM,0.75,1,xss,
RF,FGSM_eps0.75,4029,4029,0.4844874658724249,0.4844874658724249,FGSM,0.75,1,backdoor,
RF,FGSM_eps0.75,3923,3915,0.6490421455938697,0.6484833035941882,FGSM,0.75,1,ddos,
RF,FGSM_eps0.75,4005,3997,0.9587190392794596,0.9583021223470661,FGSM,0.75,1,dos,
RF,FGSM_eps0.75,4041,4037,0.7156304186276938,0.7159119029943083,FGSM,0.75,1,injection,
RF,FGSM_eps0.75,208,204,0.8186274509803921,0.8173076923076923,FGSM,0.75,1,mitm,
RF,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,
RF,FGSM_eps0.75,3952,3951,0.8218172614527968,0.8216093117408907,FGSM,0.75,1,password,
RF,FGSM_eps0.75,3968,3968,0.8243447580645161,0.8243447580645161,FGSM,0.75,1,ransomware,
RF,FGSM_eps0.75,4055,4054,0.42451899358658113,0.4246609124537608,FGSM,0.75,1,scanning,
RF,FGSM_eps0.75,4028,4025,0.915776397515528,0.9158391261171798,FGSM,0.75,1,xss,
MLP,FGSM_eps0.75,4029,4029,0.5152643335815339,0.5152643335815339,FGSM,0.75,1,backdoor,
MLP,FGSM_eps0.75,3923,2931,0.25349709996588193,0.1899056844251848,FGSM,0.75,1,ddos,
MLP,FGSM_eps0.75,4005,3853,0.09680768232546068,0.0933832709113608,FGSM,0.75,1,dos,
MLP,FGSM_eps0.75,4041,4023,0.04747700720855083,0.0477604553328384,FGSM,0.75,1,injection,
MLP,FGSM_eps0.75,208,177,0.6384180790960452,0.6057692307692307,FGSM,0.75,1,mitm,
MLP,FGSM_eps0.75,10000,0,,,FGSM,0.75,1,normal,
MLP,FGSM_eps0.75,3952,3937,0.16433832867665735,0.16548582995951416,FGSM,0.75,1,password,
MLP,FGSM_eps0.75,3968,3911,0.44285349015597036,0.44606854838709675,FGSM,0.75,1,ransomware,
MLP,FGSM_eps0.75,4055,4002,0.335832083958021,0.3319358816276202,FGSM,0.75,1,scanning,
MLP,FGSM_eps0.75,4028,3996,0.23623623623623624,0.2346077457795432,FGSM,0.75,1,xss,
LR,PGD_eps0.15_it10,4029,4028,0.0,0.0002482005460412013,PGD,0.15,10,backdoor,
LR,PGD_eps0.15_it10,3923,2894,0.0,0.2579658424674994,PGD,0.15,10,ddos,
LR,PGD_eps0.15_it10,4005,3502,0.0005711022272986865,0.12609238451935081,PGD,0.15,10,dos,
LR,PGD_eps0.15_it10,4041,3902,0.0,0.034397426379609006,PGD,0.15,10,injection,
LR,PGD_eps0.15_it10,208,93,0.010752688172043012,0.5576923076923077,PGD,0.15,10,mitm,
LR,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,
LR,PGD_eps0.15_it10,3952,3906,0.0002560163850486431,0.011892712550607287,PGD,0.15,10,password,
LR,PGD_eps0.15_it10,3968,3387,0.0,0.14642137096774194,PGD,0.15,10,ransomware,
LR,PGD_eps0.15_it10,4055,3695,0.0070365358592692825,0.06929716399506781,PGD,0.15,10,scanning,
LR,PGD_eps0.15_it10,4028,3731,0.0002680246582685607,0.07398212512413108,PGD,0.15,10,xss,
SVM,PGD_eps0.15_it10,4029,4026,0.00024838549428713363,0.0009928021841648052,PGD,0.15,10,backdoor,
SVM,PGD_eps0.15_it10,3923,2894,0.0,0.2607698190160591,PGD,0.15,10,ddos,
SVM,PGD_eps0.15_it10,4005,3502,0.0005711022272986865,0.12609238451935081,PGD,0.15,10,dos,
SVM,PGD_eps0.15_it10,4041,3902,0.0,0.034397426379609006,PGD,0.15,10,injection,
SVM,PGD_eps0.15_it10,208,93,0.0,0.5528846153846154,PGD,0.15,10,mitm,
SVM,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,
SVM,PGD_eps0.15_it10,3952,3906,0.0002560163850486431,0.011892712550607287,PGD,0.15,10,password,
SVM,PGD_eps0.15_it10,3968,3374,0.0,0.14969758064516128,PGD,0.15,10,ransomware,
SVM,PGD_eps0.15_it10,4055,3698,0.014602487831260141,0.09938347718865598,PGD,0.15,10,scanning,
SVM,PGD_eps0.15_it10,4028,3725,0.0008053691275167785,0.0759682224428997,PGD,0.15,10,xss,
RF,PGD_eps0.15_it10,4029,4029,0.4837428642343013,0.4837428642343013,PGD,0.15,10,backdoor,
RF,PGD_eps0.15_it10,3923,3915,0.5098339719029374,0.5100688248789192,PGD,0.15,10,ddos,
RF,PGD_eps0.15_it10,4005,3997,0.9352014010507881,0.93458177278402,PGD,0.15,10,dos,
RF,PGD_eps0.15_it10,4041,4037,0.5397572454793164,0.5402128186092552,PGD,0.15,10,injection,
RF,PGD_eps0.15_it10,208,204,0.7303921568627451,0.7355769230769231,PGD,0.15,10,mitm,
RF,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,
RF,PGD_eps0.15_it10,3952,3951,0.47431030118957224,0.4741902834008097,PGD,0.15,10,password,
RF,PGD_eps0.15_it10,3968,3968,0.9067540322580645,0.9067540322580645,PGD,0.15,10,ransomware,
RF,PGD_eps0.15_it10,4055,4054,0.5910212136161815,0.5908754623921085,PGD,0.15,10,scanning,
RF,PGD_eps0.15_it10,4028,4025,0.6457142857142857,0.6459781529294936,PGD,0.15,10,xss,
MLP,PGD_eps0.15_it10,4029,4029,0.998758997269794,0.998758997269794,PGD,0.15,10,backdoor,
MLP,PGD_eps0.15_it10,3923,2931,0.9071989082224496,0.6783074177925057,PGD,0.15,10,ddos,
MLP,PGD_eps0.15_it10,4005,3853,0.9807941863483001,0.9435705368289637,PGD,0.15,10,dos,
MLP,PGD_eps0.15_it10,4041,4023,0.866517524235645,0.8629052214798317,PGD,0.15,10,injection,
MLP,PGD_eps0.15_it10,208,177,0.9209039548022598,0.8221153846153846,PGD,0.15,10,mitm,
MLP,PGD_eps0.15_it10,10000,0,,,PGD,0.15,10,normal,
MLP,PGD_eps0.15_it10,3952,3937,0.8793497586995174,0.8775303643724697,PGD,0.15,10,password,
MLP,PGD_eps0.15_it10,3968,3911,0.9854257223216568,0.9808467741935484,PGD,0.15,10,ransomware,
MLP,PGD_eps0.15_it10,4055,4002,0.81984007996002,0.8091245376078915,PGD,0.15,10,scanning,
MLP,PGD_eps0.15_it10,4028,3996,0.9496996996996997,0.942154915590864,PGD,0.15,10,xss,
LR,PGD_eps0.15_it25,4029,4028,0.0,0.0002482005460412013,PGD,0.15,25,backdoor,
LR,PGD_eps0.15_it25,3923,2894,0.0,0.2584756563854193,PGD,0.15,25,ddos,
LR,PGD_eps0.15_it25,4005,3502,0.0005711022272986865,0.12609238451935081,PGD,0.15,25,dos,
LR,PGD_eps0.15_it25,4041,3902,0.0,0.034397426379609006,PGD,0.15,25,injection,
LR,PGD_eps0.15_it25,208,93,0.010752688172043012,0.5576923076923077,PGD,0.15,25,mitm,
LR,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,
LR,PGD_eps0.15_it25,3952,3906,0.0002560163850486431,0.011892712550607287,PGD,0.15,25,password,
LR,PGD_eps0.15_it25,3968,3387,0.0,0.14642137096774194,PGD,0.15,25,ransomware,
LR,PGD_eps0.15_it25,4055,3695,0.0062246278755074425,0.0717632552404439,PGD,0.15,25,scanning,
LR,PGD_eps0.15_it25,4028,3731,0.0002680246582685607,0.07398212512413108,PGD,0.15,25,xss,
SVM,PGD_eps0.15_it25,4029,4026,0.00024838549428713363,0.0009928021841648052,PGD,0.15,25,backdoor,
SVM,PGD_eps0.15_it25,3923,2894,0.0,0.26178944685189903,PGD,0.15,25,ddos,
SVM,PGD_eps0.15_it25,4005,3502,0.0005711022272986865,0.12609238451935081,PGD,0.15,25,dos,
SVM,PGD_eps0.15_it25,4041,3902,0.0,0.034397426379609006,PGD,0.15,25,injection,
SVM,PGD_eps0.15_it25,208,93,0.0,0.5528846153846154,PGD,0.15,25,mitm,
SVM,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,
SVM,PGD_eps0.15_it25,3952,3906,0.0002560163850486431,0.011892712550607287,PGD,0.15,25,password,
SVM,PGD_eps0.15_it25,3968,3374,0.0,0.14969758064516128,PGD,0.15,25,ransomware,
SVM,PGD_eps0.15_it25,4055,3698,0.03596538669551109,0.11565967940813811,PGD,0.15,25,scanning,
SVM,PGD_eps0.15_it25,4028,3725,0.0008053691275167785,0.0759682224428997,PGD,0.15,25,xss,
RF,PGD_eps0.15_it25,4029,4029,0.48399106478034254,0.48399106478034254,PGD,0.15,25,backdoor,
RF,PGD_eps0.15_it25,3923,3915,0.5647509578544061,0.5651287280142748,PGD,0.15,25,ddos,
RF,PGD_eps0.15_it25,4005,3997,0.950212659494621,0.9495630461922597,PGD,0.15,25,dos,
RF,PGD_eps0.15_it25,4041,4037,0.7574931880108992,0.7572383073496659,PGD,0.15,25,injection,
RF,PGD_eps0.15_it25,208,204,0.8137254901960784,0.8173076923076923,PGD,0.15,25,mitm,
RF,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,
RF,PGD_eps0.15_it25,3952,3951,0.7347506960263225,0.7345647773279352,PGD,0.15,25,password,
RF,PGD_eps0.15_it25,3968,3968,0.8555947580645161,0.8555947580645161,PGD,0.15,25,ransomware,
RF,PGD_eps0.15_it25,4055,4054,0.5831277750370005,0.5829839704069051,PGD,0.15,25,scanning,
RF,PGD_eps0.15_it25,4028,4025,0.888695652173913,0.8887785501489573,PGD,0.15,25,xss,
MLP,PGD_eps0.15_it25,4029,4029,0.998758997269794,0.998758997269794,PGD,0.15,25,backdoor,
MLP,PGD_eps0.15_it25,3923,2931,0.967929034459229,0.7236808564873821,PGD,0.15,25,ddos,
MLP,PGD_eps0.15_it25,4005,3853,0.9029327796522191,0.8686641697877653,PGD,0.15,25,dos,
MLP,PGD_eps0.15_it25,4041,4023,0.9664429530201343,0.9626330116307844,PGD,0.15,25,injection,
MLP,PGD_eps0.15_it25,208,177,0.8305084745762712,0.7548076923076923,PGD,0.15,25,mitm,
MLP,PGD_eps0.15_it25,10000,0,,,PGD,0.15,25,normal,
MLP,PGD_eps0.15_it25,3952,3937,0.9865379730759462,0.9843117408906883,PGD,0.15,25,password,
MLP,PGD_eps0.15_it25,3968,3911,0.9984658655075428,0.9936995967741935,PGD,0.15,25,ransomware,
MLP,PGD_eps0.15_it25,4055,4002,0.9302848575712144,0.9181257706535142,PGD,0.15,25,scanning,
MLP,PGD_eps0.15_it25,4028,3996,0.9577077077077077,0.9500993048659384,PGD,0.15,25,xss,
LR,PGD_eps0.3_it10,4029,4028,0.5141509433962265,0.5140233308513279,PGD,0.3,10,backdoor,
LR,PGD_eps0.3_it10,3923,2894,0.002073255010366275,0.2475146571501402,PGD,0.3,10,ddos,
LR,PGD_eps0.3_it10,4005,3502,0.004283266704740148,0.09463171036204744,PGD,0.3,10,dos,
LR,PGD_eps0.3_it10,4041,3902,0.0,0.017074981440237565,PGD,0.3,10,injection,
LR,PGD_eps0.3_it10,208,93,0.010752688172043012,0.27403846153846156,PGD,0.3,10,mitm,
LR,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,
LR,PGD_eps0.3_it10,3952,3906,0.012032770097286226,0.01771255060728745,PGD,0.3,10,password,
LR,PGD_eps0.3_it10,3968,3387,0.35281960436964865,0.4470766129032258,PGD,0.3,10,ransomware,
LR,PGD_eps0.3_it10,4055,3695,0.08579161028416779,0.11393341553637484,PGD,0.3,10,scanning,
LR,PGD_eps0.3_it10,4028,3731,0.0013401232913428035,0.03922542204568024,PGD,0.3,10,xss,
SVM,PGD_eps0.3_it10,4029,4026,0.5146547441629409,0.5147679324894515,PGD,0.3,10,backdoor,
SVM,PGD_eps0.3_it10,3923,2894,0.00138217000691085,0.25312261024725974,PGD,0.3,10,ddos,
SVM,PGD_eps0.3_it10,4005,3502,0.0008566533409480297,0.10112359550561797,PGD,0.3,10,dos,
SVM,PGD_eps0.3_it10,4041,3902,0.00025627883136852895,0.020539470428111852,PGD,0.3,10,injection,
SVM,PGD_eps0.3_it10,208,93,0.0,0.34134615384615385,PGD,0.3,10,mitm,
SVM,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,
SVM,PGD_eps0.3_it10,3952,3906,0.0002560163850486431,0.00708502024291498,PGD,0.3,10,password,
SVM,PGD_eps0.3_it10,3968,3374,0.008298755186721992,0.15196572580645162,PGD,0.3,10,ransomware,
SVM,PGD_eps0.3_it10,4055,3698,0.056246619794483504,0.08680641183723797,PGD,0.3,10,scanning,
SVM,PGD_eps0.3_it10,4028,3725,0.0008053691275167785,0.04890764647467726,PGD,0.3,10,xss,
RF,PGD_eps0.3_it10,4029,4029,0.4834946636882601,0.4834946636882601,PGD,0.3,10,backdoor,
RF,PGD_eps0.3_it10,3923,3915,0.5977011494252874,0.5985215396380321,PGD,0.3,10,ddos,
RF,PGD_eps0.3_it10,4005,3997,0.11008256192144109,0.1111111111111111,PGD,0.3,10,dos,
RF,PGD_eps0.3_it10,4041,4037,0.7842457270250186,0.7844592922543925,PGD,0.3,10,injection,
RF,PGD_eps0.3_it10,208,204,0.7990196078431373,0.7980769230769231,PGD,0.3,10,mitm,
RF,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,
