accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.02032582975984334,0.016572365998192104,0.01968073474743057,0.01799329340882035,0.9791333333333333,0.9803192652525694,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,LR,0.3,0.9579159225043743
0.010335167674496614,0.011275698296190509,0.013498200902530665,0.01228725762524769,0.9923166666666666,0.9865017990974694,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,SVM,0.3,0.9684868045293419
0.5399581153731087,0.43584521384928715,0.029779536011768682,0.05574990695943431,0.03231666666666667,0.9702204639882314,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,RF,0.3,0.45986056589575985
0.014478300680851836,0.01152540104715545,0.013696996203009761,0.012517713745866793,0.9848666666666667,0.9863030037969902,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,LR,0.5,0.9637725175199224
0.009691486178979719,0.010889231943960295,0.013040971711428742,0.011868362491632443,0.9931166666666666,0.9869590282885713,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,SVM,0.5,0.9691304860248589
0.5164501418819071,0.18183724832214765,0.01723555255153768,0.03148662635506891,0.06501666666666667,0.9827644474484624,submitted,"[32, 12]",12,0.9985585160875045,109.5432460308075,RF,0.5,0.4833776053235179
0.0742318885252441,0.02527029503390141,0.02741387193606743,0.026298475298694612,0.8865166666666666,0.9725861280639325,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,LR,0.3,0.9037832153250591
0.025982974171146752,0.01655102386190557,0.019442180386855655,0.01788048595431152,0.9685333333333334,0.9805578196131444,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,SVM,0.3,0.9525579539994379
0.5484800957362901,0.5786322092656792,0.03649881716796215,0.06866631760041889,0.022283333333333332,0.9635011828320379,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,RF,0.3,0.45133858553257844
0.05402391594063625,0.02134594604169988,0.02395483370773115,0.022575266500552672,0.9207666666666666,0.9760451662922689,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,LR,0.5,0.9239821219731105
0.024804402418791872,0.015582174398538219,0.018309047174124803,0.01683590929448217,0.96975,0.9816909528258752,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,SVM,0.5,0.9537365257517928
0.569948233502262,0.601429278992429,0.16897600540723218,0.2638276739710721,0.09388333333333333,0.8310239945927679,longer,"[32, 12]",50,0.9989030216766543,458.13569474220276,RF,0.5,0.42986138183004996
0.03451402047088475,0.02217649359704767,0.025922907182474208,0.02390379821088136,0.9582833333333334,0.9740770928175257,wider,"[128, 64]",12,0.9987670326283057,109.42037653923035,LR,0.3,0.9438002592857855
