accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.2626673798536758,0.01864780166930404,0.01194759755879371,0.014564047884456938,0.5271333333333333,0.9880524024412063,MLP,mi,30,PGD_eps0.5_it10,0.7368611914453823,PGD,0.5,10.0,
0.26101737940037895,0.05028963370702326,0.03468977993360237,0.04105785746217736,0.5492333333333334,0.9653102200663977,LR,mi,30,PGD_eps0.5_it25,0.7136614597971044,PGD,0.5,25.0,
0.27515117449208093,0.0655804958096466,0.04449038824722184,0.053014959314927335,0.5314666666666666,0.9555096117527782,SVM,mi,30,PGD_eps0.5_it25,0.7009510167447848,PGD,0.5,25.0,
0.527293002003572,0.1998693664271718,0.012166272389320717,0.02293638152347044,0.04083333333333333,0.9878337276106793,RF,mi,30,PGD_eps0.5_it25,0.47250754739218337,PGD,0.5,25.0,
0.2619693027388194,0.018633155874705955,0.01196747708884162,0.014574330294997034,0.5284333333333333,0.9880325229111584,MLP,mi,30,PGD_eps0.5_it25,0.7375592685602386,PGD,0.5,25.0,
0.2699563928451629,0.0801078107199422,0.05731268512812357,0.0668196356556807,0.5517666666666666,0.9426873148718764,LR,mi,30,PGD_eps0.75_it10,0.7047224463523204,PGD,0.75,10.0,
0.2684877111229976,0.055657921675294666,0.0378307456811721,0.04504461855279665,0.5381333333333334,0.9621692543188279,SVM,mi,30,PGD_eps0.75_it10,0.7077232713525471,PGD,0.75,10.0,
0.5099136016246159,0.12961136318800554,0.013060851241476651,0.023730405258975656,0.07353333333333334,0.9869391487585234,RF,mi,30,PGD_eps0.75_it10,0.4898869477711395,PGD,0.75,10.0,
0.26075446724023826,0.018437442190294136,0.011887958968649982,0.014455443151189915,0.5306,0.98811204103135,MLP,mi,30,PGD_eps0.75_it10,0.7388013018684896,PGD,0.75,10.0,
0.25876902713434813,0.0513705467925497,0.03580303361628531,0.04219676202525714,0.5543,0.9641969663837147,LR,mi,30,PGD_eps0.75_it25,0.7158735483169089,PGD,0.75,25.0,
0.2642811165607463,0.04103311810039575,0.02741387193606743,0.032868549636515317,0.5371333333333334,0.9725861280639325,SVM,mi,30,PGD_eps0.75_it25,0.7119207999782418,PGD,0.75,25.0,
0.5289702002665385,0.2063943161634103,0.011550006957835517,0.021875823637938177,0.037233333333333334,0.9884499930421645,RF,mi,30,PGD_eps0.75_it25,0.47083941506577337,PGD,0.75,25.0,
0.26022864291995684,0.01837488457987073,0.011868079438602071,0.014421509064776008,0.53155,0.988131920561398,MLP,mi,30,PGD_eps0.75_it25,0.7393271261887709,PGD,0.75,25.0,
0.6720034813196377,0.5926431232617936,0.8980776494443672,0.71407006978527,0.5175333333333333,0.10192235055563287,LR,mi,30,CW_c0.0_it10,0.30187755546086686,CW,,10.0,0.0
0.7750378502851237,0.68856994895317,0.9251336898395722,0.7895120792616721,0.3508,0.0748663101604278,SVM,mi,30,CW_c0.0_it10,0.20040252758311197,CW,,10.0,0.0
0.5805463133368993,0.9472517730496454,0.08496511142476591,0.15594271640974186,0.003966666666666667,0.9150348885752341,RF,mi,30,CW_c0.0_it10,0.41921797231262975,CW,,10.0,0.0
0.16562559495208654,0.01270464046334571,0.010814464346062858,0.011683597860870686,0.7045833333333333,0.9891855356539372,MLP,mi,30,CW_c0.0_it10,0.8339120422835281,CW,,10.0,0.0
0.6667633699899368,0.5884781188765513,0.8955330695982346,0.7102394109717547,0.5250333333333334,0.1044669304017653,LR,mi,30,CW_c0.5_it10,0.3070995349174547,CW,,10.0,0.5
0.7724177946202733,0.6858023416993542,0.9245373039381349,0.7874734373544875,0.3551166666666667,0.07546269606186509,SVM,mi,30,CW_c0.5_it10,0.20302258324796243,CW,,10.0,0.5
0.5773732355420976,0.9706332992849847,0.07556209371210465,0.14020915177336357,0.0019166666666666666,0.9244379062878954,RF,mi,30,CW_c0.5_it10,0.42239105010743133,CW,,10.0,0.5
0.16096570356200648,0.003408957329258258,0.0028825318569469017,0.0031237208901527392,0.7065,0.9971174681430531,MLP,mi,30,CW_c0.5_it10,0.8385991314832779,CW,,10.0,0.5
0.9776162026418139,0.9767381597831287,0.9741168518776216,0.975425744742264,0.01945,0.025883148122378387,LR,none,83,clean,0.0,,,,
0.9820857093642059,0.9775300883381751,0.9833210742898038,0.9804170300483628,0.01895,0.01667892571019621,SVM,none,83,clean,0.0,,,,
0.9997098900301896,0.9998806753773641,0.9994831322187544,0.9996818642753464,0.0001,0.0005168677812456514,RF,none,83,clean,0.0,,,,
0.9985585160875045,0.9989055597564372,0.9979325288750174,0.9984188072436528,0.0009166666666666666,0.0020674711249826054,MLP,none,83,clean,0.0,,,,
0.11779371367959167,0.11153165958712791,0.13414706876329444,0.1217984585672256,0.8959166666666667,0.8658529312367056,LR,none,83,FGSM_eps0.15,0.8606202913792009,FGSM,0.15,1.0,
0.056417323191572305,0.056346626627287275,0.06788859511361152,0.061581462447029126,0.9532,0.9321114048863884,SVM,none,83,FGSM_eps0.15,0.926556847955178,FGSM,0.15,1.0,
0.5113369536639982,0.1284593143329203,0.012365067689799813,0.02255870885846405,0.07033333333333333,0.9876349323102002,RF,none,83,FGSM_eps0.15,0.4884273319855308,FGSM,0.15,1.0,
0.2529940255478092,0.06057286817459883,0.04397352046597618,0.050955414012738856,0.5717666666666666,0.9560264795340239,MLP,none,83,FGSM_eps0.15,0.746724930418937,FGSM,0.15,1.0,
0.041630780667796886,0.014952027452902864,0.016977118660914857,0.015900352823988308,0.9377,0.9830228813390851,LR,none,83,FGSM_eps0.3,0.9368285540737786,FGSM,0.3,1.0,
0.0197002801374396,0.01084437226141535,0.012742778760710097,0.011717179102840638,0.9744666666666667,0.9872572212392899,SVM,none,83,FGSM_eps0.3,0.9633282866286502,FGSM,0.3,1.0,
0.5422245995122527,0.429101707498144,0.011490368367691788,0.022381413359148113,0.012816666666666667,0.9885096316323082,RF,none,83,FGSM_eps0.3,0.457548752073833,FGSM,0.3,1.0,
0.0665711721349374,0.015137842765326606,0.016340973699381745,0.015716416198233336,0.8913166666666666,0.9836590263006183,MLP,none,83,FGSM_eps0.3,0.9332112453877047,FGSM,0.3,1.0,
0.03150412953410152,0.011088622485166157,0.012742778760710097,0.011858292479881603,0.9527666666666667,0.9872572212392899,LR,none,83,FGSM_eps0.5,0.9470096008268134,FGSM,0.5,1.0,
0.019373906421402864,0.010821229900410869,0.012722899230662187,0.011695265244960985,0.97505,0.9872771007693378,SVM,none,83,FGSM_eps0.5,0.9636637262812435,FGSM,0.5,1.0,
0.5404567418837203,0.37269129287598945,0.011231934477068961,0.021806673227966575,0.01585,0.9887680655229311,RF,none,83,FGSM_eps0.5,0.45930754376580873,FGSM,0.5,1.0,
0.025620336708883713,0.011166210670314638,0.012981333121285013,0.01200555233814107,0.9637833333333333,0.987018666878715,MLP,none,83,FGSM_eps0.5,0.9741802126868716,FGSM,0.5,1.0,
0.026871435953691195,0.010974689622059126,0.012722899230662187,0.011784310295620472,0.9612666666666667,0.9872771007693378,LR,none,83,FGSM_eps0.75,0.9516513603437803,FGSM,0.75,1.0,
0.018848082101121457,0.010810628198847993,0.012722899230662187,0.011689070718877849,0.9760166666666666,0.9872771007693378,SVM,none,83,FGSM_eps0.75,0.9641895506015249,FGSM,0.75,1.0,
0.5411276211889069,0.39196675900277006,0.011251814007116872,0.021875664289717277,0.014633333333333333,0.9887481859928832,RF,none,83,FGSM_eps0.75,0.4586366644606221,FGSM,0.75,1.0,
0.02123242341550094,0.010842269580561965,0.012703019700614278,0.011699118446708593,0.9716166666666667,0.9872969802993857,MLP,none,83,FGSM_eps0.75,0.9785681259802544,FGSM,0.75,1.0,
0.11554536141356082,0.1103323163189577,0.13299405602051567,0.12060790711929185,0.8990833333333333,0.8670059439794843,LR,none,83,PGD_eps0.15_it10,0.8629955667570238,PGD,0.15,10.0,
0.018938741466687215,0.014063470220014434,0.016659046180148303,0.01525161525161525,0.97915,0.9833409538198516,SVM,none,83,PGD_eps0.15_it10,0.9642167484111946,PGD,0.15,10.0,
