accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9803631814184565,0.9766322751846644,0.9803987833727611,0.9785119047619047,0.019666666666666666,0.019601216627238932,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,,,,,,,
0.09025139842071385,0.10951764173467955,0.13951454187623005,0.1227094698559239,0.95105,0.86048545812377,LR,tuned,FGSM_eps0.15,0.8913084866232106,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.15,1.0,,,,,,,,
0.06177529169650871,0.09813521927040832,0.1290976681311254,0.11150699279686119,0.9946666666666667,0.8709023318688747,LR,tuned,FGSM_eps0.3,0.9198389889667552,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.3,1.0,,,,,,,,
0.060225016545334215,0.09656882759455004,0.12695067888595113,0.10969492922907792,0.9957166666666667,0.8730493211140489,LR,tuned,FGSM_eps0.5,0.921425527864156,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.5,1.0,,,,,,,,
0.060070895623872425,0.09654400870800955,0.12695067888595113,0.1096789152332781,0.996,0.8730493211140489,LR,tuned,FGSM_eps0.75,0.9215887147221744,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.75,1.0,,,,,,,,
0.029201381648731223,0.017980542302663972,0.021052422320736338,0.019395604395604397,0.9639666666666666,0.9789475776792637,LR,tuned,PGD_eps0.15_it10,0.9523403715220801,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,10.0,,,,,,,,
0.0280772055157158,0.017501314294435872,0.020515675009442777,0.018888990573808,0.9655833333333333,0.9794843249905573,LR,tuned,PGD_eps0.15_it25,0.9534554817185389,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,25.0,,,,,,,,
0.013299728928496958,0.011386212998981585,0.013557839492674393,0.012377495462794917,0.9869166666666667,0.9864421605073256,LR,tuned,PGD_eps0.3_it10,0.9682420242423143,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,10.0,,,,,,,,
0.013036816768356255,0.011397009745027366,0.013577719022722303,0.012392158285781676,0.9874166666666667,0.9864222809772777,LR,tuned,PGD_eps0.3_it25,0.968504936402455,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,25.0,,,,,,,,
0.012637915559866913,0.010931971426663996,0.013021092181380832,0.011885428102232828,0.9876833333333334,0.9869789078186192,LR,tuned,PGD_eps0.5_it10,0.9689038376109445,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,10.0,,,,,,,,
0.012837366164111583,0.010935986910208034,0.013021092181380832,0.011887800938319554,0.9873166666666666,0.9869789078186192,LR,tuned,PGD_eps0.5_it25,0.9687043870066997,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,25.0,,,,,,,,
0.010516486405628134,0.010743031996274861,0.012842176410949644,0.011699189568524471,0.9914333333333334,0.9871578235890504,LR,tuned,PGD_eps0.75_it10,0.9710343327017398,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,10.0,,,,,,,,
0.010589013898080741,0.010744461446344222,0.012842176410949644,0.011700037128600795,0.9913,0.9871578235890504,LR,tuned,PGD_eps0.75_it25,0.9709618052092871,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,25.0,,,,,,,,
