accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.8771446078431373,0.51010101010101,0.4938875305623472,0.5018633540372671,0.06795096322241681,0.5061124694376528,LR,tuned,clean,0.0,"{'class_weight': None, 'C': 0.1}",,,,,,,,,,,
0.6044730392156863,0.17857142857142858,0.5990220048899756,0.2751263335204941,0.39474605954465847,0.40097799511002447,LR,tuned,FGSM_eps0.15,0.296875,"{'class_weight': None, 'C': 0.1}",FGSM,0.15,1.0,,,,,,,,
0.22977941176470587,0.11461003295496155,0.7652811735941321,0.19936305732484078,0.8469352014010508,0.23471882640586797,LR,tuned,FGSM_eps0.3,0.6942401960784313,"{'class_weight': None, 'C': 0.1}",FGSM,0.3,1.0,,,,,,,,
0.20128676470588236,0.1105598866052445,0.7628361858190709,0.19312906220984216,0.8791593695271454,0.2371638141809291,LR,tuned,FGSM_eps0.5,0.7248774509803921,"{'class_weight': None, 'C': 0.1}",FGSM,0.5,1.0,,,,,,,,
0.19607843137254902,0.10629221471738358,0.7310513447432763,0.1855990068280571,0.8805604203152364,0.26894865525672373,LR,tuned,FGSM_eps0.75,0.7310049019607843,"{'class_weight': None, 'C': 0.1}",FGSM,0.75,1.0,,,,,,,,
0.6246936274509803,0.18518518518518517,0.58679706601467,0.28152492668621704,0.369877408056042,0.4132029339853301,LR,tuned,PGD_eps0.15_it10,0.27512254901960786,"{'class_weight': None, 'C': 0.1}",PGD,0.15,10.0,,,,,,,,
0.6253063725490197,0.184984520123839,0.5843520782396088,0.2810111699000588,0.36882661996497373,0.4156479217603912,LR,tuned,PGD_eps0.15_it25,0.27420343137254904,"{'class_weight': None, 'C': 0.1}",PGD,0.15,25.0,,,,,,,,
0.21997549019607843,0.11384170581857607,0.7701711491442543,0.19836272040302266,0.8588441330998249,0.22982885085574573,LR,tuned,PGD_eps0.3_it10,0.7046568627450981,"{'class_weight': None, 'C': 0.1}",PGD,0.3,10.0,,,,,,,,
0.21752450980392157,0.11295561169252977,0.7652811735941321,0.1968553459119497,0.8609457092819615,0.23471882640586797,LR,tuned,PGD_eps0.3_it25,0.7064950980392157,"{'class_weight': None, 'C': 0.1}",PGD,0.3,25.0,,,,,,,,
0.19669117647058823,0.11025008805917577,0.7652811735941321,0.19273399014778325,0.8847635726795097,0.23471882640586797,LR,tuned,PGD_eps0.5_it10,0.7300857843137255,"{'class_weight': None, 'C': 0.1}",PGD,0.5,10.0,,,,,,,,
0.19669117647058823,0.11025008805917577,0.7652811735941321,0.19273399014778325,0.8847635726795097,0.23471882640586797,LR,tuned,PGD_eps0.5_it25,0.7300857843137255,"{'class_weight': None, 'C': 0.1}",PGD,0.5,25.0,,,,,,,,
0.19638480392156862,0.10966149506346967,0.7603911980440098,0.19167950693374422,0.8844133099824869,0.2396088019559902,LR,tuned,PGD_eps0.75_it10,0.7310049019607843,"{'class_weight': None, 'C': 0.1}",PGD,0.75,10.0,,,,,,,,
0.19607843137254902,0.10934744268077601,0.7579462102689487,0.19112207151664612,0.8844133099824869,0.24205378973105135,LR,tuned,PGD_eps0.75_it25,0.7313112745098039,"{'class_weight': None, 'C': 0.1}",PGD,0.75,25.0,,,,,,,,
0.5447303921568627,0.14455445544554454,0.5354523227383863,0.22765072765072766,0.4539404553415061,0.46454767726161367,LR,tuned,CW_c0.0_it10,0.34589460784313725,"{'class_weight': None, 'C': 0.1}",CW,,10.0,0.0,,,,,,,
0.4258578431372549,0.12105535437144335,0.5721271393643031,0.19982920580700256,0.5950963222416813,0.4278728606356968,LR,tuned,CW_c0.5_it10,0.4727328431372549,"{'class_weight': None, 'C': 0.1}",CW,,10.0,0.5,,,,,,,
0.34,0.39473684210526316,0.6,0.47619047619047616,0.92,0.4,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': None, 'C': 0.1}",,,,,100.0,66.0,0.5477993488311768,557.0,0.0,0.0,0.7855274677276611
0.8765318627450981,0.5075757575757576,0.49144254278728605,0.4993788819875776,0.06830122591943957,0.508557457212714,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.20894607843137256,0.10846846846846847,0.7359413202933985,0.18907035175879397,0.8665499124343258,0.26405867970660146,LR,as_submitted,FGSM_eps0.15,0.7172181372549019,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.1636029411764706,0.0712966383450314,0.4718826405867971,0.12387676508344031,0.8805604203152364,0.5281173594132029,LR,as_submitted,FGSM_eps0.3,0.7653186274509803,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.15226715686274508,0.058095952023988005,0.37897310513447435,0.10074748131296718,0.8802101576182136,0.6210268948655256,LR,as_submitted,FGSM_eps0.5,0.7769607843137255,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.15287990196078433,0.05780780780780781,0.3765281173594132,0.10022779043280182,0.8791593695271454,0.6234718826405868,LR,as_submitted,FGSM_eps0.75,0.7772671568627451,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.20833333333333334,0.10951526032315978,0.7457212713936431,0.19098309329993737,0.8686514886164624,0.254278728606357,LR,as_submitted,PGD_eps0.15_it10,0.7181372549019608,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.20894607843137256,0.10959396334890406,0.7457212713936431,0.19110275689223058,0.8679509632224168,0.254278728606357,LR,as_submitted,PGD_eps0.15_it25,0.7178308823529411,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.1721813725490196,0.08293925063659513,0.5574572127139364,0.14439518682710575,0.8830122591943957,0.44254278728606355,LR,as_submitted,PGD_eps0.3_it10,0.7567401960784313,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.17463235294117646,0.08560029017047516,0.5770171149144254,0.1490840176879343,0.8830122591943957,0.4229828850855746,LR,as_submitted,PGD_eps0.3_it25,0.7542892156862745,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.15379901960784315,0.06280193236714976,0.4132029339853301,0.10903225806451614,0.8833625218914186,0.58679706601467,LR,as_submitted,PGD_eps0.5_it10,0.7751225490196079,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
0.1556372549019608,0.06488691138301816,0.4278728606356968,0.11268512556342562,0.8833625218914186,0.5721271393643031,LR,as_submitted,PGD_eps0.5_it25,0.7732843137254902,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,
0.15012254901960784,0.05761316872427984,0.3765281173594132,0.099935107073329,0.8823117338003502,0.6234718826405868,LR,as_submitted,PGD_eps0.75_it10,0.7800245098039216,{'max_iter': 500},PGD,0.75,10.0,,,,,,,,
0.15165441176470587,0.05937266616878267,0.38875305623471884,0.10301263362487852,0.8823117338003502,0.6112469437652812,LR,as_submitted,PGD_eps0.75_it25,0.7781862745098039,{'max_iter': 500},PGD,0.75,25.0,,,,,,,,
0.24325980392156862,0.05058874836458788,0.28361858190709044,0.08586232420429311,0.762521891418564,0.7163814180929096,LR,as_submitted,CW_c0.0_it10,0.6685049019607843,{'max_iter': 500},CW,,10.0,0.0,,,,,,,
0.15410539215686275,0.056895252449133384,0.3691931540342298,0.09859614756774404,0.876707530647986,0.6308068459657702,LR,as_submitted,CW_c0.5_it10,0.7705269607843137,{'max_iter': 500},CW,,10.0,0.5,,,,,,,
0.34,0.39473684210526316,0.6,0.47619047619047616,0.92,0.4,LR,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,66.0,0.26617178320884705,557.0,0.0,0.0,0.7922468185424805
0.8869485294117647,0.5558659217877095,0.48655256723716384,0.5189048239895697,0.05569176882661996,0.5134474327628362,SVM,tuned,clean,0.0,"{'class_weight': None, 'C': 1.0}",,,,,,,,,,,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,tuned,FGSM_eps0.15,0.7861519607843137,"{'class_weight': None, 'C': 1.0}",FGSM,0.15,1.0,,,,,,,,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,tuned,FGSM_eps0.3,0.7861519607843137,"{'class_weight': None, 'C': 1.0}",FGSM,0.3,1.0,,,,,,,,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,tuned,FGSM_eps0.5,0.7861519607843137,"{'class_weight': None, 'C': 1.0}",FGSM,0.5,1.0,,,,,,,,
0.15042892156862744,0.0546345139412208,0.3545232273838631,0.09467841984982044,0.8788091068301226,0.6454767726161369,SVM,tuned,FGSM_eps0.75,0.7861519607843137,"{'class_weight': None, 'C': 1.0}",FGSM,0.75,1.0,,,,,,,,
0.1479779411764706,0.05447032306536439,0.3545232273838631,0.09443178117876913,0.8816112084063047,0.6454767726161369,SVM,tuned,PGD_eps0.15_it10,0.7886029411764706,"{'class_weight': None, 'C': 1.0}",PGD,0.15,10.0,,,,,,,,
0.1485906862745098,0.054845980465815174,0.3569682151589242,0.095083034842071,0.8812609457092819,0.6430317848410758,SVM,tuned,PGD_eps0.15_it25,0.7879901960784313,"{'class_weight': None, 'C': 1.0}",PGD,0.15,25.0,,,,,,,,
0.1479779411764706,0.05447032306536439,0.3545232273838631,0.09443178117876913,0.8816112084063047,0.6454767726161369,SVM,tuned,PGD_eps0.3_it10,0.7886029411764706,"{'class_weight': None, 'C': 1.0}",PGD,0.3,10.0,,,,,,,,
0.14705882352941177,0.054409005628517824,0.3545232273838631,0.09433962264150944,0.882661996497373,0.6454767726161369,SVM,tuned,PGD_eps0.3_it25,0.7895220588235294,"{'class_weight': None, 'C': 1.0}",PGD,0.3,25.0,,,,,,,,
0.14767156862745098,0.05511811023622047,0.3594132029339853,0.09557867360208062,0.882661996497373,0.6405867970660146,SVM,tuned,PGD_eps0.5_it10,0.7895220588235294,"{'class_weight': None, 'C': 1.0}",PGD,0.5,10.0,,,,,,,,
0.14705882352941177,0.055409958816922504,0.36185819070904646,0.09610389610389611,0.8837127845884414,0.6381418092909535,SVM,tuned,PGD_eps0.5_it25,0.7904411764705882,"{'class_weight': None, 'C': 1.0}",PGD,0.5,25.0,,,,,,,,
0.14552696078431374,0.0549738219895288,0.3594132029339853,0.09536166072007785,0.8851138353765324,0.6405867970660146,SVM,tuned,PGD_eps0.75_it10,0.7916666666666666,"{'class_weight': None, 'C': 1.0}",PGD,0.75,10.0,,,,,,,,
0.14552696078431374,0.05530642750373692,0.36185819070904646,0.09594813614262561,0.8854640980735552,0.6381418092909535,SVM,tuned,PGD_eps0.75_it25,0.7919730392156863,"{'class_weight': None, 'C': 1.0}",PGD,0.75,25.0,,,,,,,,
0.19240196078431374,0.044207941056078594,0.26405867970660146,0.07573632538569425,0.8178633975481612,0.7359413202933985,SVM,tuned,CW_c0.0_it10,0.734375,"{'class_weight': None, 'C': 1.0}",CW,,10.0,0.0,,,,,,,
0.14644607843137256,0.05032160423760878,0.3251833740831296,0.0871559633027523,0.8791593695271454,0.6748166259168704,SVM,tuned,CW_c0.5_it10,0.7901348039215687,"{'class_weight': None, 'C': 1.0}",CW,,10.0,0.5,,,,,,,
0.32,0.38461538461538464,0.6,0.46875,0.96,0.4,SVM,tuned,HopSkipJump_direct,1.0,"{'class_weight': None, 'C': 1.0}",,,,,100.0,68.0,0.16994954645633698,556.5,0.0,0.0,0.7822568416595459
