accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.8765318627450981,0.5075757575757576,0.491442542787286,0.4993788819875776,0.0683012259194395,0.508557457212714,LR,rf,15,clean,0.0,,,,
0.8869485294117647,0.5558659217877095,0.4865525672371638,0.5189048239895697,0.0556917688266199,0.5134474327628362,SVM,rf,15,clean,0.0,,,,
0.9099264705882352,0.639225181598063,0.6454767726161369,0.6423357664233577,0.0521891418563922,0.3545232273838631,RF,rf,15,clean,0.0,,,,
0.8560049019607843,0.4504065040650406,0.6772616136919315,0.541015625,0.1183887915936952,0.3227383863080684,MLP,rf,15,clean,0.0,,,,
0.2089460784313725,0.1084684684684684,0.7359413202933985,0.1890703517587939,0.8665499124343258,0.2640586797066014,LR,rf,15,FGSM_eps0.15,0.7172181372549019,FGSM,0.15,1.0,
0.1504289215686274,0.0546345139412208,0.3545232273838631,0.0946784198498204,0.8788091068301226,0.6454767726161369,SVM,rf,15,FGSM_eps0.15,0.7861519607843137,FGSM,0.15,1.0,
0.859375,0.1794871794871795,0.0342298288508557,0.0574948665297741,0.022416812609457,0.9657701711491442,RF,rf,15,FGSM_eps0.15,0.096813725490196,FGSM,0.15,1.0,
0.3520220588235294,0.1304159445407279,0.7359413202933985,0.2215679057784321,0.7029772329246935,0.2640586797066014,MLP,rf,15,FGSM_eps0.15,0.6443014705882353,FGSM,0.15,1.0,
0.1636029411764706,0.0712966383450314,0.4718826405867971,0.1238767650834403,0.8805604203152364,0.5281173594132029,LR,rf,15,FGSM_eps0.3,0.7653186274509803,FGSM,0.3,1.0,
0.1504289215686274,0.0546345139412208,0.3545232273838631,0.0946784198498204,0.8788091068301226,0.6454767726161369,SVM,rf,15,FGSM_eps0.3,0.7861519607843137,FGSM,0.3,1.0,
0.835171568627451,0.0489510489510489,0.0171149144254278,0.0253623188405797,0.0476357267950963,0.982885085574572,RF,rf,15,FGSM_eps0.3,0.1210171568627451,FGSM,0.3,1.0,
0.1887254901960784,0.0833643468552288,0.5476772616136919,0.1447028423772609,0.8626970227670753,0.452322738386308,MLP,rf,15,FGSM_eps0.3,0.8109681372549019,FGSM,0.3,1.0,
0.152267156862745,0.058095952023988,0.3789731051344743,0.1007474813129671,0.8802101576182136,0.6210268948655256,LR,rf,15,FGSM_eps0.5,0.7769607843137255,FGSM,0.5,1.0,
0.1504289215686274,0.0546345139412208,0.3545232273838631,0.0946784198498204,0.8788091068301226,0.6454767726161369,SVM,rf,15,FGSM_eps0.5,0.7861519607843137,FGSM,0.5,1.0,
0.7447916666666666,0.0527426160337552,0.0611246943765281,0.0566251415628539,0.1572679509632224,0.938875305623472,RF,rf,15,FGSM_eps0.5,0.213235294117647,FGSM,0.5,1.0,
0.1510416666666666,0.0563486100676183,0.3667481662591687,0.0976880494952784,0.8798598949211909,0.6332518337408313,MLP,rf,15,FGSM_eps0.5,0.8489583333333334,FGSM,0.5,1.0,
0.1528799019607843,0.0578078078078078,0.3765281173594132,0.1002277904328018,0.8791593695271454,0.6234718826405868,LR,rf,15,FGSM_eps0.75,0.7772671568627451,FGSM,0.75,1.0,
0.1504289215686274,0.0546345139412208,0.3545232273838631,0.0946784198498204,0.8788091068301226,0.6454767726161369,SVM,rf,15,FGSM_eps0.75,0.7861519607843137,FGSM,0.75,1.0,
0.2521446078431372,0.0472370766488413,0.2591687041564792,0.0799095363739163,0.748861646234676,0.7408312958435208,RF,rf,15,FGSM_eps0.75,0.7049632352941176,FGSM,0.75,1.0,
0.1501225490196078,0.0552839413313275,0.3594132029339853,0.0958279009126466,0.8798598949211909,0.6405867970660146,MLP,rf,15,FGSM_eps0.75,0.8498774509803921,FGSM,0.75,1.0,
0.2083333333333333,0.1095152603231597,0.7457212713936431,0.1909830932999373,0.8686514886164624,0.254278728606357,LR,rf,15,PGD_eps0.15_it10,0.7181372549019608,PGD,0.15,10.0,
0.1479779411764706,0.0544703230653643,0.3545232273838631,0.0944317811787691,0.8816112084063047,0.6454767726161369,SVM,rf,15,PGD_eps0.15_it10,0.7886029411764706,PGD,0.15,10.0,
0.8670343137254902,0.3831775700934579,0.1002444987775061,0.1589147286821705,0.0231173380035026,0.8997555012224939,RF,rf,15,PGD_eps0.15_it10,0.0894607843137254,PGD,0.15,10.0,
0.3268995098039216,0.1259414225941422,0.7359413202933985,0.2150768131475527,0.7316987740805604,0.2640586797066014,MLP,rf,15,PGD_eps0.15_it10,0.6706495098039216,PGD,0.15,10.0,
0.2089460784313725,0.109593963348904,0.7457212713936431,0.1911027568922305,0.8679509632224168,0.254278728606357,LR,rf,15,PGD_eps0.15_it25,0.7178308823529411,PGD,0.15,25.0,
0.1485906862745098,0.0548459804658151,0.3569682151589242,0.095083034842071,0.8812609457092819,0.6430317848410758,SVM,rf,15,PGD_eps0.15_it25,0.7879901960784313,PGD,0.15,25.0,
0.8670343137254902,0.3853211009174312,0.1026894865525672,0.1621621621621621,0.0234676007005253,0.8973105134474327,RF,rf,15,PGD_eps0.15_it25,0.0891544117647058,PGD,0.15,25.0,
0.3293504901960784,0.1263643996641477,0.7359413202933985,0.2156932998925116,0.7288966725043783,0.2640586797066014,MLP,rf,15,PGD_eps0.15_it25,0.6681985294117647,PGD,0.15,25.0,
0.1721813725490196,0.0829392506365951,0.5574572127139364,0.1443951868271057,0.8830122591943957,0.4425427872860635,LR,rf,15,PGD_eps0.3_it10,0.7567401960784313,PGD,0.3,10.0,
0.1479779411764706,0.0544703230653643,0.3545232273838631,0.0944317811787691,0.8816112084063047,0.6454767726161369,SVM,rf,15,PGD_eps0.3_it10,0.7886029411764706,PGD,0.3,10.0,
0.8290441176470589,0.0484848484848484,0.0195599022004889,0.0278745644599303,0.0549912434325744,0.980440097799511,RF,rf,15,PGD_eps0.3_it10,0.1277573529411764,PGD,0.3,10.0,
0.1666666666666666,0.0693253820350354,0.4547677261613692,0.1203104786545925,0.8746059544658494,0.5452322738386308,MLP,rf,15,PGD_eps0.3_it10,0.8330269607843137,PGD,0.3,10.0,
0.1746323529411764,0.0856002901704751,0.5770171149144254,0.1490840176879343,0.8830122591943957,0.4229828850855746,LR,rf,15,PGD_eps0.3_it25,0.7542892156862745,PGD,0.3,25.0,
0.1470588235294117,0.0544090056285178,0.3545232273838631,0.0943396226415094,0.882661996497373,0.6454767726161369,SVM,rf,15,PGD_eps0.3_it25,0.7895220588235294,PGD,0.3,25.0,
0.8272058823529411,0.0467836257309941,0.0195599022004889,0.0275862068965517,0.057092819614711,0.980440097799511,RF,rf,15,PGD_eps0.3_it25,0.1289828431372549,PGD,0.3,25.0,
0.1654411764705882,0.0682581126445356,0.4474327628361858,0.1184466019417475,0.8749562171628722,0.5525672371638142,MLP,rf,15,PGD_eps0.3_it25,0.8342524509803921,PGD,0.3,25.0,
0.1537990196078431,0.0628019323671497,0.4132029339853301,0.1090322580645161,0.8833625218914186,0.58679706601467,LR,rf,15,PGD_eps0.5_it10,0.7751225490196079,PGD,0.5,10.0,
0.1476715686274509,0.0551181102362204,0.3594132029339853,0.0955786736020806,0.882661996497373,0.6405867970660146,SVM,rf,15,PGD_eps0.5_it10,0.7895220588235294,PGD,0.5,10.0,
0.7643995098039216,0.0287958115183246,0.0268948655256723,0.0278128950695322,0.1299474605954466,0.9731051344743276,RF,rf,15,PGD_eps0.5_it10,0.1911764705882352,PGD,0.5,10.0,
0.1498161764705882,0.0552631578947368,0.3594132029339853,0.0957966764418377,0.8802101576182136,0.6405867970660146,MLP,rf,15,PGD_eps0.5_it10,0.8501838235294118,PGD,0.5,10.0,
0.1556372549019608,0.0648869113830181,0.4278728606356968,0.1126851255634256,0.8833625218914186,0.5721271393643031,LR,rf,15,PGD_eps0.5_it25,0.7732843137254902,PGD,0.5,25.0,
0.1470588235294117,0.0554099588169225,0.3618581907090464,0.0961038961038961,0.8837127845884414,0.6381418092909535,SVM,rf,15,PGD_eps0.5_it25,0.7904411764705882,PGD,0.5,25.0,
0.7460171568627451,0.03125,0.0342298288508557,0.0326721120186697,0.1520140105078809,0.9657701711491442,RF,rf,15,PGD_eps0.5_it25,0.2092524509803921,PGD,0.5,25.0,
0.1498161764705882,0.0552631578947368,0.3594132029339853,0.0957966764418377,0.8802101576182136,0.6405867970660146,MLP,rf,15,PGD_eps0.5_it25,0.8501838235294118,PGD,0.5,25.0,
0.1501225490196078,0.0576131687242798,0.3765281173594132,0.099935107073329,0.8823117338003502,0.6234718826405868,LR,rf,15,PGD_eps0.75_it10,0.7800245098039216,PGD,0.75,10.0,
0.1455269607843137,0.0549738219895288,0.3594132029339853,0.0953616607200778,0.8851138353765324,0.6405867970660146,SVM,rf,15,PGD_eps0.75_it10,0.7916666666666666,PGD,0.75,10.0,
0.5150122549019608,0.04140625,0.1295843520782396,0.0627590290112492,0.4297723292469352,0.8704156479217604,RF,rf,15,PGD_eps0.75_it10,0.4417892156862745,PGD,0.75,10.0,
0.1488970588235294,0.0552009012392039,0.3594132029339853,0.095703125,0.8812609457092819,0.6405867970660146,MLP,rf,15,PGD_eps0.75_it10,0.8511029411764706,PGD,0.75,10.0,
0.1516544117647058,0.0593726661687826,0.3887530562347188,0.1030126336248785,0.8823117338003502,0.6112469437652812,LR,rf,15,PGD_eps0.75_it25,0.7781862745098039,PGD,0.75,25.0,
0.1455269607843137,0.0553064275037369,0.3618581907090464,0.0959481361426256,0.8854640980735552,0.6381418092909535,SVM,rf,15,PGD_eps0.75_it25,0.7919730392156863,PGD,0.75,25.0,
0.3161764705882353,0.0458395615346288,0.2249388753056234,0.076158940397351,0.670753064798599,0.7750611246943765,RF,rf,15,PGD_eps0.75_it25,0.6403186274509803,PGD,0.75,25.0,
0.1488970588235294,0.0552009012392039,0.3594132029339853,0.095703125,0.8812609457092819,0.6405867970660146,MLP,rf,15,PGD_eps0.75_it25,0.8511029411764706,PGD,0.75,25.0,
0.2432598039215686,0.0505887483645878,0.2836185819070904,0.0858623242042931,0.762521891418564,0.7163814180929096,LR,rf,15,CW_c0.0_it10,0.6685049019607843,CW,,10.0,0.0
0.1924019607843137,0.0442079410560785,0.2640586797066014,0.0757363253856942,0.8178633975481612,0.7359413202933985,SVM,rf,15,CW_c0.0_it10,0.734375,CW,,10.0,0.0
0.8409926470588235,0.1014492753623188,0.0342298288508557,0.0511882998171846,0.0434325744308231,0.9657701711491442,RF,rf,15,CW_c0.0_it10,0.1127450980392156,CW,,10.0,0.0
