accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9273897058823529,0.6972477064220184,0.7432762836185819,0.7195266272189349,0.04623467600700525,0.2567237163814181,XGB,clean,0.0,0.2022542953491211,,,,,,,,,,,
0.7472426470588235,0.15562913907284767,0.22982885085574573,0.1855873642645607,0.1786339754816112,0.7701711491442543,XGB,FGSM_eps0.15,0.22457107843137256,0.2022542953491211,FGSM,0.15,1.0,,,,,,,,
0.6519607843137255,0.08926553672316384,0.19315403422982885,0.12210200927357033,0.28231173380035024,0.8068459657701712,XGB,FGSM_eps0.3,0.31954656862745096,0.2022542953491211,FGSM,0.3,1.0,,,,,,,,
0.3079044117647059,0.05910390848427073,0.30317848410757947,0.09892301555644196,0.6914185639229422,0.6968215158924206,XGB,FGSM_eps0.5,0.6583946078431373,0.2022542953491211,FGSM,0.5,1.0,,,,,,,,
0.15410539215686275,0.05319148936170213,0.3422982885085575,0.09207497533706017,0.8728546409807355,0.6577017114914425,XGB,FGSM_eps0.75,0.8134191176470589,0.2022542953491211,FGSM,0.75,1.0,,,,,,,,
0.7573529411764706,0.16695652173913045,0.23471882640586797,0.1951219512195122,0.16777583187390543,0.7652811735941321,XGB,PGD_eps0.15_it10,0.2107843137254902,0.2022542953491211,PGD,0.15,10.0,,,,,,,,
0.7435661764705882,0.17076923076923076,0.2713936430317848,0.2096317280453258,0.18879159369527146,0.7286063569682152,XGB,PGD_eps0.15_it25,0.22395833333333334,0.2022542953491211,PGD,0.15,25.0,,,,,,,,
0.6308210784313726,0.08884297520661157,0.21026894865525672,0.12490922294843863,0.30893169877408055,0.7897310513447433,XGB,PGD_eps0.3_it10,0.3425245098039216,0.2022542953491211,PGD,0.3,10.0,,,,,,,,
0.5879289215686274,0.08288770053475936,0.2273838630806846,0.12148922273024167,0.3604203152364273,0.7726161369193154,XGB,PGD_eps0.3_it25,0.3854166666666667,0.2022542953491211,PGD,0.3,25.0,,,,,,,,
0.5107230392156863,0.06451612903225806,0.21515892420537897,0.09926677946982515,0.4469352014010508,0.784841075794621,XGB,PGD_eps0.5_it10,0.46568627450980393,0.2022542953491211,PGD,0.5,10.0,,,,,,,,
0.47150735294117646,0.06481481481481481,0.2396088019559902,0.10203019260801666,0.49527145359019265,0.7603911980440098,XGB,PGD_eps0.5_it25,0.5027573529411765,0.2022542953491211,PGD,0.5,25.0,,,,,,,,
0.16145833333333334,0.056402439024390245,0.36185819070904646,0.09759314210352786,0.8672504378283713,0.6381418092909535,XGB,PGD_eps0.75_it10,0.8060661764705882,0.2022542953491211,PGD,0.75,10.0,,,,,,,,
0.15962009803921567,0.05458015267175573,0.34963325183374083,0.0944206008583691,0.8676007005253941,0.6503667481662592,XGB,PGD_eps0.75_it25,0.8079044117647058,0.2022542953491211,PGD,0.75,25.0,,,,,,,,
0.7996323529411765,0.2431865828092243,0.28361858190709044,0.2618510158013544,0.1264448336252189,0.7163814180929096,XGB,CW_c0.0_it10,0.16727941176470587,0.2022542953491211,CW,,10.0,0.0,,,,,,,
