accuracy,precision,recall,f1,fpr,fnr,model
0.8838848039215687,0.5376884422110553,0.5232273838630807,0.530359355638166,0.06444833625218914,0.4767726161369193,LR
0.890625,0.5718232044198895,0.5061124694376528,0.5369649805447471,0.0542907180385289,0.4938875305623472,SVM
0.9087009803921569,0.6343825665859564,0.6405867970660146,0.6374695863746959,0.05288966725043783,0.3594132029339853,RF
0.8376225490196079,0.4149085794655415,0.7212713936430318,0.5267857142857143,0.1457092819614711,0.2787286063569682,MLP
