accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence
0.32077205882352944,0.12016806722689076,0.6992665036674817,0.205091430620294,0.7334500875656742,0.30073349633251834,LR,FGSM_eps0.15,0.6011029411764706,FGSM,0.15,1,
0.18872549019607843,0.07706837929731772,0.49877750611246946,0.13350785340314136,0.85569176882662,0.5012224938875306,SVM,FGSM_eps0.15,0.7481617647058824,FGSM,0.15,1,
0.8639705882352942,0.1568627450980392,0.019559902200488997,0.034782608695652174,0.015061295971978984,0.980440097799511,RF,FGSM_eps0.15,0.09160539215686274,FGSM,0.15,1,
0.2264093137254902,0.0980243161094225,0.6308068459657702,0.16968102597829662,0.831523642732049,0.3691931540342298,MLP,FGSM_eps0.15,0.7711397058823529,FGSM,0.15,1,
0.22763480392156862,0.10685033507073716,0.7017114914425427,0.18546042003231017,0.8402802101576182,0.2982885085574572,LR,FGSM_eps0.3,0.7022058823529411,FGSM,0.3,1,
0.16636029411764705,0.050893550893550896,0.3202933985330073,0.08783104257458935,0.85569176882662,0.6797066014669927,SVM,FGSM_eps0.3,0.7708333333333334,FGSM,0.3,1,
0.8443627450980392,0.06956521739130435,0.019559902200488997,0.030534351145038167,0.037478108581436076,0.980440097799511,RF,FGSM_eps0.3,0.11182598039215687,FGSM,0.3,1,
0.18903186274509803,0.07549317147192716,0.48655256723716384,0.13070607553366173,0.8535901926444833,0.5134474327628362,MLP,FGSM_eps0.3,0.8091299019607843,FGSM,0.3,1,
0.2104779411764706,0.10029498525073746,0.6650366748166259,0.1743031079782121,0.8546409807355516,0.33496332518337407,LR,FGSM_eps0.5,0.7208946078431373,FGSM,0.5,1,
0.16605392156862744,0.050175029171528586,0.3154034229828851,0.08657718120805369,0.8553415061295973,0.684596577017115,SVM,FGSM_eps0.5,0.7714460784313726,FGSM,0.5,1,
0.7190563725490197,0.04642857142857143,0.06356968215158924,0.053663570691434466,0.18704028021015762,0.9364303178484108,RF,FGSM_eps0.5,0.23897058823529413,FGSM,0.5,1,
0.18198529411764705,0.06900495615707206,0.44254278728606355,0.11939313984168866,0.8553415061295973,0.5574572127139364,MLP,FGSM_eps0.5,0.8161764705882353,FGSM,0.5,1,
0.19117647058823528,0.08016560030109146,0.5207823960880196,0.13894324853228962,0.8560420315236428,0.4792176039119804,LR,FGSM_eps0.75,0.7401960784313726,FGSM,0.75,1,
