dataset,model,condition,deployment_prevalence,tpr,fpr,precision_at_deployment,alerts_per_10k_flows,false_alerts_per_10k_flows,missed_attacks_per_10k_flows
CSECICIDS2018,LR,clean,0.0608,0.9061646422678569,0.02755333333333328,0.6804104783977589,809.7290091655232,258.78090666666617,57.051897501143024
CSECICIDS2018,MLP,clean,0.0608,0.9972208416993023,0.0015033333333333,0.9772426925508185,620.4295784198422,14.119306666666352,1.689728246824231
CSECICIDS2018,RF,clean,0.0608,0.9996143371170706,9.666666666665333e-05,0.9985084064492238,608.673410300512,0.9078933333332081,0.2344830328210783
CSECICIDS2018,SVM,clean,0.0608,0.877613661213049,0.02214666666666662,0.7195197815136789,741.5905993508668,208.0014933333329,74.41089398246623
CSECICIDS2018,LR,under attack,0.0608,0.24983286995095433,0.7515059523809523,0.021067613590469977,7210.0422896920845,7058.143904761904,456.1016150698198
CSECICIDS2018,MLP,under attack,0.0608,0.019477395554369115,0.8252761904761905,0.0015255064173487346,7762.836237449437,7750.993980952381,596.1577435029436
CSECICIDS2018,RF,under attack,0.0608,0.0520545494304514,0.06137166666666664,0.05205010981401931,608.0518593870476,576.4026933333331,576.3508339462855
CSECICIDS2018,SVM,under attack,0.0608,0.24339360617515005,0.7991273809523809,0.01933566138931371,7653.3876744592535,7505.404361904762,460.01668744550875
