accuracy,precision,recall,f1,fpr,fnr,model
0.9195307471238316,0.960842770373996,0.8585372641790748,0.9068136482939633,0.029333333333333333,0.1414627358209252,LR
0.9206821210665168,0.9710056220529562,0.8514999105421148,0.9073346396229413,0.021316666666666668,0.1485000894578852,SVM
0.9997280219033027,0.9998806801232972,0.9995228912788502,0.9997017536883127,0.0001,0.00047710872114983203,RF
0.9971079662384522,0.996878603523003,0.9967795161322386,0.996829057365235,0.002616666666666667,0.003220483867761366,MLP
