accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence
0.7268705293600355,0.7027820213877944,0.6950281295350178,0.6988835693796164,0.24643333333333334,0.3049718704649822,LR,FGSM_eps0.15,0.19410170167629168,FGSM,0.15,1,
0.5977806587309502,0.5579660619788718,0.5680376915889709,0.5629568335402013,0.37728333333333336,0.43196230841102917,SVM,FGSM_eps0.15,0.32441547374051477,FGSM,0.15,1,
0.5366671804030715,0.38461538461538464,0.026638570264198955,0.04982616617398256,0.03573333333333333,0.9733614297358011,RF,FGSM_eps0.15,0.46311523711957064,FGSM,0.15,1,
0.25663853204355275,0.06335078534031413,0.04570303958014432,0.05309898028709018,0.5665166666666667,0.9542969604198557,MLP,FGSM_eps0.15,0.743152951415646,FGSM,0.15,1,
0.598233955558779,0.5632140217506071,0.5302069459077987,0.5462122918757296,0.34473333333333334,0.46979305409220123,LR,FGSM_eps0.3,0.3231553085591507,FGSM,0.3,1,
0.3381775654333971,0.30390157929294676,0.3496411744826352,0.32517078491731144,0.6714333333333333,0.6503588255173648,SVM,FGSM_eps0.3,0.584508127612123,FGSM,0.3,1,
0.5534482289692937,0.9596136962247586,0.021728326342365267,0.04249445977994635,0.0007666666666666667,0.9782716736576348,RF,FGSM_eps0.3,0.4463341885533485,FGSM,0.3,1,
0.11965223067368974,0.04130076838638858,0.04188616981094567,0.04159140931118546,0.81515,0.9581138301890544,MLP,FGSM_eps0.3,0.8801755165317353,FGSM,0.3,1,
0.4076045075836559,0.3744196920610534,0.44571894320418265,0.4069700957480601,0.62435,0.5542810567958173,LR,FGSM_eps0.5,0.5139479433922921,FGSM,0.5,1,
0.03529369101475028,0.047078577309933964,0.05796870961970459,0.05195915967284973,0.9837166666666667,0.9420312903802954,SVM,FGSM_eps0.5,0.8874917273328922,FGSM,0.5,1,
0.5457965785155435,0.6218487394957983,0.010297596564817208,0.020259699624530662,0.00525,0.9897024034351828,RF,FGSM_eps0.5,0.4539949049436552,FGSM,0.5,1,
0.15924317561625703,0.01588062153467041,0.013836152913345128,0.014788059067247424,0.71885,0.9861638470866548,MLP,FGSM_eps0.5,0.840584571589168,FGSM,0.5,1,
0.14195443460286664,0.1263860335007246,0.1490964753593225,0.13680514387340964,0.8640333333333333,0.8509035246406775,LR,FGSM_eps0.75,0.7796614779289774,FGSM,0.75,1,
0.011015112916239812,0.013087053756315746,0.015704828737848637,0.014276936422452742,0.9929166666666667,0.9842951712621514,SVM,FGSM_eps0.75,0.9120060197818736,FGSM,0.75,1,
0.5315177284389364,0.21152228763666947,0.009999403614098562,0.01909606879140487,0.03125,0.9900005963859014,RF,FGSM_eps0.75,0.4682646890837058,FGSM,0.75,1,
0.15053081058538753,0.014716407228484524,0.013080730771524562,0.013850444666631585,0.7342333333333333,0.9869192692284754,MLP,FGSM_eps0.75,0.8493785300490467,FGSM,0.75,1,
0.727160639329846,0.6685573201654877,0.7966920462000279,0.7270220504866346,0.33113333333333334,0.20330795379997216,LR,PGD_eps0.15_it10,0.1939385148182733,PGD,0.15,10,
0.596629284788265,0.5553903062197307,0.5790509512355128,0.5669738878237258,0.38863333333333333,0.4209490487644872,SVM,PGD_eps0.15_it10,0.3256484411122091,PGD,0.15,10,
0.5652339464928424,0.7664018161180477,0.06711329344174304,0.12341887840900782,0.01715,0.932886706558257,RF,PGD_eps0.15_it10,0.4345394050932432,PGD,0.15,10,
0.17148218996763462,0.049338569203431104,0.04470906307774884,0.04690987213983272,0.7222333333333333,0.9552909369222512,MLP,PGD_eps0.15_it10,0.8283818209840168,PGD,0.15,10,
0.694468872106833,0.6473323630684037,0.7250462199073614,0.6839889352524732,0.33116666666666666,0.2749537800926386,LR,PGD_eps0.15_it25,0.22663028204128627,PGD,0.15,25,
