accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.0875405719159421,0.22232009160574298,0.07836319041261759,0.11588081355309673,0.8829,0.9216368095873824,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,LR,0.3,0.8519510057096827
0.05415906560212277,0.14300259163272863,0.04796795926604365,0.07183874642549927,0.9259,0.9520320407339563,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,SVM,0.3,0.8873936838115094
0.20768082636404558,0.4392118226600985,0.13840851935794343,0.2104865553955476,0.5692,0.8615914806420566,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,RF,0.3,0.7918453410410102
0.06242744438389917,0.14777618364418937,0.04796795926604365,0.07242640165010313,0.891,0.9520320407339563,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,LR,0.5,0.8774668909474282
0.05415906560212277,0.14313471502590674,0.04803005371169549,0.0719250528860683,0.9261,0.9519699462883046,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,SVM,0.5,0.8874884503304983
0.1585443862683314,0.26249282021826537,0.05675432332577851,0.09332958925790723,0.5136,0.9432456766742215,submitted,"[32, 12]",12,0.9612404937335639,63.974114179611206,RF,0.5,0.8410765476557133
0.2806510459854533,0.5678476918553367,0.23983979633021826,0.337240521249427,0.5879,0.7601602036697818,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,LR,0.3,0.6479186903267076
0.06678670425738586,0.20001670983373715,0.07432705144524822,0.10837973652044004,0.9575,0.9256729485547518,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,SVM,0.3,0.864365419697221
0.2520789405103177,0.5295311923218899,0.17814896457511875,0.26660471599488905,0.5098,0.8218510354248812,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,RF,0.3,0.7473287687460021
0.0840815939728494,0.19148732663797227,0.06215654009748828,0.09384961560097506,0.8453,0.9378434599025117,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,LR,0.5,0.8454594991589471
0.04051268686772963,0.12139203507489953,0.041261759135645316,0.061589081724865026,0.9619,0.9587382408643547,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,SVM,0.5,0.8907578952356132
0.3347390366983345,0.6617312965139052,0.2622558912105312,0.37563925823809313,0.4318,0.7377441087894688,longer,"[32, 12]",50,0.969579947404582,267.3895959854126,RF,0.5,0.6646212892984908
0.2976142528844559,0.580566037735849,0.2865969139060511,0.38375355962501817,0.6669,0.7134030860939489,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,LR,0.3,0.6411191925892582
0.17275936411665757,0.42088348720345914,0.22363314601508896,0.2920746913204793,0.9911,0.776366853984911,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,SVM,0.3,0.7677035703286029
0.12340969935321851,0.15939144035262334,0.034803936787854324,0.05713266398246777,0.5912,0.9651960632121457,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,RF,0.3,0.8761875429410789
0.26752588310549885,0.5404204730321612,0.26815486354745566,0.35844867298873234,0.7345,0.7318451364525443,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,LR,0.5,0.6795470160392333
0.17723708213888034,0.42725119852134236,0.2296563072433171,0.2987359153507532,0.9916,0.7703436927566829,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,SVM,0.5,0.7712573147906845
0.1357767300812623,0.11699264310066392,0.02024278928249868,0.03451378963527606,0.4921,0.9797572107175013,wider,"[128, 64]",12,0.9676609253950579,65.62020468711853,RF,0.5,0.8637731289535407
0.11623113553981379,0.291023957991467,0.11012449936353193,0.1597855710971462,0.8641,0.889875500636468,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,LR,0.3,0.8107749532090313
0.044682413703238645,0.10937800885807818,0.035269645130243096,0.05333959384904331,0.925,0.9647303548697569,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,SVM,0.3,0.8843137719443721
0.14210239522376744,0.1733594515181195,0.03297215064112515,0.055406286683187686,0.5064,0.9670278493588749,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,RF,0.3,0.8574000805515412
0.04385320666208629,0.10314600175318983,0.032879008972647394,0.04986345230247669,0.9208,0.9671209910273526,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,LR,0.5,0.8835082565329669
0.04278708332346182,0.1026188166828322,0.03284796174982148,0.04976598697053082,0.9252,0.9671520382501785,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,SVM,0.5,0.8862091023241488
0.1463668885782653,0.11425111021396851,0.017572728119469715,0.03046040416543336,0.4388,0.9824272718805303,wider_longer,"[128, 64]",50,0.9733232249046412,266.40317487716675,RF,0.5,0.8530171290483073
0.24937809471913572,0.5319873510094868,0.1358005526405663,0.21636862803294502,0.3848,0.8641994473594337,deep_long,"[256, 128, 64]",50,0.9691061148096377,308.16153025627136,LR,0.3,0.6730081262290033
0.11753417517591035,0.18079310781705307,0.044304386972585305,0.07116852027330307,0.6466,0.9556956130274147,deep_long,"[256, 128, 64]",50,0.9691061148096377,308.16153025627136,SVM,0.3,0.8067236845222583
0.21059489682295246,0.3710239145576968,0.049613462075817315,0.08752327746741155,0.2709,0.9503865379241827,deep_long,"[256, 128, 64]",50,0.9691061148096377,308.16153025627136,RF,0.3,0.7887891208036201
