accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9028169347769434,0.9673750374139479,0.9031016175603093,0.934134044124731,0.0981,0.09689838243969078,LR,tuned,clean,0.0,"{'class_weight': None, 'C': 1.0}",,,,,,,,,,,
0.575303845151508,0.7555006976494579,0.6556242044149151,0.7020279255319148,0.6834,0.3443757955850849,LR,tuned,FGSM_eps0.15,0.36089459593925466,"{'class_weight': None, 'C': 1.0}",FGSM,0.15,1.0,,,,,,,,
0.14006491506550736,0.3227540756156781,0.11555776335806763,0.17018358062229944,0.781,0.8844422366419323,LR,tuned,FGSM_eps0.3,0.7994977374493591,"{'class_weight': None, 'C': 1.0}",FGSM,0.3,1.0,,,,,,,,
0.08592954109313179,0.18170012985715714,0.056474898320345246,0.0861676930364756,0.8192,0.9435251016796548,LR,tuned,FGSM_eps0.5,0.8539884858679428,"{'class_weight': None, 'C': 1.0}",FGSM,0.5,1.0,,,,,,,,
0.058447250586367835,0.1623487225459435,0.0562265205377379,0.08352550502721151,0.9344,0.9437734794622621,LR,tuned,FGSM_eps0.75,0.8815181596342012,"{'class_weight': None, 'C': 1.0}",FGSM,0.75,1.0,,,,,,,,
0.5531284797081191,0.8132657372201099,0.5378931354590332,0.6475183136492749,0.3978,0.46210686454096683,LR,tuned,PGD_eps0.15_it10,0.3766732213508967,"{'class_weight': None, 'C': 1.0}",PGD,0.15,10.0,,,,,,,,
0.5089435902295719,0.7548610494539643,0.5279269769319135,0.6213209098383119,0.5522,0.4720730230680866,LR,tuned,PGD_eps0.15_it25,0.42028951171551093,"{'class_weight': None, 'C': 1.0}",PGD,0.15,25.0,,,,,,,,
0.0875405719159421,0.22232009160574298,0.07836319041261759,0.11588081355309673,0.8829,0.9216368095873824,LR,tuned,PGD_eps0.3_it10,0.8519510057096827,"{'class_weight': None, 'C': 1.0}",PGD,0.3,10.0,,,,,,,,
0.10469331185292237,0.2693611042234895,0.10118289918966748,0.14710661731515753,0.884,0.8988171008103325,LR,tuned,PGD_eps0.3_it25,0.8348219574024497,"{'class_weight': None, 'C': 1.0}",PGD,0.3,25.0,,,,,,,,
0.06242744438389917,0.14777618364418937,0.04796795926604365,0.07242640165010313,0.891,0.9520320407339563,LR,tuned,PGD_eps0.5_it10,0.8774668909474282,"{'class_weight': None, 'C': 1.0}",PGD,0.5,10.0,,,,,,,,
0.06174038712123007,0.14736741701640596,0.04796795926604365,0.07237720469397793,0.8939,0.9520320407339563,LR,tuned,PGD_eps0.5_it25,0.8781539482100974,"{'class_weight': None, 'C': 1.0}",PGD,0.5,25.0,,,,,,,,
0.0551541140515056,0.14349442379182156,0.04793691204321773,0.07186576369010217,0.9216,0.9520630879567823,LR,tuned,PGD_eps0.75_it10,0.8847876045393163,"{'class_weight': None, 'C': 1.0}",PGD,0.75,10.0,,,,,,,,
0.05489350612428629,0.14334787856280753,0.04793691204321773,0.07184737087017218,0.9227,0.9520630879567823,LR,tuned,PGD_eps0.75_it25,0.8850245208367884,"{'class_weight': None, 'C': 1.0}",PGD,0.75,25.0,,,,,,,,
0.8926295339856428,0.9524603563838483,0.9044366481418237,0.9278274994426219,0.1454,0.09556335185817628,LR,tuned,CW_c0.0_it10,0.014167594588831765,"{'class_weight': None, 'C': 1.0}",CW,,10.0,0.0,,,,,,,
0.8923689260584236,0.9502636547099799,0.9063926231798566,0.9278098234574376,0.1528,0.09360737682014343,LR,tuned,CW_c0.5_it10,0.01679736549077211,"{'class_weight': None, 'C': 1.0}",CW,,10.0,0.5,,,,,,,
0.06,0.041666666666666664,0.04,0.04081632653061224,0.92,0.96,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': None, 'C': 1.0}",,,,,100.0,94.0,0.32008829712867737,557.0,0.0,0.0,0.9039707183837891
0.9028169347769434,0.9673750374139479,0.9031016175603093,0.934134044124731,0.0981,0.09689838243969078,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.575303845151508,0.7555006976494579,0.6556242044149151,0.7020279255319148,0.6834,0.3443757955850849,LR,as_submitted,FGSM_eps0.15,0.36089459593925466,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.14006491506550736,0.3227540756156781,0.11555776335806763,0.17018358062229944,0.781,0.8844422366419323,LR,as_submitted,FGSM_eps0.3,0.7994977374493591,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.08592954109313179,0.18170012985715714,0.056474898320345246,0.0861676930364756,0.8192,0.9435251016796548,LR,as_submitted,FGSM_eps0.5,0.8539884858679428,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.058447250586367835,0.1623487225459435,0.0562265205377379,0.08352550502721151,0.9344,0.9437734794622621,LR,as_submitted,FGSM_eps0.75,0.8815181596342012,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.5531284797081191,0.8132657372201099,0.5378931354590332,0.6475183136492749,0.3978,0.46210686454096683,LR,as_submitted,PGD_eps0.15_it10,0.3766732213508967,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.5089435902295719,0.7548610494539643,0.5279269769319135,0.6213209098383119,0.5522,0.4720730230680866,LR,as_submitted,PGD_eps0.15_it25,0.42028951171551093,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.0875405719159421,0.22232009160574298,0.07836319041261759,0.11588081355309673,0.8829,0.9216368095873824,LR,as_submitted,PGD_eps0.3_it10,0.8519510057096827,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.10469331185292237,0.2693611042234895,0.10118289918966748,0.14710661731515753,0.884,0.8988171008103325,LR,as_submitted,PGD_eps0.3_it25,0.8348219574024497,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.06242744438389917,0.14777618364418937,0.04796795926604365,0.07242640165010313,0.891,0.9520320407339563,LR,as_submitted,PGD_eps0.5_it10,0.8774668909474282,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
0.06174038712123007,0.14736741701640596,0.04796795926604365,0.07237720469397793,0.8939,0.9520320407339563,LR,as_submitted,PGD_eps0.5_it25,0.8781539482100974,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,
0.0551541140515056,0.14349442379182156,0.04793691204321773,0.07186576369010217,0.9216,0.9520630879567823,LR,as_submitted,PGD_eps0.75_it10,0.8847876045393163,{'max_iter': 500},PGD,0.75,10.0,,,,,,,,
0.05489350612428629,0.14334787856280753,0.04793691204321773,0.07184737087017218,0.9227,0.9520630879567823,LR,as_submitted,PGD_eps0.75_it25,0.8850245208367884,{'max_iter': 500},PGD,0.75,25.0,,,,,,,,
0.8926295339856428,0.9524603563838483,0.9044366481418237,0.9278274994426219,0.1454,0.09556335185817628,LR,as_submitted,CW_c0.0_it10,0.014167594588831765,{'max_iter': 500},CW,,10.0,0.0,,,,,,,
0.8923689260584236,0.9502636547099799,0.9063926231798566,0.9278098234574376,0.1528,0.09360737682014343,LR,as_submitted,CW_c0.5_it10,0.01679736549077211,{'max_iter': 500},CW,,10.0,0.5,,,,,,,
0.06,0.041666666666666664,0.04,0.04081632653061224,0.92,0.96,LR,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,94.0,0.32008829712867737,557.0,0.0,0.0,0.968787670135498
0.9044279655997536,0.9694737894491285,0.903194759228787,0.9351613732801851,0.0916,0.09680524077121301,SVM,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 10.0}",,,,,,,,,,,
0.0739889597005378,0.18896426956128448,0.06485764848334316,0.09656989644970414,0.8966,0.9351423515166568,SVM,tuned,FGSM_eps0.15,0.8673979483048639,"{'class_weight': 'balanced', 'C': 10.0}",FGSM,0.15,1.0,,,,,,,,
0.052405885000829204,0.14248990084465663,0.04818528982582508,0.07201689055938378,0.934,0.951814710174175,SVM,tuned,FGSM_eps0.3,0.8893127058210334,"{'class_weight': 'balanced', 'C': 10.0}",FGSM,0.3,1.0,,,,,,,,
0.052382193371082,0.14241116518226057,0.048154242602999164,0.07197215777262181,0.934,0.9518457573970008,SVM,tuned,FGSM_eps0.5,0.8893363974507806,"{'class_weight': 'balanced', 'C': 10.0}",FGSM,0.5,1.0,,,,,,,,
0.05219266033310432,0.1421753097751262,0.048092148157347324,0.07187268002969562,0.9346,0.9519078518426527,SVM,tuned,FGSM_eps0.75,0.8895259304887583,"{'class_weight': 'balanced', 'C': 10.0}",FGSM,0.75,1.0,,,,,,,,
0.06946385841882063,0.16704352741661957,0.055046726070353005,0.08280596875510823,0.8841,0.944953273929647,SVM,tuned,PGD_eps0.15_it10,0.8719467412163283,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.15,10.0,,,,,,,,
0.06555473951053092,0.15606276747503567,0.050948492657331805,0.07681864993914428,0.8874,0.9490515073426682,SVM,tuned,PGD_eps0.15_it25,0.8758321684948708,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.15,25.0,,,,,,,,
0.05415906560212277,0.14300259163272863,0.04796795926604365,0.07183874642549927,0.9259,0.9520320407339563,SVM,tuned,PGD_eps0.3_it10,0.8873936838115094,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.3,10.0,,,,,,,,
0.05418275723186998,0.14321398834304747,0.04806110093452141,0.07196987307638662,0.9261,0.9519388990654786,SVM,tuned,PGD_eps0.3_it25,0.8874884503304983,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.3,25.0,,,,,,,,
0.05413537397237556,0.1430554270380309,0.047999006488869574,0.07188023061186535,0.9261,0.9520009935111304,SVM,tuned,PGD_eps0.5_it10,0.8875121419602454,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.5,10.0,,,,,,,,
0.05411168234262835,0.1428439177930013,0.047905864820391816,0.0717490874427472,0.9259,0.9520941351796082,SVM,tuned,PGD_eps0.5_it25,0.887464758700751,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.5,25.0,,,,,,,,
0.05394584093439788,0.14281750069373786,0.04793691204321773,0.07178056717805671,0.9267,0.9520630879567823,SVM,tuned,PGD_eps0.75_it10,0.8877253666279703,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.75,10.0,,,,,,,,
0.05404060745338672,0.1428703618025354,0.04793691204321773,0.07178724195648131,0.9263,0.9520630879567823,SVM,tuned,PGD_eps0.75_it25,0.8876306001089815,"{'class_weight': 'balanced', 'C': 10.0}",PGD,0.75,25.0,,,,,,,,
0.8004454026392476,0.9258450300773418,0.8027880406097675,0.8599364783743785,0.2071,0.19721195939023253,SVM,tuned,CW_c0.0_it10,0.10838920609348716,"{'class_weight': 'balanced', 'C': 10.0}",CW,,10.0,0.0,,,,,,,
0.7451017555497643,0.9049003322259136,0.7441708839144339,0.8167027275669966,0.2519,0.25582911608556613,SVM,tuned,CW_c0.5_it10,0.1760051173920254,"{'class_weight': 'balanced', 'C': 10.0}",CW,,10.0,0.5,,,,,,,
0.06,0.041666666666666664,0.04,0.04081632653061224,0.92,0.96,SVM,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 10.0}",,,,,100.0,94.0,0.1712486445903778,557.0,0.0,0.0,0.8121829032897949
0.9044279655997536,0.9694737894491285,0.903194759228787,0.9351613732801851,0.0916,0.09680524077121301,SVM,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.09981283612499704,0.2231365419577074,0.0724021236300413,0.10932958274730427,0.8119,0.9275978763699587,SVM,as_submitted,FGSM_eps0.15,0.841502996991163,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
