accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.9028169347769434,0.9673750374139479,0.9031016175603093,0.934134044124731,0.0981,0.09689838243969078,LR,tuned,12,"{'class_weight': None, 'C': 1.0}",0.9049551631200331,4.265679121017456
0.9028169347769434,0.9673750374139479,0.9031016175603093,0.934134044124731,0.0981,0.09689838243969078,LR,as_submitted,0,{'max_iter': 500},,0.7292454242706299
0.9044279655997536,0.9694737894491285,0.903194759228787,0.9351613732801851,0.0916,0.09680524077121301,SVM,tuned,12,"{'class_weight': 'balanced', 'C': 10.0}",0.9084424880241505,218.6255235671997
0.9044279655997536,0.9694737894491285,0.903194759228787,0.9351613732801851,0.0916,0.09680524077121301,SVM,as_submitted,0,{'max_iter': 500},,55.842535972595215
0.9986969603639034,0.999192697012979,0.9990996305380484,0.999146161608321,0.0026,0.0009003694619516285,RF,tuned,12,"{'n_estimators': 200, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 40}",0.9989754258071626,102.74205112457275
0.9986969603639034,0.999161698956781,0.9991306777608743,0.9991461881180433,0.0027,0.0008693222391257102,RF,as_submitted,0,{'n_estimators': 50},,5.141707181930542
