accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.6729372727849651,0.6044950422328315,0.8180625410015308,0.6952474277315042,0.4487333333333333,0.18193745899846928,SVM,tuned,CW_c0.5_it10,0.24688358430867702,"{'class_weight': 'balanced', 'C': 10.0}",CW,,10.0,0.5,,,,,,,
0.08,0.1111111111111111,0.12,0.11538461538461539,0.96,0.88,SVM,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 10.0}",,,,,100.0,92.0,0.24056845903396606,557.0,0.0,0.0,0.7773253917694092
0.9178716807339782,0.969364530225783,0.8466691847404727,0.9038720699498085,0.022433333333333333,0.15333081525952727,SVM,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.3275704196622032,0.27646662171274444,0.2934218635071467,0.28469201762930246,0.6438,0.7065781364928533,SVM,as_submitted,FGSM_eps0.15,0.5909812063135182,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.053334904762336474,0.04358606730201569,0.05136870564379858,0.04715844800525605,0.9450166666666666,0.9486312943562014,SVM,as_submitted,FGSM_eps0.3,0.8655612268025349,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.03091484365792408,0.036010626086386145,0.04365544798520963,0.039466235341690255,0.9797666666666667,0.9563445520147904,SVM,as_submitted,FGSM_eps0.5,0.8879903538435038,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.020724730968332685,0.034113658379076525,0.042005446991233125,0.03765045481678145,0.9971166666666667,0.9579945530087669,SVM,as_submitted,FGSM_eps0.75,0.8981804665330952,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.2556684768319991,0.1710969984071492,0.16442359302626086,0.16769392968654961,0.6678333333333333,0.8355764069737391,SVM,as_submitted,PGD_eps0.15_it10,0.6629284788265052,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.3507701513104811,0.21851470238567014,0.16442359302626086,0.18764888717471698,0.493,0.8355764069737391,SVM,as_submitted,PGD_eps0.15_it25,0.5677089471727876,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.14716734812289783,0.11701289837064002,0.13291453790032404,0.1244578470244411,0.8408833333333333,0.867085462099676,SVM,as_submitted,PGD_eps0.3_it10,0.7714568053452762,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.15412998739834818,0.12720431412668412,0.14583623243146532,0.13588456480263766,0.8389166666666666,0.8541637675685346,SVM,as_submitted,PGD_eps0.3_it25,0.7644941660698259,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.09066843150231635,0.04629680042104499,0.05071268115221756,0.048404235133391524,0.8758333333333334,0.9492873188477824,SVM,as_submitted,PGD_eps0.5_it10,0.8279647879024142,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
0.09177447576221862,0.04838738885568896,0.05311810428801463,0.050642507865509265,0.8758166666666667,0.9468818957119853,SVM,as_submitted,PGD_eps0.5_it25,0.826858743642512,{'max_iter': 500},PGD,0.5,25.0,,,,,,,,
0.07811210937145861,0.021724561599463867,0.023199411565910582,0.022437776987339095,0.87585,0.9768005884340895,SVM,as_submitted,PGD_eps0.75_it10,0.840521110033272,{'max_iter': 500},PGD,0.75,10.0,,,,,,,,
0.07892804366155046,0.023360838537020517,0.02498856927022245,0.0241473043194283,0.87585,0.9750114307297776,SVM,as_submitted,PGD_eps0.75_it25,0.8397051757431802,{'max_iter': 500},PGD,0.75,25.0,,,,,,,,
0.7446850946937074,0.6841431161529633,0.8176450708705246,0.7449602434297513,0.31648333333333334,0.18235492912947537,SVM,as_submitted,CW_c0.0_it10,0.17334977289828926,{'max_iter': 500},CW,,10.0,0.0,,,,,,,
0.7068710733162289,0.6400274288564037,0.8164125400075543,0.7175392464335322,0.3849666666666667,0.18358745999244577,SVM,as_submitted,CW_c0.5_it10,0.21120005802199396,{'max_iter': 500},CW,,10.0,0.5,,,,,,,
0.08,0.1111111111111111,0.12,0.11538461538461539,0.96,0.88,SVM,as_submitted,HopSkipJump_direct,1.0,{'max_iter': 500},,,,,100.0,92.0,0.2527221441268921,557.0,0.0,0.0,0.7692427635192871
0.9998005493957554,0.9998806991032549,0.9996819275192335,0.9997813034315479,0.0001,0.0003180724807665547,RF,tuned,clean,0.0,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",,,,,,,,,,,
0.5483622385610546,0.6289808917197452,0.023557243106772957,0.045413608753137755,0.01165,0.976442756893227,RF,tuned,FGSM_eps0.15,0.4514745745809271,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",FGSM,0.15,1.0,,,,,,,,
0.5462770731530421,0.5415584415584416,0.03315905611991333,0.06249180450705281,0.023533333333333333,0.9668409438800867,RF,tuned,FGSM_eps0.3,0.45355973998893956,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",FGSM,0.3,1.0,,,,,,,,
0.5191064612929839,0.23393515822170452,0.02395483370773115,0.04345944386338226,0.06576666666666667,0.9760451662922689,RF,tuned,FGSM_eps0.5,0.4807575496586675,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",FGSM,0.5,1.0,,,,,,,,
0.5199767912024151,0.23417085427135678,0.02315965250581476,0.04215058431925902,0.0635,0.9768403474941852,RF,tuned,FGSM_eps0.75,0.4798872197492362,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",FGSM,0.75,1.0,,,,,,,,
0.5589693843322484,0.7555555555555555,0.04866508955728287,0.09144052443830193,0.0132,0.9513349104427171,RF,tuned,PGD_eps0.15_it10,0.4408583628731766,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.15,10.0,,,,,,,,
0.5529768002683517,0.6574865463754352,0.04128978390950838,0.07770004863267367,0.018033333333333332,0.9587102160904917,RF,tuned,PGD_eps0.15_it25,0.44685094693707333,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.15,25.0,,,,,,,,
0.5421792698294697,0.48715932914046123,0.07391209271812814,0.12835073789591783,0.06523333333333334,0.9260879072818718,RF,tuned,PGD_eps0.3_it10,0.4576575433125119,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.3,10.0,,,,,,,,
0.5292693761729056,0.39262990455991514,0.05888316800190844,0.10240807647760472,0.07636666666666667,0.9411168319980916,RF,tuned,PGD_eps0.3_it25,0.4705674369690761,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.3,25.0,,,,,,,,
0.541852896113433,0.4863849765258216,0.08238077251853766,0.14089726807541267,0.07293333333333334,0.9176192274814623,RF,tuned,PGD_eps0.5_it10,0.4579929829651052,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.5,10.0,,,,,,,,
0.4975385982248896,0.291869918699187,0.0713675128719957,0.11469098924971646,0.14516666666666667,0.9286324871280043,RF,tuned,PGD_eps0.5_it25,0.5023254127267618,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.5,25.0,,,,,,,,
0.5550619656763642,0.5876377164115038,0.08164522990676501,0.1433708022062417,0.04803333333333333,0.918354770093235,RF,tuned,PGD_eps0.75_it10,0.444783913402174,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.75,10.0,,,,,,,,
