accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9997824175226422,0.9998409384630679,0.9996819275192335,0.9997614266685222,0.00013333333333333334,0.0003180724807665547,XGB,clean,0.0,2.3435182571411133,,,,,,,,,,,
0.41908198326428114,0.045412541254125416,0.01367711667296185,0.021022718591966756,0.24103333333333332,0.9863228833270381,XGB,FGSM_eps0.15,0.5807548298777006,2.3435182571411133,FGSM,0.15,1.0,,,,,,,,
0.4633872152162679,0.05489331864169088,0.010893982466254499,0.01818000862555154,0.15725,0.9891060175337455,XGB,FGSM_eps0.3,0.5364405319891571,2.3435182571411133,FGSM,0.3,1.0,,,,,,,,
0.4021740115862669,0.031906614785992216,0.010595789515535853,0.0159085482330468,0.26953333333333335,0.9894042104844641,XGB,FGSM_eps0.5,0.5976718674922713,2.3435182571411133,FGSM,0.5,1.0,,,,,,,,
0.3918388439117703,0.028917962827783705,0.010237957974673478,0.015122151750058727,0.28823333333333334,0.9897620420253265,XGB,FGSM_eps0.75,0.6080070351667679,2.3435182571411133,FGSM,0.75,1.0,,,,,,,,
0.3751212569014442,0.0666852808413607,0.028487366558654553,0.0399208825495877,0.33426666666666666,0.9715126334413454,XGB,PGD_eps0.15_it10,0.6247064903039808,2.3435182571411133,PGD,0.15,10.0,,,,,,,,
0.2742989764557628,0.03135438331127497,0.019780132397670118,0.02425734729451345,0.5123166666666666,0.9802198676023299,XGB,PGD_eps0.15_it25,0.7255469026227754,2.3435182571411133,PGD,0.15,25.0,,,,,,,,
0.41032428855062875,0.1153043115147719,0.04391388187583246,0.06360403679762744,0.2824833333333333,0.9560861181241675,XGB,PGD_eps0.3_it10,0.5895397224010226,2.3435182571411133,PGD,0.3,10.0,,,,,,,,
0.4053833531272948,0.07449473860030065,0.026598811204103134,0.03920075002929802,0.27705,0.9734011887958969,XGB,PGD_eps0.3_it25,0.5944715918878,2.3435182571411133,PGD,0.3,25.0,,,,,,,,
0.4020742862841446,0.1550432022570975,0.0699163071784983,0.09637332675681971,0.31945,0.9300836928215017,XGB,PGD_eps0.5_it10,0.5977897246675068,2.3435182571411133,PGD,0.5,10.0,,,,,,,,
0.3843231825063688,0.08666666666666667,0.03669761246844125,0.05156208538748377,0.3242333333333333,0.9633023875315587,XGB,PGD_eps0.5_it25,0.6155498943818392,2.3435182571411133,PGD,0.5,25.0,,,,,,,,
0.3888198870384305,0.13810168344471702,0.06490666560642507,0.08830887822029887,0.3396166666666667,0.9350933343935749,XGB,PGD_eps0.75_it10,0.6110713217228906,2.3435182571411133,PGD,0.75,10.0,,,,,,,,
0.3624742754050207,0.09533435756448613,0.046875931852970995,0.06284899449604861,0.37293333333333334,0.953124068147029,XGB,PGD_eps0.75_it25,0.6374169333563003,2.3435182571411133,PGD,0.75,25.0,,,,,,,,
0.4950454656718312,0.37449402130926346,0.16001033735562492,0.2242186194216948,0.22406666666666666,0.8399896626443751,XGB,CW_c0.0_it10,0.5047822815335938,2.3435182571411133,CW,,10.0,0.0,,,,,,,
0.5008295331949267,0.38499105459117067,0.15828081824145676,0.22433224388594614,0.21198333333333333,0.8417191817585432,XGB,CW_c0.5_it10,0.4989891480739418,2.3435182571411133,CW,,10.0,0.5,,,,,,,
0.04,0.07407407407407407,0.08,0.07692307692307693,1.0,0.92,XGB,HopSkipJump_direct,0.96,,,,,,100.0,100.0,0.625251829624176,562.0,0.0,4.0,4.795328855514526
0.9998368131419816,0.9998409574362339,0.9998012046995209,0.9998210806727367,0.00013333333333333334,0.00019879530047909667,LGBM,clean,0.0,1.5891978740692139,,,,,,,,,,,
0.44897237609131213,0.1112430426716141,0.02979941554181659,0.04700680485433849,0.1996,0.9702005844581834,LGBM,FGSM_eps0.15,0.5509369645431221,1.5891978740692139,FGSM,0.15,1.0,,,,,,,,
0.4322638550175426,0.07493789677063208,0.0215891696320299,0.033521105023535766,0.22343333333333334,0.97841083036797,LGBM,FGSM_eps0.3,0.5676545515534482,1.5891978740692139,FGSM,0.3,1.0,,,,,,,,
0.40326192397305605,0.05402609345364676,0.018686758245035087,0.027768751292428583,0.27431666666666665,0.9813132417549649,LGBM,FGSM_eps0.5,0.596674614471048,1.5891978740692139,FGSM,0.5,1.0,,,,,,,,
0.40685203484946014,0.04097614277909306,0.013418682782339025,0.02021684437522463,0.2633,0.986581317217661,LGBM,FGSM_eps0.75,0.5930663717215306,1.5891978740692139,FGSM,0.75,1.0,,,,,,,,
0.42504736951850813,0.1136899151743638,0.03836749299246566,0.0573730287311048,0.2507666666666667,0.9616325070075343,LGBM,PGD_eps0.15_it10,0.5748529051793696,1.5891978740692139,PGD,0.15,10.0,,,,,,,,
0.4583374885542551,0.12440343620744512,0.03109158499493072,0.049749502982107355,0.18346666666666667,0.9689084150050693,LGBM,PGD_eps0.15_it25,0.5415627861436225,1.5891978740692139,PGD,0.15,25.0,,,,,,,,
0.4499333653663092,0.19613243480808673,0.06653678707035365,0.09936468352927205,0.22863333333333333,0.9334632129296463,LGBM,PGD_eps0.3_it10,0.5499669093315684,1.5891978740692139,PGD,0.3,10.0,,,,,,,,
0.4560075428592151,0.19822061842842034,0.0633361827326402,0.0959985536941063,0.21478333333333333,0.9366638172673598,LGBM,PGD_eps0.3_it25,0.5439017977752192,1.5891978740692139,PGD,0.3,25.0,,,,,,,,
0.40499351785536203,0.15471256082176968,0.0682663061845218,0.0947323411357398,0.3127,0.9317336938154782,LGBM,PGD_eps0.5_it10,0.5949430205887419,1.5891978740692139,PGD,0.5,10.0,,,,,,,,
0.38990779942521964,0.09562113279390766,0.03993797586625052,0.056343163238119276,0.3166833333333333,0.9600620241337495,LGBM,PGD_eps0.5_it25,0.6100287390188843,1.5891978740692139,PGD,0.5,25.0,,,,,,,,
0.40600890274969853,0.16713335666783338,0.07593980478301493,0.1044300769556719,0.31726666666666664,0.9240601952169851,LGBM,PGD_eps0.75_it10,0.5939185697578488,1.5891978740692139,PGD,0.75,10.0,,,,,,,,
0.4000525824320281,0.13988837969054857,0.0612885911377055,0.08523402725940671,0.31593333333333334,0.9387114088622945,LGBM,PGD_eps0.75_it25,0.5998748900755193,1.5891978740692139,PGD,0.75,25.0,,,,,,,,
0.5552704822171655,0.5487957460118862,0.13951454187623005,0.22247230191310963,0.09616666666666666,0.86048545812377,LGBM,CW_c0.0_it10,0.44462072654415563,1.5891978740692139,CW,,10.0,0.0,,,,,,,
0.6073814855443641,0.6877012234385061,0.2547760570940103,0.3718069597760339,0.097,0.7452239429059897,LGBM,CW_c0.5_it10,0.39250972321695693,1.5891978740692139,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.767080545425415,562.0,0.0,0.0,7.034090518951416
