accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence
0.9700098818708468,0.9721122742159088,0.9618313023080134,0.9669444610987868,0.0231333333333333,0.0381686976919865,LR,rf,20,clean,0.0,,,,
0.9178716807339782,0.969364530225783,0.8466691847404727,0.9038720699498084,0.0224333333333333,0.1533308152595272,SVM,rf,20,clean,0.0,,,,
0.9998368131419816,0.9999005865394176,0.9997415661093773,0.9998210700013916,8.333333333333333e-05,0.0002584338906228,RF,rf,20,clean,0.0,,,,
0.9982502742445808,0.9985672782266088,0.9975945768642028,0.9980806905536164,0.0012,0.002405423135797,MLP,rf,20,clean,0.0,,,,
0.1019011268959139,0.1067488225046777,0.1315627298570661,0.1178639168647984,0.9229666666666668,0.8684372701429338,LR,rf,20,FGSM_eps0.15,0.8692147992348349,FGSM,0.15,1.0,
0.3275704196622032,0.2764666217127444,0.2934218635071467,0.2846920176293024,0.6438,0.7065781364928533,SVM,rf,20,FGSM_eps0.15,0.5909812063135182,FGSM,0.15,1.0,
0.4835770559277626,0.0995670995670995,0.0164602508796692,0.0282502260359269,0.1248,0.9835397491203308,RF,rf,20,FGSM_eps0.15,0.5162869550238888,FGSM,0.15,1.0,
0.2909259041005231,0.0444306607469313,0.027056040395205,0.0336319268548835,0.48785,0.972943959604795,MLP,rf,20,FGSM_eps0.15,0.7084122825308469,FGSM,0.15,1.0,
0.0550936964543122,0.037149576831299,0.0430193030236765,0.039869558007996,0.9347833333333332,0.9569806969763236,LR,rf,20,FGSM_eps0.3,0.9160312956129932,FGSM,0.3,1.0,
0.0533349047623364,0.0435860673020156,0.0513687056437985,0.047158448005256,0.9450166666666666,0.9486312943562014,SVM,rf,20,FGSM_eps0.3,0.8655612268025349,FGSM,0.3,1.0,
0.3884572495761674,0.071927722871119,0.0286464027990378,0.0409741672235096,0.3098833333333333,0.971353597200962,RF,rf,20,FGSM_eps0.3,0.6114067613754839,FGSM,0.3,1.0,
