accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.9187420106434095,0.9499151103565365,0.8675625708208258,0.9068730843160684,0.03835,0.1324374291791742,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,,,,,,,
0.4295984696699093,0.3107710771077108,0.20591217223624833,0.24770126624657732,0.3828666666666667,0.7940878277637516,LR,tuned,FGSM_eps0.15,0.4901045302484973,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.15,1.0,,,,,,,,
0.07466705347995975,0.05971012520413718,0.06977715046816294,0.06435230595763015,0.9212333333333333,0.9302228495318371,LR,tuned,FGSM_eps0.3,0.8451447376771257,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.3,1.0,,,,,,,,
0.041721440033362645,0.02749820886356658,0.03204580243723038,0.029598347486802845,0.9501666666666667,0.9679541975627696,LR,tuned,FGSM_eps0.5,0.8784439226494293,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.5,1.0,,,,,,,,
0.02729753497185027,0.02611052902925377,0.03121086217521818,0.02843378730802666,0.9759833333333333,0.9687891378247818,LR,tuned,FGSM_eps0.75,0.8928768936474982,"{'class_weight': 'balanced', 'C': 100.0}",FGSM,0.75,1.0,,,,,,,,
0.5101493159750868,0.4573233537045938,0.39719301035723514,0.4251425653247085,0.39515,0.6028069896427648,LR,tuned,PGD_eps0.15_it10,0.4095174201970935,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,10.0,,,,,,,,
0.49991387360271256,0.4463678516228748,0.40188457944854183,0.42295984015565996,0.4179,0.5981154205514582,LR,tuned,PGD_eps0.15_it25,0.41977099444258087,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.15,25.0,,,,,,,,
0.0818926049155508,0.12043670593842624,0.16074587996739756,0.13770201461146778,0.9842166666666666,0.8392541200326025,LR,tuned,PGD_eps0.3_it10,0.838127702782336,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,10.0,,,,,,,,
0.0934788718348549,0.13706814695785552,0.1865296304395364,0.15801882820525776,0.9845333333333334,0.8134703695604636,LR,tuned,PGD_eps0.3_it25,0.8271125898660961,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.3,25.0,,,,,,,,
0.18326790749118338,0.24815475964399206,0.3896586684690774,0.30320983834790005,0.9897666666666667,0.6103413315309226,LR,tuned,PGD_eps0.5_it10,0.7366436089680244,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,10.0,,,,,,,,
0.09699645521880638,0.14555624254101543,0.20124048267498956,0.16892782644972884,0.9904,0.7987595173250104,LR,tuned,PGD_eps0.5_it25,0.8230691821618632,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.5,25.0,,,,,,,,
0.13027750831799678,0.18862594169669178,0.27475498479215954,0.22368602063524176,0.99085,0.7252450152078405,LR,tuned,PGD_eps0.75_it10,0.7896249422046544,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,10.0,,,,,,,,
0.12599838626329293,0.18437987786510393,0.2676977516251516,0.21836107575180197,0.9928,0.7323022483748484,LR,tuned,PGD_eps0.75_it25,0.7939040642593583,"{'class_weight': 'balanced', 'C': 100.0}",PGD,0.75,25.0,,,,,,,,
0.5613627915831845,0.5147737765466297,0.6649702801025784,0.5803110606073749,0.5255,0.33502971989742164,LR,tuned,CW_c0.0_it10,0.3578325158880538,"{'class_weight': 'balanced', 'C': 100.0}",CW,,10.0,0.0,,,,,,,
0.5565397133350861,0.5106369934400098,0.6623064230761585,0.5766657723696851,0.5321333333333333,0.3376935769238415,LR,tuned,CW_c0.5_it10,0.36264652819959564,"{'class_weight': 'balanced', 'C': 100.0}",CW,,10.0,0.5,,,,,,,
0.08,0.08,0.08,0.08,0.92,0.92,LR,tuned,HopSkipJump_direct,1.0,"{'class_weight': 'balanced', 'C': 100.0}",,,,,100.0,92.0,0.3097184896469116,556.0,0.0,0.0,0.7543506622314453
0.9186150875316175,0.9525999912384457,0.8645607617835914,0.9064476796898611,0.036066666666666664,0.13543923821640858,LR,as_submitted,clean,0.0,{'max_iter': 500},,,,,,,,,,,
0.44819270554744656,0.34639211238111856,0.23676520287060415,0.28127435467491674,0.37455,0.7632347971293959,LR,as_submitted,FGSM_eps0.15,0.4714015031322811,{'max_iter': 500},FGSM,0.15,1.0,,,,,,,,
0.10943492017442862,0.10452662673069624,0.12591694332345985,0.11422903516681696,0.9043833333333333,0.8740830566765402,LR,as_submitted,FGSM_eps0.3,0.8102952775536477,{'max_iter': 500},FGSM,0.3,1.0,,,,,,,,
0.04817638686164474,0.02944517106078337,0.03401387591197344,0.03156506258589995,0.93995,0.9659861240880265,LR,as_submitted,FGSM_eps0.5,0.871907382392138,{'max_iter': 500},FGSM,0.5,1.0,,,,,,,,
0.031204953627734514,0.026299038493751883,0.03121086217521818,0.028545195043681422,0.9688,0.9687891378247818,LR,as_submitted,FGSM_eps0.75,0.8888969474991614,{'max_iter': 500},FGSM,0.75,1.0,,,,,,,,
0.5287707496622939,0.4813810275449634,0.43045146412738805,0.4544939339238487,0.3888,0.569548535872612,LR,as_submitted,PGD_eps0.15_it10,0.3907781293346509,{'max_iter': 500},PGD,0.15,10.0,,,,,,,,
0.5279638813087586,0.48032304122791364,0.42800628193149515,0.45265802558684703,0.3882333333333333,0.5719937180685049,LR,as_submitted,PGD_eps0.15_it25,0.39133115146460207,{'max_iter': 500},PGD,0.15,25.0,,,,,,,,
0.09039645340561907,0.12860600121746618,0.17219648927499354,0.14724280954647448,0.9781833333333333,0.8278035107250065,LR,as_submitted,PGD_eps0.3_it10,0.8297961070868426,{'max_iter': 500},PGD,0.3,10.0,,,,,,,,
0.09884590627634787,0.14097257769652652,0.19161879013180128,0.1624395422909048,0.9789333333333333,0.8083812098681987,LR,as_submitted,PGD_eps0.3_it25,0.8215279729472453,{'max_iter': 500},PGD,0.3,25.0,,,,,,,,
0.18445554518009483,0.2492348164824324,0.3917460191241079,0.30464794502546977,0.9893333333333333,0.6082539808758921,LR,as_submitted,PGD_eps0.5_it10,0.7353562459769907,{'max_iter': 500},PGD,0.5,10.0,,,,,,,,
