model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence
LR,FGSM_eps0.3,504,496,0.016129032258064516,0.031746031746031744,FGSM,0.3,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.3,38,0,,0.9736842105263158,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.3,4580,4580,0.9775109170305677,0.9775109170305677,FGSM,0.3,1,DoS GoldenEye,
LR,FGSM_eps0.3,824,824,0.9866504854368932,0.9866504854368932,FGSM,0.3,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.3,5995,5995,0.9996663886572144,0.9996663886572144,FGSM,0.3,1,DoS Hulk,
LR,FGSM_eps0.3,15,15,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
LR,FGSM_eps0.3,1747,1691,0.4098166765227676,0.42873497424155693,FGSM,0.3,1,DoS Slowloris,
LR,FGSM_eps0.3,466,450,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.3,5932,5932,0.33479433580579904,0.33479433580579904,FGSM,0.3,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.3,40,40,1.0,1.0,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.3,25,0,,0.24,FGSM,0.3,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.3,4,0,,0.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.3,5946,5341,0.8659427073581726,0.8730238816010764,FGSM,0.3,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.3,5989,5989,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
LR,FGSM_eps0.3,36,0,,0.9444444444444444,FGSM,0.3,1,Web Attack - Brute Force,
LR,FGSM_eps0.3,28,0,,0.9642857142857143,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.3,3,2,1.0,0.6666666666666666,FGSM,0.3,1,Web Attack - SQL,
LR,FGSM_eps0.3,4,2,0.5,0.25,FGSM,0.3,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.3,19,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
SVM,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
SVM,FGSM_eps0.3,6031,6031,1.0,1.0,FGSM,0.3,1,Botnet Ares,
SVM,FGSM_eps0.3,69,69,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.3,6039,6039,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
SVM,FGSM_eps0.3,5969,0,,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.3,504,497,0.014084507042253521,0.027777777777777776,FGSM,0.3,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.3,38,0,,0.9473684210526315,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.3,4580,4580,0.9548034934497817,0.9548034934497817,FGSM,0.3,1,DoS GoldenEye,
SVM,FGSM_eps0.3,824,824,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.3,5995,5995,0.996163469557965,0.996163469557965,FGSM,0.3,1,DoS Hulk,
SVM,FGSM_eps0.3,15,15,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.3,1747,1667,0.9640071985602879,0.9656554092730395,FGSM,0.3,1,DoS Slowloris,
SVM,FGSM_eps0.3,466,450,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.3,5932,5932,0.7754551584625758,0.7754551584625758,FGSM,0.3,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.3,40,40,0.375,0.375,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.3,25,0,,0.2,FGSM,0.3,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.3,4,0,,0.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.3,5946,4787,0.8819720075203676,0.8995963673057518,FGSM,0.3,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.3,5989,5989,0.26281516112873604,0.26281516112873604,FGSM,0.3,1,SSH-BruteForce,
SVM,FGSM_eps0.3,36,0,,0.9444444444444444,FGSM,0.3,1,Web Attack - Brute Force,
SVM,FGSM_eps0.3,28,0,,0.9285714285714286,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.3,3,0,,1.0,FGSM,0.3,1,Web Attack - SQL,
SVM,FGSM_eps0.3,4,0,,0.25,FGSM,0.3,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.3,19,0,,1.0,FGSM,0.3,1,Web Attack - XSS,
RF,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
RF,FGSM_eps0.3,6031,6031,1.0,1.0,FGSM,0.3,1,Botnet Ares,
RF,FGSM_eps0.3,69,69,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
RF,FGSM_eps0.3,6039,6039,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
RF,FGSM_eps0.3,5969,5969,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.3,504,504,0.44246031746031744,0.44246031746031744,FGSM,0.3,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.3,38,38,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.3,4580,4580,0.9997816593886463,0.9997816593886463,FGSM,0.3,1,DoS GoldenEye,
RF,FGSM_eps0.3,824,824,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,
RF,FGSM_eps0.3,5995,5995,1.0,1.0,FGSM,0.3,1,DoS Hulk,
RF,FGSM_eps0.3,15,15,0.0,0.0,FGSM,0.3,1,DoS Hulk - Attempted,
RF,FGSM_eps0.3,1747,1747,1.0,1.0,FGSM,0.3,1,DoS Slowloris,
RF,FGSM_eps0.3,466,466,0.06652360515021459,0.06652360515021459,FGSM,0.3,1,DoS Slowloris - Attempted,
RF,FGSM_eps0.3,5932,5932,0.7934929197572488,0.7934929197572488,FGSM,0.3,1,FTP-BruteForce - Attempted,
RF,FGSM_eps0.3,40,40,0.8,0.8,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.3,25,14,1.0,0.84,FGSM,0.3,1,Infiltration - Dropbox Download,
RF,FGSM_eps0.3,4,0,,0.75,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
RF,FGSM_eps0.3,5946,5942,1.0,1.0,FGSM,0.3,1,Infiltration - NMAP Portscan,
RF,FGSM_eps0.3,5989,5989,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
RF,FGSM_eps0.3,36,35,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,
RF,FGSM_eps0.3,28,28,0.9642857142857143,0.9642857142857143,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
RF,FGSM_eps0.3,3,3,1.0,1.0,FGSM,0.3,1,Web Attack - SQL,
RF,FGSM_eps0.3,4,4,1.0,1.0,FGSM,0.3,1,Web Attack - SQL - Attempted,
RF,FGSM_eps0.3,19,19,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
MLP,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,
MLP,FGSM_eps0.3,6031,6031,0.9995025700547173,0.9995025700547173,FGSM,0.3,1,Botnet Ares,
MLP,FGSM_eps0.3,69,69,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,
MLP,FGSM_eps0.3,6039,6039,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,
MLP,FGSM_eps0.3,5969,5969,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,
MLP,FGSM_eps0.3,504,504,0.015873015873015872,0.015873015873015872,FGSM,0.3,1,DDoS-LOIC-UDP,
MLP,FGSM_eps0.3,38,37,1.0,0.9736842105263158,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,
MLP,FGSM_eps0.3,4580,4579,1.0,0.9997816593886463,FGSM,0.3,1,DoS GoldenEye,
MLP,FGSM_eps0.3,824,824,0.9866504854368932,0.9866504854368932,FGSM,0.3,1,DoS GoldenEye - Attempted,
MLP,FGSM_eps0.3,5995,5995,1.0,1.0,FGSM,0.3,1,DoS Hulk,
MLP,FGSM_eps0.3,15,15,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,
MLP,FGSM_eps0.3,1747,1747,0.4006868918145392,0.4006868918145392,FGSM,0.3,1,DoS Slowloris,
MLP,FGSM_eps0.3,466,466,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,
MLP,FGSM_eps0.3,5932,5932,0.7754551584625758,0.7754551584625758,FGSM,0.3,1,FTP-BruteForce - Attempted,
MLP,FGSM_eps0.3,40,40,1.0,1.0,FGSM,0.3,1,Infiltration - Communication Victim Attacker,
MLP,FGSM_eps0.3,25,5,1.0,0.28,FGSM,0.3,1,Infiltration - Dropbox Download,
MLP,FGSM_eps0.3,4,0,,0.25,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,
MLP,FGSM_eps0.3,5946,5831,0.9965700565940662,0.981163807601749,FGSM,0.3,1,Infiltration - NMAP Portscan,
MLP,FGSM_eps0.3,5989,5989,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,
MLP,FGSM_eps0.3,36,34,1.0,0.9444444444444444,FGSM,0.3,1,Web Attack - Brute Force,
MLP,FGSM_eps0.3,28,27,1.0,0.9642857142857143,FGSM,0.3,1,Web Attack - Brute Force - Attempted,
MLP,FGSM_eps0.3,3,2,1.0,0.6666666666666666,FGSM,0.3,1,Web Attack - SQL,
MLP,FGSM_eps0.3,4,1,1.0,0.25,FGSM,0.3,1,Web Attack - SQL - Attempted,
MLP,FGSM_eps0.3,19,19,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,
LR,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
LR,FGSM_eps0.5,6031,6025,1.0,1.0,FGSM,0.5,1,Botnet Ares,
LR,FGSM_eps0.5,69,69,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
LR,FGSM_eps0.5,6039,6039,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
LR,FGSM_eps0.5,5969,0,,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
LR,FGSM_eps0.5,504,496,0.03024193548387097,0.04563492063492063,FGSM,0.5,1,DDoS-LOIC-UDP,
LR,FGSM_eps0.5,38,0,,0.9736842105263158,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
LR,FGSM_eps0.5,4580,4580,0.9997816593886463,0.9997816593886463,FGSM,0.5,1,DoS GoldenEye,
LR,FGSM_eps0.5,824,824,0.9866504854368932,0.9866504854368932,FGSM,0.5,1,DoS GoldenEye - Attempted,
LR,FGSM_eps0.5,5995,5995,1.0,1.0,FGSM,0.5,1,DoS Hulk,
LR,FGSM_eps0.5,15,15,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
LR,FGSM_eps0.5,1747,1691,0.42046126552335894,0.4390383514596451,FGSM,0.5,1,DoS Slowloris,
LR,FGSM_eps0.5,466,450,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
LR,FGSM_eps0.5,5932,5932,1.0,1.0,FGSM,0.5,1,FTP-BruteForce - Attempted,
LR,FGSM_eps0.5,40,40,1.0,1.0,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
LR,FGSM_eps0.5,25,0,,0.2,FGSM,0.5,1,Infiltration - Dropbox Download,
LR,FGSM_eps0.5,4,0,,0.0,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
LR,FGSM_eps0.5,5946,5341,0.9754727579105037,0.9653548604103599,FGSM,0.5,1,Infiltration - NMAP Portscan,
LR,FGSM_eps0.5,5989,5989,1.0,1.0,FGSM,0.5,1,SSH-BruteForce,
LR,FGSM_eps0.5,36,0,,0.9444444444444444,FGSM,0.5,1,Web Attack - Brute Force,
LR,FGSM_eps0.5,28,0,,0.9642857142857143,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
LR,FGSM_eps0.5,3,2,1.0,0.6666666666666666,FGSM,0.5,1,Web Attack - SQL,
LR,FGSM_eps0.5,4,2,0.5,0.25,FGSM,0.5,1,Web Attack - SQL - Attempted,
LR,FGSM_eps0.5,19,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
SVM,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
SVM,FGSM_eps0.5,6031,6031,1.0,1.0,FGSM,0.5,1,Botnet Ares,
SVM,FGSM_eps0.5,69,69,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
SVM,FGSM_eps0.5,6039,6039,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
SVM,FGSM_eps0.5,5969,0,,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
SVM,FGSM_eps0.5,504,497,0.014084507042253521,0.027777777777777776,FGSM,0.5,1,DDoS-LOIC-UDP,
SVM,FGSM_eps0.5,38,0,,0.9473684210526315,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
SVM,FGSM_eps0.5,4580,4580,0.9548034934497817,0.9548034934497817,FGSM,0.5,1,DoS GoldenEye,
SVM,FGSM_eps0.5,824,824,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,
SVM,FGSM_eps0.5,5995,5995,0.996163469557965,0.996163469557965,FGSM,0.5,1,DoS Hulk,
SVM,FGSM_eps0.5,15,15,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,
SVM,FGSM_eps0.5,1747,1667,0.9640071985602879,0.9656554092730395,FGSM,0.5,1,DoS Slowloris,
SVM,FGSM_eps0.5,466,450,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,
SVM,FGSM_eps0.5,5932,5932,1.0,1.0,FGSM,0.5,1,FTP-BruteForce - Attempted,
SVM,FGSM_eps0.5,40,40,0.375,0.375,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
SVM,FGSM_eps0.5,25,0,,0.2,FGSM,0.5,1,Infiltration - Dropbox Download,
SVM,FGSM_eps0.5,4,0,,0.0,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,
SVM,FGSM_eps0.5,5946,4787,0.9905995404219762,0.9870501177262024,FGSM,0.5,1,Infiltration - NMAP Portscan,
SVM,FGSM_eps0.5,5989,5989,0.26281516112873604,0.26281516112873604,FGSM,0.5,1,SSH-BruteForce,
SVM,FGSM_eps0.5,36,0,,0.9444444444444444,FGSM,0.5,1,Web Attack - Brute Force,
SVM,FGSM_eps0.5,28,0,,0.9285714285714286,FGSM,0.5,1,Web Attack - Brute Force - Attempted,
SVM,FGSM_eps0.5,3,0,,1.0,FGSM,0.5,1,Web Attack - SQL,
SVM,FGSM_eps0.5,4,0,,0.25,FGSM,0.5,1,Web Attack - SQL - Attempted,
SVM,FGSM_eps0.5,19,0,,1.0,FGSM,0.5,1,Web Attack - XSS,
RF,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,
RF,FGSM_eps0.5,6031,6031,1.0,1.0,FGSM,0.5,1,Botnet Ares,
RF,FGSM_eps0.5,69,69,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,
RF,FGSM_eps0.5,6039,6039,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,
RF,FGSM_eps0.5,5969,5969,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-HTTP,
RF,FGSM_eps0.5,504,504,0.44246031746031744,0.44246031746031744,FGSM,0.5,1,DDoS-LOIC-UDP,
RF,FGSM_eps0.5,38,38,1.0,1.0,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,
RF,FGSM_eps0.5,4580,4580,0.9997816593886463,0.9997816593886463,FGSM,0.5,1,DoS GoldenEye,
RF,FGSM_eps0.5,824,824,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,
RF,FGSM_eps0.5,5995,5995,1.0,1.0,FGSM,0.5,1,DoS Hulk,
RF,FGSM_eps0.5,15,15,0.0,0.0,FGSM,0.5,1,DoS Hulk - Attempted,
RF,FGSM_eps0.5,1747,1747,1.0,1.0,FGSM,0.5,1,DoS Slowloris,
RF,FGSM_eps0.5,466,466,0.06652360515021459,0.06652360515021459,FGSM,0.5,1,DoS Slowloris - Attempted,
RF,FGSM_eps0.5,5932,5932,0.7934929197572488,0.7934929197572488,FGSM,0.5,1,FTP-BruteForce - Attempted,
RF,FGSM_eps0.5,40,40,1.0,1.0,FGSM,0.5,1,Infiltration - Communication Victim Attacker,
RF,FGSM_eps0.5,25,14,1.0,0.8,FGSM,0.5,1,Infiltration - Dropbox Download,
