accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.9272095953872515,0.9713451074837214,0.8659324493568972,0.9156147855423713,0.021416666666666667,0.1340675506431028,LR,tuned,12,"{'class_weight': 'balanced', 'C': 0.01}",0.9260884785360846,7.4103617668151855
0.9186150875316175,0.9525999912384457,0.8645607617835914,0.9064476796898611,0.036066666666666664,0.13543923821640858,LR,as_submitted,0,{'max_iter': 500},,0.9806814193725586
0.9236104185742908,0.9663674633048979,0.8625131701886567,0.9114915966386554,0.025166666666666667,0.13748682981134325,SVM,tuned,12,"{'class_weight': 'balanced', 'C': 1.0}",0.9232938901904829,16.740179777145386
0.921425527864156,0.9710594198307463,0.8531300320060434,0.9082828026286549,0.021316666666666668,0.14686996799395663,SVM,as_submitted,0,{'max_iter': 500},,4.283533334732056
0.9997552197129724,0.999880687241489,0.9995825298689939,0.9997315863248203,0.0001,0.000417470131006103,RF,tuned,12,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",0.9996368046647331,225.3892731666565
0.999764285649529,0.9998806896140309,0.9996024093990418,0.999741530141562,0.0001,0.00039759060095819333,RF,as_submitted,0,{'n_estimators': 50},,7.739952087402344
