accuracy,precision,recall,f1,fpr,fnr,model
0.9031012343339099,0.9663957538563609,0.9044676953646497,0.9344067742245886,0.1013,0.09553230463535037,LR
0.9045701153782368,0.9687614358428424,0.9040951286907386,0.9353118776899852,0.0939,0.09590487130926138,SVM
0.998649577104409,0.9991616468980935,0.9990685833152224,0.9991151129395327,0.0027,0.0009314166847775466,RF
0.963846573005757,0.9963762254505452,0.9560992269241516,0.9758222954559858,0.0112,0.043900773075848366,MLP
