accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s,seed
0.1645220588235294,0.0788517441860465,0.530562347188264,0.1372983233154065,0.8879159369527145,0.4694376528117359,SVM,PGD,0.5,PGD_eps0.75_it10,,PGD,0.75,10,,0.1513512134552002,31
0.1709558823529411,0.0858276235124414,0.5819070904645477,0.1495914519170333,0.8879159369527145,0.4180929095354523,SVM,PGD,0.5,PGD_eps0.75_it25,,PGD,0.75,25,,0.1513512134552002,31
0.803921568627451,0.312803889789303,0.4718826405867971,0.3762183235867446,0.1485113835376532,0.5281173594132029,SVM,PGD,0.5,CW_c0.0_it10,,CW,,10,0.0,0.1513512134552002,31
0.7947303921568627,0.2989214175654853,0.4743276283618582,0.3667296786389414,0.159369527145359,0.5256723716381418,SVM,PGD,0.5,CW_c0.5_it10,,CW,,10,0.5,0.1513512134552002,31
0.9139093137254902,0.6447963800904978,0.6968215158924206,0.6698002350176263,0.0549912434325744,0.3031784841075794,RF,PGD,0.5,Clean,,Clean,0.0,0,,2.6284632682800293,31
0.9227941176470588,0.8866995073891626,0.4400977995110024,0.5882352941176471,0.0080560420315236,0.5599022004889975,RF,PGD,0.5,FGSM_eps0.15,,FGSM,0.15,1,,2.6284632682800293,31
0.9258578431372548,0.8957345971563981,0.4621026894865526,0.6096774193548387,0.0077057793345008,0.5378973105134475,RF,PGD,0.5,FGSM_eps0.3,,FGSM,0.3,1,,2.6284632682800293,31
0.882046568627451,0.7068965517241379,0.1002444987775061,0.1755888650963597,0.005954465849387,0.8997555012224939,RF,PGD,0.5,FGSM_eps0.5,,FGSM,0.5,1,,2.6284632682800293,31
0.8697916666666666,0.3181818181818182,0.0342298288508557,0.0618101545253863,0.010507880910683,0.9657701711491442,RF,PGD,0.5,FGSM_eps0.75,,FGSM,0.75,1,,2.6284632682800293,31
0.9224877450980392,0.8786407766990292,0.4425427872860635,0.5886178861788618,0.0087565674255691,0.5574572127139364,RF,PGD,0.5,PGD_eps0.15_it10,,PGD,0.15,10,,2.6284632682800293,31
0.921875,0.8701923076923077,0.4425427872860635,0.586709886547812,0.0094570928196147,0.5574572127139364,RF,PGD,0.5,PGD_eps0.15_it25,,PGD,0.15,25,,2.6284632682800293,31
0.9111519607843136,0.7333333333333333,0.4572127139364303,0.5632530120481928,0.0238178633975481,0.5427872860635696,RF,PGD,0.5,PGD_eps0.3_it10,,PGD,0.3,10,,2.6284632682800293,31
0.9074754901960784,0.7034220532319392,0.452322738386308,0.5505952380952381,0.0273204903677758,0.5476772616136919,RF,PGD,0.5,PGD_eps0.3_it25,,PGD,0.3,25,,2.6284632682800293,31
