accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.14,0.036144578313253,0.3333333333333333,0.0652173913043478,0.8791208791208791,0.6666666666666666,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.135,0.0359281437125748,0.3333333333333333,0.0648648648648648,0.8846153846153846,0.6666666666666666,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.135,0.0359281437125748,0.3333333333333333,0.0648648648648648,0.8846153846153846,0.6666666666666666,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.205,0.0331125827814569,0.2777777777777778,0.059171597633136,0.8021978021978022,0.7222222222222222,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.14,0.0304878048780487,0.2777777777777778,0.0549450549450549,0.8736263736263736,0.7222222222222222,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.965,1.0,0.6111111111111112,0.7586206896551724,0.0,0.3888888888888889,RF,0.1,Clean,0.0046687984466552,50,200,,,,,99
0.885,0.0,0.0,0.0,0.0274725274725274,1.0,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.855,0.0,0.0,0.0,0.0604395604395604,1.0,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.785,0.0967741935483871,0.1666666666666666,0.1224489795918367,0.1538461538461538,0.8333333333333334,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.305,0.0381679389312977,0.2777777777777778,0.0671140939597315,0.6923076923076923,0.7222222222222222,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.88,0.0,0.0,0.0,0.0329670329670329,1.0,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.88,0.0,0.0,0.0,0.0329670329670329,1.0,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.845,0.0,0.0,0.0,0.0714285714285714,1.0,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.845,0.0,0.0,0.0,0.0714285714285714,1.0,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.765,0.032258064516129,0.0555555555555555,0.0408163265306122,0.1648351648351648,0.9444444444444444,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.765,0.0606060606060606,0.1111111111111111,0.0784313725490196,0.1703296703296703,0.8888888888888888,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.54,0.0131578947368421,0.0555555555555555,0.0212765957446808,0.412087912087912,0.9444444444444444,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.345,0.017094017094017,0.1111111111111111,0.0296296296296296,0.6318681318681318,0.8888888888888888,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.885,0.0,0.0,0.0,0.0274725274725274,1.0,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.88,0.125,0.0555555555555555,0.0769230769230769,0.0384615384615384,0.9444444444444444,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.88,0.40625,0.7222222222222222,0.52,0.1043956043956044,0.2777777777777778,MLP,0.1,Clean,0.0020494496822357,50,200,,,,,99
0.37,0.1029411764705882,0.7777777777777778,0.1818181818181818,0.6703296703296703,0.2222222222222222,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.165,0.0484848484848484,0.4444444444444444,0.087431693989071,0.8626373626373627,0.5555555555555556,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.34,0.0985915492957746,0.7777777777777778,0.175,0.7032967032967034,0.2222222222222222,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.345,0.0992907801418439,0.7777777777777778,0.1761006289308176,0.6978021978021978,0.2222222222222222,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.155,0.0479041916167664,0.4444444444444444,0.0864864864864864,0.8736263736263736,0.5555555555555556,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.155,0.0479041916167664,0.4444444444444444,0.0864864864864864,0.8736263736263736,0.5555555555555556,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.38,0.043103448275862,0.2777777777777778,0.0746268656716417,0.6098901098901099,0.7222222222222222,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.14,0.0304878048780487,0.2777777777777778,0.0549450549450549,0.8736263736263736,0.7222222222222222,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.87,0.3823529411764705,0.7222222222222222,0.5,0.1153846153846153,0.2777777777777778,LR,0.25,Clean,0.0001193368434906,50,200,,,,,99
0.205,0.0828402366863905,0.7777777777777778,0.1497326203208556,0.8516483516483516,0.2222222222222222,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.165,0.0538922155688622,0.5,0.0972972972972973,0.8681318681318682,0.5,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.21,0.0833333333333333,0.7777777777777778,0.1505376344086021,0.8461538461538461,0.2222222222222222,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.195,0.0818713450292397,0.7777777777777778,0.1481481481481481,0.8626373626373627,0.2222222222222222,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.17,0.0647058823529411,0.6111111111111112,0.1170212765957446,0.8736263736263736,0.3888888888888889,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.175,0.0701754385964912,0.6666666666666666,0.1269841269841269,0.8736263736263736,0.3333333333333333,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.14,0.036144578313253,0.3333333333333333,0.0652173913043478,0.8791208791208791,0.6666666666666666,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.145,0.0419161676646706,0.3888888888888889,0.0756756756756756,0.8791208791208791,0.6111111111111112,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.23,0.0405405405405405,0.3333333333333333,0.072289156626506,0.7802197802197802,0.6666666666666666,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.145,0.0419161676646706,0.3888888888888889,0.0756756756756756,0.8791208791208791,0.6111111111111112,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.745,0.2,0.6111111111111112,0.3013698630136986,0.2417582417582417,0.3888888888888889,SVM,0.25,Clean,0.0001202356815338,50,200,,,,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.15,0.0365853658536585,0.3333333333333333,0.0659340659340659,0.8681318681318682,0.6666666666666666,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
