model,defense_attack,eval_attack,family,accuracy_mean,accuracy_std,adv_train_s_mean,adv_train_s_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,precision_mean,precision_std,ratio_mean,ratio_std,recall_mean,recall_std,retrain_s_mean,retrain_s_std
MLP,FGSM,PGD_eps0.5_it10,PGD,0.7097426470588235,0.12209749676620192,7.735605263710022,0.1442027543288576,,,0.5,0.0,0.2897687613823882,0.06478760926049783,0.5488997555012225,0.110816971210108,0.2532049036777583,0.14682061279287267,10.0,0.0,0.21982021704898863,0.056298619375111804,0.4,0.10540925533894598,0.4511002444987775,0.11081697121010801,,
MLP,FGSM,PGD_eps0.5_it25,PGD,0.7071997549019609,0.12272922565469498,7.735605263710022,0.1442027543288576,,,0.5,0.0,0.2831140524134098,0.06528951776178972,0.5625916870415647,0.09800609802612985,0.2541506129597198,0.14557143179134016,25.0,0.0,0.21528352184669863,0.058046603720191534,0.4,0.10540925533894598,0.4374083129584352,0.09800609802612985,,
MLP,FGSM,PGD_eps0.75_it10,PGD,0.6271752450980392,0.1315791095062704,7.735605263710022,0.1442027543288576,,,0.75,0.0,0.18016187817781,0.05421430957589766,0.6753056234718826,0.13142829575703593,0.32949211908931697,0.16216167194445208,10.0,0.0,0.12896818137313829,0.039768187255534285,0.4,0.10540925533894598,0.32469437652811733,0.13142829575703593,,
MLP,FGSM,PGD_eps0.75_it25,PGD,0.618780637254902,0.13058517092570407,7.735605263710022,0.1442027543288576,,,0.75,0.0,0.16838073990689115,0.04728854819575141,0.6958435207823961,0.10996829138186417,0.3361471103327496,0.15852439342755414,25.0,0.0,0.11986734577103637,0.034387936796440706,0.4,0.10540925533894598,0.30415647921760386,0.10996829138186417,,
MLP,PGD,CW_c0.0_it10,CW,0.9112132352941176,0.01128349758977752,47.159450149536134,0.3291326543829133,0.0,0.0,,,0.5877227394109947,0.03918042300219795,0.49559902200489,0.04616144401616565,0.03050788091068296,0.013337044006689199,10.0,0.0,0.7127181101709212,0.0800793004486835,0.4,0.10540925533894598,0.50440097799511,0.04616144401616555,,
MLP,PGD,CW_c0.5_it10,CW,0.9090992647058822,0.013050375783860904,47.159450149536134,0.3291326543829133,0.5,0.0,,,0.5818351417540886,0.04244016816435096,0.4968215158924205,0.045534866044690474,0.03274956217162868,0.015026637106208515,10.0,0.0,0.6986902674305974,0.08633623530697535,0.4,0.10540925533894598,0.5031784841075795,0.04553486604469057,,
MLP,PGD,Clean,Clean,0.9213848039215687,0.0038569966377712053,47.159450149536134,0.3291326543829133,,,0.0,0.0,0.6173251993054875,0.024344493071914445,0.4919315403422983,0.049544781391030475,0.019404553415061247,0.00851937960870519,0.0,0.0,0.7960451059408681,0.05068606883350697,0.4,0.10540925533894598,0.5080684596577016,0.04954478139103052,,
MLP,PGD,FGSM_eps0.15,FGSM,0.910140931372549,0.007094581032401468,47.159450149536134,0.3291326543829133,,,0.15,0.0,0.5812036308865898,0.022689698163378978,0.502200488997555,0.038472642078769576,0.03078809106830118,0.011168749166168215,1.0,0.0,0.7054698211371843,0.0592758072465692,0.4,0.10540925533894598,0.497799511002445,0.03847264207876955,,
MLP,PGD,FGSM_eps0.3,FGSM,0.8865502450980391,0.021243818447975002,47.159450149536134,0.3291326543829133,,,0.3,0.0,0.5235359518789463,0.03723414734180293,0.5080684596577016,0.03702270928978186,0.056917688266199605,0.02779302559421873,1.0,0.0,0.5711444750311173,0.08882231452530741,0.4,0.10540925533894598,0.4919315403422983,0.037022709289781915,,
MLP,PGD,FGSM_eps0.5,FGSM,0.7942401960784313,0.032909096084980896,47.159450149536134,0.3291326543829133,,,0.5,0.0,0.33688240395673236,0.03763782275879115,0.5872860635696822,0.04665878362671577,0.15110332749562166,0.03975689911760561,1.0,0.0,0.2889714194511137,0.05052238839265742,0.4,0.10540925533894598,0.41271393643031784,0.04665878362671576,,
MLP,PGD,FGSM_eps0.75,FGSM,0.6809436274509804,0.12129526144572263,47.159450149536134,0.3291326543829133,,,0.75,0.0,0.2062074234893338,0.09113048496965231,0.6929095354523228,0.10573735898834259,0.2654991243432574,0.14214500536251334,1.0,0.0,0.16770094496400673,0.09712305788875,0.4,0.10540925533894598,0.3070904645476772,0.10573735898834262,,
MLP,PGD,PGD_eps0.15_it10,PGD,0.910049019607843,0.006879866015306422,47.159450149536134,0.3291326543829133,,,0.15,0.0,0.5807824832663466,0.022706893116518762,0.5024449877750611,0.03902205255052686,0.03085814360770574,0.010945608094492406,10.0,0.0,0.7046981288344261,0.05863347464628382,0.4,0.10540925533894598,0.49755501222493886,0.03902205255052682,,
MLP,PGD,PGD_eps0.15_it25,PGD,0.9101102941176471,0.006910117968512433,47.159450149536134,0.3291326543829133,,,0.15,0.0,0.580976733631295,0.02248059335994369,0.5024449877750612,0.038335142058326735,0.03078809106830117,0.010938133202196042,25.0,0.0,0.7051686687393693,0.05863023403890027,0.4,0.10540925533894598,0.49755501222493886,0.03833514205832675,,
MLP,PGD,PGD_eps0.3_it10,PGD,0.8850796568627451,0.020447011043105714,47.159450149536134,0.3291326543829133,,,0.3,0.0,0.5218193825286175,0.03929589828972447,0.5048899755501223,0.03458215078936776,0.059054290718038485,0.026125412908700164,10.0,0.0,0.5618574094517228,0.08991088807127512,0.4,0.10540925533894598,0.49511002444987773,0.0345821507893678,,
MLP,PGD,PGD_eps0.3_it25,PGD,0.884375,0.020664545171720738,47.159450149536134,0.3291326543829133,,,0.3,0.0,0.5205638807934928,0.04025961259786822,0.50440097799511,0.035656421001898524,0.0599299474605954,0.0263142645970609,25.0,0.0,0.5584865541894065,0.09050426279014843,0.4,0.10540925533894598,0.49559902200489,0.03565642100189855,,
MLP,PGD,PGD_eps0.5_it10,PGD,0.7822916666666667,0.037300695324832885,47.159450149536134,0.3291326543829133,,,0.5,0.0,0.3382554217830161,0.03833787593338876,0.5611246943765281,0.05400232124566585,0.16851138353765321,0.04603862329008679,10.0,0.0,0.2812059507170124,0.05562165981304059,0.4,0.10540925533894598,0.4388753056234719,0.05400232124566586,,
MLP,PGD,PGD_eps0.5_it25,PGD,0.7784620098039216,0.03893930951846483,47.159450149536134,0.3291326543829133,,,0.5,0.0,0.33558226440556815,0.035800646383546554,0.5584352078239608,0.05593508874204328,0.17327495621716282,0.04901232259302377,25.0,0.0,0.2767345801824082,0.05232058824230247,0.4,0.10540925533894598,0.44156479217603906,0.055935088742043275,,
MLP,PGD,PGD_eps0.75_it10,PGD,0.6684129901960785,0.12415571303227058,47.159450149536134,0.3291326543829133,,,0.75,0.0,0.17953129901358397,0.06068257771528451,0.7242053789731051,0.09211833721853285,0.2753415061295972,0.1488749189966729,10.0,0.0,0.14519169700290552,0.07006366271445315,0.4,0.10540925533894598,0.27579462102689484,0.09211833721853287,,
MLP,PGD,PGD_eps0.75_it25,PGD,0.6528799019607843,0.12480795245387268,47.159450149536134,0.3291326543829133,,,0.75,0.0,0.15871178240389866,0.037159686940225256,0.7452322738386308,0.08519573068348715,0.2900875656742557,0.15237208346026807,25.0,0.0,0.126079192387576,0.0472684301181497,0.4,0.10540925533894598,0.25476772616136917,0.08519573068348715,,
RF,FGSM,CW_c0.0_it10,CW,0.9139705882352942,0.00842236656114683,,,0.0,0.0,,,0.567811776729711,0.05157833594640505,0.5469437652811736,0.053119356225103116,0.01999999999999996,0.005384509757785564,10.0,0.0,0.7649577415464991,0.05493722864958277,0.4,0.10540925533894598,0.4530562347188264,0.053119356225103116,2.1757771968841553,0.23280100033533796
RF,FGSM,CW_c0.5_it10,CW,0.9165747549019608,0.010741066002029107,,,0.5,0.0,,,0.5605456593151464,0.05988772713003015,0.5745721271393643,0.04960105641304954,0.01306479859894916,0.006014939642039458,10.0,0.0,0.8234178497643176,0.08035480543807391,0.4,0.10540925533894598,0.42542787286063566,0.04960105641304952,2.1757771968841553,0.23280100033533796
RF,FGSM,Clean,Clean,0.9120404411764707,0.003623466178586203,,,,,0.0,0.0,0.6610635052571275,0.017220496159515115,0.3146699266503667,0.03290505044897337,0.05548161120840626,0.004492231935151474,0.0,0.0,0.6392635829314746,0.015088359714970077,0.4,0.10540925533894598,0.6853300733496333,0.03290505044897331,2.1757771968841553,0.23280100033533796
RF,FGSM,FGSM_eps0.15,FGSM,0.9232536764705882,0.004972199837410025,,,,,0.15,0.0,0.5989204101641598,0.034463703926754775,0.541320293398533,0.037828455295503785,0.01019264448336249,0.002110960432257198,1.0,0.0,0.8658269854336993,0.02539011180619711,0.4,0.10540925533894598,0.458679706601467,0.037828455295503736,2.1757771968841553,0.23280100033533796
RF,FGSM,FGSM_eps0.3,FGSM,0.8896752450980392,0.018324078154831714,,,,,0.3,0.0,0.5726068774903391,0.034468876422163224,0.4144254278728606,0.059581163241926714,0.06676007005253934,0.026684000365674466,1.0,0.0,0.5765371153246129,0.10448171560701928,0.4,0.10540925533894598,0.5855745721271394,0.059581163241926756,2.1757771968841553,0.23280100033533796
