model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
LR,PGD_eps0.3_it25,PGD,0.188,0.013201731488169052,,,0.3,0.0,0.14169204490144002,0.02853324819843341,0.39425044091710754,0.04852073850837774,0.8642678514596783,0.011248753521172992,25.0,0.0,200.0,0.0,50.0,0.0,0.08062466686888423,0.01814935914112247,0.6057495590828924,0.048520738508377736,0.2833333333333333,0.1707825127659933,,
LR,PGD_eps0.5_it10,PGD,0.15466666666666665,0.014326133296814423,,,0.5,0.0,0.09195899030541102,0.019736671176481285,0.6094708994708995,0.06690994197589008,0.8746365793845293,0.017776468647134523,10.0,0.0,200.0,0.0,50.0,0.0,0.05236370275019539,0.012101878571357805,0.3905291005291005,0.06690994197589009,0.2833333333333333,0.1707825127659933,,
LR,PGD_eps0.5_it25,PGD,0.15566666666666668,0.016568760047867472,,,0.5,0.0,0.09338777331607345,0.018477588766015556,0.5981481481481481,0.08447460233592884,0.8743106316395737,0.020128831515686535,25.0,0.0,200.0,0.0,50.0,0.0,0.05308071465431665,0.011026728146387494,0.40185185185185185,0.08447460233592888,0.2833333333333333,0.1707825127659933,,
LR,PGD_eps0.75_it10,PGD,0.15,0.023299294900428695,,,0.75,0.0,0.07885044680328505,0.012420470749678373,0.6589947089947089,0.08672056361811195,0.872421961542811,0.020222049087069704,10.0,0.0,200.0,0.0,50.0,0.0,0.04479452721151124,0.006902243923164172,0.341005291005291,0.08672056361811198,0.2833333333333333,0.1707825127659933,,
LR,PGD_eps0.75_it25,PGD,0.15033333333333332,0.023789753696757364,,,0.75,0.0,0.08273656961485751,0.01813609146316911,0.6397707231040565,0.1079640000014401,0.8743228416517838,0.0203759821734788,25.0,0.0,200.0,0.0,50.0,0.0,0.046951510124744765,0.010089374488548804,0.36022927689594353,0.10796400000144014,0.2833333333333333,0.1707825127659933,,
MLP,CW_c0.0_it10,CW,0.6056666666666667,0.13094255374381691,0.0,0.0,,,0.08620951130248054,0.03509118859156928,0.8294003527336861,0.08052912204936194,0.3394943729827451,0.1530808361284291,10.0,0.0,200.0,0.0,50.0,0.0,0.061640197851750386,0.030219690573694457,0.1705996472663139,0.08052912204936197,0.2833333333333333,0.1707825127659933,,
MLP,CW_c0.5_it10,CW,0.36666666666666664,0.2111589335976464,0.5,0.0,,,0.04975206122455605,0.03474161778702334,0.8371428571428571,0.12714377247309755,0.6064583879424584,0.2453303348923116,10.0,0.0,200.0,0.0,50.0,0.0,0.030579363995858026,0.021849751735541927,0.16285714285714284,0.1271437724730976,0.2833333333333333,0.1707825127659933,,
MLP,Clean,,0.9123333333333333,0.026040261866871424,,,,,0.6075650022248582,0.10328044950001918,0.3749206349206349,0.1255882032254765,0.052342480748180396,0.03551147836505659,,,200.0,0.0,50.0,0.0,0.6304439322088916,0.17458372051209947,0.6250793650793651,0.12558820322547648,0.2833333333333333,0.1707825127659933,0.0019420801798502067,0.000238053348602583
MLP,FGSM_eps0.15,FGSM,0.309,0.12852459464464935,,,0.15,0.0,0.16014008133708943,0.03089098758499707,0.40728395061728395,0.10628699282977128,0.7263535542887606,0.14297919337179155,1.0,0.0,200.0,0.0,50.0,0.0,0.0931105479019376,0.019494918279358526,0.592716049382716,0.10628699282977129,0.2833333333333333,0.1707825127659933,,
MLP,FGSM_eps0.3,FGSM,0.166,0.03007134373927634,,,0.3,0.0,0.087543861337385,0.018641600465735014,0.6186067019400352,0.12288745915297725,0.8586345861275287,0.027973572622308058,1.0,0.0,200.0,0.0,50.0,0.0,0.04967012720481435,0.01001040418512666,0.3813932980599647,0.1228874591529773,0.2833333333333333,0.1707825127659933,,
