model,attack,family,accuracy_mean,accuracy_std,asr_mean,asr_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,precision_mean,precision_std,recall_mean,recall_std
MLP,PGD_eps0.5_it25,PGD,0.1438112745098039,0.017086416560740832,0.8560661764705882,0.01724335908266898,,,0.5,0.0,0.08172535487091702,0.012615669761024106,0.6948655256723717,0.05509095154646276,0.8792994746059545,0.02571104753024558,25.0,0.0,0.04718720382060272,0.007098257686083132,0.30513447432762836,0.05509095154646269
MLP,PGD_eps0.75_it10,PGD,0.1430759803921568,0.01734052388547259,0.8568627450980392,0.017422068350634666,,,0.75,0.0,0.0807932168063395,0.013424523793998371,0.6982885085574572,0.05813212312463852,0.8796497373029772,0.026215472338033053,10.0,0.0,0.04664792710100578,0.007564691938743305,0.3017114914425428,0.05813212312463848
MLP,PGD_eps0.75_it25,PGD,0.1430759803921568,0.01734052388547259,0.8568627450980392,0.017422068350634666,,,0.75,0.0,0.0807932168063395,0.013424523793998371,0.6982885085574572,0.05813212312463852,0.8796497373029772,0.026215472338033053,25.0,0.0,0.04664792710100578,0.007564691938743305,0.3017114914425428,0.05813212312463848
RF,CW_c0.0_it10,CW,0.8604166666666666,0.015511348973171621,0.09816176470588231,0.013975424859373675,0.0,0.0,,,0.12060118004241127,0.1043552379136589,0.921760391198044,0.0727563619382225,0.02753064798598944,0.01090211986127388,10.0,0.0,0.2849194211086038,0.19947747886320047,0.07823960880195596,0.07275636193822252
RF,CW_c0.5_it10,CW,0.8638480392156863,0.01599693100537519,0.09724264705882349,0.014423282941356341,0.5,0.0,,,0.08576421528642578,0.10653912404028273,0.9476772616136919,0.06748343429870107,0.01989492119089312,0.011907386321900717,10.0,0.0,0.28615216201423094,0.2811930996639054,0.05232273838630802,0.06748343429870107
RF,FGSM_eps0.15,FGSM,0.8651960784313726,0.013296356847504718,0.09577205882352938,0.012718335991063597,,,0.15,0.0,0.11862565149463063,0.16309787070079987,0.9163814180929094,0.12615283987771356,0.022837127845884358,0.006063693749738786,1.0,0.0,0.24294802297010093,0.2145050791691765,0.08361858190709041,0.12615283987771359
RF,FGSM_eps0.3,FGSM,0.8276960784313726,0.005453087122864489,0.13351715686274507,0.008494313597342843,,,0.3,0.0,0.06339837701752189,0.07048668272116013,0.9496332518337407,0.061771637505028176,0.06094570928196141,0.01136870918887389,1.0,0.0,0.08937170351013865,0.07998462896971156,0.05036674816625912,0.06177163750502822
RF,FGSM_eps0.5,FGSM,0.5268995098039215,0.21095551002115417,0.4306985294117647,0.2094647854737544,,,0.5,0.0,0.065479901945573,0.014806679852554053,0.8616136919315404,0.08021274192109064,0.41744308231173377,0.2515168359055943,1.0,0.0,0.04832283053501218,0.009976490809461468,0.13838630806845958,0.08021274192109057
RF,FGSM_eps0.75,FGSM,0.20140931372549015,0.061995830911354625,0.7542279411764706,0.06023879575836104,,,0.75,0.0,0.07709404186993121,0.010356927021653629,0.7354523227383863,0.023667178562992806,0.8076357267950962,0.06955929680498599,1.0,0.0,0.04515911401157532,0.006539277955442685,0.26454767726161366,0.023667178562992806
RF,PGD_eps0.15_it10,PGD,0.8688725490196078,0.012416595667377095,0.09227941176470582,0.01291388459732849,,,0.15,0.0,0.1536297199925046,0.13760307409897996,0.8982885085574572,0.09956535403771197,0.02122591943957964,0.0036282211313705304,10.0,0.0,0.34030699136836506,0.20970289130453693,0.10171149144254274,0.09956535403771195
RF,PGD_eps0.15_it25,PGD,0.8702818627450981,0.012567997961508306,0.0908088235294117,0.012988534045543757,,,0.15,0.0,0.1567962586221828,0.13976907955589193,0.8968215158924207,0.10045895124247942,0.01982486865148856,0.003761045098576837,25.0,0.0,0.3563138594331255,0.21413659345970845,0.10317848410757942,0.10045895124247942
