accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.8909313725490197,0.5759312320916905,0.49144254278728605,0.5303430079155673,0.05183887915936953,0.508557457212714,LR,tuned,clean,0.0,"{'class_weight': 'balanced', 'C': 0.1}",,,,,,,,,,,
0.21752450980392157,0.10555351232070614,0.7017114914425427,0.18350383631713554,0.8518388791593695,0.2982885085574572,LR,tuned,FGSM_eps0.15,0.7107843137254902,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.15,1.0,,,,,,,,
0.1724877450980392,0.08776978417266187,0.5965770171149144,0.15302602696770148,0.8882661996497373,0.4034229828850856,LR,tuned,FGSM_eps0.3,0.7582720588235294,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.3,1.0,,,,,,,,
0.15226715686274508,0.06494464944649446,0.43031784841075793,0.11285668483488298,0.8875656742556918,0.5696821515892421,LR,tuned,FGSM_eps0.5,0.7791053921568627,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.5,1.0,,,,,,,,
0.1482843137254902,0.060437523173896925,0.39853300733496333,0.10495814552479073,0.8875656742556918,0.6014669926650367,LR,tuned,FGSM_eps0.75,0.7830882352941176,"{'class_weight': 'balanced', 'C': 0.1}",FGSM,0.75,1.0,,,,,,,,
0.19148284313725492,0.1034850640113798,0.7114914425427873,0.18068922694815276,0.8830122591943957,0.2885085574572127,LR,tuned,PGD_eps0.15_it10,0.7389705882352942,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.15,10.0,,,,,,,,
0.19117647058823528,0.10344827586206896,0.7114914425427873,0.18063314711359404,0.8833625218914186,0.2885085574572127,LR,tuned,PGD_eps0.15_it25,0.7392769607843137,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.15,25.0,,,,,,,,
0.17861519607843138,0.09399571122230164,0.6430317848410758,0.16401621453071405,0.8879159369527145,0.3569682151589242,LR,tuned,PGD_eps0.3_it10,0.7524509803921569,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.3,10.0,,,,,,,,
0.17738970588235295,0.09269863994273443,0.6332518337408313,0.16172338432719324,0.8879159369527145,0.36674816625916873,LR,tuned,PGD_eps0.3_it25,0.7536764705882353,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.3,25.0,,,,,,,,
0.14705882352941177,0.059369202226345084,0.39119804400978,0.10309278350515463,0.8879159369527145,0.60880195599022,LR,tuned,PGD_eps0.5_it10,0.7840073529411765,"{'class_weight': 'balanced', 'C': 0.1}",PGD,0.5,10.0,,,,,,,,
