accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s
0.12040441176470588,0.08043626448534424,0.5770171149144254,0.14119054741250375,0.9450087565674256,0.4229828850855746,LR,FGSM_direct,0.15,0.8783700980392157,0.7488666772842407,0.011998414993286133
0.12040441176470588,0.08043626448534424,0.5770171149144254,0.14119054741250375,0.9450087565674256,0.4229828850855746,LR,PGD_direct,0.15,0.8783700980392157,0.7488666772842407,0.07252168655395508
0.11458333333333333,0.07415036045314109,0.5281173594132029,0.1300421432871764,0.9446584938704028,0.4718826405867971,LR,FGSM_direct,0.3,0.8844975490196079,1.4977333545684814,0.010715723037719727
0.11458333333333333,0.07415036045314109,0.5281173594132029,0.1300421432871764,0.9446584938704028,0.4718826405867971,LR,PGD_direct,0.3,0.8844975490196079,1.4977333545684814,0.07690811157226562
0.11519607843137254,0.07420130539333562,0.5281173594132029,0.13012048192771083,0.9439579684763573,0.4718826405867971,LR,FGSM_direct,0.5,0.8848039215686274,2.496213674545288,0.010281562805175781
0.11519607843137254,0.07420130539333562,0.5281173594132029,0.13012048192771083,0.9439579684763573,0.4718826405867971,LR,PGD_direct,0.5,0.8848039215686274,2.496213674545288,0.07337522506713867
0.11488970588235294,0.07388316151202749,0.5256723716381418,0.129557095510696,0.9439579684763573,0.4743276283618582,LR,FGSM_direct,0.75,0.8851102941176471,3.7443039417266846,0.010895490646362305
0.11488970588235294,0.07388316151202749,0.5256723716381418,0.129557095510696,0.9439579684763573,0.4743276283618582,LR,PGD_direct,0.75,0.8851102941176471,3.7443039417266846,0.07551836967468262
0.11029411764705882,0.0752468505277494,0.5403422982885085,0.13209802749551702,0.9513134851138354,0.45965770171149145,SVM,FGSM_direct,0.15,0.8887867647058824,0.75,0.011822223663330078
0.11029411764705882,0.0752468505277494,0.5403422982885085,0.13209802749551702,0.9513134851138354,0.45965770171149145,SVM,PGD_direct,0.15,0.8887867647058824,0.75,0.09066462516784668
0.11090686274509803,0.07500852369587453,0.5378973105134475,0.13165769000598443,0.9502626970227671,0.4621026894865526,SVM,FGSM_direct,0.3,0.8890931372549019,1.5,0.01171422004699707
0.11090686274509803,0.07500852369587453,0.5378973105134475,0.13165769000598443,0.9502626970227671,0.4621026894865526,SVM,PGD_direct,0.3,0.8890931372549019,1.5,0.09026432037353516
0.11060049019607843,0.07498295841854125,0.5378973105134475,0.13161830690996112,0.9506129597197899,0.4621026894865526,SVM,FGSM_direct,0.5,0.8893995098039216,2.4999916553497314,0.012299060821533203
0.11060049019607843,0.07498295841854125,0.5378973105134475,0.13161830690996112,0.9506129597197899,0.4621026894865526,SVM,PGD_direct,0.5,0.8893995098039216,2.4999916553497314,0.09223818778991699
0.11029411764705882,0.07466757586089329,0.5354523227383863,0.1310592459605027,0.9506129597197899,0.46454767726161367,SVM,FGSM_direct,0.75,0.8897058823529411,3.749972105026245,0.011333942413330078
0.11029411764705882,0.07466757586089329,0.5354523227383863,0.1310592459605027,0.9506129597197899,0.46454767726161367,SVM,PGD_direct,0.75,0.8897058823529411,3.749972105026245,0.08766531944274902
