accuracy,precision,recall,f1,fpr,fnr,model,config,search_budget,best_params,cv_f1_macro,fit_s
0.8909313725490197,0.5759312320916905,0.49144254278728605,0.5303430079155673,0.05183887915936953,0.508557457212714,LR,tuned,12,"{'class_weight': 'balanced', 'C': 0.1}",0.7158062428342488,0.4093899726867676
0.8881740196078431,0.5607734806629834,0.4963325183374083,0.5265888456549935,0.05569176882661996,0.5036674816625917,LR,as_submitted,0,{'max_iter': 500},,0.06427359580993652
0.8936887254901961,0.592814371257485,0.4841075794621027,0.5329744279946165,0.047635726795096325,0.5158924205378973,SVM,tuned,12,"{'class_weight': 'balanced', 'C': 0.1}",0.7133230618991903,15.654012203216553
0.8924632352941176,0.5857988165680473,0.4841075794621027,0.5301204819277109,0.04903677758318739,0.5158924205378973,SVM,as_submitted,0,{'max_iter': 500},,2.018277883529663
0.9188112745098039,0.6531914893617021,0.7506112469437652,0.6985210466439136,0.057092819614711035,0.24938875305623473,RF,tuned,12,"{'n_estimators': 100, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 20}",0.934001051674239,12.330560684204102
0.9154411764705882,0.6501128668171557,0.7041564792176039,0.676056338028169,0.0542907180385289,0.29584352078239606,RF,as_submitted,0,{'n_estimators': 50},,1.4439783096313477
